p,truth,date_mean,date_med,doy_mean,base,shock,n,year
0.4548651713034816,0.4514569338850929,0.7096815381922957,0.781754874819426,0.6517645880915038,0.5627494081416614,0.10335723229672489,30,2019
0.3171516589988415,0.279605838381985,0.6345939132079823,0.732254265248059,0.6055470224902303,0.5627494081416614,0.02826960731241146,22,2019
0.5017600717301915,0.4604660667885671,0.6009764776535677,0.6256538913474071,0.5808626463544316,0.3653207185595016,0.06644128593010923,33,2019
0.4467909747649945,0.3709626503705129,0.41853803073897167,0.36781734705712743,0.4738924820109435,0.3653207185595016,-0.11599716098448676,32,2019
0.3716464021457182,0.2635114769941649,0.23855608221182772,0.1949113354494518,0.34358616293628474,0.19021682614108,-0.08128714732499126,17,2019
0.392951585404497,0.5021626830861264,0.2784209034693483,0.1871772763391867,0.30648091332423116,0.19021682614108,-0.041422326067470705,19,2019
0.35050411512522167,0.3159333118655242,0.35735740229460367,0.3400983200841057,0.3378401074711714,0.1687511825146407,0.09693785827421803,19,2019
0.1993890806295188,0.1685583795177195,0.26336672299172575,0.23082962500936946,0.261988894457331,0.1796513088644647,0.028025079388757507,12,2019
0.24496188896969312,0.2355999518814359,0.28903394801289656,0.26250808500120615,0.31754358906087343,0.1796513088644647,0.05369230440992831,32,2019
0.19720481769648351,0.16647984489651,0.26261311992228636,0.26261311992228636,0.24407516742411464,0.1796513088644647,0.027271476319318116,2,2019
0.16052242654595192,0.1653703221403401,0.222374957034633,0.20645590402528455,0.24594249420018285,0.1796513088644647,-0.012966686568335245,20,2019
0.7638472199319313,0.7529800065686836,0.7096815381922957,0.781754874819426,0.6517645880915038,0.4336504557024386,0.10335723229672489,30,2019
0.44837516294328156,0.4189877658264223,0.6009764776535677,0.6256538913474071,0.5808626463544316,0.3241481238196894,0.06644128593010923,33,2019
0.27079305779857193,0.2488402331882748,0.3900654654845061,0.3338892738183102,0.4233137369813494,0.2379047742563291,0.07022223594768712,30,2019
0.22054131036921143,0.2867054932290976,0.24409557622919748,0.2324225051048692,0.2744817544232975,0.2206200392954187,-0.016323967791188165,29,2019
0.20135307907133712,0.2044683931216109,0.2325983140926422,0.24089125399065692,0.2659902263618001,0.2245765416695475,-0.002743329510326048,20,2019
0.21518904512660383,0.2608456955669095,0.222374957034633,0.20645590402528455,0.24594249420018285,0.2245765416695475,-0.012966686568335245,20,2019
0.2689325092078135,0.3234990101021848,0.2492806697397008,0.2449589466509354,0.24479621757362005,0.28950903618050394,0.010304469633909824,19,2019
0.2170472806890789,0.2364422603574962,0.46689244704104527,0.5030838543465568,0.4167344544538752,0.304768832559805,0.06508786236787201,11,2019
0.5973239125167699,0.7040795454545454,0.7096815381922957,0.781754874819426,0.6517645880915038,0.4419435452877702,0.10335723229672489,30,2019
0.42766395252789047,0.4230022727272727,0.41853803073897167,0.36781734705712743,0.4738924820109435,0.3782660215660029,-0.11599716098448676,32,2019
0.39794537135868924,0.2861227961269726,0.23855608221182772,0.1949113354494518,0.34358616293628474,0.34103579545454543,-0.08128714732499126,17,2019
0.37513982840399634,0.3532701385750981,0.20596086735849112,0.1610557106581921,0.3557261113590666,0.34103579545454543,-0.11388236217832787,21,2019
0.44379789880556797,0.4677693181818182,0.3900654654845061,0.3338892738183102,0.4233137369813494,0.34103579545454543,0.07022223594768712,30,2019
0.37887209372639763,0.3921,0.41785074938354627,0.3888115722827999,0.3596112290714659,0.2797922510204447,0.15743120536316063,33,2019
0.28825897912937753,0.2702270852868846,0.2269448773786679,0.21259010033801515,0.2607666262465107,0.2797922510204447,-0.03347466664171775,24,2019
0.30066521997342094,0.3809181818181817,0.2945359929544086,0.2781830910763847,0.32560153193458036,0.2731838763383986,0.05919434935144033,36,2019
0.26454436522928987,0.2028675941519447,0.19784346621065166,0.18653658078890675,0.2469589893176821,0.2731838763383986,-0.03749817739231659,26,2019
0.3652657990616564,0.2351152533181942,0.5362128988463325,0.558147272402075,0.44280019364775075,0.2691292371923373,0.13440831417315924,33,2019
0.739974313786537,0.8629161429205796,0.3900654654845061,0.3338892738183102,0.4233137369813494,0.5229434271594624,0.07022223594768712,30,2019
0.7635246150121533,0.855970738240412,0.4120450704528918,0.4120450704528918,0.38312828754557976,0.5229434271594624,0.09220184091607281,2,2019
0.7462995953771792,0.797461015045752,0.2819629560838454,0.2718395873621722,0.27325079589893986,0.5522763504380797,0.021543412063459777,29,2019
0.3632437289710063,0.3119402323744077,0.24094639040287968,0.2278379302314617,0.24811068500662026,0.3573147883975272,0.005604746799911436,21,2019
0.3206779660156269,-0.0046080982956145,,,0.2177209153522248,0.3573147883975272,0.0,0,2019
0.6966768455089095,0.7519018843872837,0.6381695720129157,0.7217084753277926,0.5689004087122979,0.5501066376364938,0.03184526611734484,19,2019
0.7948671247033566,0.8635438009049775,0.7096815381922957,0.781754874819426,0.6517645880915038,0.5501066376364938,0.10335723229672489,30,2019
0.2616664685226986,0.277255727425613,0.2819629560838454,0.2718395873621722,0.27325079589893986,0.3549510910518454,0.021543412063459777,29,2019
0.25738779631941827,0.2273010898955597,0.26336672299172575,0.23082962500936946,0.261988894457331,0.2682233165606059,0.028025079388757507,12,2019
0.28188956517820907,0.071253194733935,,,0.2177209153522248,0.2682233165606059,0.0,0,2019
0.7087705533739014,0.7440091623036649,0.7035987355209375,0.7887731088082901,0.6482331945117623,0.6450171905605441,0.0972744296253667,35,2019
0.5723247016867553,0.651437689949562,0.3900654654845061,0.3338892738183102,0.4233137369813494,0.5461148926423547,0.07022223594768712,30,2019
0.3939228049128577,0.2798003941289384,0.4080024574274096,0.37720682819822204,0.28607308100746726,0.4726172797725657,0.14758291340702395,16,2019
0.3570905548087342,0.3679523248229824,0.2928806186792842,0.26395358090967946,0.2658649682899078,0.3997212041884816,0.057538975076315974,14,2019
0.2798392071143434,0.2187373656197285,0.3102021194872596,0.3102021194872596,0.25030531318620924,0.3997212041884816,0.07486047588429137,2,2019
0.613438386457469,0.5938925536992841,0.4555387017299699,0.4364795779474959,0.4735595433784691,0.6309171724348274,-0.0787374462493885,32,2020
0.49222773687274285,0.5035306443914083,0.31592004395885126,0.2831799863620866,0.35977733366893505,0.3238934296977369,0.0543905324212165,33,2020
0.4604298674831442,0.5029146704758904,0.23301301542112074,0.1768882550075667,0.27738000426091813,0.3238934296977369,-0.028516496116514023,32,2020
0.2074757696026911,0.2214870019700004,0.4228363843120968,0.3849835127497114,0.41586514979026684,0.432200722043132,0.01998322396692148,25,2020
0.19616888547907557,0.1555963216102492,0.31881799336971817,0.2575454760552166,0.3796758531866967,0.267081322852744,-0.0007788665621468183,20,2020
0.2371116098434397,0.1356638258973819,0.2892465067021217,0.25436335110368846,0.3447127815256509,0.2378793345830246,0.027716995164486946,30,2020
0.19436624810451555,0.194749767919252,0.31979116859972095,0.2850530108752092,0.34332749967337994,0.2378793345830246,0.05826165706208619,18,2020
0.4152585000675969,0.4355829119552789,0.42138117103009815,0.40283145438055823,0.5548936215322172,0.3685120374819052,0.018528010684922824,30,2020
0.7275898991676799,0.7879078389022998,0.6543022656884676,0.688584328192122,0.6537129071523653,0.7000994902908524,0.04594184942767976,30,2020
0.5909630768595091,0.5979412837833551,0.3781522732935327,0.34238271772727924,0.4106731106372474,0.5390250422977961,0.058555413361667696,22,2020
0.5563151414846711,0.5848601702452042,0.32228804019589163,0.27029918847876233,0.42382082812011324,0.5390250422977961,0.002691180264026649,30,2020
0.4256637890588289,0.3852167831279379,0.27058137113385533,0.2439788736800631,0.31741512201376837,0.4136886344688689,0.03484825269643074,32,2020
0.301117598773172,0.3549130529661481,0.2250706764453782,0.1763877416259253,0.20453624876396082,0.4136886344688689,-0.010662441992046384,23,2020
0.657799562966741,0.6801428957566855,0.4228363843120968,0.3849835127497114,0.41586514979026684,0.41054754192756604,0.01998322396692148,25,2020
0.679829701195605,0.717825232173188,0.44384246213229894,0.4119545597233827,0.47985695526902866,0.6449170227213132,-0.1645179541284889,24,2020
0.3230174264723307,0.2496756266786034,0.4555387017299699,0.4364795779474959,0.4735595433784691,0.5067746065290731,-0.0787374462493885,32,2020
0.22995617261441842,0.2181120635631156,0.355267057759497,0.2959965881111502,0.40064505825538765,0.2439200280208615,0.03567019782763203,37,2020
0.2368240714174786,0.2425216427931961,0.31592004395885126,0.2831799863620866,0.35977733366893505,0.2196833696833816,0.0543905324212165,33,2020
0.14126618931832033,0.1387090243608729,0.2084113277842727,0.16407942391983,0.2880408088288632,0.2196833696833816,-0.05311818375336205,27,2020
0.19529625500089515,0.1535043953526651,0.1896624466129402,0.17510845848166956,0.2516343650248459,0.18098975422248084,-0.04607067182448438,22,2020
0.3802067331892048,0.3581697840932964,0.31881799336971817,0.2575454760552166,0.3796758531866967,0.226690916577704,-0.0007788665621468183,20,2020
0.36448975198539896,0.3044098024946953,0.16607358421979967,0.1543346962334044,0.32899166290694154,0.226690916577704,-0.1535232757120653,19,2020
0.2881567175823335,0.2560574380165289,0.31592004395885126,0.2831799863620866,0.35977733366893505,0.2063452427343546,0.0543905324212165,33,2020
0.23709902396682042,0.2096842975206611,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.2258263172493866,0.015605671044046476,29,2020
0.2726091166701199,0.2405265010351966,0.24464873025659165,0.2388626532887402,0.32550497201953305,0.2258263172493866,0.00450531149162578,33,2020
0.7165599415452178,0.6471394338118024,0.4753165085560031,0.4486113636363636,0.4433089153009122,0.49405045987638646,0.07246334821082778,33,2020
0.7312254961103254,0.5178491883297666,0.42138117103009815,0.40283145438055823,0.5548936215322172,0.49405045987638646,0.018528010684922824,30,2020
0.17523366546448454,0.1703733954374712,0.32228804019589163,0.27029918847876233,0.42382082812011324,0.258471621329718,0.002691180264026649,30,2020
0.14514594980937198,0.1659006074217821,0.19799142325982255,0.1581155610438778,0.33186684744657535,0.22298207402778963,-0.06353808827781221,23,2020
0.1705938377091276,0.139209739368066,0.23301301542112074,0.1768882550075667,0.27738000426091813,0.22298207402778963,-0.028516496116514023,32,2020
0.2341344242540773,0.2309818979266347,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.23255687727064225,0.015605671044046476,29,2020
0.6670195959079005,0.6573339501589585,0.6181693300612883,0.6621758354906141,0.5546270775607882,0.5920380877737355,0.08389318208192986,23,2020
0.2727760461495551,0.2853430170148531,0.41120351407470196,0.34226849376590573,0.4121445043341265,0.3298684922530621,0.09160665414283697,22,2020
0.30188360235622375,0.3002626230633478,0.44665778564827663,0.3975418463501137,0.3488845284999244,0.3298684922530621,0.12706092571641164,15,2020
0.23975544868981769,0.2042426735284744,0.31881799336971817,0.2575454760552166,0.3796758531866967,0.3298684922530621,-0.0007788665621468183,20,2020
0.1614834633893295,0.1219402372743051,0.15303345246742264,0.137228542031439,0.22897806469385526,0.1937437335805391,-0.08710996629754322,27,2020
0.26033598280534037,0.2509660242872228,0.24464873025659165,0.2388626532887402,0.32550497201953305,0.1937437335805391,0.00450531149162578,33,2020
0.1472248434452156,0.1192898511846136,0.16769818355473204,0.15194245484716315,0.22429413367998183,0.1937437335805391,-0.07244523521023383,26,2020
0.6992829110415488,0.7289749060990878,0.6543022656884676,0.688584328192122,0.6537129071523653,0.692497370774459,0.04594184942767976,30,2020
0.38438974519932634,0.4518569590204755,0.3455571855574747,0.2775919135168967,0.3763682518368988,0.64134683830444,-0.18871896242188368,20,2020
0.34629163748506847,0.4066996048305265,0.3781522732935327,0.34238271772727924,0.4106731106372474,0.3543726345913075,0.058555413361667696,22,2020
0.27298865681612766,0.2005796909417168,0.31979116859972095,0.2850530108752092,0.34332749967337994,0.2717045215489296,0.05826165706208619,18,2020
0.23182563640590548,0.2475658688351483,0.17539234241962343,0.16498526748904946,0.265994800195017,0.2285664518726269,-0.06034077601780116,20,2020
0.19428582726835228,0.2178481683355829,0.16811509390646048,0.16007379143006634,0.24650924506099336,0.2285664518726269,-0.0676180245309641,12,2020
0.15648407524033456,0.1779727621017988,0.2250706764453782,0.1763877416259253,0.20453624876396082,0.2285664518726269,-0.010662441992046384,23,2020
0.1845154923324396,0.1306401144571724,0.16769818355473204,0.15194245484716315,0.22429413367998183,0.20896834726190294,-0.07244523521023383,26,2020
0.5094027693959997,0.4809592392469038,0.4228363843120968,0.3849835127497114,0.41586514979026684,0.4352823097958951,0.01998322396692148,25,2020
0.5720823060488942,0.4949001066469234,0.42138117103009815,0.40283145438055823,0.5548936215322172,0.4352823097958951,0.018528010684922824,30,2020
0.20440656917669492,0.1616582633962313,0.32228804019589163,0.27029918847876233,0.42382082812011324,0.3742949876890609,0.002691180264026649,30,2020
0.27189927070820336,0.2416588806559799,0.23301301542112074,0.1768882550075667,0.27738000426091813,0.3007168398855492,-0.028516496116514023,32,2020
0.1832370355770578,0.1064800034295917,0.15303345246742264,0.137228542031439,0.22897806469385526,0.21974166460090294,-0.08710996629754322,27,2020
0.16462603558131075,0.1743030579413996,0.16811509390646048,0.16007379143006634,0.24650924506099336,0.2587321779859484,-0.0676180245309641,12,2020
0.6418472102815502,0.7752967269007843,0.6543022656884676,0.688584328192122,0.6537129071523653,0.7656409330921404,0.04594184942767976,30,2020
0.5794131879688275,0.5897608334847267,0.5692048361376921,0.613244113634339,0.6087921276579967,0.7656409330921404,-0.03915558012309572,28,2020
0.3401906933257206,0.3403659679937242,0.44665778564827663,0.3975418463501137,0.3488845284999244,0.2874889920420576,0.12706092571641164,15,2020
0.2077833490991897,0.2848301207152648,0.16607358421979967,0.1543346962334044,0.32899166290694154,0.2874889920420576,-0.1535232757120653,19,2020
0.15598564477713706,0.1591971725426422,0.17539234241962343,0.16498526748904946,0.265994800195017,0.1821583463664205,-0.06034077601780116,20,2020
0.15049287819742616,0.1683403366301114,0.2250706764453782,0.1763877416259253,0.20453624876396082,0.1821583463664205,-0.010662441992046384,23,2020
0.24173280400972952,0.2303250596658712,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.20007029490953965,0.015605671044046476,29,2020
0.6914352438635171,0.7691951646699405,0.44384246213229894,0.4119545597233827,0.47985695526902866,0.6757281069165059,-0.1645179541284889,24,2020
0.2518908454558344,0.1785855640115667,0.3455571855574747,0.2775919135168967,0.3763682518368988,0.7597638726164335,-0.18871896242188368,20,2020
0.18096520849153647,0.1762251178530502,0.41120351407470196,0.34226849376590573,0.4121445043341265,0.3045966713799732,0.09160665414283697,22,2020
0.14887062772411888,0.1332366279739744,0.31881799336971817,0.2575454760552166,0.3796758531866967,0.3045966713799732,-0.0007788665621468183,20,2020
0.16492151508941919,0.0888208901937861,0.31979116859972095,0.2850530108752092,0.34332749967337994,0.2050921941132483,0.05826165706208619,18,2020
0.1462399242650622,0.1685556402533768,0.2250706764453782,0.1763877416259253,0.20453624876396082,0.1786670303262765,-0.010662441992046384,23,2020
0.38877203842496044,0.3308732381131367,0.4753165085560031,0.4486113636363636,0.4433089153009122,0.3987807076101468,0.07246334821082778,33,2020
0.47323520963948645,0.3858508738958844,0.6186227556215297,0.6754018867924528,0.6492588120049494,0.8103408962684255,0.010262339360741835,35,2020
0.20225281832947176,0.1987371809046628,0.44665778564827663,0.3975418463501137,0.3488845284999244,0.2286724878617799,0.12706092571641164,15,2020
0.18200026753879145,0.2426671678255967,0.32228804019589163,0.27029918847876233,0.42382082812011324,0.2286724878617799,0.002691180264026649,30,2020
0.12874833995270815,0.1271518131834922,0.23301301542112074,0.1768882550075667,0.27738000426091813,0.1967084435745409,-0.028516496116514023,32,2020
0.15123804557974066,0.1377723956974302,0.20899855785619303,0.17043750241697225,0.25550912343647153,0.20483620146786555,-0.026734560581231553,24,2020
0.14826866659162796,0.1733999499556031,0.2250706764453782,0.1763877416259253,0.20453624876396082,0.20483620146786555,-0.010662441992046384,23,2020
0.23376440186508338,0.2041676188686337,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.2219220147136533,0.015605671044046476,29,2020
0.33172397673218396,0.3158833482277978,0.41120351407470196,0.34226849376590573,0.4121445043341265,0.4713892843111745,0.09160665414283697,22,2020
0.29829118308341274,0.5217408906882592,0.32228804019589163,0.27029918847876233,0.42382082812011324,0.4713892843111745,0.002691180264026649,30,2020
0.4437746239176244,0.5393885376962658,0.23301301542112074,0.1768882550075667,0.27738000426091813,0.485247112065454,-0.028516496116514023,32,2020
0.29247307279889173,0.3066279918864097,0.24464873025659165,0.2388626532887402,0.32550497201953305,0.2914256992753963,0.00450531149162578,33,2020
0.7476381963682059,0.8157374494462659,0.613814450565672,0.6273905828515982,0.5806940839536652,0.773762627604075,0.07953830258631356,33,2020
0.699227749771443,0.690546781993201,0.46004998348124587,0.4120036605385336,0.60154276244382,0.43538079164643034,-0.14831043277954198,9,2020
0.5325473738906726,0.5485314230208839,0.613814450565672,0.6273905828515982,0.5806940839536652,0.2814019927732247,0.07953830258631356,33,2020
0.3213944282299631,0.2168198840351593,0.4605134753018436,0.4375142581101302,0.4665085120387291,0.2814019927732247,-0.0737626726775148,4,2020
0.11331418699213987,0.1341190107685062,0.16811509390646048,0.16007379143006634,0.24650924506099336,0.1630366440467626,-0.0676180245309641,12,2020
0.1833833282873275,0.2399452028705297,0.43929633181110916,0.4276074062090457,0.5735099615520075,0.561186165623537,-0.1690640844496787,18,2020
0.2157254759312566,0.1608107875087525,0.46004998348124587,0.4120036605385336,0.60154276244382,0.561186165623537,-0.14831043277954198,9,2020
0.16946307867303925,0.1799845144589277,0.6181693300612883,0.6621758354906141,0.5546270775607882,0.28304670261941445,0.08389318208192986,23,2020
0.18786927749149926,0.2915608320493066,0.613814450565672,0.6273905828515982,0.5806940839536652,0.28304670261941445,0.07953830258631356,33,2020
0.12217258979522307,0.1364846263192896,0.17539234241962343,0.16498526748904946,0.265994800195017,0.16304615651228288,-0.06034077601780116,20,2020
0.13704740893928816,0.1532535075683762,0.18793645002181864,0.1702965851557163,0.24303136642208592,0.1778572485922625,-0.05220696874314723,35,2020
0.4971710878286847,0.3773960502692999,0.4753165085560031,0.4486113636363636,0.4433089153009122,0.3773401256732496,0.07246334821082778,33,2020
0.15269796541878877,0.1254281837385444,0.2084113277842727,0.16407942391983,0.2880408088288632,0.2725592437126618,-0.05311818375336205,27,2020
0.18003317194776652,0.1717105255854744,0.17823738360882682,0.1717231071384931,0.2579167262044954,0.2649676539343784,-0.057495734828597767,9,2020
0.16119147854087945,0.1512065139030191,0.21905974833968608,0.1791011373950199,0.2572442649467688,0.2649676539343784,-0.016673370097738505,30,2020
0.2454264431941412,0.2065060143626571,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.2947699446485037,0.015605671044046476,29,2020
0.4936747838269464,0.4029126846947309,0.4753165085560031,0.4486113636363636,0.4433089153009122,0.3401015582990802,0.07246334821082778,33,2020
0.34345559597458497,0.3602102214187974,0.36215545567860746,0.3834522307945265,0.4898053263801515,0.3401015582990802,-0.04069770466656786,5,2020
0.3927565247222267,0.3217825869057907,0.5673848572420307,0.5562406746866879,0.5405866397905106,0.3351768610984628,0.03310870926267229,3,2020
0.17568913923090143,0.1601096008328812,0.25511407117898427,0.2091110766522912,0.25933345792885404,0.2323706187375027,0.01938095274155968,25,2020
0.26988209069950925,0.2120909163346613,0.24464873025659165,0.2388626532887402,0.32550497201953305,0.2647387685728349,0.00450531149162578,33,2020
0.1501064959705016,0.1704099378712948,0.4194037194712929,0.35677889162508186,0.37563826714699783,0.27253210312315834,0.01655055912611758,32,2020
0.15958650419633,0.1491675865105647,0.6181693300612883,0.6621758354906141,0.5546270775607882,0.2305809268163994,0.08389318208192986,23,2020
0.13387968430564073,0.1359816427349692,0.17823738360882682,0.1717231071384931,0.2579167262044954,0.17378491931052692,-0.057495734828597767,9,2020
0.11287904028735535,0.1198838725966954,0.21905974833968608,0.1791011373950199,0.2572442649467688,0.17378491931052692,-0.016673370097738505,30,2020
0.12237794126423082,0.146074171302261,0.18793645002181864,0.1702965851557163,0.24303136642208592,0.18738423849826097,-0.05220696874314723,35,2020
0.21512101485977414,0.1809377720207253,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.18738423849826097,0.015605671044046476,29,2020
0.1306305095644793,0.1273474479284569,0.16236388343804778,0.1617181079941956,0.24522108683618704,0.18738423849826097,-0.07777953532691809,3,2020
0.42560457351215164,0.2815790351879543,0.42138117103009815,0.40283145438055823,0.5548936215322172,0.4349163808305226,0.018528010684922824,30,2020
0.48932602943075226,0.5326606082548173,0.46004998348124587,0.4120036605385336,0.60154276244382,0.5493371507553253,-0.14831043277954198,9,2020
0.3826146353059006,0.4748063733221008,0.3455571855574747,0.2775919135168967,0.3763682518368988,0.4738338803377576,-0.18871896242188368,20,2020
0.21813771751582955,0.2372847422590699,0.23301301542112074,0.1768882550075667,0.27738000426091813,0.3003230215833741,-0.028516496116514023,32,2020
0.25276400679110783,0.1798378225754858,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.3326848684019905,0.015605671044046476,29,2020
0.8080352893284398,0.6456110930546013,0.5681526650965123,0.6111189654385324,0.6164557803709728,0.3768416285328309,0.03387651711715389,33,2020
0.6147895096159948,0.7136547790112732,0.5610251302800455,0.5210575179597997,0.565905450935679,0.3768416285328309,0.02674898230068712,21,2020
0.568056815171175,0.6147348670791369,0.4303286924391614,0.3996586850905943,0.4447687245305945,0.3768416285328309,-0.10394745554019702,20,2020
0.35587641074424625,0.3120985670220663,0.3996956063727132,0.3545336404655192,0.4186698671854859,0.3768416285328309,-0.13458054160664523,21,2020
0.1803287115549598,0.2064795719741067,0.3118180555727878,0.26478246468068545,0.35010813221507625,0.21437734927877536,-0.007778804359077185,28,2020
0.13925854854818684,0.1057321984649632,0.15303345246742264,0.137228542031439,0.22897806469385526,0.208231637828721,-0.08710996629754322,27,2020
0.1436673336180159,0.1452734332996852,0.1685677447679604,0.17224667895818513,0.26898135727193984,0.208231637828721,-0.07157567399700546,8,2020
0.6358716413952902,0.688907416736942,0.5610251302800455,0.5210575179597997,0.565905450935679,0.3160342857142858,0.02674898230068712,21,2020
0.33826259958839505,0.2343611033375122,0.3455571855574747,0.2775919135168967,0.3763682518368988,0.3160342857142858,-0.18871896242188368,20,2020
0.20351277495513237,0.1723889262966333,0.31592004395885126,0.2831799863620866,0.35977733366893505,0.1893658002863947,0.0543905324212165,33,2020
0.09553966039703857,0.1010067478168846,0.2084113277842727,0.16407942391983,0.2880408088288632,0.1893658002863947,-0.05311818375336205,27,2020
0.1980116932977919,0.106114371611835,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.2050905342324666,0.015605671044046476,29,2020
0.4591402543150731,0.3915894152680022,0.4753165085560031,0.4486113636363636,0.4433089153009122,0.3343728239828553,0.07246334821082778,33,2020
0.6826933132295401,0.8212562127774771,0.6186227556215297,0.6754018867924528,0.6492588120049494,0.6934399671375087,0.010262339360741835,35,2020
0.6775571521827376,0.7651056603773586,0.6543022656884676,0.688584328192122,0.6537129071523653,0.5944416866921781,0.04594184942767976,30,2020
0.4673357444614205,0.4430508589442276,0.30734781544991674,0.2531776568435471,0.32077533210734643,0.4967776475091795,0.04581830391228198,25,2020
0.4649279362248888,0.5561622641509434,0.31592004395885126,0.2831799863620866,0.35977733366893505,0.4967776475091795,0.0543905324212165,33,2020
0.4611773002804075,0.4369363303971556,0.32016656950358774,0.2723342515976792,0.28565527586047196,0.4967776475091795,0.05863705796595298,18,2020
0.32059603492290006,0.4407132075471698,0.25574908980901234,0.2380370273367163,0.3247190824053347,0.3854679245283019,0.015605671044046476,29,2020
0.18565405288078793,0.2029614907168742,0.1870308749299358,0.1622030428397103,0.2254362398747674,0.3082255771245289,-0.028838343225010887,23,2020
0.2170921127635905,0.2868203806919453,0.3983204157807539,0.41812531499676936,0.4089967607555859,0.5195933177318853,-0.0045327445644214315,10,2020
0.6230469419169675,0.7350902946457367,0.41120351407470196,0.34226849376590573,0.4121445043341265,0.3536825807559237,0.09160665414283697,22,2020
0.46343666461732924,0.4289519364943758,0.27058137113385533,0.2439788736800631,0.31741512201376837,0.2338365540151549,0.03484825269643074,32,2020
0.3232177337155398,0.3197861290398112,0.43313582478512336,0.4651726313248957,0.3671355957437816,0.40626224466430766,0.030282664439948037,24,2020
0.3744658703986476,0.3749453420469783,0.3983204157807539,0.41812531499676936,0.4089967607555859,0.40626224466430766,-0.0045327445644214315,10,2020
0.4140625303310482,0.5391060893763302,0.42138117103009815,0.40283145438055823,0.5548936215322172,0.40626224466430766,0.018528010684922824,30,2020
0.5313583721958671,0.4872086920936324,0.4555387017299699,0.4364795779474959,0.4735595433784691,0.581500399092709,-0.0787374462493885,32,2020
0.3616143906766405,0.3373986086102472,0.355267057759497,0.2959965881111502,0.40064505825538765,0.49357894437451577,0.03567019782763203,37,2020
0.2538699357846293,0.2337807168652669,0.30734781544991674,0.2531776568435471,0.32077533210734643,0.34604314201359104,0.04581830391228198,25,2020
0.2716589475325164,0.2510508266492061,0.29227220004286014,0.2592979654633967,0.3256763590735678,0.2545993828795698,0.056539081605435554,36,2020
0.19555865501077774,0.2351517112901258,0.3309093821704811,0.36157063411581064,0.2608017110675479,0.2545993828795698,0.09517626373305652,6,2020
0.26565977849783834,0.2314877885087576,0.27058137113385533,0.2439788736800631,0.31741512201376837,0.2545993828795698,0.03484825269643074,32,2020
0.18674838243466813,0.2098799335831569,0.25892956971030634,0.22261309180151423,0.24419437990319678,0.2545993828795698,0.023196451272881752,20,2020
0.09653673561964773,0.1667671986940456,0.1870308749299358,0.1622030428397103,0.2254362398747674,0.2015515889090668,-0.028838343225010887,23,2020
0.28717257583111366,0.3040228086037144,0.43313582478512336,0.4651726313248957,0.3671355957437816,0.38727696505755516,0.030282664439948037,24,2020
0.5831536791848064,0.5256000000000001,0.6186227556215297,0.6754018867924528,0.6492588120049494,0.4981419497688358,0.010262339360741835,35,2020
0.4750487218049053,0.5355165396454584,0.41120351407470196,0.34226849376590573,0.4121445043341265,0.5628830429518212,0.09160665414283697,22,2020
0.5074626853775551,0.534605937136143,0.44665778564827663,0.3975418463501137,0.3488845284999244,0.5628830429518212,0.12706092571641164,15,2020
0.44294008298435406,0.5864133190223664,0.5161783216652743,0.622996277186745,0.36896366082936427,0.5628830429518212,0.19658146173340935,5,2020
0.4945797760915143,0.4696944376844424,0.32016656950358774,0.2723342515976792,0.28565527586047196,0.5028227743796105,0.05863705796595298,18,2020
0.4344435997117388,0.4417,0.27058137113385533,0.2439788736800631,0.31741512201376837,0.42782856028617955,0.03484825269643074,32,2020
0.5464968357617398,0.6505693626537457,0.42138117103009815,0.40283145438055823,0.5548936215322172,0.540794763001805,0.018528010684922824,30,2020
0.6714722718041077,0.7091359765322599,0.613814450565672,0.6273905828515982,0.5806940839536652,0.6425790513006879,0.07953830258631356,33,2020
0.40534548437382206,0.4726491411789136,0.5161783216652743,0.622996277186745,0.36896366082936427,0.4579301704405854,0.19658146173340935,5,2020
0.32480875839056617,0.3103373100759066,0.30734781544991674,0.2531776568435471,0.32077533210734643,0.3677686737942658,0.04581830391228198,25,2020
0.23459249724704154,0.1673590022258719,0.20899855785619303,0.17043750241697225,0.25550912343647153,0.2737617388568706,-0.026734560581231553,24,2020
0.2579006091053867,0.1963356478167502,0.24464873025659165,0.2388626532887402,0.32550497201953305,0.2439342794674614,0.00450531149162578,33,2020
0.2773347186666456,0.2355927011461063,0.41120351407470196,0.34226849376590573,0.4121445043341265,0.6266320067518525,0.09160665414283697,22,2020
0.30937744101735953,0.3953692144373673,0.29227220004286014,0.2592979654633967,0.3256763590735678,0.3821872517786779,0.056539081605435554,36,2020
0.24230869893669732,0.2909341043907139,0.3309093821704811,0.36157063411581064,0.2608017110675479,0.3821872517786779,0.09517626373305652,6,2020
0.3406475216192193,0.2355806653893645,0.42138117103009815,0.40283145438055823,0.5548936215322172,0.6220085201793721,0.018528010684922824,30,2020
0.5935126708272235,0.7378377962844334,0.6543022656884676,0.688584328192122,0.6537129071523653,0.7854842775462807,0.04594184942767976,30,2020
