radius,method,policy,pred,seed,n,rmse
4,median,dist503,bucket_0_0.01,2,2644,0.06516635305532552
4,median,dist503,bucket_0_0.01,70404,2644,0.06833482830402164
4,median,dist503,bucket_0_0.01,-1,10576,0.0667761736100291
4,median,dist503,bucket_0_0.02,0,2644,0.07035850916361905
4,median,dist503,bucket_0_0.02,1,2644,0.06298125134263984
4,median,dist503,bucket_0_0.02,2,2644,0.06516687654107346
4,median,dist503,bucket_0_0.02,70404,2644,0.06833539721344957
4,median,dist503,bucket_0_0.02,-1,10576,0.0667708883849303
4,median,dist503,bucket_0_0.03,0,2644,0.07035184181288663
4,median,dist503,bucket_0_0.03,1,2644,0.06300013028846915
4,median,dist503,bucket_0_0.03,2,2644,0.06518550745006636
4,median,dist503,bucket_0_0.03,70404,2644,0.06835502952159182
4,median,dist503,bucket_0_0.03,-1,10576,0.0667831537613526
4,median,dist503,bucket_0_0.05,0,2644,0.0703807012269369
4,median,dist503,bucket_0_0.05,1,2644,0.0630956731229141
4,median,dist503,bucket_0_0.05,2,2644,0.06527701445205542
4,median,dist503,bucket_0_0.05,70404,2644,0.06845140279678014
4,median,dist503,bucket_0_0.05,-1,10576,0.06686028386241319
4,median,dist503,bucket_0.005_0,0,2644,0.07041556997778049
4,median,dist503,bucket_0.005_0,1,2644,0.0630194704076087
4,median,dist503,bucket_0.005_0,2,2644,0.06518284212700191
4,median,dist503,bucket_0.005_0,70404,2644,0.06835705996497474
4,median,dist503,bucket_0.005_0,-1,10576,0.06680437242531356
4,median,dist503,bucket_0.005_0.005,0,2644,0.07039642563152565
4,median,dist503,bucket_0.005_0.005,1,2644,0.06300721239372949
4,median,dist503,bucket_0.005_0.005,2,2644,0.06517178683420756
4,median,dist503,bucket_0.005_0.005,70404,2644,0.06834543072727206
4,median,dist503,bucket_0.005_0.005,-1,10576,0.06679076518461065
4,median,dist503,bucket_0.005_0.01,0,2644,0.07038079144102632
4,median,dist503,bucket_0.005_0.01,1,2644,0.06299977412706217
4,median,dist503,bucket_0.005_0.01,2,2644,0.06516525745768881
4,median,dist503,bucket_0.005_0.01,70404,2644,0.06833856601097964
4,median,dist503,bucket_0.005_0.01,-1,10576,0.06678154259952743
4,median,dist503,bucket_0.005_0.02,0,2644,0.07036006236153572
4,median,dist503,bucket_0.005_0.02,1,2644,0.06299936255791165
4,median,dist503,bucket_0.005_0.02,2,2644,0.06516578095223784
4,median,dist503,bucket_0.005_0.02,70404,2644,0.06833913488929191
4,median,dist503,bucket_0.005_0.02,-1,10576,0.06677625779937484
4,median,dist503,bucket_0.005_0.03,0,2644,0.07035339515799896
4,median,dist503,bucket_0.005_0.03,1,2644,0.06301823607799983
4,median,dist503,bucket_0.005_0.03,2,2644,0.06518441217437027
4,median,dist503,bucket_0.005_0.03,70404,2644,0.0683587661239917
4,median,dist503,bucket_0.005_0.03,-1,10576,0.06678852218973116
4,median,dist503,bucket_0.005_0.05,0,2644,0.07038225393511838
4,median,dist503,bucket_0.005_0.05,1,2644,0.06311375150355154
4,median,dist503,bucket_0.005_0.05,2,2644,0.06527592071177077
4,median,dist503,bucket_0.005_0.05,70404,2644,0.06845513413867467
4,median,dist503,bucket_0.005_0.05,-1,10576,0.06686564609826347
4,median,dist503,bucket_0.01_0,0,2644,0.07042430920116992
4,median,dist503,bucket_0.01_0,1,2644,0.0630460169182848
4,median,dist503,bucket_0.01_0,2,2644,0.06519015864127453
4,median,dist503,bucket_0.01_0,70404,2644,0.06836886112750652
4,median,dist503,bucket_0.01_0,-1,10576,0.06681774003075353
4,median,dist503,bucket_0.01_0.005,0,2644,0.07040516723125659
4,median,dist503,bucket_0.01_0.005,1,2644,0.0630337640668374
4,median,dist503,bucket_0.01_0.005,2,2644,0.0651791045894639
4,median,dist503,bucket_0.01_0.005,70404,2644,0.0683572338974703
4,median,dist503,bucket_0.01_0.005,-1,10576,0.06680413551287949
4,median,dist503,bucket_0.01_0.01,0,2644,0.07038953498235039
4,median,dist503,bucket_0.01_0.01,1,2644,0.06302632893375622
4,median,dist503,bucket_0.01_0.01,2,2644,0.0651725759460814
4,median,dist503,bucket_0.01_0.01,70404,2644,0.06835037036662012
4,median,dist503,bucket_0.01_0.01,-1,10576,0.06679491477387978
4,median,dist503,bucket_0.01_0.02,0,2644,0.07036880847851183
4,median,dist503,bucket_0.01_0.02,1,2644,0.06302591753801277
4,median,dist503,bucket_0.01_0.02,2,2644,0.06517309938184564
4,median,dist503,bucket_0.01_0.02,70404,2644,0.06835093914668587
4,median,dist503,bucket_0.01_0.02,-1,10576,0.06678963103181464
4,median,dist503,bucket_0.01_0.03,0,2644,0.07036214210371822
4,median,dist503,bucket_0.01_0.03,1,2644,0.06304478310841986
4,median,dist503,bucket_0.01_0.03,2,2644,0.06519172851243533
4,median,dist503,bucket_0.01_0.03,70404,2644,0.06837056699203037
4,median,dist503,bucket_0.01_0.03,-1,10576,0.06680189296693306
4,median,dist503,bucket_0.01_0.05,0,2644,0.07039099729478032
4,median,dist503,bucket_0.01_0.05,1,2644,0.06314025837496422
4,median,dist503,bucket_0.01_0.05,2,2644,0.0652832267944092
4,median,dist503,bucket_0.01_0.05,70404,2644,0.06846691839685107
4,median,dist503,bucket_0.01_0.05,-1,10576,0.06687900145647799
4,median,dist503,bucket_0.02_0,0,2644,0.0704633365014532
4,median,dist503,bucket_0.02_0,1,2644,0.06312438718301573
4,median,dist503,bucket_0.02_0,2,2644,0.06523001254248201
4,median,dist503,bucket_0.02_0,70404,2644,0.06841663730897009
4,median,dist503,bucket_0.02_0,-1,10576,0.06686845453034605
4,median,dist503,bucket_0.02_0.005,0,2644,0.07044420513652097
4,median,dist503,bucket_0.02_0.005,1,2644,0.06311214954669467
4,median,dist503,bucket_0.02_0.005,2,2644,0.06521896524556407
4,median,dist503,bucket_0.02_0.005,70404,2644,0.06840501819975163
4,median,dist503,bucket_0.02_0.005,-1,10576,0.066854860332535
4,median,dist503,bucket_0.02_0.01,0,2644,0.07042858155242493
4,median,dist503,bucket_0.02_0.01,1,2644,0.0631047236491585
4,median,dist503,bucket_0.02_0.01,2,2644,0.06521244059277011
4,median,dist503,bucket_0.02_0.01,70404,2644,0.06839815946389952
4,median,dist503,bucket_0.02_0.01,-1,10576,0.0668456465905556
4,median,dist503,bucket_0.02_0.02,0,2644,0.07040786654302571
4,median,dist503,bucket_0.02_0.02,1,2644,0.06310431276449346
4,median,dist503,bucket_0.02_0.02,2,2644,0.06521296370855835
4,median,dist503,bucket_0.02_0.02,70404,2644,0.06839872784656775
4,median,dist503,bucket_0.02_0.02,-1,10576,0.06684036685884909
4,median,dist503,bucket_0.02_0.03,0,2644,0.07040120386668736
4,median,dist503,bucket_0.02_0.03,1,2644,0.06312315490498183
4,median,dist503,bucket_0.02_0.03,2,2644,0.06523158145451399
4,median,dist503,bucket_0.02_0.03,70404,2644,0.0684183419822974
4,median,dist503,bucket_0.02_0.03,-1,10576,0.06685261948813355
4,median,dist503,bucket_0.02_0.05,0,2644,0.07043004305414564
4,median,dist503,bucket_0.02_0.05,1,2644,0.06321851181123982
4,median,dist503,bucket_0.02_0.05,2,2644,0.06532302391429907
4,median,dist503,bucket_0.02_0.05,70404,2644,0.0685146262016801
4,median,dist503,bucket_0.02_0.05,-1,10576,0.06692966953657532
4,median,dist503,bucket_0.03_0,0,2644,0.07053105220304524
4,median,dist503,bucket_0.03_0,1,2644,0.06323635040345801
4,median,dist503,bucket_0.03_0,2,2644,0.065303437555856
4,median,dist503,bucket_0.03_0,70404,2644,0.0684965843553013
4,median,dist503,bucket_0.03_0,-1,10576,0.06695107609697568
4,median,dist503,bucket_0.03_0.005,0,2644,0.07051193921080255
4,median,dist503,bucket_0.03_0.005,1,2644,0.06322413443869354
4,median,dist503,bucket_0.03_0.005,2,2644,0.06529240268225177
4,median,dist503,bucket_0.03_0.005,70404,2644,0.06848497880983902
4,median,dist503,bucket_0.03_0.005,-1,10576,0.06693749867860938
4,median,dist503,bucket_0.03_0.01,0,2644,0.07049633063811361
4,median,dist503,bucket_0.03_0.01,1,2644,0.06321672169572151
4,median,dist503,bucket_0.03_0.01,2,2644,0.06528588536877473
4,median,dist503,bucket_0.03_0.01,70404,2644,0.06847812808280303
4,median,dist503,bucket_0.03_0.01,-1,10576,0.06692829631311056
4,median,dist503,bucket_0.03_0.02,0,2644,0.07047563554230771
4,median,dist503,bucket_0.03_0.02,1,2644,0.06321631153900595
4,median,dist503,bucket_0.03_0.02,2,2644,0.06528640789607722
4,median,dist503,bucket_0.03_0.02,70404,2644,0.06847869580172063
4,median,dist503,bucket_0.03_0.02,-1,10576,0.06692302310185637
4,median,dist503,bucket_0.03_0.03,0,2644,0.07046897927336924
4,median,dist503,bucket_0.03_0.03,1,2644,0.06323512030727842
4,median,dist503,bucket_0.03_0.03,2,2644,0.06530500470389784
4,median,dist503,bucket_0.03_0.03,70404,2644,0.06849828703903732
4,median,dist503,bucket_0.03_0.03,-1,10576,0.06693526060075695
4,median,dist503,bucket_0.03_0.05,0,2644,0.0704977907353165
4,median,dist503,bucket_0.03_0.05,1,2644,0.0633303086266403
4,median,dist503,bucket_0.03_0.05,2,2644,0.0653963444974359
4,median,dist503,bucket_0.03_0.05,70404,2644,0.06859445904176005
4,median,dist503,bucket_0.03_0.05,-1,10576,0.06701221562925112
4,median,dist503,bucket_0.05_0,0,2644,0.0707521844274925
4,median,dist503,bucket_0.05_0,1,2644,0.06356029235320788
4,median,dist503,bucket_0.05_0,2,2644,0.06555049809386843
4,median,dist503,bucket_0.05_0,70404,2644,0.06875249697528801
4,median,dist503,bucket_0.05_0,-1,10576,0.06721152432057022
4,median,dist503,bucket_0.05_0.005,0,2644,0.07073313118801636
4,median,dist503,bucket_0.05_0.005,1,2644,0.06354813866037562
4,median,dist503,bucket_0.05_0.005,2,2644,0.06553950481781184
4,median,dist503,bucket_0.05_0.005,70404,2644,0.06874093463561708
4,median,dist503,bucket_0.05_0.005,-1,10576,0.06719799952603057
4,median,dist503,bucket_0.05_0.01,0,2644,0.07071757143618164
4,median,dist503,bucket_0.05_0.01,1,2644,0.0635407637161424
4,median,dist503,bucket_0.05_0.01,2,2644,0.06553301207885578
4,median,dist503,bucket_0.05_0.01,70404,2644,0.06873410941969683
4,median,dist503,bucket_0.05_0.01,-1,10576,0.06718883283944663
4,median,dist503,bucket_0.05_0.02,0,2644,0.07069694110416237
4,median,dist503,bucket_0.05_0.02,1,2644,0.06354035565113708
4,median,dist503,bucket_0.05_0.02,2,2644,0.06553353263570977
4,median,dist503,bucket_0.05_0.02,70404,2644,0.06873467502431847
4,median,dist503,bucket_0.05_0.02,-1,10576,0.06718358007759913
4,median,dist503,bucket_0.05_0.03,0,2644,0.07069030567357706
4,median,dist503,bucket_0.05_0.03,1,2644,0.06355906852646839
4,median,dist503,bucket_0.05_0.03,2,2644,0.06555205933545324
4,median,dist503,bucket_0.05_0.03,70404,2644,0.06875419332139988
4,median,dist503,bucket_0.05_0.03,-1,10576,0.06719577012463522
4,median,dist503,bucket_0.05_0.05,0,2644,0.07071902696554652
4,median,dist503,bucket_0.05_0.05,1,2644,0.06365377241312443
4,median,dist503,bucket_0.05_0.05,2,2644,0.06564305536284837
4,median,dist503,bucket_0.05_0.05,70404,2644,0.06885000786656294
4,median,dist503,bucket_0.05_0.05,-1,10576,0.0672724271488165
4,median,override6035,route_plus_direct_-0.1,0,2644,0.0729132359379472
4,median,override6035,route_plus_direct_-0.1,1,2644,0.06563849702743142
4,median,override6035,route_plus_direct_-0.1,2,2644,0.06801591916990865
4,median,override6035,route_plus_direct_-0.1,70404,2644,0.071043563572733
4,median,override6035,route_plus_direct_-0.1,-1,10576,0.0694588105509362
4,median,override6035,route_plus_direct_-0.05,0,2644,0.07113349948211102
4,median,override6035,route_plus_direct_-0.05,1,2644,0.06369068127928852
4,median,override6035,route_plus_direct_-0.05,2,2644,0.06595767362606936
4,median,override6035,route_plus_direct_-0.05,70404,2644,0.06904247921049224
4,median,override6035,route_plus_direct_-0.05,-1,10576,0.06751621337887244
4,median,override6035,route_plus_direct_-0.03,0,2644,0.07070772953704828
4,median,override6035,route_plus_direct_-0.03,1,2644,0.06326584271401826
4,median,override6035,route_plus_direct_-0.03,2,2644,0.06547757801638317
4,median,override6035,route_plus_direct_-0.03,70404,2644,0.06858429298314853
4,median,override6035,route_plus_direct_-0.03,-1,10576,0.06706949443951618
4,median,override6035,route_plus_direct_-0.02,0,2644,0.07055792107843817
4,median,override6035,route_plus_direct_-0.02,1,2644,0.06313187273907502
4,median,override6035,route_plus_direct_-0.02,2,2644,0.06531367769038207
4,median,override6035,route_plus_direct_-0.02,70404,2644,0.06843092204559598
4,median,override6035,route_plus_direct_-0.02,-1,10576,0.0669192071977609
4,median,override6035,route_plus_direct_-0.01,0,2644,0.07045054640468053
4,median,override6035,route_plus_direct_-0.01,1,2644,0.06305069018991155
4,median,override6035,route_plus_direct_-0.01,2,2644,0.06520109232305524
4,median,override6035,route_plus_direct_-0.01,70404,2644,0.06832852310132419
4,median,override6035,route_plus_direct_-0.01,-1,10576,0.06681810856996406
4,median,override6035,route_plus_direct_0,0,2644,0.0703857997163148
4,median,override6035,route_plus_direct_0,1,2644,0.06302249906151959
4,median,override6035,route_plus_direct_0,2,2644,0.06514008798674534
4,median,override6035,route_plus_direct_0,70404,2644,0.06827732548651592
4,median,override6035,route_plus_direct_0,-1,10576,0.06676642200271214
4,median,override6035,route_plus_direct_0.005,0,2644,0.07036945166328441
4,median,override6035,route_plus_direct_0.005,1,2644,0.06302830272164914
4,median,override6035,route_plus_direct_0.005,2,2644,0.06512897878723752
4,median,override6035,route_plus_direct_0.005,70404,2644,0.06827096767461253
4,median,override6035,route_plus_direct_0.005,-1,10576,0.06675914839267273
4,median,override6035,route_plus_direct_0.01,0,2644,0.07036379868847698
4,median,override6035,route_plus_direct_0.01,1,2644,0.06304737043801151
4,median,override6035,route_plus_direct_0.01,2,2644,0.06513080962069462
4,median,override6035,route_plus_direct_0.01,70404,2644,0.06827744438070867
4,median,override6035,route_plus_direct_0.01,-1,10576,0.06676426225539434
4,median,override6035,route_plus_direct_0.015,0,2644,0.07036884336941139
4,median,override6035,route_plus_direct_0.015,1,2644,0.06307969018223888
4,median,override6035,route_plus_direct_0.015,2,2644,0.06514557939612728
4,median,override6035,route_plus_direct_0.015,70404,2644,0.06829675195344183
4,median,override6035,route_plus_direct_0.015,-1,10576,0.06678176074513738
4,median,override6035,route_plus_direct_0.02,0,2644,0.07038458340588545
4,median,override6035,route_plus_direct_0.02,1,2644,0.06312524159945876
4,median,override6035,route_plus_direct_0.02,2,2644,0.06517327931674377
4,median,override6035,route_plus_direct_0.02,70404,2644,0.06832887951602584
4,median,override6035,route_plus_direct_0.02,-1,10576,0.06681163413101038
4,median,override6035,route_plus_direct_0.03,0,2644,0.0704481159985686
4,median,override6035,route_plus_direct_0.03,1,2644,0.0632559168100962
4,median,override6035,route_plus_direct_0.03,2,2644,0.06526739605709983
4,median,override6035,route_plus_direct_0.03,70404,2644,0.06843151518018632
4,median,override6035,route_plus_direct_0.03,-1,10576,0.06690843242290911
4,median,override6035,route_plus_direct_0.05,0,2644,0.07070288632258115
4,median,override6035,route_plus_direct_0.05,1,2644,0.06367424762365159
4,median,override6035,route_plus_direct_0.05,2,2644,0.06560955966016736
4,median,override6035,route_plus_direct_0.05,70404,2644,0.06878935706411356
4,median,override6035,route_plus_direct_0.05,-1,10576,0.06724934555234925
4,median,override6035,route_plus_direct_0.08,0,2644,0.07140031616239106
4,median,override6035,route_plus_direct_0.08,1,2644,0.06468562888129321
4,median,override6035,route_plus_direct_0.08,2,2644,0.06650079988863178
4,median,override6035,route_plus_direct_0.08,70404,2644,0.06970083699170186
4,median,override6035,route_plus_direct_0.08,-1,10576,0.0681226812358216
4,median,override6035,route_plus_direct_0.1,0,2644,0.07207070657685717
4,median,override6035,route_plus_direct_0.1,1,2644,0.06560660141522726
4,median,override6035,route_plus_direct_0.1,2,2644,0.06733917491181117
4,median,override6035,route_plus_direct_0.1,70404,2644,0.07055077139648205
4,median,override6035,route_plus_direct_0.1,-1,10576,0.06893908310636665
4,median,override6035,bucket_0_0,0,2644,0.0703857997163148
4,median,override6035,bucket_0_0,1,2644,0.06302249906151959
4,median,override6035,bucket_0_0,2,2644,0.06514008798674534
4,median,override6035,bucket_0_0,70404,2644,0.06827732548651592
4,median,override6035,bucket_0_0,-1,10576,0.06676642200271214
4,median,override6035,bucket_0_0.005,0,2644,0.07036669875132846
4,median,override6035,bucket_0_0.005,1,2644,0.06301041876620868
4,median,override6035,bucket_0_0.005,2,2644,0.06512898528852604
4,median,override6035,bucket_0_0.005,70404,2644,0.06826589142054484
4,median,override6035,bucket_0_0.005,-1,10576,0.06675290597121568
4,median,override6035,bucket_0_0.01,0,2644,0.07035110899051855
4,median,override6035,bucket_0_0.01,1,2644,0.06300315646094533
4,median,override6035,bucket_0_0.01,2,2644,0.06512241093458931
4,median,override6035,bucket_0_0.01,70404,2644,0.06825922534800663
4,median,override6035,bucket_0_0.01,-1,10576,0.06674377594817671
4,median,override6035,bucket_0_0.02,0,2644,0.07033047189525161
4,median,override6035,bucket_0_0.02,1,2644,0.06300309137961406
4,median,override6035,bucket_0_0.02,2,2644,0.06512285180072774
4,median,override6035,bucket_0_0.02,70404,2644,0.06826020177161568
4,median,override6035,bucket_0_0.02,-1,10576,0.06673868026294424
4,median,override6035,bucket_0_0.03,0,2644,0.07032390080295639
4,median,override6035,bucket_0_0.03,1,2644,0.06302230387724779
4,median,override6035,bucket_0_0.03,2,2644,0.06514141021730355
4,median,override6035,bucket_0_0.03,70404,2644,0.06828025393894516
4,median,override6035,bucket_0_0.03,-1,10576,0.06675113896632413
4,median,override6035,bucket_0_0.05,0,2644,0.07035296395590986
4,median,override6035,bucket_0_0.05,1,2644,0.06311847353192288
4,median,override6035,bucket_0_0.05,2,2644,0.06523280275381607
4,median,override6035,bucket_0_0.05,70404,2644,0.06837750241064233
4,median,override6035,bucket_0_0.05,-1,10576,0.06682866643405597
4,median,override6035,bucket_0.005_0,0,2644,0.07038855188122776
4,median,override6035,bucket_0.005_0,1,2644,0.06304037958989539
4,median,override6035,bucket_0.005_0,2,2644,0.06514008148656492
4,median,override6035,bucket_0.005_0,70404,2644,0.06828240089055167
4,median,override6035,bucket_0.005_0,-1,10576,0.06677266316058676
4,median,override6035,bucket_0.005_0.005,0,2644,0.07036945166328441
4,median,override6035,bucket_0.005_0.005,1,2644,0.06302830272164914
4,median,override6035,bucket_0.005_0.005,2,2644,0.06512897878723752
4,median,override6035,bucket_0.005_0.005,70404,2644,0.06827096767461253
4,median,override6035,bucket_0.005_0.005,-1,10576,0.06675914839267273
4,median,override6035,bucket_0.005_0.01,0,2644,0.07035386251249416
4,median,override6035,bucket_0.005_0.01,1,2644,0.06302104247726485
4,median,override6035,bucket_0.005_0.01,2,2644,0.06512240443264446
4,median,override6035,bucket_0.005_0.01,70404,2644,0.06826430209777527
4,median,override6035,bucket_0.005_0.01,-1,10576,0.06675001922346799
4,median,override6035,bucket_0.005_0.02,0,2644,0.07033322622516251
4,median,override6035,bucket_0.005_0.02,1,2644,0.06302097741440434
4,median,override6035,bucket_0.005_0.02,2,2644,0.0651228452988269
4,median,override6035,bucket_0.005_0.02,70404,2644,0.06826527844876967
4,median,override6035,bucket_0.005_0.02,-1,10576,0.0667449240148825
4,median,override6035,bucket_0.005_0.03,0,2644,0.07032665539022287
4,median,override6035,bucket_0.005_0.03,1,2644,0.06304018446098507
4,median,override6035,bucket_0.005_0.03,2,2644,0.06514140371725506
4,median,override6035,bucket_0.005_0.03,70404,2644,0.06828532912531952
4,median,override6035,bucket_0.005_0.03,-1,10576,0.0667573815530122
4,median,override6035,bucket_0.005_0.05,0,2644,0.07035571740528743
4,median,override6035,bucket_0.005_0.05,1,2644,0.06313632687984715
4,median,override6035,bucket_0.005_0.05,2,2644,0.06523279626287429
4,median,override6035,bucket_0.005_0.05,70404,2644,0.06838257037947441
4,median,override6035,bucket_0.005_0.05,-1,10576,0.06683490177943896
4,median,override6035,bucket_0.01_0,0,2644,0.07039848316108717
4,median,override6035,bucket_0.01_0,1,2644,0.06306669947812972
4,median,override6035,bucket_0.01_0,2,2644,0.06514848439399472
4,median,override6035,bucket_0.01_0,70404,2644,0.06829553969068881
4,median,override6035,bucket_0.01_0,-1,10576,0.06678690136344781
4,median,override6035,bucket_0.01_0.005,0,2644,0.07037938563838778
4,median,override6035,bucket_0.01_0.005,1,2644,0.06305462765093829
4,median,override6035,bucket_0.01_0.005,2,2644,0.06513738312694707
4,median,override6035,bucket_0.01_0.005,70404,2644,0.06828410867465746
4,median,override6035,bucket_0.01_0.005,-1,10576,0.06677338947731068
4,median,override6035,bucket_0.01_0.01,0,2644,0.07036379868847698
4,median,override6035,bucket_0.01_0.01,1,2644,0.06304737043801151
4,median,override6035,bucket_0.01_0.01,2,2644,0.06513080962069462
4,median,override6035,bucket_0.01_0.01,70404,2644,0.06827744438070867
4,median,override6035,bucket_0.01_0.01,-1,10576,0.06676426225539434
4,median,override6035,bucket_0.01_0.02,0,2644,0.07034316531608079
4,median,override6035,bucket_0.01_0.02,1,2644,0.06304730540232063
4,median,override6035,bucket_0.01_0.02,2,2644,0.0651312504299833
4,median,override6035,bucket_0.01_0.02,70404,2644,0.06827842054377428
4,median,override6035,bucket_0.01_0.02,-1,10576,0.06675916813386881
4,median,override6035,bucket_0.01_0.03,0,2644,0.07033659540964964
4,median,override6035,bucket_0.01_0.03,1,2644,0.0630665044306536
4,median,override6035,bucket_0.01_0.03,2,2644,0.06514980645414588
4,median,override6035,bucket_0.01_0.03,70404,2644,0.06829846736214254
4,median,override6035,bucket_0.01_0.03,-1,10576,0.06677162301448257
4,median,override6035,bucket_0.01_0.05,0,2644,0.07036565331934498
4,median,override6035,bucket_0.01_0.05,1,2644,0.06316260678681285
4,median,override6035,bucket_0.01_0.05,2,2644,0.06524118722886581
4,median,override6035,bucket_0.01_0.05,70404,2644,0.06839568993707287
4,median,override6035,bucket_0.01_0.05,-1,10576,0.06684912672609104
4,median,override6035,bucket_0.02_0,0,2644,0.07043986872444077
4,median,override6035,bucket_0.02_0,1,2644,0.06314461173814656
4,median,override6035,bucket_0.02_0,2,2644,0.06519050216986887
4,median,override6035,bucket_0.02_0,70404,2644,0.06834598602409309
4,median,override6035,bucket_0.02_0,-1,10576,0.06683934559120648
4,median,override6035,bucket_0.02_0.005,0,2644,0.07042078242515826
4,median,override6035,bucket_0.02_0.005,1,2644,0.06313255480887037
4,median,override6035,bucket_0.02_0.005,2,2644,0.06517940805923136
4,median,override6035,bucket_0.02_0.005,70404,2644,0.06833456344673249
4,median,override6035,bucket_0.02_0.005,-1,10576,0.06682584430905793
4,median,override6035,bucket_0.02_0.01,0,2644,0.07040520464004837
4,median,override6035,bucket_0.02_0.01,1,2644,0.06312530655485482
4,median,override6035,bucket_0.02_0.01,2,2644,0.06517283879172574
4,median,override6035,bucket_0.02_0.01,70404,2644,0.06832790407383972
4,median,override6035,bucket_0.02_0.01,-1,10576,0.06681672425251704
4,median,override6035,bucket_0.02_0.02,0,2644,0.07038458340588545
4,median,override6035,bucket_0.02_0.02,1,2644,0.06312524159945876
4,median,override6035,bucket_0.02_0.02,2,2644,0.06517327931674377
4,median,override6035,bucket_0.02_0.02,70404,2644,0.06832887951602584
4,median,override6035,bucket_0.02_0.02,-1,10576,0.06681163413101038
4,median,override6035,bucket_0.02_0.03,0,2644,0.07037801736590282
4,median,override6035,bucket_0.02_0.03,1,2644,0.06314441693133448
4,median,override6035,bucket_0.02_0.03,2,2644,0.0651918233779189
4,median,override6035,bucket_0.02_0.03,70404,2644,0.06834891153471816
4,median,override6035,bucket_0.02_0.03,-1,10576,0.06682407923284844
4,median,override6035,bucket_0.02_0.05,0,2644,0.07040705818021956
4,median,override6035,bucket_0.02_0.05,1,2644,0.06324040088900518
4,median,override6035,bucket_0.02_0.05,2,2644,0.06528314533903086
4,median,override6035,bucket_0.02_0.05,70404,2644,0.06844606245746565
4,median,override6035,bucket_0.02_0.05,-1,10576,0.0669015221752899
4,median,override6035,bucket_0.03_0,0,2644,0.07050990586654407
4,median,override6035,bucket_0.03_0,1,2644,0.06325611127352745
4,median,override6035,bucket_0.03_0,2,2644,0.06526607637889867
4,median,override6035,bucket_0.03_0,70404,2644,0.06842859320109446
4,median,override6035,bucket_0.03_0,-1,10576,0.06692367953896232
4,median,override6035,bucket_0.03_0.005,0,2644,0.07049083853071926
4,median,override6035,bucket_0.03_0.005,1,2644,0.06324407560066501
4,median,override6035,bucket_0.03_0.005,2,2644,0.06525499511675985
4,median,override6035,bucket_0.03_0.005,70404,2644,0.06841718441539998
4,median,override6035,bucket_0.03_0.005,-1,10576,0.06691019527390009
4,median,override6035,bucket_0.03_0.01,0,2644,0.07047527623074311
4,median,override6035,bucket_0.03_0.01,1,2644,0.0632368401292475
4,median,override6035,bucket_0.03_0.01,2,2644,0.06524843345942359
4,median,override6035,bucket_0.03_0.01,70404,2644,0.06841053308518495
4,median,override6035,bucket_0.03_0.01,-1,10576,0.06690108671621031
4,median,override6035,bucket_0.03_0.02,0,2644,0.07045467550569302
4,median,override6035,bucket_0.03_0.02,1,2644,0.06323677528841622
4,median,override6035,bucket_0.03_0.02,2,2644,0.06524887347406742
4,median,override6035,bucket_0.03_0.02,70404,2644,0.0684115073492093
4,median,override6035,bucket_0.03_0.02,-1,10576,0.06689600301384965
4,median,override6035,bucket_0.03_0.03,0,2644,0.0704481159985686
4,median,override6035,bucket_0.03_0.03,1,2644,0.0632559168100962
4,median,override6035,bucket_0.03_0.03,2,2644,0.06526739605709983
4,median,override6035,bucket_0.03_0.03,70404,2644,0.06843151518018632
4,median,override6035,bucket_0.03_0.03,-1,10576,0.06690843242290911
4,median,override6035,bucket_0.03_0.05,0,2644,0.07047712792803973
4,median,override6035,bucket_0.03_0.05,1,2644,0.06335173183496799
4,median,override6035,bucket_0.03_0.05,2,2644,0.06535861242478748
4,median,override6035,bucket_0.03_0.05,70404,2644,0.06852854899825789
4,median,override6035,bucket_0.03_0.05,-1,10576,0.06698577784383636
4,median,override6035,bucket_0.05_0,0,2644,0.07073555964765854
4,median,override6035,bucket_0.05_0,1,2644,0.0635791121155155
4,median,override6035,bucket_0.05_0,2,2644,0.06551737805043568
4,median,override6035,bucket_0.05_0,70404,2644,0.06868978078992792
4,median,override6035,bucket_0.05_0,-1,10576,0.0671874908514167
4,median,override6035,bucket_0.05_0.005,0,2644,0.07071655315498973
4,median,override6035,bucket_0.05_0.005,1,2644,0.06356713759900658
4,median,override6035,bucket_0.05_0.005,2,2644,0.06550633929930622
4,median,override6035,bucket_0.05_0.005,70404,2644,0.06867841539245302
4,median,override6035,bucket_0.05_0.005,-1,10576,0.0671740595428542
4,median,override6035,bucket_0.05_0.01,0,2644,0.07070104053801542
4,median,override6035,bucket_0.05_0.01,1,2644,0.06355993890400155
4,median,override6035,bucket_0.05_0.01,2,2644,0.06549980282120173
4,median,override6035,bucket_0.05_0.01,70404,2644,0.06867178936424086
4,median,override6035,bucket_0.05_0.01,-1,10576,0.06716498676904038
4,median,override6035,bucket_0.05_0.02,0,2644,0.07068050561485151
4,median,override6035,bucket_0.05_0.02,1,2644,0.06355987439278063
4,median,override6035,bucket_0.05_0.02,2,2644,0.06550024114720752
4,median,override6035,bucket_0.05_0.02,70404,2644,0.06867275992180885
4,median,override6035,bucket_0.05_0.02,-1,10576,0.06715992304272288
4,median,override6035,bucket_0.05_0.03,0,2644,0.07067396706784139
4,median,override6035,bucket_0.05_0.03,1,2644,0.06357891864001945
4,median,override6035,bucket_0.05_0.03,2,2644,0.06551869266691612
4,median,override6035,bucket_0.05_0.03,70404,2644,0.06869269165889155
