protocol,partition,method,n,rmse,mae,rmse_2025,mae_2025,n_2025,rmse_hidden_doy,mae_hidden_doy,n_hidden_doy,rmse_non_hidden_doy,mae_non_hidden_doy,n_non_hidden_doy,rmse_canon,mae_canon,n_canon,rmse_noncanon,mae_noncanon,n_noncanon,rmse_shared,mae_shared,n_shared,rmse_private_only,mae_private_only,n_private_only,dataset
crossfit,exact2021,blend_lag_fit_canon,130,0.07758705311626299,0.0573873868433703,,,0,0.07758705311626299,0.0573873868433703,130,,,0,0.08320125624672048,0.06415641591313188,81,0.06728696285479839,0.0461977673607032,49,0.07758705311626299,0.0573873868433703,130,,,0,exact_hidden_doy
crossfit,exact2021,blend_lag_fit_hidden_doy,130,0.07756021635838938,0.057398544502292724,,,0,0.07756021635838938,0.057398544502292724,130,,,0,0.08323302484910851,0.06422550239841843,81,0.06713976900720552,0.046113165122982885,49,0.07756021635838938,0.057398544502292724,130,,,0,exact_hidden_doy
crossfit,exact2021,blend_lag_fit_span,130,0.0772408091768071,0.05714105250565109,,,0,0.0772408091768071,0.05714105250565109,130,,,0,0.08297585429246256,0.06392137085826975,81,0.06668753735063869,0.045932771147240606,49,0.0772408091768071,0.05714105250565109,130,,,0,exact_hidden_doy
crossfit,exact2021,hgb_groupbias_canon,130,0.07755356921189192,0.05719131472936126,,,0,0.07755356921189192,0.05719131472936126,130,,,0,0.08395258400387334,0.06479595156517655,81,0.06562126140026944,0.044620384449748196,49,0.07755356921189192,0.05719131472936126,130,,,0,exact_hidden_doy
crossfit,exact2021,hgb_groupbias_hidden_doy,130,0.07753685747555547,0.05718438478524982,,,0,0.07753685747555547,0.05718438478524982,130,,,0,0.0839512320895028,0.0647914825559365,81,0.06557170803192978,0.044609386429624906,49,0.07753685747555547,0.05718438478524982,130,,,0,exact_hidden_doy
crossfit,exact2021,hgb_groupbias_span,130,0.07763127175599922,0.05729748067528032,,,0,0.07763127175599922,0.05729748067528032,130,,,0,0.08429695011189242,0.06512853761558635,81,0.06513343077592634,0.044352264100488724,49,0.07763127175599922,0.05729748067528032,130,,,0,exact_hidden_doy
crossfit,exact2021,hgb_groupbias_year,130,0.07749551713412782,0.05719327837556267,,,0,0.07749551713412782,0.05719327837556267,130,,,0,0.0839637670710144,0.06482716671459915,81,0.06541533306870116,0.044573993570216644,49,0.07749551713412782,0.05719327837556267,130,,,0,exact_hidden_doy
crossfit,exact2022,hgb_raw,192,0.06784319542104066,0.0485109506344624,,,0,0.06784319542104066,0.0485109506344624,192,,,0,0.07797350468099913,0.060178784494226895,79,0.05974938164016802,0.040353792449317305,113,0.06784319542104066,0.0485109506344624,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_clip_01,192,0.06784319542104066,0.0485109506344624,,,0,0.06784319542104066,0.0485109506344624,192,,,0,0.07797350468099913,0.060178784494226895,79,0.05974938164016802,0.040353792449317305,113,0.06784319542104066,0.0485109506344624,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_clip_02_11,192,0.06784319542104066,0.0485109506344624,,,0,0.06784319542104066,0.0485109506344624,192,,,0,0.07797350468099913,0.060178784494226895,79,0.05974938164016802,0.040353792449317305,113,0.06784319542104066,0.0485109506344624,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_clip_calib_q01_q99,192,0.0678993730450816,0.04894150922103905,,,0,0.0678993730450816,0.04894150922103905,192,,,0,0.07797350468099913,0.060178784494226895,79,0.05985771077682309,0.04108536102119975,113,0.0678993730450816,0.04894150922103905,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_affine,192,0.06848206202190404,0.04895469991071542,,,0,0.06848206202190404,0.04895469991071542,192,,,0,0.07823746429857584,0.06017439187100027,79,0.060738322846876185,0.04111084446945434,113,0.06848206202190404,0.04895469991071542,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_affine_winsor,192,0.06828589943962766,0.048822503136294715,,,0,0.06828589943962766,0.048822503136294715,192,,,0,0.07812212749221215,0.06014206113051851,79,0.06046624322994252,0.04090882984829756,113,0.06828589943962766,0.048822503136294715,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_bias_median,192,0.06796413771764573,0.04865736993247776,,,0,0.06796413771764573,0.04865736993247776,192,,,0,0.07790385822875395,0.06004573854452338,79,0.06004570029391261,0.04069559010635736,113,0.06796413771764573,0.04865736993247776,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_shrink_0.90,192,0.06868726777161334,0.05030056487733422,,,0,0.06868726777161334,0.05030056487733422,192,,,0,0.0781383147796735,0.06027413390804925,79,0.06121935910932241,0.0433278927231175,113,0.06868726777161334,0.05030056487733422,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_shrink_0.95,192,0.06743833639767842,0.048824675095419545,,,0,0.06743833639767842,0.048824675095419545,192,,,0,0.07749718036498064,0.05975849968351488,79,0.059402868237068654,0.041180673834715735,113,0.06743833639767842,0.048824675095419545,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_shrink_0.98,192,0.06748197838677973,0.048527950379141975,,,0,0.06748197838677973,0.048527950379141975,192,,,0,0.07764911536119107,0.05993604506641393,79,0.05934834304813217,0.040552379757066895,113,0.06748197838677973,0.048527950379141975,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_peer_0.05,192,0.06784251461968509,0.048943587217371846,,,0,0.06784251461968509,0.048943587217371846,192,,,0,0.0774130888328285,0.060150573490235525,79,0.060255384526150216,0.04110861451333439,113,0.06784251461968509,0.048943587217371846,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_peer_0.10,192,0.06888942937325498,0.049919080545136274,,,0,0.06888942937325498,0.049919080545136274,192,,,0,0.07761730017521694,0.06018415276327248,79,0.06206287779390165,0.04274261412714724,113,0.06888942937325498,0.049919080545136274,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_peer_0.20,192,0.07390374856305451,0.05394072804975414,,,0,0.07390374856305451,0.05394072804975414,192,,,0,0.08027442578141923,0.06204527802869303,79,0.06910195152351487,0.04827471523261988,113,0.07390374856305451,0.05394072804975414,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_peer_0.30,192,0.08216283151056197,0.059896790498398876,,,0,0.08216283151056197,0.059896790498398876,192,,,0,0.08566493959828812,0.06596702206310534,79,0.07962302003362305,0.055653000289444816,113,0.08216283151056197,0.059896790498398876,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_0.05,192,0.06748145195773136,0.04827608708952092,,,0,0.06748145195773136,0.04827608708952092,192,,,0,0.0774333541285632,0.05976835571902736,79,0.05954408485083688,0.040241669198096054,113,0.06748145195773136,0.04827608708952092,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_0.10,192,0.06715303240725351,0.04805233539141618,,,0,0.06715303240725351,0.04805233539141618,192,,,0,0.07693222087309938,0.059357926943827875,79,0.059367086031470805,0.04014842625300446,113,0.06715303240725351,0.04805233539141618,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_0.15,192,0.06685842784896763,0.047847234047180505,,,0,0.06685842784896763,0.047847234047180505,192,,,0,0.07647087198954516,0.058947498168628355,79,0.05921863892234972,0.040086872404752366,113,0.06685842784896763,0.047847234047180505,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_0.20,192,0.06659808703830404,0.04766860741555278,,,0,0.06659808703830404,0.04766860741555278,192,,,0,0.07605003152347567,0.058540821600822385,79,0.059098958675820955,0.0400676789143466,113,0.06659808703830404,0.04766860741555278,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_0.25,192,0.066372413167425,0.047515150702981235,,,0,0.066372413167425,0.047515150702981235,192,,,0,0.07567037534007656,0.058186788158976176,79,0.05900822032666579,0.04005444841073698,113,0.066372413167425,0.047515150702981235,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_0.30,192,0.06618176087075016,0.04736755018870753,,,0,0.06618176087075016,0.04736755018870753,192,,,0,0.0753325261158862,0.05783275471712999,79,0.05894655752864165,0.040051168261757315,113,0.06618176087075016,0.04736755018870753,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_fit_global,192,0.06634877665327706,0.047498232204830404,,,0,0.06634877665327706,0.047498232204830404,192,,,0,0.07562951728653101,0.0581462075813225,79,0.05899967484953865,0.04005407242834476,113,0.06634877665327706,0.047498232204830404,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_fit_canon,192,0.0663911916122334,0.04754765250665227,,,0,0.0663911916122334,0.04754765250665227,192,,,0,0.0757543218503934,0.05826850975185686,79,0.05896879909267857,0.040052539919296866,113,0.0663911916122334,0.04754765250665227,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_fit_hidden_doy,192,0.06634877665327706,0.047498232204830404,,,0,0.06634877665327706,0.047498232204830404,192,,,0,0.07562951728653101,0.0581462075813225,79,0.05899967484953865,0.04005407242834476,113,0.06634877665327706,0.047498232204830404,192,,,0,exact_hidden_doy
crossfit,exact2022,blend_lag_fit_span,192,0.06626002459286284,0.04756801134194727,,,0,0.06626002459286284,0.04756801134194727,192,,,0,0.07571931527066193,0.058403741664211195,79,0.058749150491874326,0.039992589258240646,113,0.06626002459286284,0.04756801134194727,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_groupbias_canon,192,0.06838528980608098,0.04919990548567502,,,0,0.06838528980608098,0.04919990548567502,192,,,0,0.07820988076307521,0.06052587876510192,79,0.06057768646473734,0.041281747175279236,113,0.06838528980608098,0.04919990548567502,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_groupbias_hidden_doy,192,0.06796413771764573,0.04865736993247776,,,0,0.06796413771764573,0.04865736993247776,192,,,0,0.07790385822875395,0.06004573854452338,79,0.06004570029391261,0.04069559010635736,113,0.06796413771764573,0.04865736993247776,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_groupbias_span,192,0.06794479303457204,0.0486445531026265,,,0,0.06794479303457204,0.0486445531026265,192,,,0,0.07776553777680369,0.05985620703916278,79,0.06013378819232083,0.04080631716469405,113,0.06794479303457204,0.0486445531026265,192,,,0,exact_hidden_doy
crossfit,exact2022,hgb_groupbias_year,192,0.06784319542104066,0.0485109506344624,,,0,0.06784319542104066,0.0485109506344624,192,,,0,0.07797350468099913,0.060178784494226895,79,0.05974938164016802,0.040353792449317305,113,0.06784319542104066,0.0485109506344624,192,,,0,exact_hidden_doy
crossfit,exact2023,hgb_raw,169,0.07253456180939878,0.04628249939435155,,,0,0.07253456180939878,0.04628249939435155,169,,,0,0.06794473574069061,0.049268899732813266,83,0.07670427647022439,0.04340027581188267,86,0.07253456180939878,0.04628249939435155,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_clip_01,169,0.07253456180939878,0.04628249939435155,,,0,0.07253456180939878,0.04628249939435155,169,,,0,0.06794473574069061,0.049268899732813266,83,0.07670427647022439,0.04340027581188267,86,0.07253456180939878,0.04628249939435155,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_clip_02_11,169,0.07253456180939878,0.04628249939435155,,,0,0.07253456180939878,0.04628249939435155,169,,,0,0.06794473574069061,0.049268899732813266,83,0.07670427647022439,0.04340027581188267,86,0.07253456180939878,0.04628249939435155,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_clip_calib_q01_q99,169,0.07249837151352749,0.04628151048293867,,,0,0.07249837151352749,0.04628151048293867,169,,,0,0.06794869276503582,0.049292321693950966,83,0.07663362565461503,0.04337572756998495,86,0.07249837151352749,0.04628151048293867,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_affine,169,0.07312960632452466,0.04639083550684546,,,0,0.07312960632452466,0.04639083550684546,169,,,0,0.06865528775504728,0.04918933839961737,83,0.0772023328309841,0.043689954808007456,86,0.07312960632452466,0.04639083550684546,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_affine_winsor,169,0.07308456950000848,0.04651752212903308,,,0,0.07308456950000848,0.04651752212903308,169,,,0,0.06850507163080423,0.04918352434643652,83,0.07724729654955727,0.043944519988980926,86,0.07308456950000848,0.04651752212903308,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_bias_median,169,0.07279860139234895,0.04642906709294156,,,0,0.07279860139234895,0.04642906709294156,169,,,0,0.06817421107935481,0.04920011944549903,83,0.07699875655587712,0.043754679357333785,86,0.07279860139234895,0.04642906709294156,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_shrink_0.90,169,0.0758000250285754,0.0544581322122547,,,0,0.0758000250285754,0.0544581322122547,169,,,0,0.06996765890461626,0.05481548484402273,83,0.08103182822537558,0.054113245369966964,86,0.0758000250285754,0.0544581322122547,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_shrink_0.95,169,0.07322301542198807,0.04924349399513284,,,0,0.07322301542198807,0.04924349399513284,169,,,0,0.06791933386326587,0.051108379787142055,83,0.07800045521288751,0.04744366235865885,86,0.07322301542198807,0.04924349399513284,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_shrink_0.98,169,0.0725765748156798,0.04714939006172855,,,0,0.0725765748156798,0.04714939006172855,169,,,0,0.06768160757534224,0.049742334238381085,83,0.07700628987398103,0.04464689742612204,86,0.0725765748156798,0.04714939006172855,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_peer_0.05,169,0.07376956696582365,0.048452946834296226,,,0,0.07376956696582365,0.048452946834296226,169,,,0,0.06848023997104317,0.050771546194319755,83,0.07853730350708783,0.04621522884729676,86,0.07376956696582365,0.048452946834296226,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_peer_0.10,169,0.07621661339474774,0.05187095299680746,,,0,0.07621661339474774,0.05187095299680746,169,,,0,0.06987584738736714,0.053005353629916596,83,0.08187182755096974,0.05077612447880678,86,0.07621661339474774,0.05187095299680746,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_peer_0.20,169,0.08427353577624468,0.06071829589504177,,,0,0.08427353577624468,0.06071829589504177,169,,,0,0.0750261254583981,0.05952706536575253,83,0.09232416058844392,0.06186797187098369,86,0.08427353577624468,0.06071829589504177,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_peer_0.30,169,0.09560561009416838,0.07113935366296575,,,0,0.09560561009416838,0.07113935366296575,169,,,0,0.08279700160309121,0.06698744867507693,83,0.10651670983604301,0.07514642475592823,86,0.09560561009416838,0.07113935366296575,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_0.05,169,0.07204900923509899,0.045944831041956444,,,0,0.07204900923509899,0.045944831041956444,169,,,0,0.06751446053410967,0.04881738361674321,83,0.07616981464531578,0.04317248378954596,86,0.07204900923509899,0.045944831041956444,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_0.10,169,0.07160707006317897,0.04563420841534316,,,0,0.07160707006317897,0.04563420841534316,169,,,0,0.0671483840010832,0.048389663583584305,83,0.07566147027923635,0.042974873776226705,86,0.07160707006317897,0.04563420841534316,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_0.15,169,0.07120955631586544,0.04534423835095554,,,0,0.07120955631586544,0.04534423835095554,169,,,0,0.06684756086131712,0.0479816315084624,83,0.07517977317046534,0.04279884728033844,86,0.07120955631586544,0.04534423835095554,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_0.20,169,0.07085721568596634,0.045073108114780956,,,0,0.07085721568596634,0.045073108114780956,169,,,0,0.06661287517187323,0.04757458927582464,83,0.07472523864493401,0.04265888792447137,86,0.07085721568596634,0.045073108114780956,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_0.25,169,0.07055072498017616,0.04491328039336938,,,0,0.07055072498017616,0.04491328039336938,169,,,0,0.0664450277343996,0.04727781118028077,83,0.07429836522128135,0.04263123323855954,86,0.07055072498017616,0.04491328039336938,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_0.30,169,0.07029068396370246,0.044813556211665675,,,0,0.07029068396370246,0.044813556211665675,169,,,0,0.06634452584043539,0.04709526470517319,83,0.073899632245366,0.04261144220048981,86,0.07029068396370246,0.044813556211665675,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_fit_global,169,0.0705836531619722,0.044928845906744994,,,0,0.0705836531619722,0.044928845906744994,169,,,0,0.06646092810053258,0.0473071441084755,83,0.07434608275622859,0.04263351159577255,86,0.0705836531619722,0.044928845906744994,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_fit_canon,169,0.07074455095381456,0.04485937049682962,,,0,0.07074455095381456,0.04485937049682962,169,,,0,0.06638001137009354,0.04714078782005735,83,0.07471545801145037,0.04265753749883078,86,0.07074455095381456,0.04485937049682962,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_fit_hidden_doy,169,0.0705836531619722,0.044928845906744994,,,0,0.0705836531619722,0.044928845906744994,169,,,0,0.06646092810053258,0.0473071441084755,83,0.07434608275622859,0.04263351159577255,86,0.0705836531619722,0.044928845906744994,169,,,0,exact_hidden_doy
crossfit,exact2023,blend_lag_fit_span,169,0.07088562270373308,0.045198590798951666,,,0,0.07088562270373308,0.045198590798951666,169,,,0,0.06714092774839044,0.04776108418838904,83,0.0743209834278184,0.04272548671379697,86,0.07088562270373308,0.045198590798951666,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_groupbias_canon,169,0.07277270540738916,0.04650116036823726,,,0,0.07277270540738916,0.04650116036823726,169,,,0,0.06802088526989428,0.04923843675566592,83,0.07708147872051842,0.04385937036641658,86,0.07277270540738916,0.04650116036823726,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_groupbias_hidden_doy,169,0.07279860139234895,0.04642906709294156,,,0,0.07279860139234895,0.04642906709294156,169,,,0,0.06817421107935481,0.04920011944549903,83,0.07699875655587712,0.043754679357333785,86,0.07279860139234895,0.04642906709294156,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_groupbias_span,169,0.07347569877882348,0.04710925325555133,,,0,0.07347569877882348,0.04710925325555133,169,,,0,0.0689786006275252,0.050129123280111286,83,0.0775690768649877,0.04419472753417369,86,0.07347569877882348,0.04710925325555133,169,,,0,exact_hidden_doy
crossfit,exact2023,hgb_groupbias_year,169,0.07253456180939878,0.04628249939435155,,,0,0.07253456180939878,0.04628249939435155,169,,,0,0.06794473574069061,0.049268899732813266,83,0.07670427647022439,0.04340027581188267,86,0.07253456180939878,0.04628249939435155,169,,,0,exact_hidden_doy
crossfit,exact2024,hgb_raw,152,0.051247264518879586,0.03536609054892536,,,0,0.051247264518879586,0.03536609054892536,152,,,0,0.059194036513312245,0.04171488041031053,83,0.03963024093556836,0.02772914042580987,69,0.051247264518879586,0.03536609054892536,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_clip_01,152,0.051247264518879586,0.03536609054892536,,,0,0.051247264518879586,0.03536609054892536,152,,,0,0.059194036513312245,0.04171488041031053,83,0.03963024093556836,0.02772914042580987,69,0.051247264518879586,0.03536609054892536,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_clip_02_11,152,0.051247264518879586,0.03536609054892536,,,0,0.051247264518879586,0.03536609054892536,152,,,0,0.059194036513312245,0.04171488041031053,83,0.03963024093556836,0.02772914042580987,69,0.051247264518879586,0.03536609054892536,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_clip_calib_q01_q99,152,0.05140636883406545,0.035523613909390864,,,0,0.05140636883406545,0.035523613909390864,152,,,0,0.05933069562652204,0.04190486181257149,83,0.039837811258751035,0.02784762005484025,69,0.05140636883406545,0.035523613909390864,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_affine,152,0.051204211901863465,0.035235385315993184,,,0,0.051204211901863465,0.035235385315993184,152,,,0,0.05916393052300702,0.04158324673796309,83,0.039561669724755257,0.027599552011304755,69,0.051204211901863465,0.035235385315993184,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_affine_winsor,152,0.05126912754570118,0.03544610178431995,,,0,0.05126912754570118,0.03544610178431995,152,,,0,0.05922435688973227,0.04183098728321304,83,0.03963804231590827,0.0277657322711587,69,0.05126912754570118,0.03544610178431995,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_bias_median,152,0.051308079259682476,0.035562097663018946,,,0,0.051308079259682476,0.035562097663018946,152,,,0,0.059274098215153795,0.041994289475162455,83,0.039659626807477665,0.027824823454208652,69,0.051308079259682476,0.035562097663018946,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_shrink_0.90,152,0.056242759849467965,0.04329853832002121,,,0,0.056242759849467965,0.04329853832002121,152,,,0,0.06321342558312594,0.04950715557215021,83,0.046493090643847795,0.035830201625431254,69,0.056242759849467965,0.04329853832002121,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_shrink_0.95,152,0.05289415968316347,0.03846556365641289,,,0,0.05289415968316347,0.03846556365641289,152,,,0,0.06053922645891648,0.04482278723006897,83,0.041888321935439676,0.030818468633029485,69,0.05289415968316347,0.03846556365641289,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_shrink_0.98,152,0.05168764471282061,0.03641911056882565,,,0,0.05168764471282061,0.03641911056882565,152,,,0,0.0595648765723276,0.04279798914082553,83,0.040217386170439184,0.02874596677931855,69,0.05168764471282061,0.03641911056882565,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_peer_0.05,152,0.05152133732559069,0.036038701165687664,,,0,0.05152133732559069,0.036038701165687664,152,,,0,0.05954571681484154,0.04256672229972679,83,0.03977903787059141,0.02818615400445219,69,0.05152133732559069,0.036038701165687664,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_peer_0.10,152,0.05290967893218425,0.03720865187312676,,,0,0.05290967893218425,0.03720865187312676,152,,,0,0.06094102040581939,0.04387572434095016,83,0.04122541878096146,0.029188840064005846,69,0.05290967893218425,0.03720865187312676,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_peer_0.20,152,0.058650366680068886,0.04244277746781253,,,0,0.058650366680068886,0.04244277746781253,152,,,0,0.06655156314382542,0.049341854522451906,83,0.04743315381194811,0.03414388767744923,69,0.058650366680068886,0.04244277746781253,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_peer_0.30,152,0.06743571962741375,0.049244188727718956,,,0,0.06743571962741375,0.049244188727718956,152,,,0,0.07516542905546143,0.05630868861257282,83,0.05675969324492545,0.04074631205463387,69,0.06743571962741375,0.049244188727718956,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_0.05,152,0.05115965357028149,0.03536226881427318,,,0,0.05115965357028149,0.03536226881427318,152,,,0,0.05903104542675668,0.0417938759069823,83,0.03967330435541728,0.027625697963623075,69,0.05115965357028149,0.03536226881427318,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_0.10,152,0.0511149285173777,0.03539314187322343,,,0,0.0511149285173777,0.03539314187322343,152,,,0,0.05890022290143269,0.0418775779358588,83,0.03978005654912809,0.027593023131212775,69,0.0511149285173777,0.03539314187322343,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_0.15,152,0.05111320193828851,0.035455699734276036,,,0,0.05111320193828851,0.035455699734276036,152,,,0,0.058801783644097716,0.04200545388470199,83,0.03994998696287605,0.027577009959125962,69,0.05111320193828851,0.035455699734276036,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_0.20,152,0.05115447818690075,0.03556273565435411,,,0,0.05115447818690075,0.03556273565435411,152,,,0,0.058735890474583545,0.04220390469111478,83,0.040182294064973284,0.02757408304491737,69,0.05115447818690075,0.03556273565435411,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_0.25,152,0.05123865333814074,0.03569102589442086,,,0,0.05123865333814074,0.03569102589442086,152,,,0,0.058702652991014355,0.04240235549752755,83,0.04047590385676261,0.027617977241408465,69,0.05123865333814074,0.03569102589442086,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_0.30,152,0.05136551649093418,0.03583908685488026,,,0,0.05136551649093418,0.03583908685488026,152,,,0,0.05870212666293101,0.04262990250249101,83,0.04082949385465946,0.027670424554131105,69,0.05136551649093418,0.03583908685488026,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_fit_global,152,0.051388712441039375,0.03586531862568312,,,0,0.051388712441039375,0.03586531862568312,152,,,0,0.058704937479778126,0.042668953243562555,83,0.04088888808887691,0.02768123640417596,69,0.051388712441039375,0.03586531862568312,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_fit_canon,152,0.051450069545402585,0.03584262369136502,,,0,0.051450069545402585,0.03584262369136502,152,,,0,0.058700015147825364,0.04258920843527264,83,0.04106697430885539,0.027727166680577592,69,0.051450069545402585,0.03584262369136502,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_fit_hidden_doy,152,0.051388712441039375,0.03586531862568312,,,0,0.051388712441039375,0.03586531862568312,152,,,0,0.058704937479778126,0.042668953243562555,83,0.04088888808887691,0.02768123640417596,69,0.051388712441039375,0.03586531862568312,152,,,0,exact_hidden_doy
crossfit,exact2024,blend_lag_fit_span,152,0.05114967850578516,0.03572674432505269,,,0,0.05114967850578516,0.03572674432505269,152,,,0,0.058310503917538975,0.042581581734036554,83,0.040907546332372535,0.027481070340332966,69,0.05114967850578516,0.03572674432505269,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_groupbias_canon,152,0.05145706377182449,0.03588443514005133,,,0,0.05145706377182449,0.03588443514005133,152,,,0,0.05952354859200477,0.04263675058807079,83,0.039635419154462,0.027762084673593132,69,0.05145706377182449,0.03588443514005133,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_groupbias_hidden_doy,152,0.051308079259682476,0.035562097663018946,,,0,0.051308079259682476,0.035562097663018946,152,,,0,0.059274098215153795,0.041994289475162455,83,0.039659626807477665,0.027824823454208652,69,0.051308079259682476,0.035562097663018946,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_groupbias_span,152,0.0514753051077529,0.035955763593995584,,,0,0.0514753051077529,0.035955763593995584,152,,,0,0.05940209029950783,0.042361730982618265,83,0.03990586348809216,0.028250034706232066,69,0.0514753051077529,0.035955763593995584,152,,,0,exact_hidden_doy
crossfit,exact2024,hgb_groupbias_year,152,0.051247264518879586,0.03536609054892536,,,0,0.051247264518879586,0.03536609054892536,152,,,0,0.059194036513312245,0.04171488041031053,83,0.03963024093556836,0.02772914042580987,69,0.051247264518879586,0.03536609054892536,152,,,0,exact_hidden_doy
