prod,p_s2,p_ls,p_md,post_s2,post_ls,post_md,bracket,left,right,dl,dr,local_sd,slope,peer,aoi_med,sin1,cos1,sin2,cos2,year,aoi_num,crop,fold
0.23458624610516576,0.233389805336441,0.26007000916658385,0.32515723761004933,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.2678076589011621,0.2160572177702208,0.3023079529884563,3.0,2.0,0.09932398596663679,0.0172501470436471,,0.30309969855324304,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,-0.9151129033807907,2019.0,15.0,озимая пшеница,2019
0.3142397302754372,0.24408682645159002,0.26968705113339586,0.33183586372013135,0.09352517985611511,0.1510791366906475,0.7553956834532374,0.2886553600741909,0.3023079529884563,0.2750027671599255,1.0,1.0,0.0863539533721194,-0.013652592914265405,,0.30309969855324304,-0.9666180104000972,0.2562218218071163,-0.4953372552325659,-0.8687007560596848,2019.0,15.0,озимая пшеница,2019
0.6211342362007564,0.6199033241030348,0.6371268254591465,0.6999218784669146,0.9746835443037976,0.012658227848101267,0.012658227848101267,0.6396406219497995,0.5892674288317374,0.7403870081859238,2.0,4.0,0.09502446305477324,0.025186596559031067,,0.3277462304576887,0.8964562582905575,-0.44313223418263453,-0.7944973291665992,-0.6072676460566135,2019.0,19.0,подсолнечник,2019
0.8004335451090712,0.8076038125766991,0.8227349849076887,0.7983556262792846,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.8296753191882195,0.7994903389304141,0.8447678093171223,4.0,2.0,0.02925095501810133,0.007546245064451358,,0.3277462304576887,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.27281126433401914,2019.0,19.0,подсолнечник,2019
0.617371651477127,0.6170774042894888,0.6457126136070477,0.6199266440492228,0.9813084112149533,0.009345794392523364,0.009345794392523364,0.641765771455659,0.7667436338913801,0.5584471964985115,3.0,2.0,0.16214696336009488,-0.041659287478573725,,0.3277462304576887,0.2821076626819194,-0.9593827529490743,-0.5412984521036173,0.8408305333122887,2019.0,19.0,подсолнечник,2019
0.36061144866263295,0.3438623342150097,0.39231518609796506,0.4174364840714952,0.6585365853658537,0.3333333333333333,0.008130081300813009,0.393633035970362,0.4055345555356826,0.3817315164050414,1.0,1.0,0.08347851757403027,-0.011901519565320595,,0.3277462304576887,0.07947729992362097,-0.9968366760893436,-0.15845177496083632,0.9873667175937016,2019.0,19.0,подсолнечник,2019
0.27441184821228193,0.23533551020055357,0.28627839962524737,0.3236891046158237,0.2413793103448276,0.7471264367816092,0.011494252873563218,0.28855685514229407,0.3403933106778751,0.2108021718389226,2.0,3.0,0.041385873964109914,-0.025918227767790496,,0.3277462304576887,-0.2112757555821793,-0.9774264960104055,0.4130130429412807,0.9107251102063585,2019.0,19.0,подсолнечник,2019
0.24993125219776435,0.24864665402137673,0.2842035470193828,0.33512658778019433,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.3145988655365608,0.3565736719728136,0.272624059100308,1.0,1.0,0.058009214800943405,-0.04197480643625279,,0.3277462304576887,-0.6788204829862355,-0.734304263829602,0.9969215500633253,0.07840550375666766,2019.0,19.0,подсолнечник,2019
0.18055095209561614,0.17891896130556542,0.2161359788973675,0.27715717928797345,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.2019050059109562,0.212582566096955,0.1698723253529598,1.0,3.0,0.02952288903873333,-0.010677560185998802,,0.3277462304576887,-0.8616928164028522,-0.5074302810827518,0.8744980560685747,-0.48502901968055895,2019.0,19.0,подсолнечник,2019
0.18114117485247272,0.1649354073581266,0.2048168117404122,0.26381494957944945,0.6074766355140188,0.383177570093458,0.009345794392523366,0.24140282175741568,0.2607695403326776,0.2220361031821538,1.0,1.0,0.04844746988284196,-0.019366718575261885,,0.3277462304576887,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011,2019.0,19.0,подсолнечник,2019
0.15722386736676502,0.15545540359788632,0.19743317404071872,0.260260125971986,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.16543844767584212,0.0821706480682779,0.1987455675188678,5.0,2.0,0.06725428835272962,0.016653559921512844,,0.3277462304576887,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501,2019.0,19.0,подсолнечник,2019
0.5814542219639882,0.5639059459048433,0.5837348398646746,0.6570471241660033,0.6260162601626016,0.23577235772357724,0.13821138211382114,0.5661057952257478,0.5528339527800288,0.5793776376714669,2.0,2.0,0.07892554452427376,0.0066359212228595255,,0.34136012331942256,0.9312100364121947,-0.3644830148102912,-0.6788204829862355,-0.734304263829602,2019.0,20.0,подсолнечник,2019
0.7414350995337851,0.7317094263362595,0.7423154805817466,0.6974575288056615,0.015873015873015872,0.9682539682539683,0.015873015873015872,0.7784022656383576,0.8013738057752323,0.7554307255014828,1.0,1.0,0.12163140344307904,-0.022971540136874746,,0.34136012331942256,0.3474028211842774,-0.9377159910299093,-0.6515303615068021,0.75862255966641,2019.0,20.0,подсолнечник,2019
0.3092691307530658,0.2142957556831117,0.2726433986848584,0.3178247124214055,0.008130081300813009,0.17073170731707318,0.8211382113821138,0.27442114903740344,0.1411857886609586,0.3277152931879813,5.0,2.0,0.053602832780303956,0.02664707207528896,,0.34136012331942256,-0.17752914918703497,-0.984115542601034,0.34941838995939767,0.9369668023778549,2019.0,20.0,подсолнечник,2019
0.30458184757034695,0.28325138646591974,0.31300695063395967,0.357612500555102,0.30120481927710846,0.6867469879518072,0.012048192771084338,0.3750521730481347,0.3962746394653534,0.3113847737964786,1.0,3.0,0.0953346210458314,-0.0212224664172187,,0.34136012331942256,-0.45370308603134424,-0.8911529104063088,0.8086376511543126,0.5883070194512693,2019.0,20.0,подсолнечник,2019
0.29335959142842166,0.2870392839336039,0.31764549069393244,0.3592003353056247,0.8181818181818182,0.16363636363636364,0.01818181818181818,0.353829706630916,0.3962746394653534,0.3113847737964786,2.0,2.0,0.09267396889032059,-0.0212224664172187,,0.34136012331942256,-0.46896519100763184,-0.8832166493127127,0.8283957292921138,0.5601432992463508,2019.0,20.0,подсолнечник,2019
0.31196449889790984,0.3103194205598538,0.34387157352991465,0.37382688953509663,0.9661016949152543,0.016949152542372885,0.016949152542372885,0.34784032213650873,0.3843338614038917,0.3295935525028172,4.0,2.0,0.06970539476285752,-0.00912338481684575,,0.34136012331942256,-0.7393922635959241,-0.673274892250183,0.9956284932063294,-0.09340183893100905,2019.0,20.0,подсолнечник,2019
0.28298215375348174,0.28171280246327474,0.31411578065367335,0.37497560200336755,0.9797979797979799,0.010101010101010104,0.010101010101010104,0.29645246252762514,0.2415084335780503,0.333081815160675,3.0,2.0,0.1471631683202532,0.018314676316524937,,0.34136012331942256,-0.9785481345802031,0.20601832032517084,-0.40319768608708534,-0.9151129033807907,2019.0,20.0,подсолнечник,2019
0.2261281189137618,0.22314101588272928,0.25583277339145394,0.42643039782557246,0.9746835443037976,0.012658227848101267,0.012658227848101267,0.21439647415223786,0.1833349843748014,0.2765194537071109,2.0,4.0,0.12641308640865104,0.015530744888718251,,0.3236569044284461,0.8964562582905575,-0.44313223418263453,-0.7944973291665992,-0.6072676460566135,2019.0,21.0,подсолнечник,2019
0.3726482010114684,0.2988698369593992,0.370501580748899,0.5601974389797159,0.01818181818181818,0.9636363636363636,0.01818181818181818,0.35516154286886087,0.6286715222482436,0.2184065531791695,2.0,1.0,0.13643119597197592,-0.13675498968969138,,0.3236569044284461,0.5751899607119775,-0.8180198708443174,-0.9410336347451197,0.3383130181923076,2019.0,21.0,подсолнечник,2019
0.6517290217851525,0.6269956080038352,0.6522164276007559,0.6428314342898254,0.014084507042253521,0.971830985915493,0.014084507042253521,0.6382468725947591,0.7229576321477882,0.55353611304173,1.0,1.0,0.07107316867156753,-0.08471075955302909,,0.3236569044284461,-0.07518957641475855,-0.9971692572470178,0.14995346813244534,0.9886930551971383,2019.0,21.0,подсолнечник,2019
0.6668710144095356,0.681395943420216,0.6619652444238735,0.5833766783252562,0.30120481927710846,0.6867469879518072,0.012048192771084338,0.6036610251567791,0.6368185948477753,0.5705034554657831,1.0,1.0,0.0899336024683767,-0.03315756969099609,,0.3236569044284461,-0.45370308603134424,-0.8911529104063088,0.8086376511543126,0.5883070194512693,2019.0,21.0,подсолнечник,2019
0.7163899467444682,0.7278927452379341,0.7159950378512617,0.5925226443878322,0.16455696202531644,0.8227848101265823,0.012658227848101266,0.7526062769888453,0.7364108876154124,0.7849970557357109,1.0,2.0,0.0908049996863791,0.016195389373432827,,0.3236569044284461,-0.5856957398073508,-0.8105309990194823,0.9494491062150135,0.31392100074304014,2019.0,21.0,подсолнечник,2019
0.4117494426639138,0.38955168878865853,0.41529845441764135,0.40923555757874075,0.13432835820895522,0.8507462686567164,0.014925373134328358,0.3454803392067086,0.5083826812580794,0.1825779971553379,1.0,1.0,0.18062375459628477,-0.16290234205137075,,0.3236569044284461,-0.7731383255706026,-0.6342374393978054,0.9807065438204117,-0.1954857409322303,2019.0,21.0,подсолнечник,2019
0.30779549570360665,0.2828114225798773,0.3073980330796322,0.3554349383938779,0.016949152542372885,0.9661016949152543,0.016949152542372885,0.28634574021536674,0.3025914296529274,0.2701000507778061,1.0,1.0,0.09219489639940165,-0.016245689437560662,,0.3236569044284461,-0.8528367217694595,-0.522177676659508,0.8906645958869751,-0.4546609479969567,2019.0,21.0,подсолнечник,2019
0.2464605816374962,0.23217039183765198,0.267257293779371,0.32265772081050054,0.6074766355140188,0.383177570093458,0.009345794392523366,0.3157255380099181,0.3109153629976581,0.3205357130221781,1.0,1.0,0.05923732455516328,0.0048101750122599984,,0.3236569044284461,-0.9626519747161487,-0.2707418984477642,0.5212604463582784,-0.8533976488498011,2019.0,21.0,подсолнечник,2019
0.3066541357701099,0.2976904302657892,0.329072755659642,0.47232363341162625,0.7721518987341772,0.21518987341772153,0.012658227848101266,0.2850003720377772,,0.2850003720377772,,5.0,0.12539597683890832,0.0,,0.2542658486563637,0.9999855506507186,0.005375731557583884,0.01075130776352193,-0.9999422030204416,2019.0,22.0,подсолнечник,2019
0.7439728312116887,0.7433285730218799,0.7682915177576126,0.7769931235587331,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.7607272884234013,0.7576819666390223,0.7622499493155909,4.0,2.0,0.08191733177067459,0.0007613304460947582,,0.2542658486563637,0.8271893372462497,-0.5619233046832195,-0.9296339319682695,-0.3684843993077793,2019.0,22.0,подсолнечник,2019
0.8135098021583596,0.8261304754187022,0.8422294067532505,0.8099609729201797,0.2032520325203252,0.008130081300813009,0.7886178861788617,0.8558214890468597,0.8171224683314738,0.8751709994045528,4.0,2.0,0.020280243277140158,0.009674755178846492,,0.2542658486563637,0.6029878670694714,-0.7977503570459932,-0.9620675724981452,0.27281126433401914,2019.0,22.0,подсолнечник,2019
0.8213448207976317,0.8212918576547135,0.8386957859073534,0.8087075754076314,0.9780219780219781,0.010989010989010992,0.010989010989010992,0.8657207691066493,0.8751709994045528,0.8373700782129386,1.0,3.0,0.04493935830907679,-0.009450230297903539,,0.2542658486563637,0.5610336262283677,-0.8277930117131022,-0.9288394302558068,0.3704825404820963,2019.0,22.0,подсолнечник,2019
0.18193801012063693,0.18022384901068186,0.23662711501641112,0.2866658884506839,0.9789473684210527,0.010526315789473684,0.010526315789473684,0.19077970135936892,0.2340032767894036,0.1475561259293342,3.0,3.0,0.10113058602560272,-0.014407858476678234,,0.2542658486563637,-0.2614143985111562,-0.965226663665613,0.5046482954181526,0.8633250245021008,2019.0,22.0,подсолнечник,2019
0.13609994837647604,0.13433892360672425,0.1746747988768809,0.24016810422596582,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.1533525603839423,0.1594370808835937,0.135098998884988,1.0,3.0,0.01446821932059033,-0.006084520499651427,,0.2542658486563637,-0.8616928164028522,-0.5074302810827518,0.8744980560685747,-0.48502901968055895,2019.0,22.0,подсолнечник,2019
0.17056706507972452,0.1688623227799103,0.20886885398322136,0.2703494024611789,0.9759036144578314,0.012048192771084338,0.012048192771084338,0.15845561385796705,0.1223326991649137,0.1729047797351884,5.0,2.0,0.04502227577955084,0.00722458293861067,,0.2542658486563637,-0.9906923101615609,-0.13612033862266704,0.2697067454601279,-0.962942506826501,2019.0,22.0,подсолнечник,2019
0.2559728284479478,0.1903569261818481,0.21907262980362613,0.2964457002122196,0.2773109243697479,0.14285714285714285,0.5798319327731093,0.22575684007349575,0.1729047797351884,0.2468976642088187,5.0,2.0,0.042095643316324906,0.010570412067661473,,0.2542658486563637,-0.9998699583618592,-0.016126573270657762,0.0322489522893041,-0.9994798672690922,2019.0,22.0,подсолнечник,2019
0.2573784165690183,0.23705126268580137,0.2955882730173646,0.33727376672738096,0.6585365853658537,0.3333333333333333,0.008130081300813009,0.2968349296955646,0.3244055111600991,0.2692643482310301,1.0,1.0,0.07758539234519532,-0.027570581464534477,,0.2863398282184978,0.07947729992362097,-0.9968366760893436,-0.15845177496083632,0.9873667175937016,2019.0,23.0,подсолнечник,2019
0.17870014394935588,0.17683473311315662,0.23122148125273137,0.2847387277229176,0.9770114942528736,0.011494252873563218,0.011494252873563218,0.19749527386471333,0.1906640606342702,0.1997723449415277,3.0,1.0,0.06596906682983165,0.00227707107681438,,0.2863398282184978,-0.05802556932878035,-0.9983150972033183,0.11585560376947847,0.9932660666081418,2019.0,23.0,подсолнечник,2019
0.21171178511135325,0.17179104481546062,0.22371456434896209,0.26986668088052473,0.2413793103448276,0.7471264367816092,0.011494252873563218,0.23287821553276128,0.3024603697024347,0.1285049842782512,2.0,3.0,0.06326196589330207,-0.0347910770848367,,0.2863398282184978,-0.2112757555821793,-0.9774264960104055,0.4130130429412807,0.9107251102063585,2019.0,23.0,подсолнечник,2019
