base,peer_config,peer_weight,exact_rmse,exact_baseline_rmse,exact_delta_rmse,exact_coverage,exact_improved_runs,exact_runs,random_rmse,random_baseline_rmse,random_delta_rmse,random_coverage,random_improved_runs,random_runs,random2025_rmse,random2025_baseline_rmse,random2025_delta_rmse,random2025_coverage,random2025_improved_runs,random2025_runs,worst_delta,mean_delta,all_three_improve
hgb_lag30,n12_c80_r060_k2,0.15,0.0623604323651402,0.0625196365651102,-0.00015920419996999502,0.26570915619389585,5.0,6.0,0.0691984050661735,0.0695855664035088,-0.00038716133733529556,0.29374684820978314,3.0,3.0,0.061874448886959255,0.06225159263760085,-0.00037714375064159394,0.5052910052910053,3.0,3.0,-0.00015920419996999502,-0.00030783642931562816,True
hgb_lag30,n8_c80_r060_k2,0.15,0.0623604323651402,0.0625196365651102,-0.00015920419996999502,0.26570915619389585,5.0,6.0,0.0692127355053135,0.0695855664035088,-0.00037283089819530046,0.3057236510337872,3.0,3.0,0.061887251232762966,0.06225159263760085,-0.00036434140483788263,0.5074955908289241,3.0,3.0,-0.00015920419996999502,-0.00029879216766772604,True
hgb_lag20,n16_c60_r100_k1,0.08,0.06244792248482214,0.06260634739886303,-0.00015842491404089581,0.7989228007181328,4.0,6.0,0.06898779510923729,0.06944909527214516,-0.0004613001629078656,0.6145990922844176,3.0,3.0,0.06203984531456705,0.062438112899989955,-0.00039826758542290536,0.8844797178130511,3.0,3.0,-0.00015842491404089581,-0.00033933088745722223,True
hgb_lag30,n12_c80_r080_k1,0.05,0.06236203687004685,0.0625196365651102,-0.00015759969506334848,0.4919210053859964,6.0,6.0,0.06937736507867975,0.0695855664035088,-0.00020820132482904374,0.4494452849218356,3.0,3.0,0.06206035636714193,0.06225159263760085,-0.00019123627045891656,0.6988536155202821,3.0,3.0,-0.00015759969506334848,-0.0001856790967837696,True
hgb_lag20,n12_c80_r080_k1,0.15,0.062346143577392335,0.06260634739886303,-0.00026020382147069754,0.4919210053859964,4.0,6.0,0.06906063436343671,0.06944909527214516,-0.00038846090870844896,0.4494452849218356,3.0,3.0,0.06228076919121963,0.062438112899989955,-0.00015734370877032444,0.6988536155202821,2.0,3.0,-0.00015734370877032444,-0.00026866947964982363,True
hgb_lag30,n16_c40_r060_k1,0.1,0.06236241783948434,0.0625196365651102,-0.00015721872562585865,0.32854578096947934,6.0,6.0,0.0692750321719275,0.0695855664035088,-0.000310534231581297,0.3084972264246092,3.0,3.0,0.061848387646395525,0.06225159263760085,-0.00040320499120532344,0.5405643738977073,3.0,3.0,-0.00015721872562585865,-0.000290319316137493,True
hgb_lag20,n16_c40_r100_k3,0.05,0.06244920771704452,0.06260634739886303,-0.00015713968181851196,0.8150807899461401,5.0,6.0,0.0691056060806561,0.06944909527214516,-0.0003434891914890492,0.6560766515380736,3.0,3.0,0.0622032576414363,0.062438112899989955,-0.00023485525855365674,0.8994708994708994,3.0,3.0,-0.00015713968181851196,-0.00024516137728707266,True
hgb_lag30,n8_c80_r080_k1,0.05,0.062362630568086164,0.0625196365651102,-0.0001570059970240345,0.4964093357271095,6.0,6.0,0.0693749270606128,0.0695855664035088,-0.00021063934289600184,0.46848209783156836,3.0,3.0,0.06206904575388056,0.06225159263760085,-0.0001825468837202901,0.7014991181657848,3.0,3.0,-0.0001570059970240345,-0.0001833974078801088,True
hgb,n12_c80_r100_k1,0.05,0.06324900159247292,0.06340553155480409,-0.00015652996233117555,0.6606822262118492,4.0,6.0,0.06948869037824072,0.06982641959795943,-0.0003377292197187104,0.5639183055975794,3.0,3.0,0.06309636564585581,0.06339685499406654,-0.00030048934821072515,0.8130511463844797,3.0,3.0,-0.00015652996233117555,-0.000264916176753537,True
hgb_lag30,n16_c40_r060_k3,0.08,0.06236334851705009,0.0625196365651102,-0.00015628804806010893,0.32854578096947934,5.0,6.0,0.0693265785074078,0.0695855664035088,-0.00025898789610100115,0.3084972264246092,3.0,3.0,0.061954937188270595,0.06225159263760085,-0.0002966554493302534,0.5405643738977073,3.0,3.0,-0.00015628804806010893,-0.00023731046449712115,True
hgb_lag30,n8_c40_r100_k2,0.05,0.062363904925354194,0.0625196365651102,-0.00015573163975600435,0.8150807899461401,5.0,6.0,0.06918828761993956,0.0695855664035088,-0.0003972787835692382,0.7329803328290468,3.0,3.0,0.06201976237585482,0.06225159263760085,-0.00023183026174602994,0.9034391534391535,3.0,3.0,-0.00015573163975600435,-0.00026161356169042416,True
hgb_lag30,n16_c80_r060_k3,0.15,0.062364097245456024,0.0625196365651102,-0.00015553931965417434,0.2639138240574506,5.0,6.0,0.0691975972253143,0.0695855664035088,-0.0003879691781945027,0.2705496722138174,3.0,3.0,0.06182923222634448,0.06225159263760085,-0.00042236041125636586,0.49514991181657847,3.0,3.0,-0.00015553931965417434,-0.0003219563030350143,True
hgb_lag20,n12_c40_r060_k2,0.1,0.06245104952437815,0.06260634739886303,-0.00015529787448488597,0.3303411131059246,6.0,6.0,0.06913742317411209,0.06944909527214516,-0.0003116720980330667,0.33232476046394355,3.0,3.0,0.0620924737248693,0.062438112899989955,-0.00034563917512065584,0.5445326278659612,3.0,3.0,-0.00015529787448488597,-0.0002708697158795362,True
hgb_lag20,n8_c40_r060_k2,0.1,0.06245104952437815,0.06260634739886303,-0.00015529787448488597,0.3303411131059246,6.0,6.0,0.06915369220055989,0.06944909527214516,-0.00029540307158526513,0.34581442259203227,3.0,3.0,0.06213482589219246,0.062438112899989955,-0.0003032870077974911,0.5476190476190477,3.0,3.0,-0.00015529787448488597,-0.00025132931795588076,True
hgb_lag20,n12_c80_r125_k3,0.15,0.06209026646109679,0.06260634739886303,-0.0005160809377662418,0.7154398563734291,6.0,6.0,0.06887187666017137,0.06944909527214516,-0.0005772186119737815,0.6219112455874937,3.0,3.0,0.06228286860658141,0.062438112899989955,-0.00015524429340854629,0.8470017636684304,3.0,3.0,-0.00015524429340854629,-0.0004161812810495232,True
hgb_lag30,n16_c60_r060_k3,0.1,0.06236459946181165,0.0625196365651102,-0.00015503710329854703,0.3123877917414722,5.0,6.0,0.06928077203382346,0.0695855664035088,-0.000304794369685335,0.2991679273827534,3.0,3.0,0.06187926416084683,0.06225159263760085,-0.00037232847675401637,0.5317460317460317,3.0,3.0,-0.00015503710329854703,-0.0002773866499126328,True
hgb_lag20,n8_c40_r080_k3,0.15,0.06227252109497249,0.06260634739886303,-0.0003338263038905401,0.599640933572711,4.0,6.0,0.0689911891666839,0.06944909527214516,-0.00045790610546125876,0.5576147251638931,3.0,3.0,0.062283351040087254,0.062438112899989955,-0.00015476185990270092,0.7641093474426808,3.0,3.0,-0.00015476185990270092,-0.0003154980897514999,True
hgb_lag20,n12_c80_r080_k1,0.05,0.06245206155157385,0.06260634739886303,-0.00015428584728918032,0.4919210053859964,6.0,6.0,0.06924439520991112,0.06944909527214516,-0.00020470006223403947,0.4494452849218356,3.0,3.0,0.06224388124981205,0.062438112899989955,-0.0001942316501779076,0.6988536155202821,3.0,3.0,-0.00015428584728918032,-0.00018440585323370914,True
hgb_lag20,n12_c40_r100_k3,0.05,0.062452080934639255,0.06260634739886303,-0.0001542664642237776,0.8150807899461401,5.0,6.0,0.06907240671144313,0.06944909527214516,-0.0003766885607020265,0.7063792233988906,3.0,3.0,0.06221304431587853,0.062438112899989955,-0.00022506858411142777,0.9021164021164021,3.0,3.0,-0.0001542664642237776,-0.0002520078696790773,True
hgb_lag30,n12_c40_r060_k2,0.08,0.062366110812354034,0.0625196365651102,-0.00015352575275616454,0.3303411131059246,6.0,6.0,0.0693177908993972,0.0695855664035088,-0.00026777550411159756,0.33232476046394355,3.0,3.0,0.06196310011426095,0.06225159263760085,-0.0002884925233399005,0.5445326278659612,3.0,3.0,-0.00015352575275616454,-0.00023659792673588753,True
hgb_lag30,n8_c40_r060_k2,0.08,0.062366110812354034,0.0625196365651102,-0.00015352575275616454,0.3303411131059246,6.0,6.0,0.06932784005173795,0.0695855664035088,-0.00025772635177084835,0.34581442259203227,3.0,3.0,0.061995003992264694,0.06225159263760085,-0.0002565886453361546,0.5476190476190477,3.0,3.0,-0.00015352575275616454,-0.0002226135832877225,True
hgb,n12_c40_r060_k3,0.15,0.06325223554516532,0.06340553155480409,-0.0001532960096387731,0.3303411131059246,5.0,6.0,0.06938568355111302,0.06982641959795943,-0.00044073604684641277,0.33232476046394355,3.0,3.0,0.0628782199824715,0.06339685499406654,-0.0005186350115950339,0.5445326278659612,3.0,3.0,-0.0001532960096387731,-0.00037088902269340657,True
hgb,n8_c40_r060_k3,0.15,0.06325223554516532,0.06340553155480409,-0.0001532960096387731,0.3303411131059246,5.0,6.0,0.06941611416771844,0.06982641959795943,-0.0004103054302409953,0.34581442259203227,3.0,3.0,0.06294391205619478,0.06339685499406654,-0.0004529429378717642,0.5476190476190477,3.0,3.0,-0.0001532960096387731,-0.00033884812591717756,True
hgb_lag30,n8_c40_r100_k2,0.15,0.06236657844854924,0.0625196365651102,-0.00015305811656095986,0.8150807899461401,3.0,6.0,0.06880439002751625,0.0695855664035088,-0.0007811763759925511,0.7329803328290468,3.0,3.0,0.062091894845552456,0.06225159263760085,-0.00015969779204839246,0.9034391534391535,1.0,3.0,-0.00015305811656095986,-0.00036464409486730115,True
hgb_lag20,n12_c60_r125_k2,0.15,0.062244082217770336,0.06260634739886303,-0.0003622651810926969,0.8994614003590664,6.0,6.0,0.06878256855119765,0.06944909527214516,-0.0006665267209475106,0.7489914271306102,3.0,3.0,0.06228530258804746,0.062438112899989955,-0.0001528103119424959,0.9382716049382716,2.0,3.0,-0.0001528103119424959,-0.00039386740466090114,True
hgb,n8_c80_r100_k1,0.05,0.06325309782361604,0.06340553155480409,-0.00015243373118804804,0.6606822262118492,4.0,6.0,0.06949441533830195,0.06982641959795943,-0.0003320042596574868,0.5881240544629349,3.0,3.0,0.06310527755964601,0.06339685499406654,-0.0002915774344205285,0.8161375661375662,3.0,3.0,-0.00015243373118804804,-0.00025867180842202114,True
hgb_lag30,n8_c40_r125_k3,0.1,0.06223091068543661,0.0625196365651102,-0.00028872587967358754,0.9201077199281867,6.0,6.0,0.06898958664126692,0.0695855664035088,-0.0005959797622418772,0.8286686838124054,3.0,3.0,0.06209936430742771,0.06225159263760085,-0.00015222833017313614,0.9585537918871252,3.0,3.0,-0.00015222833017313614,-0.000345644657362867,True
hgb,n16_c40_r100_k1,0.08,0.06325336928762951,0.06340553155480409,-0.00015216226717458536,0.8150807899461401,4.0,6.0,0.0692669276765105,0.06982641959795943,-0.0005594919214489263,0.6560766515380736,3.0,3.0,0.06295168786748523,0.06339685499406654,-0.0004451671265813112,0.8994708994708994,3.0,3.0,-0.00015216226717458536,-0.0003856071050682743,True
hgb_lag30,n16_c60_r100_k1,0.1,0.06236756276278098,0.0625196365651102,-0.00015207380232921952,0.7989228007181328,3.0,6.0,0.06905030455323118,0.0695855664035088,-0.0005352618502776213,0.6145990922844176,3.0,3.0,0.06184593418945774,0.06225159263760085,-0.00040565844814310914,0.8844797178130511,3.0,3.0,-0.00015207380232921952,-0.00036433136691664997,True
hgb_lag20,n8_c80_r080_k1,0.05,0.06245427462164613,0.06260634739886303,-0.00015207277721690504,0.4964093357271095,6.0,6.0,0.06924256662025474,0.06944909527214516,-0.00020652865189041414,0.46848209783156836,3.0,3.0,0.062252687352582825,0.062438112899989955,-0.00018542554740712952,0.7014991181657848,3.0,3.0,-0.00015207277721690504,-0.00018134232550481624,True
hgb,n16_c40_r060_k2,0.1,0.06325395343517162,0.06340553155480409,-0.00015157811963247003,0.32854578096947934,6.0,6.0,0.06951689654878383,0.06982641959795943,-0.00030952304917560014,0.3084972264246092,3.0,3.0,0.06297829491714267,0.06339685499406654,-0.00041856007692386843,0.5405643738977073,3.0,3.0,-0.00015157811963247003,-0.0002932204152439795,True
hgb_lag30,n12_c60_r060_k2,0.1,0.0623682760886027,0.0625196365651102,-0.00015136047650749634,0.3141831238779174,5.0,6.0,0.06927406571583035,0.0695855664035088,-0.0003115006876784482,0.32400403429147756,3.0,3.0,0.06190226882730116,0.06225159263760085,-0.00034932381029968707,0.5365961199294532,3.0,3.0,-0.00015136047650749634,-0.00027072832482854386,True
hgb_lag30,n8_c60_r060_k2,0.1,0.0623682760886027,0.0625196365651102,-0.00015136047650749634,0.3141831238779174,5.0,6.0,0.06927892201568459,0.0695855664035088,-0.000306644387824212,0.33673726676752397,3.0,3.0,0.061912017700657414,0.06225159263760085,-0.00033957493694343477,0.5388007054673721,3.0,3.0,-0.00015136047650749634,-0.000265859933758381,True
hgb,n12_c60_r060_k2,0.15,0.06325444375705178,0.06340553155480409,-0.00015108779775231673,0.3141831238779174,5.0,6.0,0.06939841874176193,0.06982641959795943,-0.0004280008561974996,0.32400403429147756,3.0,3.0,0.06284864782324216,0.06339685499406654,-0.0005482071708243774,0.5365961199294532,3.0,3.0,-0.00015108779775231673,-0.0003757652749247313,True
hgb,n8_c60_r060_k2,0.15,0.06325444375705178,0.06340553155480409,-0.00015108779775231673,0.3141831238779174,5.0,6.0,0.06941536079918231,0.06982641959795943,-0.0004110587987771197,0.33673726676752397,3.0,3.0,0.06286493554845039,0.06339685499406654,-0.0005319194456161469,0.5388007054673721,3.0,3.0,-0.00015108779775231673,-0.00036468868071519445,True
hgb_lag20,n8_c80_r125_k3,0.15,0.062040710022754526,0.06260634739886303,-0.0005656373761085062,0.7154398563734291,6.0,6.0,0.06889670127991143,0.06944909527214516,-0.000552393992233724,0.649016641452345,3.0,3.0,0.06228818424563459,0.062438112899989955,-0.00014992865435536212,0.8505291005291006,3.0,3.0,-0.00014992865435536212,-0.00042265334089919743,True
hgb_lag30,n16_c60_r060_k1,0.15,0.0623709541188164,0.0625196365651102,-0.00014868244629379773,0.3123877917414722,4.0,6.0,0.06918858875921317,0.0695855664035088,-0.00039697764429562354,0.2991679273827534,3.0,3.0,0.061739726741391554,0.06225159263760085,-0.0005118658962092945,0.5317460317460317,3.0,3.0,-0.00014868244629379773,-0.0003525086622662386,True
hgb_lag20,n8_c40_r100_k2,0.05,0.062457780680094034,0.06260634739886303,-0.00014856671876899846,0.8150807899461401,5.0,6.0,0.06905380670468496,0.06944909527214516,-0.00039528856746019747,0.7329803328290468,3.0,3.0,0.06220740409463671,0.062438112899989955,-0.0002307088053532455,0.9034391534391535,3.0,3.0,-0.00014856671876899846,-0.00025818803052748046,True
hgb_lag30,n8_c80_r080_k3,0.15,0.06212808570722102,0.0625196365651102,-0.00039155085788918076,0.4964093357271095,5.0,6.0,0.0691476975503953,0.0695855664035088,-0.00043786885311349055,0.46848209783156836,3.0,3.0,0.062103347028791694,0.06225159263760085,-0.0001482456088091541,0.7014991181657848,3.0,3.0,-0.0001482456088091541,-0.0003258884399372751,True
hgb_lag30,n12_c60_r125_k3,0.15,0.06218486798445413,0.0625196365651102,-0.000334768580656071,0.8994614003590664,6.0,6.0,0.06895617077100326,0.0695855664035088,-0.0006293956325055389,0.7489914271306102,3.0,3.0,0.06210342195919908,0.06225159263760085,-0.00014817067840176834,0.9382716049382716,3.0,3.0,-0.00014817067840176834,-0.00037077829718779276,True
hgb_lag30,n12_c80_r100_k1,0.08,0.062371825786696096,0.0625196365651102,-0.00014781077841410223,0.6606822262118492,4.0,6.0,0.06912722364617853,0.0695855664035088,-0.0004583427573302684,0.5639183055975794,3.0,3.0,0.06192643539273904,0.06225159263760085,-0.0003251572448618109,0.8130511463844797,3.0,3.0,-0.00014781077841410223,-0.0003104369268687272,True
hgb_lag20,n16_c60_r100_k1,0.1,0.06245895976367676,0.06260634739886303,-0.00014738763518627046,0.7989228007181328,4.0,6.0,0.06892489442867351,0.06944909527214516,-0.0005242008434716422,0.6145990922844176,3.0,3.0,0.062029023459177345,0.062438112899989955,-0.00040908944081261,0.8844797178130511,3.0,3.0,-0.00014738763518627046,-0.0003602259731568409,True
hgb_lag20,n12_c60_r060_k3,0.15,0.06245898818952518,0.06260634739886303,-0.0001473592093378523,0.3141831238779174,5.0,6.0,0.06903335250778272,0.06944909527214516,-0.0004157427643624312,0.32400403429147756,3.0,3.0,0.061968453908970864,0.062438112899989955,-0.000469658991019091,0.5365961199294532,3.0,3.0,-0.0001473592093378523,-0.00034425365490645815,True
hgb_lag20,n8_c60_r060_k3,0.15,0.06245898818952518,0.06260634739886303,-0.0001473592093378523,0.3141831238779174,5.0,6.0,0.06904770737823661,0.06944909527214516,-0.00040138789390854746,0.33673726676752397,3.0,3.0,0.06198289419729985,0.062438112899989955,-0.0004552187026901078,0.5388007054673721,3.0,3.0,-0.0001473592093378523,-0.0003346552686455025,True
hgb_lag30,n12_c80_r080_k1,0.15,0.06225034381168536,0.0625196365651102,-0.0002692927534248407,0.4919210053859964,4.0,6.0,0.06918663565464725,0.0695855664035088,-0.0003989307488615479,0.4494452849218356,3.0,3.0,0.062104634104872845,0.06225159263760085,-0.0001469585327280032,0.6988536155202821,2.0,3.0,-0.0001469585327280032,-0.0002717273450047973,True
hgb_lag20,n16_c40_r060_k1,0.15,0.06245941232927917,0.06260634739886303,-0.00014693506958386032,0.32854578096947934,5.0,6.0,0.06905103737233927,0.06944909527214516,-0.0003980578998058898,0.3084972264246092,3.0,3.0,0.06192803508635291,0.062438112899989955,-0.0005100778136370443,0.5405643738977073,3.0,3.0,-0.00014693506958386032,-0.00035169026100893147,True
hgb_lag20,n12_c40_r060_k3,0.1,0.062460009267292484,0.06260634739886303,-0.00014633813157054892,0.3303411131059246,5.0,6.0,0.06913503901409973,0.06944909527214516,-0.00031405625804542536,0.33232476046394355,3.0,3.0,0.06209857169061431,0.062438112899989955,-0.0003395412093756475,0.5445326278659612,3.0,3.0,-0.00014633813157054892,-0.00026664519966387395,True
hgb_lag20,n8_c40_r060_k3,0.1,0.062460009267292484,0.06260634739886303,-0.00014633813157054892,0.3303411131059246,5.0,6.0,0.06915045798255824,0.06944909527214516,-0.0002986372895869144,0.34581442259203227,3.0,3.0,0.06213966528941643,0.062438112899989955,-0.0002984476105735226,0.5476190476190477,3.0,3.0,-0.00014633813157054892,-0.000247807677243662,True
hgb_lag20,n16_c60_r060_k2,0.1,0.062460185654918676,0.06260634739886303,-0.00014616174394435633,0.3123877917414722,5.0,6.0,0.06915696497187157,0.06944909527214516,-0.00029213030027358533,0.2991679273827534,3.0,3.0,0.06206046102080791,0.062438112899989955,-0.0003776518791820463,0.5317460317460317,3.0,3.0,-0.00014616174394435633,-0.00027198130779999596,True
hgb,n16_c60_r100_k1,0.15,0.06325958400181608,0.06340553155480409,-0.00014594755298801,0.7989228007181328,4.0,6.0,0.06918085956682073,0.06982641959795943,-0.0006455600311387061,0.6145990922844176,3.0,3.0,0.06296697333995266,0.06339685499406654,-0.00042988165411388113,0.8844797178130511,3.0,3.0,-0.00014594755298801,-0.0004071297460801991,True
hgb_lag30,n12_c40_r060_k3,0.08,0.06237399706954691,0.0625196365651102,-0.0001456394955632878,0.3303411131059246,5.0,6.0,0.06931635492893257,0.0695855664035088,-0.00026921147457623085,0.33232476046394355,3.0,3.0,0.06196856650586396,0.06225159263760085,-0.00028302613173689095,0.5445326278659612,3.0,3.0,-0.0001456394955632878,-0.00023262570062546986,True
hgb_lag30,n8_c40_r060_k3,0.08,0.06237399706954691,0.0625196365651102,-0.0001456394955632878,0.3303411131059246,5.0,6.0,0.06932606571194104,0.0695855664035088,-0.00025950069156775724,0.34581442259203227,3.0,3.0,0.06200028295336178,0.06225159263760085,-0.00025130968423906636,0.5476190476190477,3.0,3.0,-0.0001456394955632878,-0.00021881662379003713,True
hgb_lag30,n8_c40_r080_k3,0.15,0.062154831627223954,0.0625196365651102,-0.0003648049378862442,0.599640933572711,4.0,6.0,0.06912152252634371,0.0695855664035088,-0.0004640438771650879,0.5576147251638931,3.0,3.0,0.062106469640172704,0.06225159263760085,-0.00014512299742814455,0.7641093474426808,3.0,3.0,-0.00014512299742814455,-0.0003246572708264922,True
hgb,n16_c40_r060_k3,0.1,0.06326103349598147,0.06340553155480409,-0.00014449805882262023,0.32854578096947934,6.0,6.0,0.06951419522727625,0.06982641959795943,-0.00031222437068317843,0.3084972264246092,3.0,3.0,0.06298791208388435,0.06339685499406654,-0.000408942910182189,0.5405643738977073,3.0,3.0,-0.00014449805882262023,-0.0002885551132293292,True
hgb_lag30,n12_c40_r060_k1,0.1,0.06237529381114023,0.0625196365651102,-0.00014434275396996848,0.3303411131059246,6.0,6.0,0.06926839630279572,0.0695855664035088,-0.00031717010071308227,0.33232476046394355,3.0,3.0,0.061861081210048144,0.06225159263760085,-0.0003905114275527047,0.5445326278659612,3.0,3.0,-0.00014434275396996848,-0.00028400809407858513,True
hgb_lag30,n8_c40_r060_k1,0.1,0.06237529381114023,0.0625196365651102,-0.00014434275396996848,0.3303411131059246,6.0,6.0,0.06928451237932545,0.0695855664035088,-0.0003010540241833448,0.34581442259203227,3.0,3.0,0.06190761350754246,0.06225159263760085,-0.00034397913005838887,0.5476190476190477,3.0,3.0,-0.00014434275396996848,-0.00026312530273723406,True
hgb_lag20,n12_c80_r100_k1,0.08,0.06246200661470721,0.06260634739886303,-0.00014434078415582335,0.6606822262118492,4.0,6.0,0.06899828748224474,0.06944909527214516,-0.00045080778990042036,0.5639183055975794,3.0,3.0,0.06211575633439888,0.062438112899989955,-0.0003223565655910768,0.8130511463844797,3.0,3.0,-0.00014434078415582335,-0.0003058350465491068,True
hgb_lag20,n16_c40_r060_k2,0.08,0.062462221730703274,0.06260634739886303,-0.00014412566815975858,0.32854578096947934,6.0,6.0,0.06919921007941772,0.06944909527214516,-0.0002498851927274365,0.3084972264246092,3.0,3.0,0.06212959553083434,0.062438112899989955,-0.000308517369155617,0.5405643738977073,3.0,3.0,-0.00014412566815975858,-0.00023417607668093735,True
hgb_lag30,n16_c80_r060_k2,0.1,0.06237609992837506,0.0625196365651102,-0.0001435366367351365,0.2639138240574506,5.0,6.0,0.0693054704397937,0.0695855664035088,-0.0002800959637151018,0.2705496722138174,3.0,3.0,0.06192961706707944,0.06225159263760085,-0.00032197557052141,0.49514991181657847,3.0,3.0,-0.0001435366367351365,-0.0002485360569905494,True
hgb_lag30,n12_c60_r100_k1,0.08,0.06237647595446659,0.0625196365651102,-0.0001431606106436084,0.7989228007181328,4.0,6.0,0.06907394478813203,0.0695855664035088,-0.0005116216153767672,0.6651538073625819,3.0,3.0,0.06187102032396886,0.06225159263760085,-0.00038057231363199107,0.8884479717813051,3.0,3.0,-0.0001431606106436084,-0.00034511817988412224,True
hgb_lag30,n12_c40_r100_k2,0.05,0.062377297990901276,0.0625196365651102,-0.00014233857420892226,0.8150807899461401,5.0,6.0,0.06919379772964479,0.0695855664035088,-0.00039176867386400693,0.7063792233988906,3.0,3.0,0.06200473236547428,0.06225159263760085,-0.00024686027212656586,0.9021164021164021,3.0,3.0,-0.00014233857420892226,-0.00026032250673316504,True
hgb_lag30,n16_c40_r100_k2,0.05,0.06237778454548307,0.0625196365651102,-0.00014185201962713112,0.8150807899461401,5.0,6.0,0.06922852708774661,0.0695855664035088,-0.00035703931576218373,0.6560766515380736,3.0,3.0,0.06199163470123916,0.06225159263760085,-0.00025995793636168774,0.8994708994708994,3.0,3.0,-0.00014185201962713112,-0.0002529497572503342,True
hgb_lag30,n12_c60_r060_k3,0.1,0.062378056045905274,0.0625196365651102,-0.00014158051920492437,0.3141831238779174,5.0,6.0,0.06926951096937842,0.0695855664035088,-0.00031605543413038006,0.32400403429147756,3.0,3.0,0.061898926279389845,0.06225159263760085,-0.000352666358211004,0.5365961199294532,3.0,3.0,-0.00014158051920492437,-0.00027010077051543613,True
hgb_lag30,n8_c60_r060_k3,0.1,0.062378056045905274,0.0625196365651102,-0.00014158051920492437,0.3141831238779174,5.0,6.0,0.06927359939072256,0.0695855664035088,-0.0003119670127862406,0.33673726676752397,3.0,3.0,0.06190852939750195,0.06225159263760085,-0.0003430632400988967,0.5388007054673721,3.0,3.0,-0.00014158051920492437,-0.00026553692403002055,True
hgb_lag30,n16_c40_r125_k2,0.15,0.06232114757422757,0.0625196365651102,-0.00019848899088262956,0.9201077199281867,4.0,6.0,0.06900426117038547,0.0695855664035088,-0.0005813052331233304,0.7381492687846697,3.0,3.0,0.06211095976801866,0.06225159263760085,-0.00014063286958218568,0.9545855379188712,1.0,3.0,-0.00014063286958218568,-0.0003068090311960485,True
hgb,n12_c80_r060_k2,0.15,0.06326496758114546,0.06340553155480409,-0.00014056397365863615,0.26570915619389585,5.0,6.0,0.06942629031683455,0.06982641959795943,-0.0004001292811248863,0.29374684820978314,3.0,3.0,0.062913404689531,0.06339685499406654,-0.00048345030453554594,0.5052910052910053,3.0,3.0,-0.00014056397365863615,-0.00034138118643968946,True
hgb,n8_c80_r060_k2,0.15,0.06326496758114546,0.06340553155480409,-0.00014056397365863615,0.26570915619389585,5.0,6.0,0.06944040155216032,0.06982641959795943,-0.00038601804579911636,0.3057236510337872,3.0,3.0,0.06292587018448932,0.06339685499406654,-0.00047098480957721844,0.5074955908289241,3.0,3.0,-0.00014056397365863615,-0.0003325222763449903,True
hgb_lag20,n12_c80_r060_k2,0.15,0.06246610166424537,0.06260634739886303,-0.0001402457346176625,0.26570915619389585,5.0,6.0,0.069070983172802,0.06944909527214516,-0.0003781120993431586,0.29374684820978314,3.0,3.0,0.06204489957332265,0.062438112899989955,-0.0003932133266673077,0.5052910052910053,3.0,3.0,-0.0001402457346176625,-0.0003038570535427096,True
hgb_lag20,n8_c80_r060_k2,0.15,0.06246610166424537,0.06260634739886303,-0.0001402457346176625,0.26570915619389585,5.0,6.0,0.06908640288426121,0.06944909527214516,-0.000362692387883945,0.3057236510337872,3.0,3.0,0.06205766157517319,0.062438112899989955,-0.00038045132481676763,0.5074955908289241,3.0,3.0,-0.0001402457346176625,-0.00029446314910612503,True
hgb,n16_c60_r060_k2,0.1,0.06326540449736515,0.06340553155480409,-0.00014012705743894627,0.3123877917414722,5.0,6.0,0.06952313110817528,0.06982641959795943,-0.00030328848978415646,0.2991679273827534,3.0,3.0,0.06296325782811768,0.06339685499406654,-0.00043359716594885966,0.5317460317460317,3.0,3.0,-0.00014012705743894627,-0.0002923375710573208,True
hgb_lag30,n16_c60_r060_k2,0.08,0.06237968793463414,0.0625196365651102,-0.0001399486304760611,0.3123877917414722,5.0,6.0,0.06933683838441206,0.0695855664035088,-0.0002487280190967417,0.2991679273827534,3.0,3.0,0.06193906543505286,0.06225159263760085,-0.00031252720254798527,0.5317460317460317,3.0,3.0,-0.0001399486304760611,-0.00023373461737359602,True
hgb,n12_c60_r060_k3,0.15,0.0632656448895357,0.06340553155480409,-0.00013988666526838778,0.3141831238779174,5.0,6.0,0.06938818283548215,0.06982641959795943,-0.00043823676247728427,0.32400403429147756,3.0,3.0,0.06283714750698301,0.06339685499406654,-0.0005597074870835328,0.5365961199294532,3.0,3.0,-0.00013988666526838778,-0.00037927697160973495,True
hgb,n8_c60_r060_k3,0.15,0.0632656448895357,0.06340553155480409,-0.00013988666526838778,0.3141831238779174,5.0,6.0,0.06940296881778178,0.06982641959795943,-0.0004234507801776505,0.33673726676752397,3.0,3.0,0.06285086694237836,0.06339685499406654,-0.0005459880516881788,0.5388007054673721,3.0,3.0,-0.00013988666526838778,-0.0003697751657114057,True
hgb_lag30,n12_c80_r100_k1,0.1,0.06238008189494804,0.0625196365651102,-0.000139554670162155,0.6606822262118492,4.0,6.0,0.0690607162312124,0.0695855664035088,-0.0005248501722963927,0.5639183055975794,3.0,3.0,0.06192861287257707,0.06225159263760085,-0.00032297976502378145,0.8130511463844797,3.0,3.0,-0.000139554670162155,-0.00032912820249410973,True
