seed,radius,crop,method,pred,n,rmse,coverage
1,8,1,median,blend0.15,2644,0.07006340083288005,0.9897881996974282
1,8,1,median,blend0.2,2644,0.0740968036182614,0.9897881996974282
1,8,1,median,blend0.3,2644,0.0845520636085103,0.9897881996974282
1,8,1,median,blend0.4,2644,0.09730794948354822,0.9897881996974282
1,8,1,median,hard,2644,0.19519974275718388,0.9897881996974282
1,8,1,median,blend0.01,2644,0.06450117025761826,0.9897881996974282
1,8,1,median,blend0.02,2644,0.0645863183467039,0.9897881996974282
1,8,1,median,blend0.03,2644,0.06472319454427057,0.9897881996974282
1,8,1,median,blend0.05,2644,0.06515070395049843,0.9897881996974282
1,8,1,median,blend0.08,2644,0.06616801724395942,0.9897881996974282
1,8,1,median,blend0.1,2644,0.06708805582045739,0.9897881996974282
1,8,1,median,blend0.15,2644,0.07017618027968511,0.9897881996974282
1,8,1,median,blend0.2,2644,0.07427167266111401,0.9897881996974282
1,8,1,median,blend0.3,2644,0.08486777734458183,0.9897881996974282
1,8,1,median,blend0.4,2644,0.09777311516136909,0.9897881996974282
1,8,1,mean,mix,2644,0.18274672361470168,0.9897881996974282
1,8,1,mean,blend0.01,2644,0.06448304536625804,0.9897881996974282
1,8,1,mean,blend0.02,2644,0.0645431869607113,0.9897881996974282
1,8,1,mean,blend0.03,2644,0.06464825429268951,0.9897881996974282
1,8,1,mean,blend0.05,2644,0.06499220148072762,0.9897881996974282
1,8,1,mean,blend0.08,2644,0.06583673088750615,0.9897881996974282
1,8,1,mean,blend0.1,2644,0.06661234248439157,0.9897881996974282
1,8,1,mean,blend0.15,2644,0.0692515054487343,0.9897881996974282
1,8,1,mean,blend0.2,2644,0.07279894752182955,0.9897881996974282
1,8,1,mean,blend0.3,2644,0.08211921224757072,0.9897881996974282
1,8,1,mean,blend0.4,2644,0.09364207895430507,0.9897881996974282
1,8,1,mean,hard,2644,0.18414884264689527,0.9897881996974282
1,8,1,mean,blend0.01,2644,0.06448701725429574,0.9897881996974282
1,8,1,mean,blend0.02,2644,0.06455183969496345,0.9897881996974282
1,8,1,mean,blend0.03,2644,0.0646622849427871,0.9897881996974282
1,8,1,mean,blend0.05,2644,0.06501901785759748,0.9897881996974282
1,8,1,mean,blend0.08,2644,0.06588750723509336,0.9897881996974282
1,8,1,mean,blend0.1,2644,0.06668200598732735,0.9897881996974282
1,8,1,mean,blend0.15,2644,0.06937700606871892,0.9897881996974282
1,8,1,mean,blend0.2,2644,0.07298979263473687,0.9897881996974282
1,8,1,mean,blend0.3,2644,0.08245712202218017,0.9897881996974282
1,8,1,mean,blend0.4,2644,0.09413549464707997,0.9897881996974282
1,8,0,median,mix,2644,0.18958388182439193,0.9950832072617246
1,8,0,median,blend0.01,2644,0.06447192355622965,0.9950832072617246
1,8,0,median,blend0.02,2644,0.06452534071038782,0.9950832072617246
1,8,0,median,blend0.03,2644,0.06462808409144481,0.9950832072617246
1,8,0,median,blend0.05,2644,0.06498050131210958,0.9950832072617246
1,8,0,median,blend0.08,2644,0.06586973844525097,0.9950832072617246
1,8,0,median,blend0.1,2644,0.06669549211278948,0.9950832072617246
1,8,0,median,blend0.15,2644,0.06952400021042511,0.9950832072617246
1,8,0,median,blend0.2,2644,0.073337298573435,0.9950832072617246
1,8,0,median,blend0.3,2644,0.08334464190770088,0.9950832072617246
1,8,0,median,blend0.4,2644,0.09566712385238922,0.9950832072617246
1,8,0,median,hard,2644,0.1915774385404135,0.9950832072617246
1,8,0,median,blend0.01,2644,0.06447510223148263,0.9950832072617246
1,8,0,median,blend0.02,2644,0.06453281202977175,0.9950832072617246
1,8,0,median,blend0.03,2644,0.06464094921337457,0.9950832072617246
1,8,0,median,blend0.05,2644,0.06500738178667109,0.9950832072617246
1,8,0,median,blend0.08,2644,0.06592531182546431,0.9950832072617246
1,8,0,median,blend0.1,2644,0.06677491123993859,0.9950832072617246
1,8,0,median,blend0.15,2644,0.06967714479015272,0.9950832072617246
1,8,0,median,blend0.2,2644,0.0735799353885059,0.9950832072617246
1,8,0,median,blend0.3,2644,0.08379422184794129,0.9950832072617246
1,8,0,median,blend0.4,2644,0.09633941530379747,0.9950832072617246
1,8,0,mean,mix,2644,0.17926060136745792,0.9950832072617246
1,8,0,mean,blend0.01,2644,0.06447562855775585,0.9950832072617246
1,8,0,mean,blend0.02,2644,0.06452673861937042,0.9950832072617246
1,8,0,mean,blend0.03,2644,0.06462118236214398,0.9950832072617246
1,8,0,mean,blend0.05,2644,0.06493922788439603,0.9950832072617246
1,8,0,mean,blend0.08,2644,0.06573387016171439,0.9950832072617246
1,8,0,mean,blend0.1,2644,0.06646944211980331,0.9950832072617246
1,8,0,mean,blend0.15,2644,0.06898816931594874,0.9950832072617246
1,8,0,mean,blend0.2,2644,0.0723923036500836,0.9950832072617246
1,8,0,mean,blend0.3,2644,0.08138485073538564,0.9950832072617246
1,8,0,mean,blend0.4,2644,0.0925566401728323,0.9950832072617246
1,8,0,mean,hard,2644,0.18109169793331983,0.9950832072617246
1,8,0,mean,blend0.01,2644,0.06448185730607933,0.9950832072617246
1,8,0,mean,blend0.02,2644,0.06454008756364087,0.9950832072617246
1,8,0,mean,blend0.03,2644,0.06464252622167146,0.9950832072617246
1,8,0,mean,blend0.05,2644,0.06497910218725858,0.9950832072617246
1,8,0,mean,blend0.08,2644,0.06580750224744711,0.9950832072617246
1,8,0,mean,blend0.1,2644,0.06656919709559721,0.9950832072617246
1,8,0,mean,blend0.15,2644,0.06916386408918859,0.9950832072617246
1,8,0,mean,blend0.2,2644,0.0726555572716089,0.9950832072617246
1,8,0,mean,blend0.3,2644,0.08184273489176445,0.9950832072617246
1,8,0,mean,blend0.4,2644,0.09321838744743048,0.9950832072617246
1,16,1,median,mix,2644,0.19128743905857498,0.9913010590015129
1,16,1,median,blend0.01,2644,0.06451144565881438,0.9913010590015129
1,16,1,median,blend0.02,2644,0.06460437227222393,0.9913010590015129
1,16,1,median,blend0.03,2644,0.06474652222452361,0.9913010590015129
1,16,1,median,blend0.05,2644,0.06517709237523633,0.9913010590015129
1,16,1,median,blend0.08,2644,0.06618067825547241,0.9913010590015129
1,16,1,median,blend0.1,2644,0.0670798977527597,0.9913010590015129
1,16,1,median,blend0.15,2644,0.0700792065392349,0.9913010590015129
1,16,1,median,blend0.2,2644,0.07404188605400479,0.9913010590015129
1,16,1,median,blend0.3,2644,0.08428274958031166,0.9913010590015129
1,16,1,median,blend0.4,2644,0.0967670173234175,0.9913010590015129
1,16,1,median,hard,2644,0.19327231169484793,0.9913010590015129
1,16,1,median,blend0.01,2644,0.06451720743074468,0.9913010590015129
1,16,1,median,blend0.02,2644,0.06461694534888617,0.9913010590015129
1,16,1,median,blend0.03,2644,0.06476693576011243,0.9913010590015129
1,16,1,median,blend0.05,2644,0.06521617100646795,0.9913010590015129
1,16,1,median,blend0.08,2644,0.06625472983144894,0.9913010590015129
1,16,1,median,blend0.1,2644,0.06718147004771853,0.9913010590015129
1,16,1,median,blend0.15,2644,0.07026179704618875,0.9913010590015129
1,16,1,median,blend0.2,2644,0.07431863548200288,0.9913010590015129
1,16,1,median,blend0.3,2644,0.0847693708805242,0.9913010590015129
1,16,1,median,blend0.4,2644,0.09747363693066782,0.9913010590015129
1,16,1,mean,mix,2644,0.17971349783752658,0.9913010590015129
1,16,1,mean,blend0.01,2644,0.06449738585602605,0.9913010590015129
1,16,1,mean,blend0.02,2644,0.06456991532601283,0.9913010590015129
1,16,1,mean,blend0.03,2644,0.06468539867635505,0.9913010590015129
1,16,1,mean,blend0.05,2644,0.06504422677401557,0.9913010590015129
1,16,1,mean,blend0.08,2644,0.0658962805621015,0.9913010590015129
1,16,1,mean,blend0.1,2644,0.06666728556242163,0.9913010590015129
1,16,1,mean,blend0.15,2644,0.06926358232125053,0.9913010590015129
1,16,1,mean,blend0.2,2644,0.07272896294986676,0.9913010590015129
1,16,1,mean,blend0.3,2644,0.08179879287362246,0.9913010590015129
1,16,1,mean,blend0.4,2644,0.09300079760796438,0.9913010590015129
1,16,1,mean,hard,2644,0.18150733686287623,0.9913010590015129
1,16,1,mean,blend0.01,2644,0.06450325083415542,0.9913010590015129
1,16,1,mean,blend0.02,2644,0.06458251789137216,0.9913010590015129
1,16,1,mean,blend0.03,2644,0.06470559481314753,0.9913010590015129
1,16,1,mean,blend0.05,2644,0.06508209560044927,0.9913010590015129
1,16,1,mean,blend0.08,2644,0.06596649091446424,0.9913010590015129
1,16,1,mean,blend0.1,2644,0.06676259754064949,0.9913010590015129
1,16,1,mean,blend0.15,2644,0.06943207501553647,0.9913010590015129
1,16,1,mean,blend0.2,2644,0.07298208683992978,0.9913010590015129
1,16,1,mean,blend0.3,2644,0.082240737840111,0.9913010590015129
1,16,1,mean,blend0.4,2644,0.09364137073590485,0.9913010590015129
1,16,0,median,mix,2644,0.19279017773531038,0.9977307110438729
1,16,0,median,blend0.01,2644,0.06450417972797758,0.9977307110438729
1,16,0,median,blend0.02,2644,0.06459117126755667,0.9977307110438729
1,16,0,median,blend0.03,2644,0.06472872517734098,0.9977307110438729
1,16,0,median,blend0.05,2644,0.06515412143465221,0.9977307110438729
1,16,0,median,blend0.08,2644,0.06615983646010329,0.9977307110438729
1,16,0,median,blend0.1,2644,0.06706681875263068,0.9977307110438729
1,16,0,median,blend0.15,2644,0.07010572848282333,0.9977307110438729
1,16,0,median,blend0.2,2644,0.07413247942331891,0.9977307110438729
1,16,0,median,blend0.3,2644,0.08455244666258147,0.9977307110438729
1,16,0,median,blend0.4,2644,0.09725447738350074,0.9977307110438729
1,16,0,median,hard,2644,0.19576678626606267,0.9977307110438729
1,16,0,median,blend0.01,2644,0.06450964507426589,0.9977307110438729
1,16,0,median,blend0.02,2644,0.06460378080514947,0.9977307110438729
1,16,0,median,blend0.03,2644,0.06475013369262683,0.9977307110438729
1,16,0,median,blend0.05,2644,0.06519795892160409,0.9977307110438729
1,16,0,median,blend0.08,2644,0.06624872368881843,0.9977307110438729
1,16,0,median,blend0.1,2644,0.06719269861033719,0.9977307110438729
1,16,0,median,blend0.15,2644,0.07034466539877945,0.9977307110438729
1,16,0,median,blend0.2,2644,0.07450713696098554,0.9977307110438729
1,16,0,median,blend0.3,2644,0.08523779318956623,0.9977307110438729
1,16,0,median,blend0.4,2644,0.0982718806966277,0.9977307110438729
1,16,0,mean,mix,2644,0.18034912477933346,0.9977307110438729
1,16,0,mean,blend0.01,2644,0.06450032349010652,0.9977307110438729
1,16,0,mean,blend0.02,2644,0.06457630225025367,0.9977307110438729
1,16,0,mean,blend0.03,2644,0.06469573787383613,0.9977307110438729
1,16,0,mean,blend0.05,2644,0.06506393537665019,0.9977307110438729
1,16,0,mean,blend0.08,2644,0.06593349682599964,0.9977307110438729
1,16,0,mean,blend0.1,2644,0.06671828264219312,0.9977307110438729
1,16,0,mean,blend0.15,2644,0.06935530195419017,0.9977307110438729
1,16,0,mean,blend0.2,2644,0.0728683861355313,0.9977307110438729
1,16,0,mean,blend0.3,2644,0.08204593000811734,0.9977307110438729
1,16,0,mean,blend0.4,2644,0.0933623480714981,0.9977307110438729
1,16,0,mean,hard,2644,0.18236371641924917,0.9977307110438729
1,16,0,mean,blend0.01,2644,0.06450803002473103,0.9977307110438729
1,16,0,mean,blend0.02,2644,0.06459268090785235,0.9977307110438729
1,16,0,mean,blend0.03,2644,0.06472173298555142,0.9977307110438729
1,16,0,mean,blend0.05,2644,0.06511189385990736,0.9977307110438729
1,16,0,mean,blend0.08,2644,0.06602076384411365,0.9977307110438729
1,16,0,mean,blend0.1,2644,0.0668355841292988,0.9977307110438729
1,16,0,mean,blend0.15,2644,0.06955880249629898,0.9977307110438729
1,16,0,mean,blend0.2,2644,0.07317003360985629,0.9977307110438729
1,16,0,mean,blend0.3,2644,0.08256326538337552,0.9977307110438729
1,16,0,mean,blend0.4,2644,0.09410373118425835,0.9977307110438729
1,32,1,median,mix,2644,0.18726485238604226,0.9928139183055976
1,32,1,median,blend0.01,2644,0.06451028270721548,0.9928139183055976
1,32,1,median,blend0.02,2644,0.06459979494375018,0.9928139183055976
1,32,1,median,blend0.03,2644,0.06473629622171817,0.9928139183055976
1,32,1,median,blend0.05,2644,0.06514898281427181,0.9928139183055976
1,32,1,median,blend0.08,2644,0.06610994559058334,0.9928139183055976
1,32,1,median,blend0.1,2644,0.06697091098705307,0.9928139183055976
1,32,1,median,blend0.15,2644,0.06984451390897806,0.9928139183055976
1,32,1,median,blend0.2,2644,0.07364678931203458,0.9928139183055976
1,32,1,median,blend0.3,2644,0.08350064206749072,0.9928139183055976
1,32,1,median,blend0.4,2644,0.09555430847205035,0.9928139183055976
1,32,1,median,hard,2644,0.1896582115742774,0.9928139183055976
1,32,1,median,blend0.01,2644,0.06451620007426001,0.9928139183055976
1,32,1,median,blend0.02,2644,0.06461289354288134,0.9928139183055976
1,32,1,median,blend0.03,2644,0.0647578186241803,0.9928139183055976
1,32,1,median,blend0.05,2644,0.06519096991124998,0.9928139183055976
1,32,1,median,blend0.08,2644,0.0661911413491714,0.9928139183055976
1,32,1,median,blend0.1,2644,0.06708342484012503,0.9928139183055976
1,32,1,median,blend0.15,2644,0.07005060487969066,0.9928139183055976
1,32,1,median,blend0.2,2644,0.07396327889675393,0.9928139183055976
1,32,1,median,blend0.3,2644,0.08406699390195788,0.9928139183055976
1,32,1,median,blend0.4,2644,0.09638601767859879,0.9928139183055976
1,32,1,mean,mix,2644,0.1766665589859806,0.9928139183055976
1,32,1,mean,blend0.01,2644,0.06450808485762873,0.9928139183055976
1,32,1,mean,blend0.02,2644,0.06458946126420877,0.9928139183055976
1,32,1,mean,blend0.03,2644,0.06471192885613913,0.9928139183055976
1,32,1,mean,blend0.05,2644,0.06507913185102705,0.9928139183055976
1,32,1,mean,blend0.08,2644,0.06592993188137183,0.9928139183055976
1,32,1,mean,blend0.1,2644,0.06669117586967259,0.9928139183055976
1,32,1,mean,blend0.15,2644,0.0692342102017899,0.9928139183055976
1,32,1,mean,blend0.2,2644,0.07261048252588223,0.9928139183055976
1,32,1,mean,blend0.3,2644,0.0814237370449335,0.9928139183055976
1,32,1,mean,blend0.4,2644,0.09230569475413028,0.9928139183055976
1,32,1,mean,hard,2644,0.17865477411325983,0.9928139183055976
1,32,1,mean,blend0.01,2644,0.06451546714376312,0.9928139183055976
1,32,1,mean,blend0.02,2644,0.0646051540854785,0.9928139183055976
1,32,1,mean,blend0.03,2644,0.06473684077840258,0.9928139183055976
1,32,1,mean,blend0.05,2644,0.06512511305845127,0.9928139183055976
1,32,1,mean,blend0.08,2644,0.0660136685899835,0.9928139183055976
1,32,1,mean,blend0.1,2644,0.06680380301232743,0.9928139183055976
1,32,1,mean,blend0.15,2644,0.06942996824987234,0.9928139183055976
1,32,1,mean,blend0.2,2644,0.07290128622789427,0.9928139183055976
1,32,1,mean,blend0.3,2644,0.0819247554979048,0.9928139183055976
1,32,1,mean,blend0.4,2644,0.09302662084607932,0.9928139183055976
1,32,0,median,mix,2644,0.18983550307911112,0.9988653555219364
1,32,0,median,blend0.01,2644,0.06452539636717547,0.9988653555219364
1,32,0,median,blend0.02,2644,0.06463141180352167,0.9988653555219364
1,32,0,median,blend0.03,2644,0.06478576309037984,0.9988653555219364
1,32,0,median,blend0.05,2644,0.06523799345863598,0.9988653555219364
1,32,0,median,blend0.08,2644,0.06626703568367727,0.9988653555219364
1,32,0,median,blend0.1,2644,0.06717850571960637,0.9988653555219364
1,32,0,median,blend0.15,2644,0.07019248374083502,0.9988653555219364
1,32,0,median,blend0.2,2644,0.07414914173120037,0.9988653555219364
1,32,0,median,blend0.3,2644,0.08432999477849079,0.9988653555219364
1,32,0,median,blend0.4,2644,0.09671251227384757,0.9988653555219364
1,32,0,median,hard,2644,0.1927013029660689,0.9988653555219364
1,32,0,median,blend0.01,2644,0.06452388764200155,0.9988653555219364
1,32,0,median,blend0.02,2644,0.06463014113734906,0.9988653555219364
1,32,0,median,blend0.03,2644,0.06478646814007526,0.9988653555219364
1,32,0,median,blend0.05,2644,0.06524778774972793,0.9988653555219364
1,32,0,median,blend0.08,2644,0.06630284052550965,0.9988653555219364
1,32,0,median,blend0.1,2644,0.06723939656386546,0.9988653555219364
1,32,0,median,blend0.15,2644,0.07033992596807714,0.9988653555219364
1,32,0,median,blend0.2,2644,0.07441088637423275,0.9988653555219364
1,32,0,median,blend0.3,2644,0.08487430668497722,0.9988653555219364
1,32,0,median,blend0.4,2644,0.09757633023967716,0.9988653555219364
1,32,0,mean,mix,2644,0.18015961645478085,0.9988653555219364
1,32,0,mean,blend0.01,2644,0.06452478566281478,0.9988653555219364
1,32,0,mean,blend0.02,2644,0.0646246156113733,0.9988653555219364
1,32,0,mean,blend0.03,2644,0.06476724625405668,0.9988653555219364
1,32,0,mean,blend0.05,2644,0.06517970140431956,0.9988653555219364
1,32,0,mean,blend0.08,2644,0.06610980565973149,0.9988653555219364
1,32,0,mean,blend0.1,2644,0.06693075791811348,0.9988653555219364
1,32,0,mean,blend0.15,2644,0.06964277345200644,0.9988653555219364
1,32,0,mean,blend0.2,2644,0.07320903011882753,0.9988653555219364
1,32,0,mean,blend0.3,2644,0.08243557763135877,0.9988653555219364
1,32,0,mean,blend0.4,2644,0.09374387159127925,0.9988653555219364
1,32,0,mean,hard,2644,0.18204823615447246,0.9988653555219364
1,32,0,mean,blend0.01,2644,0.06452497986290899,0.9988653555219364
1,32,0,mean,blend0.02,2644,0.06462606749073617,0.9988653555219364
1,32,0,mean,blend0.03,2644,0.0647710118193475,0.9988653555219364
1,32,0,mean,blend0.05,2644,0.06519121196143893,0.9988653555219364
1,32,0,mean,blend0.08,2644,0.06614044022134823,0.9988653555219364
1,32,0,mean,blend0.1,2644,0.06697884722311846,0.9988653555219364
1,32,0,mean,blend0.15,2644,0.06974907044604023,0.9988653555219364
1,32,0,mean,blend0.2,2644,0.07339069883335197,0.9988653555219364
1,32,0,mean,blend0.3,2644,0.08280219413038949,0.9988653555219364
1,32,0,mean,blend0.4,2644,0.09431962684412323,0.9988653555219364
2,1,1,median,mix,2644,0.21044918701701867,0.8343419062027232
2,1,1,median,blend0.01,2644,0.06679596619429548,0.8343419062027232
2,1,1,median,blend0.02,2644,0.06683824431671834,0.8343419062027232
2,1,1,median,blend0.03,2644,0.06693134711122027,0.8343419062027232
2,1,1,median,blend0.05,2644,0.06726906740466725,0.8343419062027232
2,1,1,median,blend0.08,2644,0.0681479612979809,0.8343419062027232
2,1,1,median,blend0.1,2644,0.06897472018889726,0.8343419062027232
2,1,1,median,blend0.15,2644,0.07183320682327966,0.8343419062027232
2,1,1,median,blend0.2,2644,0.07571406845251327,0.8343419062027232
2,1,1,median,blend0.3,2644,0.08595452416872913,0.8343419062027232
2,1,1,median,blend0.4,2644,0.09861131890132589,0.8343419062027232
2,1,1,median,hard,2644,0.21097592105998614,0.8343419062027232
2,1,1,median,blend0.01,2644,0.0667951085598944,0.8343419062027232
2,1,1,median,blend0.02,2644,0.0668368273390722,0.8343419062027232
2,1,1,median,blend0.03,2644,0.06692966979794289,0.8343419062027232
2,1,1,median,blend0.05,2644,0.06726776247304982,0.8343419062027232
2,1,1,median,blend0.08,2644,0.06814939831768863,0.8343419062027232
2,1,1,median,blend0.1,2644,0.06897937483603661,0.8343419062027232
2,1,1,median,blend0.15,2644,0.0718502795367313,0.8343419062027232
2,1,1,median,blend0.2,2644,0.07574877832901739,0.8343419062027232
2,1,1,median,blend0.3,2644,0.08603502549712863,0.8343419062027232
2,1,1,median,blend0.4,2644,0.09874512005476178,0.8343419062027232
2,1,1,mean,mix,2644,0.21044918701701867,0.8343419062027232
2,1,1,mean,blend0.01,2644,0.06679596619429548,0.8343419062027232
2,1,1,mean,blend0.02,2644,0.06683824431671834,0.8343419062027232
2,1,1,mean,blend0.03,2644,0.06693134711122027,0.8343419062027232
2,1,1,mean,blend0.05,2644,0.06726906740466725,0.8343419062027232
2,1,1,mean,blend0.08,2644,0.0681479612979809,0.8343419062027232
2,1,1,mean,blend0.1,2644,0.06897472018889726,0.8343419062027232
2,1,1,mean,blend0.15,2644,0.07183320682327966,0.8343419062027232
2,1,1,mean,blend0.2,2644,0.07571406845251327,0.8343419062027232
2,1,1,mean,blend0.3,2644,0.08595452416872913,0.8343419062027232
2,1,1,mean,blend0.4,2644,0.09861131890132589,0.8343419062027232
2,1,1,mean,hard,2644,0.21097592105998614,0.8343419062027232
2,1,1,mean,blend0.01,2644,0.0667951085598944,0.8343419062027232
2,1,1,mean,blend0.02,2644,0.0668368273390722,0.8343419062027232
2,1,1,mean,blend0.03,2644,0.06692966979794289,0.8343419062027232
2,1,1,mean,blend0.05,2644,0.06726776247304982,0.8343419062027232
2,1,1,mean,blend0.08,2644,0.06814939831768863,0.8343419062027232
2,1,1,mean,blend0.1,2644,0.06897937483603661,0.8343419062027232
2,1,1,mean,blend0.15,2644,0.0718502795367313,0.8343419062027232
2,1,1,mean,blend0.2,2644,0.07574877832901739,0.8343419062027232
2,1,1,mean,blend0.3,2644,0.08603502549712863,0.8343419062027232
2,1,1,mean,blend0.4,2644,0.09874512005476178,0.8343419062027232
2,1,0,median,mix,2644,0.2116084044805982,0.8426626323751891
2,1,0,median,blend0.01,2644,0.06680770994149271,0.8426626323751891
2,1,0,median,blend0.02,2644,0.0668625587490219,0.8426626323751891
2,1,0,median,blend0.03,2644,0.06696902851398101,0.8426626323751891
2,1,0,median,blend0.05,2644,0.06733573274114596,0.8426626323751891
2,1,0,median,blend0.08,2644,0.06826314020252502,0.8426626323751891
2,1,0,median,blend0.1,2644,0.06912510442662895,0.8426626323751891
2,1,0,median,blend0.15,2644,0.07207907664643756,0.8426626323751891
2,1,0,median,blend0.2,2644,0.07606208377647185,0.8426626323751891
2,1,0,median,blend0.3,2644,0.08651206502486837,0.8426626323751891
2,1,0,median,blend0.4,2644,0.09937288604713282,0.8426626323751891
2,1,0,median,hard,2644,0.21238899047084742,0.8426626323751891
2,1,0,median,blend0.01,2644,0.06680555219767081,0.8426626323751891
2,1,0,median,blend0.02,2644,0.06685871164193778,0.8426626323751891
2,1,0,median,blend0.03,2644,0.06696396321559274,0.8426626323751891
2,1,0,median,blend0.05,2644,0.0673296446684847,0.8426626323751891
2,1,0,median,blend0.08,2644,0.06825899605303075,0.8426626323751891
2,1,0,median,blend0.1,2644,0.06912448564124621,0.8426626323751891
2,1,0,median,blend0.15,2644,0.07209435628074075,0.8426626323751891
2,1,0,median,blend0.2,2644,0.07610181422467534,0.8426626323751891
2,1,0,median,blend0.3,2644,0.08661830438739543,0.8426626323751891
2,1,0,median,blend0.4,2644,0.09955866659989134,0.8426626323751891
2,1,0,mean,mix,2644,0.2116084044805982,0.8426626323751891
2,1,0,mean,blend0.01,2644,0.06680770994149271,0.8426626323751891
2,1,0,mean,blend0.02,2644,0.0668625587490219,0.8426626323751891
2,1,0,mean,blend0.03,2644,0.06696902851398101,0.8426626323751891
2,1,0,mean,blend0.05,2644,0.06733573274114596,0.8426626323751891
2,1,0,mean,blend0.08,2644,0.06826314020252502,0.8426626323751891
2,1,0,mean,blend0.1,2644,0.06912510442662895,0.8426626323751891
2,1,0,mean,blend0.15,2644,0.07207907664643756,0.8426626323751891
2,1,0,mean,blend0.2,2644,0.07606208377647185,0.8426626323751891
2,1,0,mean,blend0.3,2644,0.08651206502486837,0.8426626323751891
2,1,0,mean,blend0.4,2644,0.09937288604713282,0.8426626323751891
2,1,0,mean,hard,2644,0.21238899047084742,0.8426626323751891
2,1,0,mean,blend0.01,2644,0.06680555219767081,0.8426626323751891
2,1,0,mean,blend0.02,2644,0.06685871164193778,0.8426626323751891
2,1,0,mean,blend0.03,2644,0.06696396321559274,0.8426626323751891
2,1,0,mean,blend0.05,2644,0.0673296446684847,0.8426626323751891
2,1,0,mean,blend0.08,2644,0.06825899605303075,0.8426626323751891
2,1,0,mean,blend0.1,2644,0.06912448564124621,0.8426626323751891
2,1,0,mean,blend0.15,2644,0.07209435628074075,0.8426626323751891
2,1,0,mean,blend0.2,2644,0.07610181422467534,0.8426626323751891
2,1,0,mean,blend0.3,2644,0.08661830438739543,0.8426626323751891
2,1,0,mean,blend0.4,2644,0.09955866659989134,0.8426626323751891
2,2,1,median,mix,2644,0.2055083955219615,0.966338880484115
2,2,1,median,blend0.01,2644,0.06679800870737025,0.966338880484115
2,2,1,median,blend0.02,2644,0.0668469686945057,0.966338880484115
2,2,1,median,blend0.03,2644,0.06695136731023492,0.966338880484115
2,2,1,median,blend0.05,2644,0.06732531188873837,0.966338880484115
2,2,1,median,blend0.08,2644,0.06829131687418738,0.966338880484115
2,2,1,median,blend0.1,2644,0.06919658260009037,0.966338880484115
2,2,1,median,blend0.15,2644,0.07231365074059497,0.966338880484115
2,2,1,median,blend0.2,2644,0.07652443231165303,0.966338880484115
2,2,1,median,blend0.3,2644,0.08755752912717424,0.966338880484115
2,2,1,median,blend0.4,2644,0.10108987853507749,0.966338880484115
2,2,1,median,hard,2644,0.20637268443771517,0.966338880484115
2,2,1,median,blend0.01,2644,0.06680489829298797,0.966338880484115
2,2,1,median,blend0.02,2644,0.06686111770594193,0.966338880484115
2,2,1,median,blend0.03,2644,0.06697312662882865,0.966338880484115
2,2,1,median,blend0.05,2644,0.06736326122860693,0.966338880484115
2,2,1,median,blend0.08,2644,0.0683556355192221,0.966338880484115
2,2,1,median,blend0.1,2644,0.06927959458721292,0.966338880484115
2,2,1,median,blend0.15,2644,0.07244594953503047,0.966338880484115
2,2,1,median,blend0.2,2644,0.07670768603565317,0.966338880484115
2,2,1,median,blend0.3,2644,0.08784120005962087,0.966338880484115
2,2,1,median,blend0.4,2644,0.10146765109668485,0.966338880484115
2,2,1,mean,mix,2644,0.20085515458658398,0.966338880484115
2,2,1,mean,blend0.01,2644,0.06680668938165032,0.966338880484115
2,2,1,mean,blend0.02,2644,0.06686138054649535,0.966338880484115
2,2,1,mean,blend0.03,2644,0.06696855383631871,0.966338880484115
2,2,1,mean,blend0.05,2644,0.0673392217605039,0.966338880484115
2,2,1,mean,blend0.08,2644,0.06827876795253898,0.966338880484115
2,2,1,mean,blend0.1,2644,0.06915272269749076,0.966338880484115
2,2,1,mean,blend0.15,2644,0.07214873958070406,0.966338880484115
2,2,1,mean,blend0.2,2644,0.07618789593586975,0.966338880484115
2,2,1,mean,blend0.3,2644,0.08677756108328723,0.966338880484115
2,2,1,mean,blend0.4,2644,0.09979653259388442,0.966338880484115
2,2,1,mean,hard,2644,0.20170341864102562,0.966338880484115
2,2,1,mean,blend0.01,2644,0.06681332105314336,0.966338880484115
2,2,1,mean,blend0.02,2644,0.06687499695735585,0.966338880484115
2,2,1,mean,blend0.03,2644,0.06698949066290093,0.966338880484115
2,2,1,mean,blend0.05,2644,0.06737573021296119,0.966338880484115
2,2,1,mean,blend0.08,2644,0.06834065016815702,0.966338880484115
2,2,1,mean,blend0.1,2644,0.06923261197721174,0.966338880484115
2,2,1,mean,blend0.15,2644,0.07227622315782246,0.966338880484115
2,2,1,mean,blend0.2,2644,0.07636479974468795,0.966338880484115
2,2,1,mean,blend0.3,2644,0.087052513186952,0.966338880484115
2,2,1,mean,blend0.4,2644,0.10016399950851416,0.966338880484115
2,2,0,median,mix,2644,0.20678871762380888,0.9735249621785174
2,2,0,median,blend0.01,2644,0.06680292215040255,0.9735249621785174
2,2,0,median,blend0.02,2644,0.06685780470597898,0.9735249621785174
2,2,0,median,blend0.03,2644,0.06696911782603454,0.9735249621785174
2,2,0,median,blend0.05,2644,0.0673597749184142,0.9735249621785174
2,2,0,median,blend0.08,2644,0.06835760348516871,0.9735249621785174
2,2,0,median,blend0.1,2644,0.06928815908321996,0.9735249621785174
2,2,0,median,blend0.15,2644,0.07248023835386842,0.9735249621785174
2,2,0,median,blend0.2,2644,0.0767785592801491,0.9735249621785174
