seed,config,weight,n,peer_n,coverage,rmse,base_rmse,delta_rmse
70404,n12_c60_r080_k1,0.0800000000,2644,1392,0.5264750378,0.0671244076,0.0671352518,-0.0000108442
70404,n16_c80_r060_k1,0.1500000000,2644,795,0.3006807867,0.0671245029,0.0671352518,-0.0000107489
70404,n16_c40_r060_k1,0.0100000000,2644,868,0.3282904690,0.0671245051,0.0671352518,-0.0000107467
70404,n12_c80_r080_k2,0.1500000000,2644,1256,0.4750378215,0.0671246044,0.0671352518,-0.0000106474
70404,n12_c40_r125_k2,0.0100000000,2644,2115,0.7999243570,0.0671248068,0.0671352518,-0.0000104450
70404,n8_c80_r125_k1,0.0800000000,2644,1773,0.6705748865,0.0671249472,0.0671352518,-0.0000103046
70404,n12_c40_r080_k3,0.0100000000,2644,1459,0.5518154312,0.0671250518,0.0671352518,-0.0000102000
70404,n8_c40_r080_k3,0.0500000000,2644,1520,0.5748865356,0.0671254713,0.0671352518,-0.0000097805
70404,n12_c40_r125_k3,0.0200000000,2644,2115,0.7999243570,0.0671257793,0.0671352518,-0.0000094726
70404,n8_c40_r080_k3,0.0100000000,2644,1520,0.5748865356,0.0671258185,0.0671352518,-0.0000094333
70404,n8_c40_r125_k2,0.0200000000,2644,2210,0.8358547655,0.0671265846,0.0671352518,-0.0000086672
70404,n12_c40_r080_k1,0.0100000000,2644,1459,0.5518154312,0.0671266947,0.0671352518,-0.0000085571
70404,n8_c40_r080_k1,0.0100000000,2644,1520,0.5748865356,0.0671267691,0.0671352518,-0.0000084827
70404,n16_c80_r060_k2,0.0100000000,2644,795,0.3006807867,0.0671268071,0.0671352518,-0.0000084447
70404,n8_c80_r060_k3,0.0300000000,2644,853,0.3226172466,0.0671268781,0.0671352518,-0.0000083737
70404,n16_c60_r060_k3,0.0300000000,2644,840,0.3177004539,0.0671269608,0.0671352518,-0.0000082910
70404,n8_c40_r125_k1,0.0300000000,2644,2210,0.8358547655,0.0671269845,0.0671352518,-0.0000082673
70404,n8_c40_r125_k2,0.0100000000,2644,2210,0.8358547655,0.0671273809,0.0671352518,-0.0000078709
70404,n12_c40_r125_k3,0.0100000000,2644,2115,0.7999243570,0.0671274235,0.0671352518,-0.0000078284
70404,n12_c80_r100_k3,0.1500000000,2644,1532,0.5794251135,0.0671275104,0.0671352518,-0.0000077414
70404,n16_c80_r060_k3,0.0100000000,2644,795,0.3006807867,0.0671275700,0.0671352518,-0.0000076818
70404,n16_c40_r060_k3,0.0300000000,2644,868,0.3282904690,0.0671276739,0.0671352518,-0.0000075780
70404,n16_c80_r060_k3,0.1200000000,2644,795,0.3006807867,0.0671276928,0.0671352518,-0.0000075590
70404,n12_c60_r080_k2,0.1000000000,2644,1392,0.5264750378,0.0671277873,0.0671352518,-0.0000074645
70404,n16_c60_r060_k3,0.0500000000,2644,840,0.3177004539,0.0671279955,0.0671352518,-0.0000072563
70404,n8_c80_r060_k2,0.0300000000,2644,853,0.3226172466,0.0671281536,0.0671352518,-0.0000070983
70404,n8_c80_r060_k3,0.0200000000,2644,853,0.3226172466,0.0671281984,0.0671352518,-0.0000070534
70404,n8_c60_r100_k2,0.1200000000,2644,1861,0.7038577912,0.0671282532,0.0671352518,-0.0000069987
70404,n12_c80_r080_k1,0.1200000000,2644,1256,0.4750378215,0.0671282828,0.0671352518,-0.0000069690
70404,n16_c60_r060_k3,0.0200000000,2644,840,0.3177004539,0.0671284121,0.0671352518,-0.0000068397
70404,n16_c40_r060_k2,0.0100000000,2644,868,0.3282904690,0.0671284234,0.0671352518,-0.0000068284
70404,n12_c40_r080_k2,0.0800000000,2644,1459,0.5518154312,0.0671284642,0.0671352518,-0.0000067876
70404,n8_c80_r060_k3,0.0500000000,2644,853,0.3226172466,0.0671286508,0.0671352518,-0.0000066010
70404,n16_c40_r060_k3,0.0200000000,2644,868,0.3282904690,0.0671288137,0.0671352518,-0.0000064381
70404,n16_c60_r060_k2,0.0100000000,2644,840,0.3177004539,0.0671288779,0.0671352518,-0.0000063739
70404,n8_c80_r060_k2,0.0200000000,2644,853,0.3226172466,0.0671290224,0.0671352518,-0.0000062295
70404,n16_c40_r060_k3,0.0500000000,2644,868,0.3282904690,0.0671295529,0.0671352518,-0.0000056989
70404,n16_c60_r080_k3,0.1200000000,2644,1287,0.4867624811,0.0671298045,0.0671352518,-0.0000054473
70404,n8_c40_r125_k3,0.0100000000,2644,2210,0.8358547655,0.0671300248,0.0671352518,-0.0000052271
70404,n12_c40_r125_k3,0.0300000000,2644,2115,0.7999243570,0.0671303197,0.0671352518,-0.0000049322
70404,n12_c60_r100_k1,0.1200000000,2644,1777,0.6720877458,0.0671303810,0.0671352518,-0.0000048708
70404,n12_c40_r080_k1,0.0500000000,2644,1459,0.5518154312,0.0671304229,0.0671352518,-0.0000048289
70404,n16_c40_r060_k2,0.1000000000,2644,868,0.3282904690,0.0671304279,0.0671352518,-0.0000048239
70404,n8_c80_r060_k2,0.0500000000,2644,853,0.3226172466,0.0671309081,0.0671352518,-0.0000043437
70404,n8_c80_r060_k3,0.0100000000,2644,853,0.3226172466,0.0671309897,0.0671352518,-0.0000042621
70404,n16_c60_r060_k3,0.0100000000,2644,840,0.3177004539,0.0671311759,0.0671352518,-0.0000040759
70404,n16_c40_r060_k3,0.0100000000,2644,868,0.3282904690,0.0671313397,0.0671352518,-0.0000039121
70404,n8_c80_r060_k2,0.0100000000,2644,853,0.3226172466,0.0671313885,0.0671352518,-0.0000038633
70404,n8_c40_r125_k3,0.0200000000,2644,2210,0.8358547655,0.0671316684,0.0671352518,-0.0000035834
70404,n12_c80_r060_k3,0.0200000000,2644,828,0.3131618759,0.0671317111,0.0671352518,-0.0000035408
70404,n16_c60_r060_k2,0.1000000000,2644,840,0.3177004539,0.0671317649,0.0671352518,-0.0000034869
70404,n8_c60_r100_k1,0.1000000000,2644,1861,0.7038577912,0.0671318827,0.0671352518,-0.0000033691
70404,n12_c80_r060_k3,0.0300000000,2644,828,0.3131618759,0.0671320020,0.0671352518,-0.0000032498
70404,n12_c80_r060_k2,0.0200000000,2644,828,0.3131618759,0.0671326399,0.0671352518,-0.0000026120
70404,n12_c80_r060_k3,0.0100000000,2644,828,0.3131618759,0.0671327944,0.0671352518,-0.0000024575
70404,n8_c40_r125_k2,0.0300000000,2644,2210,0.8358547655,0.0671328632,0.0671352518,-0.0000023886
70404,n8_c80_r060_k1,0.0200000000,2644,853,0.3226172466,0.0671330133,0.0671352518,-0.0000022385
70404,n12_c60_r080_k3,0.1000000000,2644,1392,0.5264750378,0.0671331292,0.0671352518,-0.0000021226
70404,n12_c80_r060_k2,0.0100000000,2644,828,0.3131618759,0.0671332480,0.0671352518,-0.0000020038
70404,n8_c80_r060_k1,0.0100000000,2644,853,0.3226172466,0.0671332962,0.0671352518,-0.0000019556
70404,n12_c80_r060_k2,0.0300000000,2644,828,0.3131618759,0.0671334273,0.0671352518,-0.0000018245
70404,n12_c60_r060_k1,0.0100000000,2644,883,0.3339636914,0.0671339070,0.0671352518,-0.0000013448
70404,n12_c60_r060_k1,0.0200000000,2644,883,0.3339636914,0.0671341573,0.0671352518,-0.0000010945
70404,n8_c80_r060_k1,0.0300000000,2644,853,0.3226172466,0.0671344031,0.0671352518,-0.0000008487
70404,n16_c40_r080_k3,0.1000000000,2644,1361,0.5147503782,0.0671346105,0.0671352518,-0.0000006413
70404,n8_c40_r100_k3,0.0800000000,2644,1954,0.7390317700,0.0671347394,0.0671352518,-0.0000005125
70404,n12_c40_r060_k2,0.0100000000,2644,913,0.3453101362,0.0671347896,0.0671352518,-0.0000004622
70404,n12_c80_r060_k1,0.0100000000,2644,828,0.3131618759,0.0671351264,0.0671352518,-0.0000001254
70404,n12_c60_r060_k2,0.0100000000,2644,883,0.3339636914,0.0671352169,0.0671352518,-0.0000000349
70404,n8_c60_r100_k1,0.0000000000,2644,1861,0.7038577912,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r100_k1,0.0000000000,2644,1427,0.5397125567,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r080_k2,0.0000000000,2644,1520,0.5748865356,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r080_k3,0.0000000000,2644,1256,0.4750378215,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r060_k3,0.0000000000,2644,948,0.3585476551,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r080_k2,0.0000000000,2644,1256,0.4750378215,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r100_k1,0.0000000000,2644,1639,0.6198940998,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r125_k2,0.0000000000,2644,1563,0.5911497731,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r125_k1,0.0000000000,2644,2115,0.7999243570,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r060_k3,0.0000000000,2644,840,0.3177004539,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r125_k3,0.0000000000,2644,2210,0.8358547655,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r100_k2,0.0000000000,2644,1427,0.5397125567,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r125_k3,0.0000000000,2644,1687,0.6380484115,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r100_k2,0.0000000000,2644,1861,0.7038577912,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r125_k2,0.0000000000,2644,2115,0.7999243570,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r100_k3,0.0000000000,2644,1867,0.7061270802,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r060_k3,0.0000000000,2644,795,0.3006807867,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r080_k3,0.0000000000,2644,1459,0.5518154312,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r080_k2,0.0000000000,2644,1450,0.5484114977,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r060_k1,0.0000000000,2644,840,0.3177004539,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r060_k2,0.0000000000,2644,883,0.3339636914,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r080_k1,0.0000000000,2644,1307,0.4943267776,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r080_k2,0.0000000000,2644,1459,0.5518154312,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r060_k1,0.0000000000,2644,883,0.3339636914,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r125_k3,0.0000000000,2644,2115,0.7999243570,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r125_k1,0.0000000000,2644,2210,0.8358547655,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r060_k2,0.0000000000,2644,868,0.3282904690,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r060_k1,0.0000000000,2644,868,0.3282904690,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r080_k1,0.0000000000,2644,1392,0.5264750378,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r125_k1,0.0000000000,2644,1687,0.6380484115,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r125_k1,0.0000000000,2644,1825,0.6902420575,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r060_k3,0.0000000000,2644,883,0.3339636914,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r080_k2,0.0000000000,2644,1361,0.5147503782,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r060_k3,0.0000000000,2644,913,0.3453101362,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r100_k1,0.0000000000,2644,1777,0.6720877458,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r080_k3,0.0000000000,2644,1392,0.5264750378,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r100_k3,0.0000000000,2644,1954,0.7390317700,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r125_k2,0.0000000000,2644,1960,0.7413010590,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r080_k3,0.0000000000,2644,1168,0.4417549168,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r060_k2,0.0000000000,2644,853,0.3226172466,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r100_k3,0.0000000000,2644,1639,0.6198940998,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r060_k1,0.0000000000,2644,853,0.3226172466,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r060_k2,0.0000000000,2644,913,0.3453101362,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r125_k3,0.0000000000,2644,1773,0.6705748865,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r060_k1,0.0000000000,2644,913,0.3453101362,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r080_k3,0.0000000000,2644,1450,0.5484114977,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r125_k3,0.0000000000,2644,2079,0.7863086233,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r100_k2,0.0000000000,2644,1954,0.7390317700,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r080_k1,0.0000000000,2644,1459,0.5518154312,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r100_k1,0.0000000000,2644,1867,0.7061270802,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r080_k1,0.0000000000,2644,1361,0.5147503782,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r080_k2,0.0000000000,2644,1392,0.5264750378,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r060_k2,0.0000000000,2644,795,0.3006807867,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r060_k1,0.0000000000,2644,795,0.3006807867,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r100_k3,0.0000000000,2644,1735,0.6562027231,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r080_k2,0.0000000000,2644,1168,0.4417549168,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r125_k2,0.0000000000,2644,1687,0.6380484115,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r060_k3,0.0000000000,2644,853,0.3226172466,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r060_k3,0.0000000000,2644,868,0.3282904690,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r080_k1,0.0000000000,2644,1287,0.4867624811,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r080_k2,0.0000000000,2644,1287,0.4867624811,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r100_k1,0.0000000000,2644,1954,0.7390317700,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r100_k2,0.0000000000,2644,1777,0.6720877458,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r100_k3,0.0000000000,2644,1777,0.6720877458,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r125_k3,0.0000000000,2644,1960,0.7413010590,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r100_k3,0.0000000000,2644,1861,0.7038577912,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r125_k1,0.0000000000,2644,1980,0.7488653555,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r125_k2,0.0000000000,2644,1980,0.7488653555,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r060_k1,0.0000000000,2644,828,0.3131618759,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r100_k3,0.0000000000,2644,1604,0.6066565809,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r125_k1,0.0000000000,2644,1773,0.6705748865,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r080_k1,0.0000000000,2644,1450,0.5484114977,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r060_k2,0.0000000000,2644,916,0.3464447806,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r100_k1,0.0000000000,2644,1604,0.6066565809,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r125_k1,0.0000000000,2644,2079,0.7863086233,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r100_k2,0.0000000000,2644,1604,0.6066565809,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r125_k2,0.0000000000,2644,2079,0.7863086233,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r100_k3,0.0000000000,2644,1427,0.5397125567,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r125_k3,0.0000000000,2644,1825,0.6902420575,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r060_k1,0.0000000000,2644,948,0.3585476551,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r080_k3,0.0000000000,2644,1287,0.4867624811,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r100_k2,0.0000000000,2644,1532,0.5794251135,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r100_k1,0.0000000000,2644,1532,0.5794251135,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r080_k1,0.0000000000,2644,1520,0.5748865356,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r060_k3,0.0000000000,2644,828,0.3131618759,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r100_k1,0.0000000000,2644,1735,0.6562027231,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r060_k3,0.0000000000,2644,916,0.3464447806,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r060_k2,0.0000000000,2644,828,0.3131618759,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r125_k2,0.0000000000,2644,1825,0.6902420575,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r100_k2,0.0000000000,2644,1735,0.6562027231,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r125_k2,0.0000000000,2644,2210,0.8358547655,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r125_k3,0.0000000000,2644,1563,0.5911497731,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r060_k2,0.0000000000,2644,948,0.3585476551,0.0671352518,0.0671352518,0.0000000000
70404,n12_c40_r100_k2,0.0000000000,2644,1867,0.7061270802,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r060_k2,0.0000000000,2644,840,0.3177004539,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r080_k1,0.0000000000,2644,1256,0.4750378215,0.0671352518,0.0671352518,0.0000000000
70404,n8_c40_r080_k3,0.0000000000,2644,1520,0.5748865356,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r125_k1,0.0000000000,2644,1563,0.5911497731,0.0671352518,0.0671352518,0.0000000000
70404,n12_c80_r100_k3,0.0000000000,2644,1532,0.5794251135,0.0671352518,0.0671352518,0.0000000000
70404,n16_c60_r100_k2,0.0000000000,2644,1639,0.6198940998,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r125_k1,0.0000000000,2644,1960,0.7413010590,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r080_k2,0.0000000000,2644,1307,0.4943267776,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r125_k2,0.0000000000,2644,1773,0.6705748865,0.0671352518,0.0671352518,0.0000000000
70404,n16_c80_r080_k1,0.0000000000,2644,1168,0.4417549168,0.0671352518,0.0671352518,0.0000000000
70404,n8_c80_r080_k3,0.0000000000,2644,1307,0.4943267776,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r060_k1,0.0000000000,2644,916,0.3464447806,0.0671352518,0.0671352518,0.0000000000
70404,n16_c40_r080_k3,0.0000000000,2644,1361,0.5147503782,0.0671352518,0.0671352518,0.0000000000
70404,n12_c60_r125_k3,0.0000000000,2644,1980,0.7488653555,0.0671352518,0.0671352518,0.0000000000
70404,n8_c60_r060_k2,0.0100000000,2644,916,0.3464447806,0.0671354134,0.0671352518,0.0000001616
70404,n8_c40_r080_k1,0.0500000000,2644,1520,0.5748865356,0.0671358271,0.0671352518,0.0000005753
70404,n12_c40_r060_k2,0.0200000000,2644,913,0.3453101362,0.0671358366,0.0671352518,0.0000005848
70404,n8_c60_r060_k1,0.0100000000,2644,916,0.3464447806,0.0671359436,0.0671352518,0.0000006918
70404,n12_c60_r125_k1,0.0800000000,2644,1980,0.7488653555,0.0671359848,0.0671352518,0.0000007330
70404,n12_c60_r060_k1,0.0300000000,2644,883,0.3339636914,0.0671360027,0.0671352518,0.0000007509
70404,n12_c60_r060_k3,0.0100000000,2644,883,0.3339636914,0.0671362603,0.0671352518,0.0000010085
70404,n12_c80_r060_k1,0.0200000000,2644,828,0.3131618759,0.0671365415,0.0671352518,0.0000012897
70404,n12_c60_r060_k2,0.0200000000,2644,883,0.3339636914,0.0671366210,0.0671352518,0.0000013692
70404,n12_c80_r060_k3,0.0500000000,2644,828,0.3131618759,0.0671367063,0.0671352518,0.0000014545
70404,n12_c40_r060_k3,0.0100000000,2644,913,0.3453101362,0.0671367560,0.0671352518,0.0000015042
70404,n12_c40_r060_k1,0.0100000000,2644,913,0.3453101362,0.0671368457,0.0671352518,0.0000015939
70404,n8_c60_r060_k3,0.0100000000,2644,916,0.3464447806,0.0671368973,0.0671352518,0.0000016455
70404,n8_c40_r060_k2,0.0100000000,2644,948,0.3585476551,0.0671369406,0.0671352518,0.0000016888
70404,n8_c60_r060_k2,0.0200000000,2644,916,0.3464447806,0.0671373216,0.0671352518,0.0000020698
70404,n12_c40_r125_k1,0.0500000000,2644,2115,0.7999243570,0.0671373808,0.0671352518,0.0000021290
70404,n12_c40_r060_k2,0.0300000000,2644,913,0.3453101362,0.0671383926,0.0671352518,0.0000031408
70404,n8_c40_r060_k3,0.0100000000,2644,948,0.3585476551,0.0671385266,0.0671352518,0.0000032748
70404,n8_c60_r060_k1,0.0200000000,2644,916,0.3464447806,0.0671385906,0.0671352518,0.0000033388
70404,n12_c60_r060_k3,0.0200000000,2644,883,0.3339636914,0.0671386760,0.0671352518,0.0000034242
70404,n16_c40_r060_k1,0.1500000000,2644,868,0.3282904690,0.0671389438,0.0671352518,0.0000036920
70404,n8_c40_r060_k1,0.0100000000,2644,948,0.3585476551,0.0671390570,0.0671352518,0.0000038051
70404,n12_c80_r060_k2,0.0500000000,2644,828,0.3131618759,0.0671391889,0.0671352518,0.0000039371
70404,n16_c40_r080_k1,0.1200000000,2644,1361,0.5147503782,0.0671392269,0.0671352518,0.0000039750
70404,n16_c60_r060_k3,0.0800000000,2644,840,0.3177004539,0.0671393899,0.0671352518,0.0000041381
70404,n12_c60_r060_k2,0.0300000000,2644,883,0.3339636914,0.0671394639,0.0671352518,0.0000042121
70404,n12_c80_r060_k1,0.0300000000,2644,828,0.3131618759,0.0671394971,0.0671352518,0.0000042453
70404,n12_c40_r060_k3,0.0200000000,2644,913,0.3453101362,0.0671397426,0.0671352518,0.0000044908
70404,n12_c40_r060_k1,0.0200000000,2644,913,0.3453101362,0.0671401095,0.0671352518,0.0000048577
70404,n8_c40_r125_k3,0.0300000000,2644,2210,0.8358547655,0.0671401823,0.0671352518,0.0000049305
70404,n8_c60_r060_k3,0.0200000000,2644,916,0.3464447806,0.0671402612,0.0671352518,0.0000050093
70404,n8_c40_r060_k2,0.0200000000,2644,948,0.3585476551,0.0671404653,0.0671352518,0.0000052135
70404,n8_c60_r080_k1,0.0800000000,2644,1450,0.5484114977,0.0671406870,0.0671352518,0.0000054352
70404,n8_c60_r060_k2,0.0300000000,2644,916,0.3464447806,0.0671409764,0.0671352518,0.0000057246
70404,n12_c40_r100_k3,0.1000000000,2644,1867,0.7061270802,0.0671410452,0.0671352518,0.0000057934
70404,n8_c60_r080_k2,0.1000000000,2644,1450,0.5484114977,0.0671412828,0.0671352518,0.0000060310
70404,n8_c80_r060_k1,0.0500000000,2644,853,0.3226172466,0.0671422002,0.0671352518,0.0000069484
70404,n8_c80_r060_k3,0.0800000000,2644,853,0.3226172466,0.0671423416,0.0671352518,0.0000070898
70404,n12_c60_r060_k3,0.0300000000,2644,883,0.3339636914,0.0671424988,0.0671352518,0.0000072470
70404,n16_c40_r060_k3,0.0800000000,2644,868,0.3282904690,0.0671427668,0.0671352518,0.0000075150
70404,n8_c60_r060_k1,0.0300000000,2644,916,0.3464447806,0.0671431926,0.0671352518,0.0000079408
70404,n16_c40_r080_k2,0.1200000000,2644,1361,0.5147503782,0.0671432522,0.0671352518,0.0000080003
70404,n8_c40_r060_k3,0.0200000000,2644,948,0.3585476551,0.0671436063,0.0671352518,0.0000083545
70404,n12_c40_r060_k3,0.0300000000,2644,913,0.3453101362,0.0671442114,0.0671352518,0.0000089596
70404,n12_c60_r060_k1,0.0500000000,2644,883,0.3339636914,0.0671444778,0.0671352518,0.0000092260
70404,n16_c60_r100_k3,0.1500000000,2644,1639,0.6198940998,0.0671446415,0.0671352518,0.0000093897
70404,n8_c40_r060_k1,0.0200000000,2644,948,0.3585476551,0.0671448901,0.0671352518,0.0000096383
70404,n12_c40_r060_k1,0.0300000000,2644,913,0.3453101362,0.0671450429,0.0671352518,0.0000097911
70404,n12_c40_r080_k3,0.0800000000,2644,1459,0.5518154312,0.0671450908,0.0671352518,0.0000098390
70404,n12_c60_r125_k3,0.0800000000,2644,1980,0.7488653555,0.0671451847,0.0671352518,0.0000099329
70404,n8_c60_r060_k3,0.0300000000,2644,916,0.3464447806,0.0671453431,0.0671352518,0.0000100913
70404,n16_c80_r060_k2,0.1500000000,2644,795,0.3006807867,0.0671454866,0.0671352518,0.0000102348
70404,n8_c40_r060_k2,0.0300000000,2644,948,0.3585476551,0.0671458257,0.0671352518,0.0000105739
70404,n8_c80_r060_k2,0.0800000000,2644,853,0.3226172466,0.0671462680,0.0671352518,0.0000110162
70404,n16_c40_r060_k2,0.1200000000,2644,868,0.3282904690,0.0671463843,0.0671352518,0.0000111325
70404,n12_c40_r125_k2,0.0500000000,2644,2115,0.7999243570,0.0671466997,0.0671352518,0.0000114479
70404,n16_c60_r060_k2,0.1200000000,2644,840,0.3177004539,0.0671471332,0.0671352518,0.0000118813
70404,n8_c40_r100_k1,0.0800000000,2644,1954,0.7390317700,0.0671475509,0.0671352518,0.0000122991
70404,n12_c40_r060_k2,0.0500000000,2644,913,0.3453101362,0.0671480311,0.0671352518,0.0000127792
70404,n12_c60_r125_k2,0.0800000000,2644,1980,0.7488653555,0.0671481196,0.0671352518,0.0000128678
70404,n12_c60_r060_k2,0.0500000000,2644,883,0.3339636914,0.0671494654,0.0671352518,0.0000142136
70404,n12_c80_r060_k1,0.0500000000,2644,828,0.3131618759,0.0671500287,0.0671352518,0.0000147769
70404,n12_c40_r100_k1,0.1000000000,2644,1867,0.7061270802,0.0671503260,0.0671352518,0.0000150742
70404,n8_c40_r060_k3,0.0300000000,2644,948,0.3585476551,0.0671504906,0.0671352518,0.0000152388
70404,n16_c40_r100_k3,0.1200000000,2644,1735,0.6562027231,0.0671505557,0.0671352518,0.0000153039
70404,n16_c40_r125_k2,0.1000000000,2644,1960,0.7413010590,0.0671520406,0.0671352518,0.0000167888
70404,n8_c40_r060_k1,0.0300000000,2644,948,0.3585476551,0.0671527507,0.0671352518,0.0000174988
70404,n8_c40_r080_k2,0.0800000000,2644,1520,0.5748865356,0.0671532962,0.0671352518,0.0000180444
70404,n8_c60_r060_k2,0.0500000000,2644,916,0.3464447806,0.0671535242,0.0671352518,0.0000182724
70404,n16_c60_r060_k3,0.1000000000,2644,840,0.3177004539,0.0671535453,0.0671352518,0.0000182934
70404,n8_c60_r100_k3,0.1200000000,2644,1861,0.7038577912,0.0671537626,0.0671352518,0.0000185108
70404,n12_c80_r060_k3,0.0800000000,2644,828,0.3131618759,0.0671540662,0.0671352518,0.0000188144
70404,n8_c60_r080_k3,0.1000000000,2644,1450,0.5484114977,0.0671542294,0.0671352518,0.0000189776
