protocol,candidate,n,rmse_pooled,mae_pooled,parts
exact_hidden_doy,delta_z_interp_w0.250,1114,0.06968837744613075,0.04901389544237406,6
exact_hidden_doy,state_z_w30_w0.275,1114,0.06973382755293009,0.04989853220989945,6
exact_hidden_doy,delta_z_w30_w0.275,1114,0.06973382755293009,0.04989853220989945,6
exact_hidden_doy,state_z_w7_w0.300,1114,0.06983821916287672,0.04921301717402979,6
exact_hidden_doy,delta_z_w7_w0.300,1114,0.06983821916287672,0.04921301717402979,6
exact_hidden_doy,state_peer30_w0.200,1114,0.07008368538335961,0.051230626401114664,6
exact_hidden_doy,delta_peer30_w0.200,1114,0.07008368538335961,0.051230626401114664,6
exact_hidden_doy,state_z_w14_w0.325,1114,0.07053018625172086,0.04995764381044301,6
exact_hidden_doy,delta_z_w14_w0.325,1114,0.07053018625172086,0.04995764381044301,6
exact_hidden_doy,gate_w0.400,1114,0.0705790005417294,0.051330628982037545,6
exact_hidden_doy,state_peer_w0.250,1111,0.07066775462301206,0.051755677909254415,6
exact_hidden_doy,delta_peer_w0.250,1111,0.07066775462301206,0.051755677909254415,6
exact_hidden_doy,state_z_w60_w0.250,1114,0.07083749569351183,0.05128583980049891,6
exact_hidden_doy,delta_z_w60_w0.250,1114,0.07083749569351183,0.05128583980049891,6
exact_hidden_doy,state_z_interp_w0.275,1114,0.07083891675239413,0.04992665191834229,6
exact_hidden_doy,delta_z_interp_w0.275,1114,0.07083891675239413,0.04992665191834229,6
exact_hidden_doy,state_z_w7_w0.325,1114,0.07086049349999658,0.05000808041950812,6
exact_hidden_doy,delta_z_w7_w0.325,1114,0.07086049349999658,0.05000808041950812,6
exact_hidden_doy,state_local_peer_w0.325,1111,0.07086424898601046,0.052122912224151226,6
exact_hidden_doy,delta_local_peer_w0.325,1111,0.07086424898601046,0.052122912224151226,6
exact_hidden_doy,state_z_w30_w0.300,1114,0.0708654960098687,0.05089439064934073,6
exact_hidden_doy,delta_z_w30_w0.300,1114,0.0708654960098687,0.05089439064934073,6
exact_hidden_doy,gate_w0.425,1114,0.07153531947783925,0.05216639496418158,6
exact_hidden_doy,state_z_w14_w0.350,1114,0.07157598169704303,0.050802215561272734,6
exact_hidden_doy,delta_z_w14_w0.350,1114,0.07157598169704303,0.050802215561272734,6
