dataset,partition,cohort,lag_weight,peer_weight,alpha,beta,n,coverage,rmse,baseline_rmse,delta_rmse
exact,exact_2022,all,0.400000000,0.100000000,0.275000000,-0.200000000,192,0.812500000,0.065676800,0.065906681,-0.000229881
exact,exact_2023,all,0.400000000,0.100000000,0.275000000,-0.200000000,169,0.958579882,0.068178336,0.069911932,-0.001733596
exact,exact_2024,all,0.400000000,0.100000000,0.275000000,-0.200000000,152,0.927631579,0.051040102,0.051745945,-0.000705844
random,random_0,all,0.400000000,0.100000000,0.275000000,-0.200000000,2644,0.695537065,0.072808131,0.073799577,-0.000991446
random,random_0,year2025,0.400000000,0.100000000,0.275000000,-0.200000000,756,0.940476190,0.051660805,0.052641732,-0.000980927
random,random_1,all,0.400000000,0.100000000,0.275000000,-0.200000000,2644,0.692133132,0.065814101,0.066870086,-0.001055985
random,random_1,year2025,0.400000000,0.100000000,0.275000000,-0.200000000,756,0.933862434,0.054379655,0.054679986,-0.000300331
random,random_2,all,0.400000000,0.100000000,0.275000000,-0.200000000,2644,0.669062027,0.067944344,0.068962963,-0.001018619
random,random_2,year2025,0.400000000,0.100000000,0.275000000,-0.200000000,756,0.927248677,0.075607048,0.076609967,-0.001002919
exact,exact_2019,all,0.400000000,0.100000000,0.300000000,-0.100000000,249,0.879518072,0.056331119,0.057616276,-0.001285157
exact,exact_2020,all,0.400000000,0.100000000,0.300000000,-0.100000000,222,0.941441441,0.055338817,0.055644822,-0.000306006
exact,exact_2021,all,0.400000000,0.100000000,0.300000000,-0.100000000,130,0.884615385,0.077570894,0.077982380,-0.000411486
exact,exact_2022,all,0.400000000,0.100000000,0.300000000,-0.100000000,192,0.812500000,0.065522383,0.065906681,-0.000384298
exact,exact_2023,all,0.400000000,0.100000000,0.300000000,-0.100000000,169,0.958579882,0.068374779,0.069911932,-0.001537152
exact,exact_2024,all,0.400000000,0.100000000,0.300000000,-0.100000000,152,0.927631579,0.051169703,0.051745945,-0.000576242
random,random_0,all,0.400000000,0.100000000,0.300000000,-0.100000000,2644,0.695537065,0.072878755,0.073799577,-0.000920823
random,random_0,year2025,0.400000000,0.100000000,0.300000000,-0.100000000,756,0.940476190,0.051691760,0.052641732,-0.000949972
random,random_1,all,0.400000000,0.100000000,0.300000000,-0.100000000,2644,0.692133132,0.065821473,0.066870086,-0.001048613
random,random_1,year2025,0.400000000,0.100000000,0.300000000,-0.100000000,756,0.933862434,0.054354427,0.054679986,-0.000325559
random,random_2,all,0.400000000,0.100000000,0.300000000,-0.100000000,2644,0.669062027,0.067993433,0.068962963,-0.000969530
random,random_2,year2025,0.400000000,0.100000000,0.300000000,-0.100000000,756,0.927248677,0.075640955,0.076609967,-0.000969011
exact,exact_2019,all,0.400000000,0.100000000,0.300000000,-0.125000000,249,0.879518072,0.056363327,0.057616276,-0.001252949
exact,exact_2020,all,0.400000000,0.100000000,0.300000000,-0.125000000,222,0.941441441,0.055316468,0.055644822,-0.000328354
exact,exact_2021,all,0.400000000,0.100000000,0.300000000,-0.125000000,130,0.884615385,0.077561325,0.077982380,-0.000421054
exact,exact_2022,all,0.400000000,0.100000000,0.300000000,-0.125000000,192,0.812500000,0.065555946,0.065906681,-0.000350735
exact,exact_2023,all,0.400000000,0.100000000,0.300000000,-0.125000000,169,0.958579882,0.068311301,0.069911932,-0.001600631
exact,exact_2024,all,0.400000000,0.100000000,0.300000000,-0.125000000,152,0.927631579,0.051134858,0.051745945,-0.000611087
random,random_0,all,0.400000000,0.100000000,0.300000000,-0.125000000,2644,0.695537065,0.072857775,0.073799577,-0.000941802
random,random_0,year2025,0.400000000,0.100000000,0.300000000,-0.125000000,756,0.940476190,0.051673187,0.052641732,-0.000968545
random,random_1,all,0.400000000,0.100000000,0.300000000,-0.125000000,2644,0.692133132,0.065812051,0.066870086,-0.001058035
random,random_1,year2025,0.400000000,0.100000000,0.300000000,-0.125000000,756,0.933862434,0.054361515,0.054679986,-0.000318471
random,random_2,all,0.400000000,0.100000000,0.300000000,-0.125000000,2644,0.669062027,0.067977291,0.068962963,-0.000985672
random,random_2,year2025,0.400000000,0.100000000,0.300000000,-0.125000000,756,0.927248677,0.075626024,0.076609967,-0.000983943
exact,exact_2019,all,0.400000000,0.100000000,0.300000000,-0.150000000,249,0.879518072,0.056400513,0.057616276,-0.001215763
exact,exact_2020,all,0.400000000,0.100000000,0.300000000,-0.150000000,222,0.941441441,0.055296179,0.055644822,-0.000348643
exact,exact_2021,all,0.400000000,0.100000000,0.300000000,-0.150000000,130,0.884615385,0.077553668,0.077982380,-0.000428712
exact,exact_2022,all,0.400000000,0.100000000,0.300000000,-0.150000000,192,0.812500000,0.065592289,0.065906681,-0.000314392
exact,exact_2023,all,0.400000000,0.100000000,0.300000000,-0.150000000,169,0.958579882,0.068249153,0.069911932,-0.001662779
exact,exact_2024,all,0.400000000,0.100000000,0.300000000,-0.150000000,152,0.927631579,0.051101376,0.051745945,-0.000644569
random,random_0,all,0.400000000,0.100000000,0.300000000,-0.150000000,2644,0.695537065,0.072838621,0.073799577,-0.000960957
random,random_0,year2025,0.400000000,0.100000000,0.300000000,-0.150000000,756,0.940476190,0.051657214,0.052641732,-0.000984518
random,random_1,all,0.400000000,0.100000000,0.300000000,-0.150000000,2644,0.692133132,0.065804518,0.066870086,-0.001065568
random,random_1,year2025,0.400000000,0.100000000,0.300000000,-0.150000000,756,0.933862434,0.054371012,0.054679986,-0.000308974
random,random_2,all,0.400000000,0.100000000,0.300000000,-0.150000000,2644,0.669062027,0.067963199,0.068962963,-0.000999764
random,random_2,year2025,0.400000000,0.100000000,0.300000000,-0.150000000,756,0.927248677,0.075613040,0.076609967,-0.000996927
exact,exact_2019,all,0.400000000,0.100000000,0.300000000,-0.175000000,249,0.879518072,0.056442668,0.057616276,-0.001173608
exact,exact_2020,all,0.400000000,0.100000000,0.300000000,-0.175000000,222,0.941441441,0.055277952,0.055644822,-0.000366870
exact,exact_2021,all,0.400000000,0.100000000,0.300000000,-0.175000000,130,0.884615385,0.077547922,0.077982380,-0.000434458
exact,exact_2022,all,0.400000000,0.100000000,0.300000000,-0.175000000,192,0.812500000,0.065631407,0.065906681,-0.000275274
exact,exact_2023,all,0.400000000,0.100000000,0.300000000,-0.175000000,169,0.958579882,0.068188339,0.069911932,-0.001723592
exact,exact_2024,all,0.400000000,0.100000000,0.300000000,-0.175000000,152,0.927631579,0.051069260,0.051745945,-0.000676685
random,random_0,all,0.400000000,0.100000000,0.300000000,-0.175000000,2644,0.695537065,0.072821292,0.073799577,-0.000978285
random,random_0,year2025,0.400000000,0.100000000,0.300000000,-0.175000000,756,0.940476190,0.051643844,0.052641732,-0.000997888
random,random_1,all,0.400000000,0.100000000,0.300000000,-0.175000000,2644,0.692133132,0.065798875,0.066870086,-0.001071211
random,random_1,year2025,0.400000000,0.100000000,0.300000000,-0.175000000,756,0.933862434,0.054382915,0.054679986,-0.000297071
random,random_2,all,0.400000000,0.100000000,0.300000000,-0.175000000,2644,0.669062027,0.067951161,0.068962963,-0.001011803
random,random_2,year2025,0.400000000,0.100000000,0.300000000,-0.175000000,756,0.927248677,0.075602007,0.076609967,-0.001007960
exact,exact_2019,all,0.400000000,0.100000000,0.300000000,-0.200000000,249,0.879518072,0.056489780,0.057616276,-0.001126495
exact,exact_2020,all,0.400000000,0.100000000,0.300000000,-0.200000000,222,0.941441441,0.055261788,0.055644822,-0.000383034
exact,exact_2021,all,0.400000000,0.100000000,0.300000000,-0.200000000,130,0.884615385,0.077544088,0.077982380,-0.000438292
exact,exact_2022,all,0.400000000,0.100000000,0.300000000,-0.200000000,192,0.812500000,0.065673293,0.065906681,-0.000233387
exact,exact_2023,all,0.400000000,0.100000000,0.300000000,-0.200000000,169,0.958579882,0.068128863,0.069911932,-0.001783068
exact,exact_2024,all,0.400000000,0.100000000,0.300000000,-0.200000000,152,0.927631579,0.051038512,0.051745945,-0.000707433
random,random_0,all,0.400000000,0.100000000,0.300000000,-0.200000000,2644,0.695537065,0.072805791,0.073799577,-0.000993787
random,random_0,year2025,0.400000000,0.100000000,0.300000000,-0.200000000,756,0.940476190,0.051633078,0.052641732,-0.001008655
random,random_1,all,0.400000000,0.100000000,0.300000000,-0.200000000,2644,0.692133132,0.065795122,0.066870086,-0.001074964
random,random_1,year2025,0.400000000,0.100000000,0.300000000,-0.200000000,756,0.933862434,0.054397225,0.054679986,-0.000282761
random,random_2,all,0.400000000,0.100000000,0.300000000,-0.200000000,2644,0.669062027,0.067941175,0.068962963,-0.001021788
random,random_2,year2025,0.400000000,0.100000000,0.300000000,-0.200000000,756,0.927248677,0.075592923,0.076609967,-0.001017043
exact,exact_2019,all,0.400000000,0.100000000,0.325000000,-0.100000000,249,0.879518072,0.056310274,0.057616276,-0.001306001
exact,exact_2020,all,0.400000000,0.100000000,0.325000000,-0.100000000,222,0.941441441,0.055372305,0.055644822,-0.000272517
exact,exact_2021,all,0.400000000,0.100000000,0.325000000,-0.100000000,130,0.884615385,0.077579025,0.077982380,-0.000403355
exact,exact_2022,all,0.400000000,0.100000000,0.325000000,-0.100000000,192,0.812500000,0.065522593,0.065906681,-0.000384088
exact,exact_2023,all,0.400000000,0.100000000,0.325000000,-0.100000000,169,0.958579882,0.068326534,0.069911932,-0.001585398
exact,exact_2024,all,0.400000000,0.100000000,0.325000000,-0.100000000,152,0.927631579,0.051170028,0.051745945,-0.000575917
random,random_0,all,0.400000000,0.100000000,0.325000000,-0.100000000,2644,0.695537065,0.072880307,0.073799577,-0.000919270
random,random_0,year2025,0.400000000,0.100000000,0.325000000,-0.100000000,756,0.940476190,0.051667391,0.052641732,-0.000974342
random,random_1,all,0.400000000,0.100000000,0.325000000,-0.100000000,2644,0.692133132,0.065806254,0.066870086,-0.001063832
random,random_1,year2025,0.400000000,0.100000000,0.325000000,-0.100000000,756,0.933862434,0.054375610,0.054679986,-0.000304376
random,random_2,all,0.400000000,0.100000000,0.325000000,-0.100000000,2644,0.669062027,0.067994598,0.068962963,-0.000968365
random,random_2,year2025,0.400000000,0.100000000,0.325000000,-0.100000000,756,0.927248677,0.075629047,0.076609967,-0.000980920
exact,exact_2019,all,0.400000000,0.100000000,0.325000000,-0.125000000,249,0.879518072,0.056342832,0.057616276,-0.001273443
exact,exact_2020,all,0.400000000,0.100000000,0.325000000,-0.125000000,222,0.941441441,0.055350247,0.055644822,-0.000294575
exact,exact_2021,all,0.400000000,0.100000000,0.325000000,-0.125000000,130,0.884615385,0.077569867,0.077982380,-0.000412513
exact,exact_2022,all,0.400000000,0.100000000,0.325000000,-0.125000000,192,0.812500000,0.065556129,0.065906681,-0.000350552
exact,exact_2023,all,0.400000000,0.100000000,0.325000000,-0.125000000,169,0.958579882,0.068263383,0.069911932,-0.001648549
exact,exact_2024,all,0.400000000,0.100000000,0.325000000,-0.125000000,152,0.927631579,0.051135246,0.051745945,-0.000610699
random,random_0,all,0.400000000,0.100000000,0.325000000,-0.125000000,2644,0.695537065,0.072859249,0.073799577,-0.000940329
random,random_0,year2025,0.400000000,0.100000000,0.325000000,-0.125000000,756,0.940476190,0.051648920,0.052641732,-0.000992813
random,random_1,all,0.400000000,0.100000000,0.325000000,-0.125000000,2644,0.692133132,0.065796867,0.066870086,-0.001073219
random,random_1,year2025,0.400000000,0.100000000,0.325000000,-0.125000000,756,0.933862434,0.054382749,0.054679986,-0.000297237
random,random_2,all,0.400000000,0.100000000,0.325000000,-0.125000000,2644,0.669062027,0.067978443,0.068962963,-0.000984520
random,random_2,year2025,0.400000000,0.100000000,0.325000000,-0.125000000,756,0.927248677,0.075614182,0.076609967,-0.000995784
exact,exact_2019,all,0.400000000,0.100000000,0.325000000,-0.150000000,249,0.879518072,0.056380370,0.057616276,-0.001235905
exact,exact_2020,all,0.400000000,0.100000000,0.325000000,-0.150000000,222,0.941441441,0.055330247,0.055644822,-0.000314575
exact,exact_2021,all,0.400000000,0.100000000,0.325000000,-0.150000000,130,0.884615385,0.077562620,0.077982380,-0.000419760
exact,exact_2022,all,0.400000000,0.100000000,0.325000000,-0.150000000,192,0.812500000,0.065592444,0.065906681,-0.000314237
exact,exact_2023,all,0.400000000,0.100000000,0.325000000,-0.150000000,169,0.958579882,0.068201564,0.069911932,-0.001710367
exact,exact_2024,all,0.400000000,0.100000000,0.325000000,-0.150000000,152,0.927631579,0.051101827,0.051745945,-0.000644118
random,random_0,all,0.400000000,0.100000000,0.325000000,-0.150000000,2644,0.695537065,0.072840015,0.073799577,-0.000959563
random,random_0,year2025,0.400000000,0.100000000,0.325000000,-0.150000000,756,0.940476190,0.051633050,0.052641732,-0.001008683
random,random_1,all,0.400000000,0.100000000,0.325000000,-0.150000000,2644,0.692133132,0.065789369,0.066870086,-0.001080717
random,random_1,year2025,0.400000000,0.100000000,0.325000000,-0.150000000,756,0.933862434,0.054392297,0.054679986,-0.000287689
random,random_2,all,0.400000000,0.100000000,0.325000000,-0.150000000,2644,0.669062027,0.067964339,0.068962963,-0.000998624
random,random_2,year2025,0.400000000,0.100000000,0.325000000,-0.150000000,756,0.927248677,0.075601267,0.076609967,-0.001008700
exact,exact_2019,all,0.400000000,0.100000000,0.325000000,-0.175000000,249,0.879518072,0.056422878,0.057616276,-0.001193397
exact,exact_2020,all,0.400000000,0.100000000,0.325000000,-0.175000000,222,0.941441441,0.055312308,0.055644822,-0.000332514
exact,exact_2021,all,0.400000000,0.100000000,0.325000000,-0.175000000,130,0.884615385,0.077557285,0.077982380,-0.000425095
exact,exact_2022,all,0.400000000,0.100000000,0.325000000,-0.175000000,192,0.812500000,0.065631533,0.065906681,-0.000275148
exact,exact_2023,all,0.400000000,0.100000000,0.325000000,-0.175000000,169,0.958579882,0.068141081,0.069911932,-0.001770851
exact,exact_2024,all,0.400000000,0.100000000,0.325000000,-0.175000000,152,0.927631579,0.051069774,0.051745945,-0.000676171
random,random_0,all,0.400000000,0.100000000,0.325000000,-0.175000000,2644,0.695537065,0.072822607,0.073799577,-0.000976971
random,random_0,year2025,0.400000000,0.100000000,0.325000000,-0.175000000,756,0.940476190,0.051619783,0.052641732,-0.001021949
random,random_1,all,0.400000000,0.100000000,0.325000000,-0.175000000,2644,0.692133132,0.065783761,0.066870086,-0.001086325
random,random_1,year2025,0.400000000,0.100000000,0.325000000,-0.175000000,756,0.933862434,0.054404250,0.054679986,-0.000275736
random,random_2,all,0.400000000,0.100000000,0.325000000,-0.175000000,2644,0.669062027,0.067952288,0.068962963,-0.001010675
random,random_2,year2025,0.400000000,0.100000000,0.325000000,-0.175000000,756,0.927248677,0.075590302,0.076609967,-0.001019665
exact,exact_2019,all,0.400000000,0.100000000,0.325000000,-0.200000000,249,0.879518072,0.056470345,0.057616276,-0.001145931
exact,exact_2020,all,0.400000000,0.100000000,0.325000000,-0.200000000,222,0.941441441,0.055296432,0.055644822,-0.000348390
exact,exact_2021,all,0.400000000,0.100000000,0.325000000,-0.200000000,130,0.884615385,0.077553862,0.077982380,-0.000428518
exact,exact_2022,all,0.400000000,0.100000000,0.325000000,-0.200000000,192,0.812500000,0.065673392,0.065906681,-0.000233289
exact,exact_2023,all,0.400000000,0.100000000,0.325000000,-0.200000000,169,0.958579882,0.068081937,0.069911932,-0.001829995
exact,exact_2024,all,0.400000000,0.100000000,0.325000000,-0.200000000,152,0.927631579,0.051039090,0.051745945,-0.000706856
random,random_0,all,0.400000000,0.100000000,0.325000000,-0.200000000,2644,0.695537065,0.072807026,0.073799577,-0.000992551
random,random_0,year2025,0.400000000,0.100000000,0.325000000,-0.200000000,756,0.940476190,0.051609123,0.052641732,-0.001032609
random,random_1,all,0.400000000,0.100000000,0.325000000,-0.200000000,2644,0.692133132,0.065780044,0.066870086,-0.001090042
random,random_1,year2025,0.400000000,0.100000000,0.325000000,-0.200000000,756,0.933862434,0.054418608,0.054679986,-0.000261378
random,random_2,all,0.400000000,0.100000000,0.325000000,-0.200000000,2644,0.669062027,0.067942290,0.068962963,-0.001020673
random,random_2,year2025,0.400000000,0.100000000,0.325000000,-0.200000000,756,0.927248677,0.075581287,0.076609967,-0.001028680
exact,exact_2019,all,0.400000000,0.100000000,0.350000000,-0.100000000,249,0.879518072,0.056295169,0.057616276,-0.001321107
exact,exact_2020,all,0.400000000,0.100000000,0.350000000,-0.100000000,222,0.941441441,0.055409571,0.055644822,-0.000235251
exact,exact_2021,all,0.400000000,0.100000000,0.350000000,-0.100000000,130,0.884615385,0.077588268,0.077982380,-0.000394112
exact,exact_2022,all,0.400000000,0.100000000,0.350000000,-0.100000000,192,0.812500000,0.065526416,0.065906681,-0.000380264
exact,exact_2023,all,0.400000000,0.100000000,0.350000000,-0.100000000,169,0.958579882,0.068280830,0.069911932,-0.001631102
exact,exact_2024,all,0.400000000,0.100000000,0.350000000,-0.100000000,152,0.927631579,0.051172515,0.051745945,-0.000573430
random,random_0,all,0.400000000,0.100000000,0.350000000,-0.100000000,2644,0.695537065,0.072885432,0.073799577,-0.000914145
random,random_0,year2025,0.400000000,0.100000000,0.350000000,-0.100000000,756,0.940476190,0.051646795,0.052641732,-0.000994937
random,random_1,all,0.400000000,0.100000000,0.350000000,-0.100000000,2644,0.692133132,0.065794938,0.066870086,-0.001075148
random,random_1,year2025,0.400000000,0.100000000,0.350000000,-0.100000000,756,0.933862434,0.054400605,0.054679986,-0.000279381
