group,min_n,shrink,clip,stat,prior,exact_rmse_pooled,exact_baseline_rmse_pooled,exact_delta_rmse_pooled,exact_coverage_weighted,exact_improved_runs,exact_runs,random_rmse_pooled,random_baseline_rmse_pooled,random_delta_rmse_pooled,random_coverage_weighted,random_improved_runs,random_runs,random2025_rmse_pooled,random2025_baseline_rmse_pooled,random2025_delta_rmse_pooled,random2025_coverage_weighted,random2025_improved_runs,random2025_runs,worst_delta,mean_delta,all_three_improve
aoi,3,0.1,0.04,trim10,zero,0.06254922018475328,0.06260634739886303,-5.712721410974786e-05,1.0,4,6,0.06944961068144805,0.06944909527214516,5.154093028897355e-07,1.0,2,3,0.06248488844266852,0.062438112899989955,4.677554267856765e-05,1.0,0,3,4.677554267856765e-05,-3.278754042763491e-06,False
aoi,5,0.1,0.01,trim10,zero,0.06254922018475328,0.06260634739886303,-5.712721410974786e-05,1.0,4,6,0.06944961068144805,0.06944909527214516,5.154093028897355e-07,1.0,2,3,0.06248488844266852,0.062438112899989955,4.677554267856765e-05,1.0,0,3,4.677554267856765e-05,-3.278754042763491e-06,False
aoi,5,0.1,0.02,trim10,zero,0.06254922018475328,0.06260634739886303,-5.712721410974786e-05,1.0,4,6,0.06944961068144805,0.06944909527214516,5.154093028897355e-07,1.0,2,3,0.06248488844266852,0.062438112899989955,4.677554267856765e-05,1.0,0,3,4.677554267856765e-05,-3.278754042763491e-06,False
aoi,5,0.1,0.03,trim10,zero,0.06254922018475328,0.06260634739886303,-5.712721410974786e-05,1.0,4,6,0.06944961068144805,0.06944909527214516,5.154093028897355e-07,1.0,2,3,0.06248488844266852,0.062438112899989955,4.677554267856765e-05,1.0,0,3,4.677554267856765e-05,-3.278754042763491e-06,False
aoi,5,0.1,0.04,trim10,zero,0.06254922018475328,0.06260634739886303,-5.712721410974786e-05,1.0,4,6,0.06944961068144805,0.06944909527214516,5.154093028897355e-07,1.0,2,3,0.06248488844266852,0.062438112899989955,4.677554267856765e-05,1.0,0,3,4.677554267856765e-05,-3.278754042763491e-06,False
aoi_bin32,5,0.25,0.01,mean,global,0.06253681479874762,0.06260634739886303,-6.953260011541285e-05,0.6983842010771992,3,6,0.06949649649524299,0.06944909527214516,4.7401223097834344e-05,0.791981845688351,0,3,0.06241781783732374,0.062438112899989955,-2.0295062666216e-05,0.30687830687830686,2,3,4.7401223097834344e-05,-1.4142146561264834e-05,False
aoi,30,0.5,0.01,median,global,0.06260464404453056,0.06260634739886303,-1.7033543324718181e-06,0.21543985637342908,2,6,0.06946782107005318,0.06944909527214516,1.872579790802853e-05,0.7840393343419062,1,3,0.06248554693470867,0.062438112899989955,4.743403471871299e-05,0.2447089947089947,1,3,4.743403471871299e-05,2.148549276475657e-05,False
aoi,30,0.5,0.02,median,global,0.06260495228471985,0.06260634739886303,-1.3951141431822744e-06,0.21543985637342908,2,6,0.06946782107005318,0.06944909527214516,1.872579790802853e-05,0.7840393343419062,1,3,0.06248554693470867,0.062438112899989955,4.743403471871299e-05,0.2447089947089947,1,3,4.743403471871299e-05,2.158823949451975e-05,False
aoi,30,0.5,0.03,median,global,0.06260495228471985,0.06260634739886303,-1.3951141431822744e-06,0.21543985637342908,2,6,0.06946782107005318,0.06944909527214516,1.872579790802853e-05,0.7840393343419062,1,3,0.06248554693470867,0.062438112899989955,4.743403471871299e-05,0.2447089947089947,1,3,4.743403471871299e-05,2.158823949451975e-05,False
aoi,30,0.5,0.04,median,global,0.06260495228471985,0.06260634739886303,-1.3951141431822744e-06,0.21543985637342908,2,6,0.06946782107005318,0.06944909527214516,1.872579790802853e-05,0.7840393343419062,1,3,0.06248554693470867,0.062438112899989955,4.743403471871299e-05,0.2447089947089947,1,3,4.743403471871299e-05,2.158823949451975e-05,False
aoi_bin32,8,0.25,0.03,mean,global,0.06260676738579997,0.06260634739886303,4.1998693693645617e-07,0.24685816876122083,3,6,0.0694966598299744,0.06944909527214516,4.756455782924107e-05,0.7609682299546142,0,3,0.06241820108184402,0.062438112899989955,-1.9911818145937343e-05,0.23985890652557318,1,3,4.756455782924107e-05,9.357575540080062e-06,False
aoi_bin32,8,0.25,0.04,mean,global,0.06260676738579997,0.06260634739886303,4.1998693693645617e-07,0.24685816876122083,3,6,0.0694966598299744,0.06944909527214516,4.756455782924107e-05,0.7609682299546142,0,3,0.06241820108184402,0.062438112899989955,-1.9911818145937343e-05,0.23985890652557318,1,3,4.756455782924107e-05,9.357575540080062e-06,False
aoi_bin32,5,0.25,0.02,mean,global,0.06252691072590433,0.06260634739886303,-7.943667295870482e-05,0.6983842010771992,3,6,0.06949671065429136,0.06944909527214516,4.761538214620442e-05,0.791981845688351,0,3,0.06241958999972937,0.062438112899989955,-1.8522900260581343e-05,0.30687830687830686,2,3,4.761538214620442e-05,-1.6781397024360583e-05,False
aoi_bin32,3,0.1,0.01,mean,global,0.06259666738391303,0.06260634739886303,-9.680014949997595e-06,0.8536804308797128,3,6,0.06949696440614168,0.06944909527214516,4.7869133996528146e-05,0.8725416036308623,0,3,0.0624366451968217,0.062438112899989955,-1.4677031682577835e-06,0.5753968253968254,2,3,4.7869133996528146e-05,1.2240471959424256e-05,False
aoi_bin32,8,0.25,0.02,mean,global,0.06260676738579997,0.06260634739886303,4.1998693693645617e-07,0.24685816876122083,3,6,0.06949777283085176,0.06944909527214516,4.867755870660573e-05,0.7609682299546142,0,3,0.06241274854646764,0.062438112899989955,-2.536435352231553e-05,0.23985890652557318,1,3,4.867755870660573e-05,7.911064040408885e-06,False
aoi_bin32,8,0.25,0.01,mean,global,0.06259429108452004,0.06260634739886303,-1.205631434299248e-05,0.24685816876122083,3,6,0.06949794073637065,0.06944909527214516,4.884546422549707e-05,0.7609682299546142,0,3,0.06240844829112624,0.062438112899989955,-2.966460886371508e-05,0.23985890652557318,2,3,4.884546422549707e-05,2.37484700626317e-06,False
aoi_bin32,5,0.25,0.03,trim10,global,0.06254184053315472,0.06260634739886303,-6.450686570831643e-05,0.6983842010771992,4,6,0.06949853227823574,0.06944909527214516,4.943700609058577e-05,0.791981845688351,1,3,0.0624297795330048,0.062438112899989955,-8.333366985156798e-06,0.30687830687830686,2,3,4.943700609058577e-05,-7.80107553429582e-06,False
aoi_bin32,5,0.25,0.04,trim10,global,0.06254336362964812,0.06260634739886303,-6.298376921491655e-05,0.6983842010771992,4,6,0.06949853227823574,0.06944909527214516,4.943700609058577e-05,0.791981845688351,1,3,0.0624297795330048,0.062438112899989955,-8.333366985156798e-06,0.30687830687830686,2,3,4.943700609058577e-05,-7.293376703162528e-06,False
aoi,30,0.75,0.01,mean,global,0.06258026572882829,0.06260634739886303,-2.608167003474715e-05,0.21543985637342908,4,6,0.0694986730949101,0.06944909527214516,4.957782276494849e-05,0.7840393343419062,1,3,0.06246522659981865,0.062438112899989955,2.7113699828697213e-05,0.2447089947089947,1,3,4.957782276494849e-05,1.6869950852966182e-05,False
aoi_bin32,5,0.25,0.01,trim10,global,0.06255149085240126,0.06260634739886303,-5.485654646177063e-05,0.6983842010771992,4,6,0.06949867372955727,0.06944909527214516,4.957845741211664e-05,0.791981845688351,1,3,0.062427197844401136,0.062438112899989955,-1.09150555888185e-05,0.30687830687830686,2,3,4.957845741211664e-05,-5.39771487949083e-06,False
aoi_year,20,0.25,0.01,mean,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949389182768012,0.06944909527214516,4.479655553496498e-05,0.11522945032778618,0,3,0.062487726023647584,0.062438112899989955,4.961312365762971e-05,0.1931216931216931,0,3,4.961312365762971e-05,3.146989306419823e-05,False
aoi_year,20,0.25,0.02,mean,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949428720812201,0.06944909527214516,4.519193597685156e-05,0.11522945032778618,0,3,0.062487726023647584,0.062438112899989955,4.961312365762971e-05,0.1931216931216931,0,3,4.961312365762971e-05,3.160168654482709e-05,False
aoi_year,20,0.25,0.03,mean,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949428720812201,0.06944909527214516,4.519193597685156e-05,0.11522945032778618,0,3,0.062487726023647584,0.062438112899989955,4.961312365762971e-05,0.1931216931216931,0,3,4.961312365762971e-05,3.160168654482709e-05,False
aoi_year,20,0.25,0.04,mean,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949428720812201,0.06944909527214516,4.519193597685156e-05,0.11522945032778618,0,3,0.062487726023647584,0.062438112899989955,4.961312365762971e-05,0.1931216931216931,0,3,4.961312365762971e-05,3.160168654482709e-05,False
aoi_bin32,3,0.1,0.02,trim10,zero,0.06249642055221199,0.06260634739886303,-0.00010992684665104419,0.8536804308797128,6,6,0.06949902647893884,0.06944909527214516,4.993120679368246e-05,0.8725416036308623,1,3,0.062462272670860394,0.062438112899989955,2.415977087043969e-05,0.5753968253968254,1,3,4.993120679368246e-05,-1.1945289662307346e-05,False
aoi_bin32,3,0.1,0.01,median,zero,0.062402723412870176,0.06260634739886303,-0.0002036239859928568,0.8536804308797128,5,6,0.06949917807078858,0.06944909527214516,5.008279864342213e-05,0.8725416036308623,1,3,0.062467627544167105,0.062438112899989955,2.951464417715044e-05,0.5753968253968254,1,3,5.008279864342213e-05,-4.1342181057428075e-05,False
aoi_bin32,30,0.25,0.01,trim10,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949921478734397,0.06944909527214516,5.011951519881541e-05,0.3398890569843671,0,3,0.06241300362558725,0.062438112899989955,-2.5109274402704274e-05,0.11243386243386243,2,3,5.011951519881541e-05,8.336746932037046e-06,False
aoi_bin32,5,0.25,0.02,trim10,global,0.06254627640314865,0.06260634739886303,-6.007099571438135e-05,0.6983842010771992,4,6,0.06949935594437673,0.06944909527214516,5.026067223157238e-05,0.791981845688351,1,3,0.06242784055772467,0.062438112899989955,-1.0272342265284229e-05,0.30687830687830686,2,3,5.026067223157238e-05,-6.694221916031066e-06,False
aoi_year,20,0.25,0.01,mean,zero,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949184676369523,0.06944909527214516,4.2751491550072074e-05,0.11522945032778618,0,3,0.06248838197013657,0.062438112899989955,5.02690701466163e-05,0.1931216931216931,0,3,5.02690701466163e-05,3.1006853898896125e-05,False
aoi_year,20,0.25,0.02,mean,zero,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949208751247811,0.06944909527214516,4.299224033295357e-05,0.11522945032778618,0,3,0.06248838197013657,0.062438112899989955,5.02690701466163e-05,0.1931216931216931,0,3,5.02690701466163e-05,3.108710349318996e-05,False
aoi_year,20,0.25,0.03,mean,zero,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949208751247811,0.06944909527214516,4.299224033295357e-05,0.11522945032778618,0,3,0.06248838197013657,0.062438112899989955,5.02690701466163e-05,0.1931216931216931,0,3,5.02690701466163e-05,3.108710349318996e-05,False
aoi_year,20,0.25,0.04,mean,zero,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949208751247811,0.06944909527214516,4.299224033295357e-05,0.11522945032778618,0,3,0.06248838197013657,0.062438112899989955,5.02690701466163e-05,0.1931216931216931,0,3,5.02690701466163e-05,3.108710349318996e-05,False
aoi,8,0.25,0.02,median,global,0.06250013213631293,0.06260634739886303,-0.0001062152625500995,0.9946140035906643,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.548915915919556e-05,False
aoi,8,0.25,0.03,median,global,0.06250013213631293,0.06260634739886303,-0.0001062152625500995,0.9946140035906643,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.548915915919556e-05,False
aoi,8,0.25,0.04,median,global,0.06250013213631293,0.06260634739886303,-0.0001062152625500995,0.9946140035906643,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.548915915919556e-05,False
aoi,8,0.25,0.01,median,global,0.062501746091699,0.06260634739886303,-0.00010460130716402616,0.9946140035906643,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.4951174030504444e-05,False
aoi,3,0.25,0.02,median,global,0.06250307525530244,0.06260634739886303,-0.00010327214356059544,1.0,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.4508119496027538e-05,False
aoi,3,0.25,0.03,median,global,0.06250307525530244,0.06260634739886303,-0.00010327214356059544,1.0,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.4508119496027538e-05,False
aoi,3,0.25,0.04,median,global,0.06250307525530244,0.06260634739886303,-0.00010327214356059544,1.0,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.4508119496027538e-05,False
aoi,5,0.25,0.02,median,global,0.06250307525530244,0.06260634739886303,-0.00010327214356059544,1.0,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.4508119496027538e-05,False
aoi,5,0.25,0.03,median,global,0.06250307525530244,0.06260634739886303,-0.00010327214356059544,1.0,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.4508119496027538e-05,False
aoi,5,0.25,0.04,median,global,0.06250307525530244,0.06260634739886303,-0.00010327214356059544,1.0,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.4508119496027538e-05,False
aoi,3,0.25,0.01,median,global,0.0625046891346932,0.06260634739886303,-0.00010165826416982937,1.0,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.3970159699105514e-05,False
aoi,5,0.25,0.01,median,global,0.0625046891346932,0.06260634739886303,-0.00010165826416982937,1.0,5,6,0.06945852975861916,0.06944909527214516,9.434486474002579e-06,1.0,2,3,0.062488426198588465,0.062438112899989955,5.031329859851025e-05,1.0,0,3,5.031329859851025e-05,-1.3970159699105514e-05,False
aoi_bin32,20,0.25,0.01,trim10,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949948950456561,0.06944909527214516,5.0394232420453156e-05,0.6767523953605648,1,3,0.06241574989941638,0.062438112899989955,-2.2363000573573377e-05,0.2138447971781305,2,3,5.0394232420453156e-05,9.343743948959926e-06,False
aoi_year,12,0.1,0.01,median,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.0694927575453682,0.06944909527214516,4.366227322304128e-05,0.7144478063540091,0,3,0.0624886731382973,0.062438112899989955,5.0560238307344185e-05,0.966931216931217,0,3,5.0560238307344185e-05,3.1407503843461824e-05,False
aoi_year,12,0.1,0.02,median,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949337931608282,0.06944909527214516,4.428404393766461e-05,0.7144478063540091,0,3,0.0624886731382973,0.062438112899989955,5.0560238307344185e-05,0.966931216931217,0,3,5.0560238307344185e-05,3.1614760748336267e-05,False
aoi_year,12,0.1,0.03,median,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949337931608282,0.06944909527214516,4.428404393766461e-05,0.7144478063540091,0,3,0.0624886731382973,0.062438112899989955,5.0560238307344185e-05,0.966931216931217,0,3,5.0560238307344185e-05,3.1614760748336267e-05,False
aoi_year,12,0.1,0.04,median,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949337931608282,0.06944909527214516,4.428404393766461e-05,0.7144478063540091,0,3,0.0624886731382973,0.062438112899989955,5.0560238307344185e-05,0.966931216931217,0,3,5.0560238307344185e-05,3.1614760748336267e-05,False
aoi,20,0.25,0.01,trim10,zero,0.0625122400892112,0.06260634739886303,-9.410730965182801e-05,0.7612208258527827,3,6,0.06944157761972695,0.06944909527214516,-7.517652418201348e-06,0.8295511850731215,3,3,0.06248870816811184,0.062438112899989955,5.0595268121886305e-05,0.4038800705467372,1,3,5.0595268121886305e-05,-1.700989798271435e-05,False
aoi,20,0.25,0.02,trim10,zero,0.0625122400892112,0.06260634739886303,-9.410730965182801e-05,0.7612208258527827,3,6,0.06944157761972695,0.06944909527214516,-7.517652418201348e-06,0.8295511850731215,3,3,0.06248870816811184,0.062438112899989955,5.0595268121886305e-05,0.4038800705467372,1,3,5.0595268121886305e-05,-1.700989798271435e-05,False
aoi,20,0.25,0.03,trim10,zero,0.0625122400892112,0.06260634739886303,-9.410730965182801e-05,0.7612208258527827,3,6,0.06944157761972695,0.06944909527214516,-7.517652418201348e-06,0.8295511850731215,3,3,0.06248870816811184,0.062438112899989955,5.0595268121886305e-05,0.4038800705467372,1,3,5.0595268121886305e-05,-1.700989798271435e-05,False
aoi,20,0.25,0.04,trim10,zero,0.0625122400892112,0.06260634739886303,-9.410730965182801e-05,0.7612208258527827,3,6,0.06944157761972695,0.06944909527214516,-7.517652418201348e-06,0.8295511850731215,3,3,0.06248870816811184,0.062438112899989955,5.0595268121886305e-05,0.4038800705467372,1,3,5.0595268121886305e-05,-1.700989798271435e-05,False
aoi_bin32,30,0.25,0.02,trim10,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949984075367947,0.06944909527214516,5.074548153431724e-05,0.3398890569843671,0,3,0.06241346567083884,0.062438112899989955,-2.464722915111739e-05,0.11243386243386243,2,3,5.074548153431724e-05,8.699417461066616e-06,False
aoi_bin32,30,0.25,0.03,trim10,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949984075367947,0.06944909527214516,5.074548153431724e-05,0.3398890569843671,0,3,0.06241346567083884,0.062438112899989955,-2.464722915111739e-05,0.11243386243386243,2,3,5.074548153431724e-05,8.699417461066616e-06,False
aoi_bin32,30,0.25,0.04,trim10,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949984075367947,0.06944909527214516,5.074548153431724e-05,0.3398890569843671,0,3,0.06241346567083884,0.062438112899989955,-2.464722915111739e-05,0.11243386243386243,2,3,5.074548153431724e-05,8.699417461066616e-06,False
aoi_bin32,20,0.25,0.02,trim10,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06950044208528106,0.06944909527214516,5.1346813135899616e-05,0.6767523953605648,1,3,0.06241621192433828,0.062438112899989955,-2.1900975651675814e-05,0.2138447971781305,2,3,5.1346813135899616e-05,9.815279161407934e-06,False
aoi_bin32,20,0.25,0.03,trim10,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06950044208528106,0.06944909527214516,5.1346813135899616e-05,0.6767523953605648,1,3,0.06241621192433828,0.062438112899989955,-2.1900975651675814e-05,0.2138447971781305,2,3,5.1346813135899616e-05,9.815279161407934e-06,False
aoi_bin32,20,0.25,0.04,trim10,global,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06950044208528106,0.06944909527214516,5.1346813135899616e-05,0.6767523953605648,1,3,0.06241621192433828,0.062438112899989955,-2.1900975651675814e-05,0.2138447971781305,2,3,5.1346813135899616e-05,9.815279161407934e-06,False
aoi_year,20,0.25,0.01,trim10,zero,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949268318202198,0.06944909527214516,4.358790987682437e-05,0.11522945032778618,0,3,0.06248965752200509,0.062438112899989955,5.1544622015134434e-05,0.1931216931216931,0,3,5.1544622015134434e-05,3.171084396398627e-05,False
aoi_year,20,0.25,0.02,trim10,zero,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949268318202198,0.06944909527214516,4.358790987682437e-05,0.11522945032778618,0,3,0.06248965752200509,0.062438112899989955,5.1544622015134434e-05,0.1931216931216931,0,3,5.1544622015134434e-05,3.171084396398627e-05,False
aoi_year,20,0.25,0.03,trim10,zero,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949268318202198,0.06944909527214516,4.358790987682437e-05,0.11522945032778618,0,3,0.06248965752200509,0.062438112899989955,5.1544622015134434e-05,0.1931216931216931,0,3,5.1544622015134434e-05,3.171084396398627e-05,False
aoi_year,20,0.25,0.04,trim10,zero,0.06260634739886303,0.06260634739886303,0.0,0.0,0,6,0.06949268318202198,0.06944909527214516,4.358790987682437e-05,0.11522945032778618,0,3,0.06248965752200509,0.062438112899989955,5.1544622015134434e-05,0.1931216931216931,0,3,5.1544622015134434e-05,3.171084396398627e-05,False
aoi_bin32,8,0.25,0.03,trim10,global,0.06262542873461449,0.06260634739886303,1.908133575145854e-05,0.24685816876122083,2,6,0.06950122040978052,0.06944909527214516,5.212513763536153e-05,0.7609682299546142,0,3,0.06242443290388684,0.062438112899989955,-1.3679996103112269e-05,0.23985890652557318,1,3,5.212513763536153e-05,1.91754924279026e-05,False
aoi_bin32,8,0.25,0.04,trim10,global,0.06262542873461449,0.06260634739886303,1.908133575145854e-05,0.24685816876122083,2,6,0.06950122040978052,0.06944909527214516,5.212513763536153e-05,0.7609682299546142,0,3,0.06242443290388684,0.062438112899989955,-1.3679996103112269e-05,0.23985890652557318,1,3,5.212513763536153e-05,1.91754924279026e-05,False
aoi_bin32,8,0.25,0.02,trim10,global,0.06262542873461449,0.06260634739886303,1.908133575145854e-05,0.24685816876122083,2,6,0.06950204404406456,0.06944909527214516,5.2948771919400506e-05,0.7609682299546142,0,3,0.06242249376252904,0.062438112899989955,-1.5619137460912147e-05,0.23985890652557318,2,3,5.2948771919400506e-05,1.8803656736648966e-05,False
aoi_bin32,8,0.25,0.01,trim10,global,0.06261151964688665,0.06260634739886303,5.172248023613268e-06,0.24685816876122083,2,6,0.06950251476241907,0.06944909527214516,5.341949027391768e-05,0.7609682299546142,0,3,0.062421448169487435,0.062438112899989955,-1.6664730502519154e-05,0.23985890652557318,2,3,5.341949027391768e-05,1.3975669265003932e-05,False
aoi_bin32,3,0.1,0.03,mean,zero,0.062491571720304916,0.06260634739886303,-0.00011477567855811693,0.8536804308797128,5,6,0.06950268927614593,0.06944909527214516,5.359400400077596e-05,0.8725416036308623,0,3,0.06246781650465159,0.062438112899989955,2.9703604661632244e-05,0.5753968253968254,1,3,5.359400400077596e-05,-1.0492689965236243e-05,False
aoi,12,0.1,0.01,trim10,zero,0.06254982248134824,0.06260634739886303,-5.652491751478861e-05,0.9784560143626571,4,6,0.06945140652609842,0.06944909527214516,2.3112539532660348e-06,0.9914271306101866,1,3,0.06249186891153639,0.062438112899989955,5.37560115464325e-05,0.9700176366843033,0,3,5.37560115464325e-05,-1.5255067169669031e-07,False
aoi,12,0.1,0.02,trim10,zero,0.06254982248134824,0.06260634739886303,-5.652491751478861e-05,0.9784560143626571,4,6,0.06945140652609842,0.06944909527214516,2.3112539532660348e-06,0.9914271306101866,1,3,0.06249186891153639,0.062438112899989955,5.37560115464325e-05,0.9700176366843033,0,3,5.37560115464325e-05,-1.5255067169669031e-07,False
aoi,12,0.1,0.03,trim10,zero,0.06254982248134824,0.06260634739886303,-5.652491751478861e-05,0.9784560143626571,4,6,0.06945140652609842,0.06944909527214516,2.3112539532660348e-06,0.9914271306101866,1,3,0.06249186891153639,0.062438112899989955,5.37560115464325e-05,0.9700176366843033,0,3,5.37560115464325e-05,-1.5255067169669031e-07,False
aoi,12,0.1,0.04,trim10,zero,0.06254982248134824,0.06260634739886303,-5.652491751478861e-05,0.9784560143626571,4,6,0.06945140652609842,0.06944909527214516,2.3112539532660348e-06,0.9914271306101866,1,3,0.06249186891153639,0.062438112899989955,5.37560115464325e-05,0.9700176366843033,0,3,5.37560115464325e-05,-1.5255067169669031e-07,False
aoi,20,0.1,0.01,mean,global,0.06266172445009754,0.06260634739886303,5.5377051234511976e-05,0.7612208258527827,3,6,0.06946907556304356,0.06944909527214516,1.9980290898405362e-05,0.8295511850731215,0,3,0.06244835123151951,0.062438112899989955,1.02383315295565e-05,0.4038800705467372,1,3,5.5377051234511976e-05,2.8531891220824612e-05,False
aoi,20,0.1,0.02,mean,global,0.06266172445009754,0.06260634739886303,5.5377051234511976e-05,0.7612208258527827,3,6,0.06946907556304356,0.06944909527214516,1.9980290898405362e-05,0.8295511850731215,0,3,0.06244835123151951,0.062438112899989955,1.02383315295565e-05,0.4038800705467372,1,3,5.5377051234511976e-05,2.8531891220824612e-05,False
aoi,20,0.1,0.03,mean,global,0.06266172445009754,0.06260634739886303,5.5377051234511976e-05,0.7612208258527827,3,6,0.06946907556304356,0.06944909527214516,1.9980290898405362e-05,0.8295511850731215,0,3,0.06244835123151951,0.062438112899989955,1.02383315295565e-05,0.4038800705467372,1,3,5.5377051234511976e-05,2.8531891220824612e-05,False
aoi,20,0.1,0.04,mean,global,0.06266172445009754,0.06260634739886303,5.5377051234511976e-05,0.7612208258527827,3,6,0.06946907556304356,0.06944909527214516,1.9980290898405362e-05,0.8295511850731215,0,3,0.06244835123151951,0.062438112899989955,1.02383315295565e-05,0.4038800705467372,1,3,5.5377051234511976e-05,2.8531891220824612e-05,False
aoi,12,0.25,0.02,median,zero,0.06244083461666563,0.06260634739886303,-0.00016551278219740367,0.9784560143626571,6,6,0.06945464023499441,0.06944909527214516,5.544962849254875e-06,0.9914271306101866,2,3,0.062493577261726,0.062438112899989955,5.546436173604202e-05,0.9700176366843033,0,3,5.546436173604202e-05,-3.483448587070226e-05,False
aoi,12,0.25,0.03,median,zero,0.06244083461666563,0.06260634739886303,-0.00016551278219740367,0.9784560143626571,6,6,0.06945464023499441,0.06944909527214516,5.544962849254875e-06,0.9914271306101866,2,3,0.062493577261726,0.062438112899989955,5.546436173604202e-05,0.9700176366843033,0,3,5.546436173604202e-05,-3.483448587070226e-05,False
aoi,12,0.25,0.04,median,zero,0.06244083461666563,0.06260634739886303,-0.00016551278219740367,0.9784560143626571,6,6,0.06945464023499441,0.06944909527214516,5.544962849254875e-06,0.9914271306101866,2,3,0.062493577261726,0.062438112899989955,5.546436173604202e-05,0.9700176366843033,0,3,5.546436173604202e-05,-3.483448587070226e-05,False
aoi,12,0.25,0.01,median,zero,0.06244183169380623,0.06260634739886303,-0.00016451570505680163,0.9784560143626571,6,6,0.06945464023499441,0.06944909527214516,5.544962849254875e-06,0.9914271306101866,2,3,0.062493577261726,0.062438112899989955,5.546436173604202e-05,0.9700176366843033,0,3,5.546436173604202e-05,-3.450212682383491e-05,False
aoi_bin32,3,0.1,0.01,trim10,global,0.06259942211196587,0.06260634739886303,-6.925286897163652e-06,0.8536804308797128,4,6,0.06950517372586063,0.06944909527214516,5.6078453715469045e-05,0.8725416036308623,1,3,0.06245622547244755,0.062438112899989955,1.81125724575959e-05,0.5753968253968254,1,3,5.6078453715469045e-05,2.24219130919671e-05,False
aoi_bin32,3,0.1,0.03,trim10,zero,0.06249642055221199,0.06260634739886303,-0.00010992684665104419,0.8536804308797128,6,6,0.0695058599305739,0.06944909527214516,5.67646584287429e-05,0.8725416036308623,1,3,0.06246968650486141,0.062438112899989955,3.1573604871458494e-05,0.5753968253968254,1,3,5.67646584287429e-05,-7.196194450280931e-06,False
