year,bd,robust,base,alpha,n,rmse,mae,facn
2020,16,median,base,0.7,222,0.080515796640357,0.06323256962726895,222
2020,16,median,base,1.0,222,0.09810834091963673,0.07907097246180715,222
2020,16,median,base,1.5,222,0.13307451737812334,0.11122564363211894,222
2020,16,median,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,16,median,hgb,0.1,222,0.055935432343186965,0.03766072555096437,222
2020,16,median,hgb,0.2,222,0.057162535965195445,0.039155932672973306,222
2020,16,median,hgb,0.3,222,0.059570516096038834,0.041834748222145404,222
2020,16,median,hgb,0.4,222,0.06302416363068791,0.045504584785926463,222
2020,16,median,hgb,0.5,222,0.06736283810952574,0.04993599589873575,222
2020,16,median,hgb,0.7,222,0.07807745706722585,0.060655391755831276,222
2020,16,median,hgb,1.0,222,0.0974725853439292,0.07886480383073438,222
2020,16,median,hgb,1.5,222,0.13424513553446749,0.1116987039849745,222
2020,16,trimmean,lag,0.0,222,0.062191369958472235,0.04561255110455665,222
2020,16,trimmean,lag,0.1,222,0.06201615268921126,0.04557880440623193,222
2020,16,trimmean,lag,0.2,222,0.06276194626700272,0.04657636598016154,222
2020,16,trimmean,lag,0.3,222,0.06439675932733945,0.04834665014503462,222
2020,16,trimmean,lag,0.4,222,0.06685540615608428,0.05082314732867657,222
2020,16,trimmean,lag,0.5,222,0.07005119599633738,0.05392471374394401,222
2020,16,trimmean,lag,0.7,222,0.07827314699393113,0.06119445950232692,222
2020,16,trimmean,lag,1.0,222,0.09389954109838469,0.07513426196432067,222
2020,16,trimmean,lag,1.5,222,0.12489046309154853,0.10337392581937102,222
2020,16,trimmean,base,0.0,222,0.0642742645224812,0.046779972198366486,222
2020,16,trimmean,base,0.1,222,0.06409090031731708,0.04687705723561484,222
2020,16,trimmean,base,0.2,222,0.06479913529402405,0.04788339907830503,222
2020,16,trimmean,base,0.3,222,0.06637043298045268,0.049605390983753904,222
2020,16,trimmean,base,0.4,222,0.06874563855956872,0.05220308766158158,222
2020,16,trimmean,base,0.5,222,0.07184506437956285,0.05548846422964766,222
2020,16,trimmean,base,0.7,222,0.07986037946664529,0.06301545121464815,222
2020,16,trimmean,base,1.0,222,0.09519871672593821,0.07673786805637557,222
2020,16,trimmean,base,1.5,222,0.1258349246099491,0.10427272288804093,222
2020,16,trimmean,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,16,trimmean,hgb,0.1,222,0.056238165189385014,0.03795758228746603,222
2020,16,trimmean,hgb,0.2,222,0.05751510103649571,0.0395984512076947,222
2020,16,trimmean,hgb,0.3,222,0.05973327781395083,0.04224829584191588,222
2020,16,trimmean,hgb,0.4,222,0.06279302602478658,0.04582199092004905,222
2020,16,trimmean,hgb,0.5,222,0.06657841815551784,0.04983129298560846,222
2020,16,trimmean,hgb,0.7,222,0.07587222865413681,0.05884388507559764,222
2020,16,trimmean,hgb,1.0,222,0.0927557228135108,0.0744584160732008,222
2020,16,trimmean,hgb,1.5,222,0.12508042476737502,0.10338997253818438,222
2020,16,mean,lag,0.0,222,0.062191369958472235,0.04561255110455665,222
2020,16,mean,lag,0.1,222,0.0619145709503766,0.04545896803714392,222
2020,16,mean,lag,0.2,222,0.062433099758524936,0.04620424236142439,222
2020,16,mean,lag,0.3,222,0.06372754542407613,0.04771202223399982,222
2020,16,mean,lag,0.4,222,0.06575209804202825,0.0499063029110584,222
2020,16,mean,lag,0.5,222,0.06844199733285375,0.0527155191488766,222
2020,16,mean,lag,0.7,222,0.07551645486493154,0.0594386041632289,222
2020,16,mean,lag,1.0,222,0.08928383824234629,0.07217712258492534,222
2020,16,mean,lag,1.5,222,0.1171736182527315,0.09783415806317801,222
2020,16,mean,base,0.0,222,0.0642742645224812,0.046779972198366486,222
2020,16,mean,base,0.1,222,0.06398373414705248,0.046768761543834206,222
2020,16,mean,base,0.2,222,0.06446305641005975,0.04756368472718789,222
2020,16,mean,base,0.3,222,0.06569538262985807,0.04901462185087042,222
2020,16,mean,base,0.4,222,0.06763956835219617,0.051301217590420514,222
2020,16,mean,base,0.5,222,0.07023652444199123,0.05434697859341727,222
2020,16,mean,base,0.7,222,0.07710886094231721,0.061301327257147355,222
2020,16,mean,base,1.0,222,0.09058649966883188,0.07402423605768918,222
2020,16,mean,base,1.5,222,0.11810764052163782,0.09859871246480088,222
2020,16,mean,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,16,mean,hgb,0.1,222,0.05606277670723458,0.03786736992791407,222
2020,16,mean,hgb,0.2,222,0.05703159218180889,0.039369019890917054,222
2020,16,mean,hgb,0.3,222,0.05883026714447367,0.04176436327379024,222
2020,16,mean,hgb,0.4,222,0.06138589747343574,0.04479981407452374,222
2020,16,mean,hgb,0.5,222,0.06460872027659456,0.04840987682197031,222
2020,16,mean,hgb,0.7,222,0.07268352043340053,0.056395766778899195,222
2020,16,mean,hgb,1.0,222,0.08767572146293069,0.0703872114906958,222
2020,16,mean,hgb,1.5,222,0.11692105799678633,0.09659677092717854,222
2020,24,median,lag,0.0,222,0.062191369958472235,0.04561255110455665,222
2020,24,median,lag,0.1,222,0.06166090537440015,0.045126429921620546,222
2020,24,median,lag,0.2,222,0.0626175486910749,0.04624661591912295,222
2020,24,median,lag,0.3,222,0.06499566873859199,0.04863767686204814,222
2020,24,median,lag,0.4,222,0.06864769408861209,0.052329712799364256,222
2020,24,median,lag,0.5,222,0.07338367836787547,0.05671408775045318,222
2020,24,median,lag,0.7,222,0.08534781274092364,0.0682917904492761,222
2020,24,median,lag,1.0,222,0.10731867013487925,0.08912521992249009,222
2020,24,median,lag,1.5,222,0.1492118112733347,0.12574939793018924,222
2020,24,median,base,0.0,222,0.0642742645224812,0.046779972198366486,222
2020,24,median,base,0.1,222,0.06359824186855029,0.046428643154478914,222
2020,24,median,base,0.2,222,0.06436521619512049,0.04750707230440589,222
2020,24,median,base,0.3,222,0.06652529700142511,0.049598793158227086,222
2020,24,median,base,0.4,222,0.06994954341966984,0.05347915600400255,222
2020,24,median,base,0.5,222,0.07446375968430533,0.057929342029977716,222
2020,24,median,base,0.7,222,0.08603746546913786,0.06896357603307696,222
2020,24,median,base,1.0,222,0.10757907272313263,0.08902224385136351,222
2020,24,median,base,1.5,222,0.1490516595843439,0.12572097041264568,222
2020,24,median,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,24,median,hgb,0.1,222,0.055971951097076096,0.03787499802295917,222
2020,24,median,hgb,0.2,222,0.05760217364949712,0.03996062273080321,222
2020,24,median,hgb,0.3,222,0.060726854906947084,0.04379307327757789,222
2020,24,median,hgb,0.4,222,0.06513125826238293,0.04878592223979021,222
2020,24,median,hgb,0.5,222,0.07057620064159227,0.05445218271502307,222
2020,24,median,hgb,0.7,222,0.08374130928014042,0.06749532085043347,222
2020,24,median,hgb,1.0,222,0.10697867797344572,0.08944122421017806,222
2020,24,median,hgb,1.5,222,0.1500753475428963,0.12775907300257444,222
2020,24,trimmean,lag,0.0,222,0.062191369958472235,0.04561255110455665,222
2020,24,trimmean,lag,0.1,222,0.0619565943143595,0.045374222245169696,222
2020,24,trimmean,lag,0.2,222,0.06298141963100636,0.04652132295440721,222
2020,24,trimmean,lag,0.3,222,0.06520648293245028,0.048816322003408005,222
2020,24,trimmean,lag,0.4,222,0.06851494853010673,0.05210231416375705,222
2020,24,trimmean,lag,0.5,222,0.07275917458112514,0.05588317363321036,222
2020,24,trimmean,lag,0.7,222,0.08345451328091415,0.06607241336219526,222
2020,24,trimmean,lag,1.0,222,0.10319734697969433,0.08485177011080573,222
2020,24,trimmean,lag,1.5,222,0.14119189534486,0.11814194503190162,222
2020,24,trimmean,base,0.0,222,0.0642742645224812,0.046779972198366486,222
2020,24,trimmean,base,0.1,222,0.06390107851755499,0.04669647463568926,222
2020,24,trimmean,base,0.2,222,0.06475107064356386,0.047823545378143255,222
2020,24,trimmean,base,0.3,222,0.06677754878137634,0.04982045945600012,222
2020,24,trimmean,base,0.4,222,0.0698782330271067,0.0531355863624238,222
2020,24,trimmean,base,0.5,222,0.07391806571273614,0.05706889150236454,222
2020,24,trimmean,base,0.7,222,0.0842452733872742,0.06707998108191326,222
2020,24,trimmean,base,1.0,222,0.10356758057917818,0.08494276630836486,222
2020,24,trimmean,base,1.5,222,0.1411321047984563,0.11809781635006336,222
2020,24,trimmean,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,24,trimmean,hgb,0.1,222,0.05595847734882656,0.03792310052259991,222
2020,24,trimmean,hgb,0.2,222,0.057337521084270135,0.03993006182865708,222
2020,24,trimmean,hgb,0.3,222,0.06000848289166573,0.043317100648032666,222
2020,24,trimmean,hgb,0.4,222,0.06380933530299294,0.04772764156492258,222
2020,24,trimmean,hgb,0.5,222,0.06855239662214918,0.052759471364484035,222
2020,24,trimmean,hgb,0.7,222,0.08016601760248838,0.06389215630777925,222
2020,24,trimmean,hgb,1.0,222,0.10097637598219311,0.08344863717496773,222
2020,24,trimmean,hgb,1.5,222,0.14008101184621596,0.11842610127135117,222
2020,24,mean,lag,0.0,222,0.062191369958472235,0.04561255110455665,222
2020,24,mean,lag,0.1,222,0.06186756372408337,0.04528196368753588,222
2020,24,mean,lag,0.2,222,0.06265732067621183,0.04617818218881562,222
2020,24,mean,lag,0.3,222,0.06451976190916961,0.04813456961158725,222
2020,24,mean,lag,0.4,222,0.06736597782736027,0.05113586443174633,222
2020,24,mean,lag,0.5,222,0.07107788481506061,0.05460356491478393,222
2020,24,mean,lag,0.7,222,0.0805940043679106,0.06367786489051279,222
2020,24,mean,lag,1.0,222,0.09848477626216506,0.08106615735356272,222
2020,24,mean,lag,1.5,222,0.1334515748658989,0.1119413386364735,222
2020,24,mean,base,0.0,222,0.0642742645224812,0.046779972198366486,222
2020,24,mean,base,0.1,222,0.06382089867075698,0.04660459722428775,222
2020,24,mean,base,0.2,222,0.06444803009950222,0.04752480637638518,222
2020,24,mean,base,0.3,222,0.06612492351296768,0.049247460356599014,222
2020,24,mean,base,0.4,222,0.06877483467672953,0.05217180256884146,222
2020,24,mean,base,0.5,222,0.07229084111665392,0.05578327831555099,222
2020,24,mean,base,0.7,222,0.08144622585740513,0.06496106998786406,222
2020,24,mean,base,1.0,222,0.09891226704486626,0.08132836441429632,222
2020,24,mean,base,1.5,222,0.13343235614988894,0.11177421845713296,222
2020,24,mean,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,24,mean,hgb,0.1,222,0.055828218269376326,0.03784901413287144,222
2020,24,mean,hgb,0.2,222,0.05691922128159381,0.039758977347688136,222
2020,24,mean,hgb,0.3,222,0.05917196123840353,0.04286216567071768,222
2020,24,mean,hgb,0.4,222,0.06246086528076109,0.04675837467973412,222
2020,24,mean,hgb,0.5,222,0.06663267843760906,0.051230300534993084,222
2020,24,mean,hgb,0.7,222,0.07702316841084354,0.06131045217781777,222
2020,24,mean,hgb,1.0,222,0.09597091380415461,0.07902684996861833,222
2020,24,mean,hgb,1.5,222,0.1320749975967948,0.11097236628863182,222
2020,30,median,lag,0.0,222,0.062191369958472235,0.04561255110455665,222
2020,30,median,lag,0.1,222,0.06149382656873716,0.045132073878601214,222
2020,30,median,lag,0.2,222,0.062466446994132556,0.046268685721826096,222
2020,30,median,lag,0.3,222,0.06503434000069587,0.04905638312097516,222
2020,30,median,lag,0.4,222,0.06901967722202079,0.05308893936465229,222
2020,30,median,lag,0.5,222,0.07419439597158434,0.05777926756778196,222
2020,30,median,lag,0.7,222,0.08722109692529867,0.06997806613828376,222
2020,30,median,lag,1.0,222,0.1109635184244225,0.09246517174725179,222
2020,30,median,lag,1.5,222,0.15585906640272248,0.13178072644407338,222
2020,30,median,base,0.0,222,0.0642742645224812,0.046779972198366486,222
2020,30,median,base,0.1,222,0.06338713602535626,0.046306917666015114,222
2020,30,median,base,0.2,222,0.06412112781555417,0.04733910219693622,222
2020,30,median,base,0.3,222,0.06642251979886596,0.04998115160419599,222
2020,30,median,base,0.4,222,0.07013718932045493,0.05403706742318276,222
2020,30,median,base,0.5,222,0.07505559006740552,0.058878469784000166,222
2020,30,median,base,0.7,222,0.08764759212496401,0.0704710260258189,222
2020,30,median,base,1.0,222,0.11093490997918179,0.0923416600296191,222
2020,30,median,base,1.5,222,0.15540533785901348,0.13179076903202624,222
2020,30,median,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,30,median,hgb,0.1,222,0.055939874217697375,0.03781493928069182,222
2020,30,median,hgb,0.2,222,0.057732863534946194,0.040090632078998024,222
2020,30,median,hgb,0.3,222,0.061186106442950965,0.04452201894264406,222
2020,30,median,hgb,0.4,222,0.0660396683562389,0.04989322246909071,222
2020,30,median,hgb,0.5,222,0.07201095789396501,0.056013253963182026,222
2020,30,median,hgb,0.7,222,0.0863410958522454,0.0703333653728779,222
2020,30,median,hgb,1.0,222,0.11139977844046925,0.09391950152830009,222
2020,30,median,hgb,1.5,222,0.15749696932838766,0.1354160596087476,222
2020,30,trimmean,lag,0.0,222,0.062191369958472235,0.04561255110455665,222
2020,30,trimmean,lag,0.1,222,0.06167895648283367,0.04534641016388461,222
2020,30,trimmean,lag,0.2,222,0.06261629489171311,0.04646022916212434,222
2020,30,trimmean,lag,0.3,222,0.06494063933143579,0.048914314497770034,222
2020,30,trimmean,lag,0.4,222,0.06851096572987594,0.05242876235656927,222
2020,30,trimmean,lag,0.5,222,0.07314504597961374,0.056534842608336223,222
2020,30,trimmean,lag,0.7,222,0.08487064873419925,0.06743330803410706,222
2020,30,trimmean,lag,1.0,222,0.10645241869860023,0.08724360456600866,222
2020,30,trimmean,lag,1.5,222,0.14769402690555367,0.12346258595125183,222
2020,30,trimmean,base,0.0,222,0.0642742645224812,0.046779972198366486,222
2020,30,trimmean,base,0.1,222,0.06358247231481155,0.04653258843814354,222
2020,30,trimmean,base,0.2,222,0.06429821170978735,0.04749709183451804,222
2020,30,trimmean,base,0.3,222,0.0663759656061172,0.049716324241140745,222
2020,30,trimmean,base,0.4,222,0.06969402505858899,0.053323884942669986,222
2020,30,trimmean,base,0.5,222,0.0740859297386823,0.05759138236708453,222
2020,30,trimmean,base,0.7,222,0.0853908619874828,0.06812381511859188,222
2020,30,trimmean,base,1.0,222,0.10651646507445735,0.08728068786455483,222
2020,30,trimmean,base,1.5,222,0.14731693086690767,0.12316375278127799,222
2020,30,trimmean,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,30,trimmean,hgb,0.1,222,0.05594122799303151,0.037797062072599294,222
2020,30,trimmean,hgb,0.2,222,0.05750238176025623,0.04003639840460558,222
2020,30,trimmean,hgb,0.3,222,0.060527732193525384,0.043951853050595284,222
2020,30,trimmean,hgb,0.4,222,0.06481256327699877,0.04898200414921466,222
2020,30,trimmean,hgb,0.5,222,0.07012638512167708,0.05434526935691905,222
2020,30,trimmean,hgb,0.7,222,0.08301645358961235,0.0668200092816345,222
2020,30,trimmean,hgb,1.0,222,0.10584238571362706,0.08833998118358484,222
2020,30,trimmean,hgb,1.5,222,0.14828013952733074,0.12689698053993198,222
2020,30,mean,lag,0.0,222,0.062191369958472235,0.04561255110455665,222
2020,30,mean,lag,0.1,222,0.0616242356036901,0.04526362033983005,222
2020,30,mean,lag,0.2,222,0.06232048962829505,0.04611308999788597,222
2020,30,mean,lag,0.3,222,0.0642390655179972,0.048198218288311535,222
2020,30,mean,lag,0.4,222,0.06727546913314263,0.0513751883096008,222
2020,30,mean,lag,0.5,222,0.07128700479671662,0.05503065713210808,222
2020,30,mean,lag,0.7,222,0.08162772174037317,0.06467176170273675,222
2020,30,mean,lag,1.0,222,0.1010387798919662,0.08281218764177001,222
2020,30,mean,lag,1.5,222,0.13873990220849175,0.11562569254202441,222
2020,30,mean,base,0.0,222,0.0642742645224812,0.046779972198366486,222
2020,30,mean,base,0.1,222,0.06353315727661034,0.0464759984098584,222
2020,30,mean,base,0.2,222,0.06401765510003399,0.04719967552628303,222
2020,30,mean,base,0.3,222,0.06570064956165268,0.049045055980169554,222
2020,30,mean,base,0.4,222,0.06849385109981083,0.052216145074649514,222
2020,30,mean,base,0.5,222,0.07226864480178669,0.056131859840924093,222
2020,30,mean,base,0.7,222,0.08218885009248916,0.06565667912687384,222
2020,30,mean,base,1.0,222,0.10112991840529831,0.08277021407022864,222
2020,30,mean,base,1.5,222,0.13836434224695443,0.11487689261213185,222
2020,30,mean,hgb,0.0,222,0.05596693316851813,0.03761340888680115,222
2020,30,mean,hgb,0.1,222,0.05580918387199426,0.03776816693298947,222
2020,30,mean,hgb,0.2,222,0.057039893916192866,0.03977178619469436,222
2020,30,mean,hgb,0.3,222,0.05957307352174126,0.04317410417325364,222
2020,30,mean,hgb,0.4,222,0.06325242902076429,0.04762200275545096,222
2020,30,mean,hgb,0.5,222,0.06789186668939545,0.052457857872173455,222
2020,30,mean,hgb,0.7,222,0.07934562638034708,0.06331556422663127,222
2020,30,mean,hgb,1.0,222,0.0999962046802101,0.08242892894166812,222
2020,30,mean,hgb,1.5,222,0.13893201132898372,0.11706654904383372,222
2021,4,median,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,4,median,lag,0.1,130,0.08370265948628282,0.06185098716892781,130
2021,4,median,lag,0.2,130,0.08191371331516213,0.06087266558378724,130
2021,4,median,lag,0.3,130,0.08066423053701091,0.06069005093938563,130
2021,4,median,lag,0.4,130,0.07997949851196265,0.06099694429186236,130
2021,4,median,lag,0.5,130,0.07987404278844,0.06143514731877101,130
2021,4,median,lag,0.7,130,0.08139759870414548,0.06374897892162426,130
2021,4,median,lag,1.0,130,0.08770793511880683,0.07030066835121919,130
2021,4,median,lag,1.5,130,0.10646131659165228,0.08626248091067129,130
2021,4,median,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,4,median,base,0.1,130,0.08799384652828832,0.06567484047992546,130
2021,4,median,base,0.2,130,0.08620931965250479,0.06471263777568037,130
2021,4,median,base,0.3,130,0.08493713556565853,0.06411745069921568,130
2021,4,median,base,0.4,130,0.08420052040396116,0.06385295085470184,130
2021,4,median,base,0.5,130,0.0840135626523731,0.06383362315988622,130
2021,4,median,base,0.7,130,0.08529245078656988,0.06540957115733687,130
2021,4,median,base,1.0,130,0.0910941304447694,0.07089959860272814,130
2021,4,median,base,1.5,130,0.10893352729816938,0.08653264688798859,130
2021,4,median,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,4,median,hgb,0.1,130,0.07651143284725385,0.056446199517800826,130
2021,4,median,hgb,0.2,130,0.07612873289265551,0.0559199556319319,130
2021,4,median,hgb,0.3,130,0.07635646025314594,0.05581883045700104,130
2021,4,median,hgb,0.4,130,0.07718921238091979,0.05638256273477584,130
2021,4,median,hgb,0.5,130,0.07860776315753262,0.05787241534838873,130
2021,4,median,hgb,0.7,130,0.0830699318349383,0.06297407946492761,130
2021,4,median,hgb,1.0,130,0.09317358293831729,0.07289952036566794,130
2021,4,median,hgb,1.5,130,0.11624097196205888,0.09247358297024867,130
2021,4,trimmean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,4,trimmean,lag,0.1,130,0.08397122849110653,0.06206403084406247,130
2021,4,trimmean,lag,0.2,130,0.0824631951552297,0.061188642316715176,130
2021,4,trimmean,lag,0.3,130,0.08150207628541623,0.0611225111852106,130
2021,4,trimmean,lag,0.4,130,0.08110731696449185,0.061691547034523286,130
2021,4,trimmean,lag,0.5,130,0.0812871689397762,0.06255080215847472,130
2021,4,trimmean,lag,0.7,130,0.08334394639405637,0.06554643879654769,130
2021,4,trimmean,lag,1.0,130,0.09030291700923072,0.07331369588076823,130
2021,4,trimmean,lag,1.5,130,0.10971140950019308,0.09098472103779899,130
2021,4,trimmean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,4,trimmean,base,0.1,130,0.08819022733345203,0.06584364698986672,130
2021,4,trimmean,base,0.2,130,0.08661121892217338,0.0650376955047979,130
2021,4,trimmean,base,0.3,130,0.08555050456872694,0.06454799579126524,130
2021,4,trimmean,base,0.4,130,0.08502748357715477,0.06439591844942284,130
2021,4,trimmean,base,0.5,130,0.08505207603394117,0.064469356848478,130
2021,4,trimmean,base,0.7,130,0.08673186619855801,0.06625471345460779,130
2021,4,trimmean,base,1.0,130,0.09303626792595286,0.07236277265734721,130
2021,4,trimmean,base,1.5,130,0.11141185856768931,0.09030189758666499,130
2021,4,trimmean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,4,trimmean,hgb,0.1,130,0.07665284409599687,0.05640279444994163,130
2021,4,trimmean,hgb,0.2,130,0.07641439905439898,0.055832095369181094,130
2021,4,trimmean,hgb,0.3,130,0.07678581119194546,0.055774535824380536,130
2021,4,trimmean,hgb,0.4,130,0.07775834206492373,0.05658986313400417,130
2021,4,trimmean,hgb,0.5,130,0.07930988124872404,0.05812658874700843,130
2021,4,trimmean,hgb,0.7,130,0.08400980834313362,0.0634292959023312,130
2021,4,trimmean,hgb,1.0,130,0.09439026919920437,0.07373256917038011,130
2021,4,trimmean,hgb,1.5,130,0.11774528501524202,0.09543315322321479,130
2021,4,mean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,4,mean,lag,0.1,130,0.08420329426605327,0.062330148881665215,130
2021,4,mean,lag,0.2,130,0.08294077019303202,0.06175540959540573,130
2021,4,mean,lag,0.3,130,0.08223432495616133,0.061916586767724435,130
2021,4,mean,lag,0.4,130,0.08209831476712616,0.06272268494917185,130
2021,4,mean,lag,0.5,130,0.08253555973053742,0.0638995747160294,130
2021,4,mean,lag,0.7,130,0.08508288912800431,0.06734007589975742,130
2021,4,mean,lag,1.0,130,0.09266654719775638,0.07557478481094454,130
2021,4,mean,lag,1.5,130,0.11278504096148954,0.09475820764324232,130
2021,4,mean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,4,mean,base,0.1,130,0.0884681596353535,0.06610131453964782,130
2021,4,mean,base,0.2,130,0.08718164422955955,0.06559694511285934,130
2021,4,mean,base,0.3,130,0.08642337159412955,0.06541539629167831,130
2021,4,mean,base,0.4,130,0.08620728200476394,0.06562932545484386,130
2021,4,mean,base,0.5,130,0.08653743715540228,0.06624074824235475,130
2021,4,mean,base,0.7,130,0.08880203761429685,0.06840755016621317,130
2021,4,mean,base,1.0,130,0.09585893026042318,0.07509701712133217,130
2021,4,mean,base,1.5,130,0.11509798928534813,0.09416887696401192,130
2021,4,mean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,4,mean,hgb,0.1,130,0.07690195302729363,0.056566811558173544,130
2021,4,mean,hgb,0.2,130,0.07691945026300338,0.05623333633248451,130
2021,4,mean,hgb,0.3,130,0.07754759521698674,0.05644592188526205,130
2021,4,mean,hgb,0.4,130,0.07877178089225226,0.05759591887856979,130
2021,4,mean,hgb,0.5,130,0.08056484128800086,0.05939692811148578,130
2021,4,mean,hgb,0.7,130,0.08570357497141821,0.0647229374156838,130
2021,4,mean,hgb,1.0,130,0.09661386170340981,0.07550849319634059,130
2021,4,mean,hgb,1.5,130,0.1205661189569457,0.09831794848504333,130
2021,8,median,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,8,median,lag,0.1,130,0.08331257384728033,0.06155877177233135,130
2021,8,median,lag,0.2,130,0.08122145047259946,0.060457658560363,130
2021,8,median,lag,0.3,130,0.07977074390755884,0.06033809347251041,130
2021,8,median,lag,0.4,130,0.07899574457612105,0.0603944852873203,130
2021,8,median,lag,0.5,130,0.078916362369183,0.06061818561450966,130
2021,8,median,lag,0.7,130,0.08083468908281358,0.06295022065983162,130
2021,8,median,lag,1.0,130,0.08844627100673429,0.06984103477328346,130
2021,8,median,lag,1.5,130,0.11036487771188634,0.08733341287022438,130
2021,8,median,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,8,median,base,0.1,130,0.08767084497086831,0.06537516369138757,130
2021,8,median,base,0.2,130,0.08565007257966793,0.0640735355419896,130
2021,8,median,base,0.3,130,0.0842389536899454,0.0634337020726563,130
2021,8,median,base,0.4,130,0.0834684144783472,0.06297484471687441,130
2021,8,median,base,0.5,130,0.08335622126248031,0.0630956131461351,130
2021,8,median,base,0.7,130,0.08510200920691861,0.06564483255050069,130
2021,8,median,base,1.0,130,0.09226215001007683,0.07154956368283297,130
2021,8,median,base,1.5,130,0.11330958387424568,0.08918256130984761,130
2021,8,median,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,8,median,hgb,0.1,130,0.07634628231803033,0.05633634031570098,130
2021,8,median,hgb,0.2,130,0.07591088843216695,0.05581438578395327,130
2021,8,median,hgb,0.3,130,0.07620157250487306,0.05572779283364443,130
2021,8,median,hgb,0.4,130,0.07721013426194756,0.05633044170722721,130
2021,8,median,hgb,0.5,130,0.07890905223203819,0.058336151819249366,130
2021,8,median,hgb,0.7,130,0.08419401071105778,0.06424130499365681,130
2021,8,median,hgb,1.0,130,0.09597100939545034,0.07519973819255911,130
2021,8,median,hgb,1.5,130,0.12229858354271791,0.09659741875370856,130
2021,8,trimmean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,8,trimmean,lag,0.1,130,0.08356813525993019,0.06176844732330802,130
2021,8,trimmean,lag,0.2,130,0.08169786370654365,0.06079114101633525,130
2021,8,trimmean,lag,0.3,130,0.08042560243041484,0.0604772134688275,130
2021,8,trimmean,lag,0.4,130,0.07977996620122431,0.06076760369138465,130
2021,8,trimmean,lag,0.5,130,0.07977617048049505,0.06134381565453933,130
2021,8,trimmean,lag,0.7,130,0.08167932897334289,0.06414693777539088,130
2021,8,trimmean,lag,1.0,130,0.088902432780117,0.07106936660594239,130
2021,8,trimmean,lag,1.5,130,0.10960734441264784,0.08923149348047399,130
2021,8,trimmean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
2021,8,trimmean,base,0.1,130,0.08786187870349262,0.06556278385200681,130
2021,8,trimmean,base,0.2,130,0.08599605022044902,0.06432890819927962,130
2021,8,trimmean,base,0.3,130,0.08469805467907694,0.06365942305497391,130
2021,8,trimmean,base,0.4,130,0.0839942210393846,0.06330221729885496,130
2021,8,trimmean,base,0.5,130,0.08389950392163988,0.06344510342323155,130
2021,8,trimmean,base,0.7,130,0.08553250028462468,0.06544285214930949,130
2021,8,trimmean,base,1.0,130,0.09220655096079787,0.07169958869368755,130
2021,8,trimmean,base,1.5,130,0.11196290251308481,0.09008567761691044,130
2021,8,trimmean,hgb,0.0,130,0.07749551713412782,0.05719327837556267,130
2021,8,trimmean,hgb,0.1,130,0.07643558272169029,0.056380680498741495,130
2021,8,trimmean,hgb,0.2,130,0.07603992586012952,0.055775377534508924,130
2021,8,trimmean,hgb,0.3,130,0.07631887861017617,0.05568338864939868,130
2021,8,trimmean,hgb,0.4,130,0.07726513462427144,0.05623789607691188,130
2021,8,trimmean,hgb,0.5,130,0.07885467464513407,0.05777651086283232,130
2021,8,trimmean,hgb,0.7,130,0.0838025282985531,0.06371726772177405,130
2021,8,trimmean,hgb,1.0,130,0.09487510984538236,0.07478927728905893,130
2021,8,trimmean,hgb,1.5,130,0.11981333581966641,0.09647029353882182,130
2021,8,mean,lag,0.0,130,0.08599740935703917,0.06327729176871567,130
2021,8,mean,lag,0.1,130,0.08383414061781376,0.062074452865609045,130
2021,8,mean,lag,0.2,130,0.08223034093023157,0.061378811410568536,130
2021,8,mean,lag,0.3,130,0.08121915984080608,0.06137369222797983,130
2021,8,mean,lag,0.4,130,0.08082284330781883,0.06197447211925931,130
2021,8,mean,lag,0.5,130,0.08105041144154426,0.06272799377259065,130
2021,8,mean,lag,0.7,130,0.0833427557854849,0.06554305798138224,130
2021,8,mean,lag,1.0,130,0.09093520747105382,0.07323153769533884,130
2021,8,mean,lag,1.5,130,0.11178408967738723,0.09290843972492203,130
2021,8,mean,base,0.0,130,0.09026033289207216,0.06715578488193086,130
