year,feat,base,w,sse,n,mae,cov
2023,hist_mean,hgb_lag,0.3,1.4430901041979687,169,0.06379106925807901,0.9704142011834319
2023,hist_mean,hgb_lag,0.4,1.8837288109707853,169,0.07228047064937773,0.9704142011834319
2023,hist_mean,hgb_lag,0.5,2.4455895050129683,169,0.08138903621324835,0.9704142011834319
2023,hist_mean,hgb_lag,0.7,3.9329768549054336,169,0.10130383753233217,0.9704142011834319
2023,hist_mean,hgb_lag,1.0,7.073222784264378,169,0.1358883718625159,0.9704142011834319
2023,hist_local,hgb,0.0,0.8891533890129724,169,0.04628249939435155,1.0
2023,hist_local,hgb,0.02,0.8895190064470282,169,0.046693025005876486,1.0
2023,hist_local,hgb,0.05,0.8973172719740982,169,0.047646738049922185,1.0
2023,hist_local,hgb,0.1,0.9296472861885132,169,0.04979893952332158,1.0
2023,hist_local,hgb,0.15,0.9861434316562161,169,0.052240892027292485,1.0
2023,hist_local,hgb,0.2,1.0668057083772076,169,0.05531464039413927,1.0
2023,hist_local,hgb,0.3,1.3006286555790567,169,0.062287615274268,1.0
2023,hist_local,hgb,0.4,1.6311161277940593,169,0.07009478861067198,1.0
2023,hist_local,hgb,0.5,2.0582681250222166,169,0.0788336297646658,1.0
2023,hist_local,hgb,0.7,3.2025656945179914,169,0.0973328107610656,1.0
2023,hist_local,hgb,1.0,5.643995986360311,169,0.12869468134381273,1.0
2023,hist_local,hgb_lag,0.0,0.8485059074957169,169,0.045073108114780956,1.0
2023,hist_local,hgb_lag,0.02,0.8512738288484311,169,0.04554363855372854,1.0
2023,hist_local,hgb_lag,0.05,0.8625539159967294,169,0.046699257219641896,1.0
2023,hist_local,hgb_lag,0.1,0.9003626082285014,169,0.04886664958007314,1.0
2023,hist_local,hgb_lag,0.15,0.9619319841910334,169,0.051496641588006695,1.0
2023,hist_local,hgb_lag,0.2,1.0472620438843248,169,0.05484500075308453,1.0
2023,hist_local,hgb_lag,0.3,1.2892042144631872,169,0.0620320607430827,1.0
2023,hist_local,hgb_lag,0.4,1.6261891199650882,169,0.07010891125328765,1.0
2023,hist_local,hgb_lag,0.5,2.058216760390028,169,0.07885464555455703,1.0
2023,hist_local,hgb_lag,0.7,3.207400246009024,169,0.09738737209052496,1.0
2023,hist_local,hgb_lag,1.0,5.643995986360311,169,0.12869468134381273,1.0
2024,hist_exact,hgb,0.0,0.39919488234153827,152,0.03536609054892536,0.9671052631578947
2024,hist_exact,hgb,0.02,0.40257484176476604,152,0.03585363505185805,0.9671052631578947
2024,hist_exact,hgb,0.05,0.412900247826836,152,0.036736111292866136,0.9671052631578947
2024,hist_exact,hgb,0.1,0.4441238364028951,152,0.03871971661215539,0.9671052631578947
2024,hist_exact,hgb,0.15,0.4928656480697151,152,0.041059240439514116,0.9671052631578947
2024,hist_exact,hgb,0.2,0.5591256828272964,152,0.04380788970903883,0.9671052631578947
2024,hist_exact,hgb,0.3,0.7442004216147422,152,0.050976878760989615,0.9671052631578947
2024,hist_exact,hgb,0.4,0.9993480527652328,152,0.05914200792146148,0.9671052631578947
2024,hist_exact,hgb,0.5,1.3245685762787676,152,0.06790800824961984,0.9671052631578947
2024,hist_exact,hgb,0.7,2.1852283003949715,152,0.08685543277863396,0.9671052631578947
2024,hist_exact,hgb,1.0,4.001764579292111,152,0.11658840316949078,0.9671052631578947
2024,hist_exact,hgb_lag,0.0,0.39775065706326385,152,0.03556273565435411,0.9671052631578947
2024,hist_exact,hgb_lag,0.02,0.40255843009734843,152,0.03608717028331439,0.9671052631578947
2024,hist_exact,hgb_lag,0.05,0.4149174339466434,152,0.03710724998222077,0.9671052631578947
2024,hist_exact,hgb_lag,0.1,0.4492420251572502,152,0.03909193760514395,0.9671052631578947
2024,hist_exact,hgb_lag,0.15,0.5007244306950844,152,0.0412921856254404,0.9671052631578947
2024,hist_exact,hgb_lag,0.2,0.569364650560146,152,0.04410449714217004,0.9671052631578947
2024,hist_exact,hgb_lag,0.3,0.7581185332719511,152,0.051549368898312097,0.9671052631578947
2024,hist_exact,hgb_lag,0.4,1.0155036732926659,152,0.059687758023019184,0.9671052631578947
2024,hist_exact,hgb_lag,0.5,1.3415200706222898,152,0.0684336227282859,0.9671052631578947
2024,hist_exact,hgb_lag,0.7,2.1994466372082657,152,0.08707052205226443,0.9671052631578947
2024,hist_exact,hgb_lag,1.0,4.001070916904051,152,0.11649412038911224,0.9671052631578947
2024,hist_mean,hgb,0.0,0.39919488234153827,152,0.03536609054892536,0.9671052631578947
2024,hist_mean,hgb,0.02,0.4045716883095317,152,0.03603489385585509,0.9671052631578947
2024,hist_mean,hgb,0.05,0.41749062583926977,152,0.03722829428443491,0.9671052631578947
2024,hist_mean,hgb,0.1,0.4519654645961608,152,0.039675266556395944,0.9671052631578947
2024,hist_mean,hgb,0.15,0.5026193986122109,152,0.042472774877039536,0.9671052631578947
2024,hist_mean,hgb,0.2,0.5694524278874206,152,0.045530775934936166,0.9671052631578947
2024,hist_mean,hgb,0.3,0.7516557722153174,152,0.05255540879638123,0.9671052631578947
2024,hist_mean,hgb,0.4,0.9985754975798522,152,0.06079277996171917,0.9671052631578947
2024,hist_mean,hgb,0.5,1.3102116039810237,152,0.06988021721655092,0.9671052631578947
2024,hist_mean,hgb,0.7,2.127632959893279,152,0.08892506318850935,0.9671052631578947
2024,hist_mean,hgb,1.0,3.8391378515364423,152,0.1186643194198977,0.9671052631578947
2024,hist_mean,hgb_lag,0.0,0.39775065706326385,152,0.03556273565435411,0.9671052631578947
2024,hist_mean,hgb_lag,0.02,0.4045176245655063,152,0.0362938961400511,0.9671052631578947
2024,hist_mean,hgb_lag,0.05,0.41941656330403254,152,0.03759779968978079,0.9671052631578947
2024,hist_mean,hgb_lag,0.1,0.45691076116201035,152,0.04002310133424197,0.9671052631578947
2024,hist_mean,hgb_lag,0.15,0.5102332506371974,152,0.04265090090529681,0.9671052631578947
2024,hist_mean,hgb_lag,0.2,0.5793840317295937,152,0.045647579094128046,0.9671052631578947
2024,hist_mean,hgb_lag,0.3,0.7651704687660136,152,0.05294532752356374,0.9671052631578947
2024,hist_mean,hgb_lag,0.4,1.0142700722712705,152,0.06125133914068128,0.9671052631578947
2024,hist_mean,hgb_lag,0.5,1.3266828422453636,152,0.07029613259427524,0.9671052631578947
2024,hist_mean,hgb_lag,0.7,2.141447881600061,152,0.08911549839927328,0.9671052631578947
2024,hist_mean,hgb_lag,1.0,3.838444189148383,152,0.11857003663951915,0.9671052631578947
2024,hist_local,hgb,0.0,0.39919488234153827,152,0.03536609054892536,1.0
2024,hist_local,hgb,0.02,0.4025570934647136,152,0.03589568600678916,1.0
2024,hist_local,hgb,0.05,0.4112311762094895,152,0.036871978384982185,1.0
2024,hist_local,hgb,0.1,0.43537002361081767,152,0.0387550255794583,1.0
2024,hist_local,hgb,0.15,0.47161142454552263,152,0.04089808681366116,1.0
2024,hist_local,hgb,0.2,0.5199553790136044,152,0.04335071638284928,1.0
2024,hist_local,hgb,0.3,0.6529509485498981,152,0.049091324286153926,1.0
2024,hist_local,hgb,0.4,0.8343567322196995,152,0.055610217392740434,1.0
2024,hist_local,hgb,0.5,1.064172730023008,152,0.063351832997063,1.0
2024,hist_local,hgb,0.7,1.6690353680301464,152,0.08050434748150843,1.0
2024,hist_local,hgb,1.0,2.9394059310421596,152,0.10715410628642107,1.0
2024,hist_local,hgb_lag,0.0,0.39775065706326385,152,0.03556273565435411,1.0
2024,hist_local,hgb_lag,0.02,0.4024939799117687,152,0.0361200256680372,1.0
2024,hist_local,hgb_lag,0.05,0.4131362434675161,152,0.03715059613806147,1.0
2024,hist_local,hgb_lag,0.1,0.4402794274817359,152,0.039011371484670404,1.0
2024,hist_local,hgb_lag,0.15,0.4791802091059235,152,0.04114234777497202,1.0
2024,hist_local,hgb_lag,0.2,0.5298385883400787,152,0.0437609235028385,1.0
2024,hist_local,hgb_lag,0.3,0.6664281396382917,152,0.0494964433186566,1.0
2024,hist_local,hgb_lag,0.4,0.8500480813763756,152,0.05621928603803781,1.0
2024,hist_local,hgb_lag,0.5,1.0806984135543298,152,0.06395715175529922,1.0
2024,hist_local,hgb_lag,0.7,1.68309024922985,152,0.08085911966731049,1.0
2024,hist_local,hgb_lag,1.0,2.9394059310421596,152,0.10715410628642107,1.0
