exact,n,temp_rmse,precip_rmse,a,b
0.0,190,1.1624584968933394,2.22642936644187,AOI-0022,AOI-0070
0.0,190,1.1537729145195643,2.337885264036611,AOI-0007,AOI-0067
0.0,190,1.130668682514164,2.372723110756018,AOI-0007,AOI-0070
0.0,190,1.1005680534936577,3.4495907862262296,AOI-0054,AOI-0064
0.0,190,1.088323571931893,3.488854389998698,AOI-0005,AOI-0063
0.0,190,1.0763253607422416,2.4720329389546434,AOI-0009,AOI-0032
0.0,190,1.0585680962307662,3.488196753621392,AOI-0002,AOI-0063
0.0,190,1.0506547897916996,3.501925513989748,AOI-0004,AOI-0065
0.0,190,1.029757743249021,3.403028882327855,AOI-0049,AOI-0065
0.0,190,1.0272479622038604,3.3845903842516347,AOI-0005,AOI-0064
0.0,190,1.0005367005724268,2.6977541442156743,AOI-0034,AOI-0045
0.0,190,0.9756426434820628,2.2153703888413934,AOI-0011,AOI-0058
0.0,190,0.9666953770837434,2.3872259788466783,AOI-0037,AOI-0047
0.0,190,0.9402697476351388,2.2249386311258736,AOI-0038,AOI-0043
0.0,190,0.9383631616129429,3.1318992578862606,AOI-0014,AOI-0065
0.0,190,0.9253787255698535,2.5810122914046914,AOI-0032,AOI-0043
0.0,190,0.9150812364755725,2.3085583913415952,AOI-0040,AOI-0043
0.0,190,0.909658324573275,2.6734653366064456,AOI-0034,AOI-0070
0.0,190,0.8942551630236852,2.0877206669726105,AOI-0011,AOI-0052
0.0,190,0.8889807772063136,1.8140643576962456,AOI-0026,AOI-0045
0.0,190,0.8880909689453391,2.764287969726567,AOI-0007,AOI-0065
0.0,190,0.8792831304111078,2.059274948754805,AOI-0024,AOI-0058
0.0,190,0.8707620338010632,1.8670301059345793,AOI-0015,AOI-0044
0.0,190,0.8691507466345507,1.873380799709829,AOI-0020,AOI-0058
0.0,190,0.8595793377597942,1.8749322037054492,AOI-0021,AOI-0058
0.0,190,0.848250328944228,1.8616324923620835,AOI-0004,AOI-0043
0.0,190,0.8481189993860113,2.7887928841462197,AOI-0020,AOI-0064
0.0,190,0.843276743808817,2.231119196815804,AOI-0042,AOI-0045
0.0,190,0.8322700237053929,1.9848603973680403,AOI-0018,AOI-0043
0.0,190,0.8229605915470158,1.8428758916336703,AOI-0022,AOI-0060
0.0,190,0.8009699741067758,2.0171195034705383,AOI-0007,AOI-0049
0.0,190,0.7889750963608982,1.921412149440947,AOI-0003,AOI-0047
0.0,190,0.7733692416231452,2.031587833442108,AOI-0024,AOI-0047
0.0,190,0.7649668970867857,1.9149026152253334,AOI-0024,AOI-0044
0.0,190,0.7415604820230317,1.7031355741615781,AOI-0047,AOI-0068
0.0,190,0.7366852089461102,1.7607316233745924,AOI-0020,AOI-0043
0.0,190,0.7276831309459013,1.844532829698363,AOI-0019,AOI-0047
0.0,190,0.7226231869181775,2.0331989746994,AOI-0011,AOI-0047
0.0,190,0.6910883679382195,1.8151297490982403,AOI-0011,AOI-0045
0.0,190,0.6883084054618479,1.9556063807071422,AOI-0040,AOI-0067
0.0,190,0.6693265712677696,1.9195108190523211,AOI-0007,AOI-0043
0.0,190,0.6665691463716314,1.4520944071445023,AOI-0043,AOI-0070
0.0,190,0.6413021328332547,1.3384474299637152,AOI-0015,AOI-0052
0.0,190,0.6368104491132485,1.2350066844778143,AOI-0045,AOI-0067
0.0,190,0.6324769695775492,1.776378372523724,AOI-0001,AOI-0011
0.0,190,0.5813974852190051,1.9000367474280917,AOI-0042,AOI-0070
0.0,190,0.5774733574157772,1.2743657540634934,AOI-0026,AOI-0058
0.0,190,0.5282532697627166,1.2089912844992334,AOI-0028,AOI-0052
0.0,190,0.5249284283970936,1.2292872594830373,AOI-0014,AOI-0049
0.0,190,0.5248678671038424,1.1694124846690146,AOI-0026,AOI-0052
0.0,190,0.5226861070370215,1.1935714974799478,AOI-0001,AOI-0049
0.0,190,0.4878579863773282,1.6350158301900644,AOI-0004,AOI-0023
0.0,190,0.4756059224530046,1.3586406241668232,AOI-0032,AOI-0042
0.0,190,0.46754890476613586,1.3058951749957086,AOI-0032,AOI-0037
0.0,190,0.46156295834977185,0.9580132274824562,AOI-0030,AOI-0053
0.0,190,0.39765318757857215,1.391645271036776,AOI-0004,AOI-0019
0.0,190,0.38242806251200223,1.3805898173902191,AOI-0002,AOI-0019
0.0,190,0.3678678534356735,1.2454939056924066,AOI-0014,AOI-0026
0.0,190,0.33671924945421877,0.7716479408113869,AOI-0011,AOI-0021
0.0,190,0.3344665531997608,0.8176280198287272,AOI-0007,AOI-0022
0.0,190,0.33325398838230735,0.8176355017290119,AOI-0007,AOI-0021
0.0,190,0.3328757204487198,1.3548703245808733,AOI-0004,AOI-0018
0.0,190,0.25479277538291417,0.6501339304657859,AOI-0049,AOI-0058
0.0,190,0.23420018482863258,0.9659482194497162,AOI-0004,AOI-0015
0.0,190,0.202049142570711,0.5103988372152582,AOI-0018,AOI-0021
0.0,190,0.20079324817382027,0.5082040375484457,AOI-0018,AOI-0022
0.0,190,0.16939928439781488,0.6094447208426006,AOI-0031,AOI-0032
0.0,190,0.15220867305658964,0.5019493768959639,AOI-0075,AOI-0078
0.0,190,0.1370549797359722,0.5198488736833077,AOI-0058,AOI-0060
0.0,190,0.10639321930138243,0.2899063126450596,AOI-0053,AOI-0054
0.0,190,0.10564362155375433,0.3673864545870779,AOI-0038,AOI-0042
0.0,189,2.947909120232662,2.2805905085055347,AOI-0052,AOI-0078
0.0,189,2.9451731442227094,2.4383813031948494,AOI-0060,AOI-0074
0.0,189,2.9311257388683427,2.289540047179825,AOI-0052,AOI-0074
0.0,189,2.9234531408846984,2.3205453669563525,AOI-0058,AOI-0074
0.0,189,2.880606132898975,2.839917744259235,AOI-0009,AOI-0075
0.0,189,2.8565833199230806,2.22795493960301,AOI-0049,AOI-0075
0.0,189,2.808416241623822,3.3966094003470264,AOI-0034,AOI-0075
0.0,189,2.8077315594915655,3.045911935454525,AOI-0040,AOI-0078
0.0,189,2.759294171191776,3.0905211573452696,AOI-0040,AOI-0074
0.0,189,2.73484310293984,3.390241955461964,AOI-0032,AOI-0078
0.0,189,2.672060684549688,2.7842239152081882,AOI-0020,AOI-0078
0.0,189,2.669918965576617,2.8408627922436667,AOI-0020,AOI-0074
0.0,189,2.660826224521571,2.4028021411157368,AOI-0045,AOI-0074
0.0,189,2.650031246221007,2.6275949875795135,AOI-0014,AOI-0078
0.0,189,2.64759063933908,2.531435240884034,AOI-0015,AOI-0075
0.0,189,2.5985270866421706,2.3659745842003645,AOI-0004,AOI-0074
0.0,189,2.5960561411663075,2.2457198843912023,AOI-0029,AOI-0078
0.0,189,2.5674221806337596,2.352032044496781,AOI-0001,AOI-0078
0.0,189,2.5672716032674763,2.2709335169865787,AOI-0003,AOI-0075
0.0,189,2.4470765081707513,2.542826481119244,AOI-0070,AOI-0078
0.0,189,2.444186601371763,2.5258356215432527,AOI-0072,AOI-0075
0.0,189,1.807351265371455,3.040078873713213,AOI-0037,AOI-0052
0.0,189,1.7975018264887674,3.32754568030492,AOI-0034,AOI-0052
0.0,189,1.7527440220431938,3.366251144371204,AOI-0040,AOI-0063
0.0,189,1.7132693462180255,3.5322398817719747,AOI-0065,AOI-0067
0.0,189,1.6787119793905774,2.5298296573424586,AOI-0060,AOI-0072
0.0,189,1.6664949885109208,3.12263052686728,AOI-0032,AOI-0049
0.0,189,1.6600986786815572,2.5412108730903986,AOI-0058,AOI-0070
0.0,189,1.640893059510223,3.2607564433226743,AOI-0036,AOI-0053
0.0,189,1.640773367041975,2.374225481632792,AOI-0058,AOI-0067
0.0,189,1.6249597556597817,2.447412873314167,AOI-0052,AOI-0072
0.0,189,1.5811937705103036,3.0810976030853143,AOI-0031,AOI-0065
0.0,189,1.5583572929647027,3.417162226446084,AOI-0066,AOI-0069
0.0,189,1.5570582491316527,3.252939891534538,AOI-0029,AOI-0034
0.0,189,1.5543763884510298,3.1406599212335142,AOI-0026,AOI-0031
0.0,189,1.548278103744379,2.4766397896070727,AOI-0054,AOI-0068
0.0,189,1.5372628768717072,2.8891222232218188,AOI-0028,AOI-0040
0.0,189,1.5323845339926137,2.9388652169549823,AOI-0032,AOI-0063
0.0,189,1.5307153112018619,2.9544825281953986,AOI-0032,AOI-0065
0.0,189,1.4883073987592268,3.153927552337702,AOI-0026,AOI-0032
0.0,189,1.4480606086109205,3.1379316501622196,AOI-0003,AOI-0031
0.0,189,1.4395968256348877,2.73201784477408,AOI-0014,AOI-0037
0.0,189,1.3874141223098442,2.9265088507620973,AOI-0014,AOI-0034
0.0,189,1.3628246733476743,2.5965928802360625,AOI-0024,AOI-0038
0.0,189,1.3564028707894447,3.458779611517221,AOI-0047,AOI-0063
0.0,189,1.3435027586591997,2.6332004476933304,AOI-0019,AOI-0038
0.0,189,1.3268109498940481,2.3093951466303015,AOI-0004,AOI-0068
0.0,189,1.3197124891724537,2.470425312322613,AOI-0014,AOI-0068
0.0,189,1.29140678061554,2.0654493415778004,AOI-0029,AOI-0072
0.0,189,1.290663293098557,2.6512678337151097,AOI-0021,AOI-0042
0.0,189,1.2730687683830815,2.4071418906210273,AOI-0018,AOI-0067
0.0,189,1.2639161539267036,2.5380459553146792,AOI-0009,AOI-0038
0.0,189,1.2582381583649496,2.022700240336741,AOI-0029,AOI-0067
0.0,189,1.2550372318453318,2.7672471379039028,AOI-0022,AOI-0034
0.0,189,1.2171251253517883,2.4539118674542806,AOI-0007,AOI-0068
0.0,189,1.2127637582197868,2.2386612041761142,AOI-0020,AOI-0072
0.0,189,1.187372526805926,2.6435160515564426,AOI-0019,AOI-0032
0.0,189,1.1853647598976773,3.506163009266423,AOI-0058,AOI-0065
0.0,189,1.1592456006396965,2.2845064289595167,AOI-0021,AOI-0070
0.0,189,1.1432353891703415,3.6240539678685892,AOI-0029,AOI-0065
0.0,189,1.1409145679999402,3.458725892543682,AOI-0052,AOI-0063
0.0,189,1.132508074170095,3.576555132139769,AOI-0054,AOI-0063
0.0,189,1.0770685913669478,1.9268239241912686,AOI-0048,AOI-0053
0.0,189,1.0496959148349128,3.51012864558646,AOI-0003,AOI-0065
0.0,189,0.9366902010965505,2.202352037622521,AOI-0011,AOI-0060
0.0,189,0.8838827281768459,2.9898435732066115,AOI-0021,AOI-0065
0.0,189,0.8815176828261255,2.0710755217382713,AOI-0023,AOI-0058
0.0,189,0.8793297947844649,2.522784106071174,AOI-0032,AOI-0067
0.0,189,0.8445473302515888,1.8675233612826434,AOI-0001,AOI-0043
0.0,189,0.8416051455670783,2.4682754978298096,AOI-0032,AOI-0068
0.0,189,0.8378878662691923,2.0257650672956204,AOI-0023,AOI-0060
0.0,189,0.8353724532137708,1.8900111426958475,AOI-0003,AOI-0045
0.0,189,0.7943819401962301,1.9254513030085387,AOI-0024,AOI-0052
0.0,189,0.7701130105303498,1.885668258792427,AOI-0024,AOI-0045
0.0,189,0.7651426588229483,2.0882947686820943,AOI-0023,AOI-0047
0.0,189,0.7520098662108883,1.8748680708810819,AOI-0023,AOI-0045
0.0,189,0.7388382496974718,1.7650082029717218,AOI-0021,AOI-0043
0.0,189,0.733573206902716,1.7098699802205257,AOI-0019,AOI-0045
0.0,189,0.7301712266105168,2.0769518220575294,AOI-0009,AOI-0047
0.0,189,0.7289069329206104,2.0546979993713266,AOI-0011,AOI-0026
0.0,189,0.7266884675566014,2.064535994751989,AOI-0011,AOI-0029
0.0,189,0.7033296386340279,1.6584534626313152,AOI-0045,AOI-0068
0.0,189,0.6870732688131242,1.4312358601048778,AOI-0048,AOI-0069
0.0,189,0.6867003887443615,1.508689145045251,AOI-0015,AOI-0060
0.0,189,0.6813023293268891,1.6073668793384184,AOI-0020,AOI-0049
0.0,189,0.671260280857501,1.4488014267737732,AOI-0045,AOI-0072
0.0,189,0.6482698385603609,1.3911000382991228,AOI-0046,AOI-0069
0.0,189,0.6435275675158532,1.8898054489103542,AOI-0042,AOI-0072
0.0,189,0.6422543224866978,1.8889637298246698,AOI-0040,AOI-0072
0.0,189,0.6019567804059828,1.4484180540917095,AOI-0028,AOI-0060
0.0,189,0.5366584668864557,1.0983330030266802,AOI-0002,AOI-0053
0.0,189,0.5268166866423859,1.6269146279058158,AOI-0020,AOI-0028
0.0,189,0.525729460880923,1.6129823306459439,AOI-0022,AOI-0029
0.0,189,0.5227740303598655,1.6071776499706785,AOI-0022,AOI-0026
0.0,189,0.4977774045751275,1.1872105587650674,AOI-0011,AOI-0014
0.0,189,0.4611823430668292,1.1001056249947905,AOI-0029,AOI-0049
0.0,189,0.45960064294415237,1.1071223937864183,AOI-0028,AOI-0049
0.0,189,0.4480189594684481,1.5894714084537103,AOI-0018,AOI-0026
0.0,189,0.43250937649872523,1.0924762312447318,AOI-0007,AOI-0018
0.0,189,0.3827306977229345,1.389709968282295,AOI-0003,AOI-0020
0.0,189,0.38263860534057265,1.3896083547001066,AOI-0003,AOI-0021
0.0,189,0.3811410281601052,1.369437500059654,AOI-0001,AOI-0022
0.0,189,0.36769548566530236,1.268495677007989,AOI-0014,AOI-0028
0.0,189,0.3247402560518485,1.3407140551422954,AOI-0003,AOI-0018
0.0,189,0.3217880330105826,1.3510093897784148,AOI-0001,AOI-0018
0.0,189,0.3159335936945821,0.9361264657889107,AOI-0014,AOI-0023
0.0,189,0.304922985057627,0.8996064044286805,AOI-0014,AOI-0024
0.0,189,0.230163623255472,0.7026172861402822,AOI-0015,AOI-0020
0.0,189,0.22382359554670445,0.7177033136870252,AOI-0003,AOI-0029
0.0,189,0.22064371630144197,0.9614049351563947,AOI-0001,AOI-0015
0.0,189,0.2170950187530537,0.5346487255699499,AOI-0007,AOI-0023
0.0,189,0.21678481631709487,0.9420734213626952,AOI-0003,AOI-0014
0.0,189,0.21674931936286349,0.735247436788474,AOI-0001,AOI-0026
0.0,189,0.14835399059840287,0.5666656314829888,AOI-0031,AOI-0034
0.0,189,0.1463229097993825,0.4529569281222504,AOI-0022,AOI-0024
0.0,189,0.145810764298305,0.4527235978636959,AOI-0020,AOI-0024
0.0,189,0.044473367222698124,0.10113431938576992,AOI-0003,AOI-0004
0.0,188,2.921006543160286,2.964005022772607,AOI-0007,AOI-0078
0.0,188,2.8890524682608816,2.9885027428294335,AOI-0007,AOI-0074
0.0,188,2.8518404683850287,2.2247963529963433,AOI-0054,AOI-0073
0.0,188,2.748862837934244,3.415351091226385,AOI-0036,AOI-0073
0.0,188,2.7469465593176348,3.3981556888281323,AOI-0031,AOI-0078
0.0,188,2.6960709731548977,2.871869649088984,AOI-0018,AOI-0074
0.0,188,2.6855288497546157,3.4273199272988846,AOI-0031,AOI-0074
0.0,188,2.6786853637229284,2.7917758466433864,AOI-0021,AOI-0078
0.0,188,2.6759075578981735,3.437704166137709,AOI-0032,AOI-0074
0.0,188,2.671838264847765,2.8485785289423857,AOI-0021,AOI-0074
0.0,188,2.648922521631132,3.1009512834008928,AOI-0042,AOI-0074
0.0,188,2.6180077813579246,2.6748635837791124,AOI-0014,AOI-0074
0.0,188,2.597925503380864,2.2704042468030945,AOI-0026,AOI-0074
0.0,188,2.594210619476841,2.234720597136403,AOI-0026,AOI-0078
0.0,188,2.5861988120218546,2.215410497195201,AOI-0028,AOI-0078
0.0,188,2.5438946113345473,2.4071250818707646,AOI-0002,AOI-0073
0.0,188,2.481113450761093,2.6277553418722444,AOI-0068,AOI-0075
0.0,188,2.422091554725362,2.60987686267126,AOI-0070,AOI-0074
0.0,188,1.858678783516853,3.132531174978941,AOI-0037,AOI-0060
0.0,188,1.8388578723280105,3.4147293452389764,AOI-0034,AOI-0060
0.0,188,1.8338131795155368,3.155002096936451,AOI-0042,AOI-0058
0.0,188,1.735483314430344,3.189231152180284,AOI-0031,AOI-0049
0.0,188,1.733526133349609,2.656504115196788,AOI-0058,AOI-0068
0.0,188,1.7287372526764648,3.269423173361387,AOI-0038,AOI-0064
0.0,188,1.7068385413155192,3.0002972425583985,AOI-0042,AOI-0049
0.0,188,1.6858704004581515,3.333243258299662,AOI-0033,AOI-0053
0.0,188,1.6760552808323343,2.636661115339665,AOI-0052,AOI-0068
0.0,188,1.6758568815978787,3.331818091925619,AOI-0040,AOI-0064
0.0,188,1.6654429731269422,3.473356996771779,AOI-0065,AOI-0070
0.0,188,1.565573165004852,3.152374712280711,AOI-0028,AOI-0031
0.0,188,1.5642686970419795,3.2491241289525004,AOI-0026,AOI-0034
0.0,188,1.535693714750237,2.8657030823991905,AOI-0026,AOI-0037
0.0,188,1.529872099386674,2.8564479013206636,AOI-0029,AOI-0037
0.0,188,1.5260353456324307,2.286497158849228,AOI-0049,AOI-0067
0.0,188,1.5205414735636325,2.9003374018299772,AOI-0026,AOI-0042
0.0,188,1.4817120396056256,2.8413952519960137,AOI-0001,AOI-0037
0.0,188,1.4653540497769606,2.9052762971086494,AOI-0001,AOI-0042
0.0,188,1.4569302049384731,2.8689950108191877,AOI-0032,AOI-0064
0.0,188,1.4374688787847825,2.9122450057628027,AOI-0003,AOI-0042
0.0,188,1.3725657215493783,2.854460444003898,AOI-0018,AOI-0034
0.0,188,1.331113358172175,2.6112408387416672,AOI-0022,AOI-0037
0.0,188,1.3230584460537298,2.609225549614028,AOI-0020,AOI-0037
0.0,188,1.3081785730380988,2.4441714743748326,AOI-0018,AOI-0072
0.0,188,1.3064807001521082,2.607383632337394,AOI-0023,AOI-0040
0.0,188,1.2911272209767068,2.235583838428445,AOI-0004,AOI-0072
0.0,188,1.2815091947848942,2.7314976345530164,AOI-0022,AOI-0031
0.0,188,1.2793734083712371,3.357941416180007,AOI-0047,AOI-0064
0.0,188,1.2730187192334226,2.092985337232373,AOI-0026,AOI-0070
0.0,188,1.2662063026745454,2.3867477057864313,AOI-0015,AOI-0070
0.0,188,1.25890790888826,2.78161183922858,AOI-0020,AOI-0034
0.0,188,1.2589076376959407,2.498231291313481,AOI-0018,AOI-0070
0.0,188,1.25686492549028,3.11018000663146,AOI-0045,AOI-0064
0.0,188,1.2295608434150034,2.5227763477390597,AOI-0011,AOI-0037
0.0,188,1.2293603213200834,2.1969615435698624,AOI-0005,AOI-0069
0.0,188,1.2162982228735457,2.543608452515627,AOI-0009,AOI-0040
0.0,188,1.21435498686562,2.3240882359583828,AOI-0024,AOI-0067
0.0,188,1.2047241391262362,2.5837108337804913,AOI-0009,AOI-0042
0.0,188,1.2042870327115036,2.36534911255515,AOI-0024,AOI-0070
0.0,188,1.1888618439549408,2.4917323009469157,AOI-0024,AOI-0032
0.0,188,1.1877235166731874,2.177217666252468,AOI-0022,AOI-0067
0.0,188,1.176477520952139,2.2320240274839263,AOI-0019,AOI-0067
0.0,188,1.15848844447726,2.346002481075193,AOI-0009,AOI-0067
0.0,188,1.1473072510319973,2.630073410337736,AOI-0007,AOI-0034
0.0,188,1.1402642223160588,2.392730638725621,AOI-0009,AOI-0070
0.0,188,1.1374799391979842,2.361097265991301,AOI-0011,AOI-0070
0.0,188,1.1205778332432994,3.5324326389607426,AOI-0029,AOI-0064
0.0,188,1.1080922129371995,3.3412597869615026,AOI-0052,AOI-0064
0.0,188,1.1024560191131023,3.341845447357325,AOI-0060,AOI-0064
0.0,188,1.0982804221523874,3.4204945680284924,AOI-0053,AOI-0066
0.0,188,1.0890317428746596,3.4846691112020887,AOI-0060,AOI-0065
0.0,188,1.0828027009514913,2.3897188323673886,AOI-0011,AOI-0032
0.0,188,1.074320898981177,1.986615874735135,AOI-0046,AOI-0053
0.0,188,1.0544408144990027,2.7927287636212808,AOI-0034,AOI-0043
0.0,188,1.0393366326177012,2.7242241359088117,AOI-0031,AOI-0043
0.0,188,1.0296967770019363,3.4147256808075883,AOI-0004,AOI-0064
0.0,188,1.0243057403884515,3.4019689426184425,AOI-0001,AOI-0064
0.0,188,1.013475263715802,2.7206470299058014,AOI-0034,AOI-0067
0.0,188,0.9830638923963622,2.249765525668168,AOI-0009,AOI-0058
0.0,188,0.9808162817450642,3.149016398392228,AOI-0014,AOI-0063
0.0,188,0.9414986712789077,2.238603178067571,AOI-0009,AOI-0060
0.0,188,0.9151870536565879,2.993292543195029,AOI-0014,AOI-0064
0.0,188,0.8699067564491926,1.7665962881752935,AOI-0026,AOI-0043
0.0,188,0.8692839508754677,1.8003429377922104,AOI-0028,AOI-0043
0.0,188,0.8692156770099335,2.9823372488412594,AOI-0020,AOI-0065
0.0,188,0.8662598622864803,2.5135894395607123,AOI-0032,AOI-0072
0.0,188,0.8637608213102405,1.8849235686297934,AOI-0022,AOI-0058
0.0,188,0.8592960780727115,2.6532766993519528,AOI-0033,AOI-0069
0.0,188,0.8589395589798401,1.8157890943148753,AOI-0015,AOI-0045
0.0,188,0.8295540785407458,2.034067347691694,AOI-0024,AOI-0060
0.0,188,0.817963101124112,1.8733367989204168,AOI-0003,AOI-0043
0.0,188,0.7976005357522231,2.0269168439595178,AOI-0009,AOI-0049
0.0,188,0.7322964658514782,2.0737463777128404,AOI-0007,AOI-0026
0.0,188,0.7294027480398964,1.7716289431225272,AOI-0018,AOI-0058
0.0,188,0.7267189139939999,2.1139939322978853,AOI-0009,AOI-0029
0.0,188,0.7240592164489068,1.7203743645983876,AOI-0022,AOI-0043
0.0,188,0.6996595390207081,1.3364233071841696,AOI-0003,AOI-0058
0.0,188,0.6972601708388945,1.8215165401293945,AOI-0009,AOI-0045
0.0,188,0.6920047133357373,1.9671812010562402,AOI-0042,AOI-0067
0.0,188,0.6912636564064997,1.5215491285445204,AOI-0003,AOI-0060
0.0,188,0.6840781629282622,1.9301515103647344,AOI-0037,AOI-0067
0.0,188,0.6767443786888712,1.7168419230463476,AOI-0019,AOI-0054
0.0,188,0.6721029453076088,1.614415916264581,AOI-0021,AOI-0049
0.0,188,0.633572668121856,1.80424610695635,AOI-0038,AOI-0072
0.0,188,0.6291789244066512,1.867767908502381,AOI-0001,AOI-0009
0.0,188,0.6079526165232513,1.8893650874893098,AOI-0023,AOI-0029
0.0,188,0.6005123691722947,1.4214770665497427,AOI-0026,AOI-0060
0.0,188,0.5971705747156231,1.7483850401955452,AOI-0038,AOI-0068
0.0,188,0.5814169787217353,1.3175562426154959,AOI-0028,AOI-0058
0.0,188,0.577712087594455,1.7374970776400718,AOI-0034,AOI-0042
0.0,188,0.5447044388365727,1.1009460101311153,AOI-0005,AOI-0053
0.0,188,0.5249175498035394,1.6115024992916591,AOI-0021,AOI-0026
0.0,188,0.47931878904516617,1.2842542923307299,AOI-0031,AOI-0037
0.0,188,0.4788663719652339,1.6321676173506823,AOI-0001,AOI-0023
0.0,188,0.43308287695748965,0.9959488046712774,AOI-0011,AOI-0018
0.0,188,0.37904855975422747,1.371156563200961,AOI-0003,AOI-0022
0.0,188,0.33747256739240034,0.7757402220862349,AOI-0011,AOI-0022
0.0,188,0.33042546833161984,0.8139978346740371,AOI-0009,AOI-0021
0.0,188,0.329929787848406,0.8122149474307988,AOI-0009,AOI-0020
0.0,188,0.24366885838227986,0.6615843211388247,AOI-0018,AOI-0023
0.0,188,0.2311963874387592,0.7946642924177413,AOI-0053,AOI-0058
0.0,188,0.2306291990991465,0.7042006773092843,AOI-0015,AOI-0021
0.0,188,0.226650312134679,0.6874883634921909,AOI-0014,AOI-0019
0.0,188,0.2222916284781067,0.481855657426775,AOI-0011,AOI-0024
0.0,188,0.19654305670879205,0.6679998285874457,AOI-0049,AOI-0060
0.0,188,0.18399410245944564,0.49060064440574036,AOI-0067,AOI-0070
0.0,188,0.14871194697026496,0.4490378379522456,AOI-0021,AOI-0023
0.0,188,0.1480836265421219,0.45537261356246855,AOI-0074,AOI-0078
0.0,188,0.13360343582827383,0.45363593395800483,AOI-0068,AOI-0070
0.0,188,0.12562894187006568,0.471668316787571,AOI-0015,AOI-0018
0.0,188,0.10917308332149472,0.3300382702553382,AOI-0067,AOI-0072
0.0,187,3.1144776645641477,3.9334931043294477,AOI-0063,AOI-0075
0.0,187,3.0570780123125267,4.161191475535566,AOI-0066,AOI-0073
0.0,187,3.0513648370336766,3.901666313864874,AOI-0064,AOI-0075
0.0,187,2.952564089559413,2.302382465145947,AOI-0052,AOI-0073
0.0,187,2.943278368814474,2.320718348968059,AOI-0058,AOI-0078
0.0,187,2.898507135593223,2.9279794309221097,AOI-0011,AOI-0074
0.0,187,2.8160579421579244,3.5045072607022036,AOI-0034,AOI-0078
0.0,187,2.757433750701079,3.5181113449063854,AOI-0034,AOI-0074
0.0,187,2.7382000246109275,2.7336681758159367,AOI-0019,AOI-0075
0.0,187,2.7280670396310023,2.6917343829871445,AOI-0022,AOI-0078
0.0,187,2.727602323905656,2.4490119469689087,AOI-0044,AOI-0073
0.0,187,2.7219991568452526,3.5412461908173127,AOI-0033,AOI-0073
0.0,187,2.721655842375815,2.3706320216269217,AOI-0043,AOI-0078
0.0,187,2.712975396713448,2.8306660548034515,AOI-0018,AOI-0078
0.0,187,2.586202197002419,2.431979518600735,AOI-0005,AOI-0073
0.0,187,2.5801530912759363,2.2413367034925558,AOI-0028,AOI-0074
0.0,187,2.5487610676412986,2.3871937759557813,AOI-0001,AOI-0074
0.0,187,1.8777740096677562,3.424712550679819,AOI-0034,AOI-0058
0.0,187,1.8148959079568303,3.32428166988946,AOI-0038,AOI-0063
0.0,187,1.7476254909944877,2.99883804685676,AOI-0037,AOI-0049
0.0,187,1.7335207878175165,3.553402995232081,AOI-0065,AOI-0072
0.0,187,1.7218634048568724,3.4056300914825215,AOI-0042,AOI-0065
0.0,187,1.6890502770941178,3.495866835787248,AOI-0063,AOI-0070
0.0,187,1.6597959938076998,3.5069211249553365,AOI-0064,AOI-0067
0.0,187,1.6084943901839104,3.4448814002340074,AOI-0064,AOI-0070
0.0,187,1.5980288931437385,3.100328167077037,AOI-0031,AOI-0063
0.0,187,1.5744198895887274,3.2552234396217434,AOI-0028,AOI-0034
0.0,187,1.5411758602298793,2.4156973338325853,AOI-0049,AOI-0070
0.0,187,1.5378689898107707,2.872837863981693,AOI-0028,AOI-0037
0.0,187,1.4814716828486265,3.2316568872459075,AOI-0001,AOI-0034
0.0,187,1.4492870299561853,3.234252576713793,AOI-0003,AOI-0034
0.0,187,1.4381535520620572,2.7418139960653,AOI-0018,AOI-0037
0.0,187,1.4215502599168466,2.8900214971405385,AOI-0015,AOI-0031
0.0,187,1.3505186052378864,2.8051011021285666,AOI-0015,AOI-0032
0.0,187,1.3404554520715402,3.2444995057096304,AOI-0045,AOI-0063
0.0,187,1.3383838504015237,2.6020253508506683,AOI-0018,AOI-0068
0.0,187,1.3351711504347454,2.1923085052785445,AOI-0029,AOI-0068
0.0,187,1.3198831254875425,2.625404466935576,AOI-0022,AOI-0042
0.0,187,1.3196173705900234,2.613924695105219,AOI-0024,AOI-0037
0.0,187,1.316633389902173,2.6200302483375744,AOI-0019,AOI-0040
0.0,187,1.315431626609132,2.608109331086869,AOI-0023,AOI-0037
0.0,187,1.3059752382985064,2.6190459484940067,AOI-0021,AOI-0037
0.0,187,1.3013676118749091,2.6623642236465956,AOI-0023,AOI-0042
0.0,187,1.2984908658943615,3.3154485887960714,AOI-0043,AOI-0063
0.0,187,1.2903110552997468,2.3385703700477407,AOI-0014,AOI-0072
0.0,187,1.278987661951531,2.276311206503963,AOI-0015,AOI-0067
0.0,187,1.2758414493075172,2.2525092022061006,AOI-0001,AOI-0072
0.0,187,1.275823547982373,2.0959342947243034,AOI-0028,AOI-0070
0.0,187,1.271932401337518,3.3130225296367155,AOI-0043,AOI-0065
0.0,187,1.2649318548044028,2.02440268381274,AOI-0026,AOI-0067
0.0,187,1.2606868499411625,2.033722835917021,AOI-0028,AOI-0067
0.0,187,1.250572591945431,2.677530906295169,AOI-0023,AOI-0031
0.0,187,1.2500776921231678,2.7847118130387027,AOI-0019,AOI-0034
0.0,187,1.2335532635752102,2.7917279768278767,AOI-0021,AOI-0034
