mode,lag_weight,scale,exact_rmse,exact_base,exact_delta,exact_n,random_rmse,random_base,random_delta,random_n,random2025_rmse,random2025_base,random2025_delta,random2025_n,exact_wins,exact_folds,random_wins,random_folds,random2025_wins,random2025_folds,worst_delta,mean_delta
source_doy_soft,0.400000000,0.375000000,0.061876737,0.061853690,0.000023047,1114,0.071656042,0.071666238,-0.000010196,5664,0.061478649,0.061472745,0.000005904,2268,2,6,2,3,0,3,0.000023047,0.000006252
source_doy_soft,0.400000000,0.400000000,0.061878383,0.061853690,0.000024693,1114,0.071655567,0.071666238,-0.000010670,5664,0.061479302,0.061472745,0.000006557,2268,2,6,2,3,0,3,0.000024693,0.000006860
source_doy_soft,0.400000000,0.425000000,0.061880042,0.061853690,0.000026352,1114,0.071655118,0.071666238,-0.000011120,5664,0.061479988,0.061472745,0.000007243,2268,2,6,2,3,0,3,0.000026352,0.000007492
source_doy_soft,0.400000000,0.450000000,0.061881715,0.061853690,0.000028025,1114,0.071654695,0.071666238,-0.000011543,5664,0.061480706,0.061472745,0.000007961,2268,2,6,2,3,0,3,0.000028025,0.000008148
source_doy_soft,0.400000000,0.475000000,0.061883401,0.061853690,0.000029711,1114,0.071654297,0.071666238,-0.000011941,5664,0.061481457,0.061472745,0.000008712,2268,2,6,2,3,0,3,0.000029711,0.000008827
source_doy_soft,0.400000000,0.500000000,0.061885101,0.061853690,0.000031411,1114,0.071653924,0.071666238,-0.000012314,5664,0.061482240,0.061472745,0.000009495,2268,2,6,2,3,0,3,0.000031411,0.000009531
source_doy_soft,0.400000000,0.525000000,0.061886815,0.061853690,0.000033125,1114,0.071653577,0.071666238,-0.000012661,5664,0.061483056,0.061472745,0.000010311,2268,2,6,2,3,0,3,0.000033125,0.000010258
source_doy_soft,0.400000000,0.550000000,0.061888542,0.061853690,0.000034852,1114,0.071653256,0.071666238,-0.000012982,5664,0.061483904,0.061472745,0.000011159,2268,2,6,2,3,0,3,0.000034852,0.000011010
source_doy_soft,0.400000000,0.575000000,0.061890283,0.061853690,0.000036593,1114,0.071652961,0.071666238,-0.000013277,5664,0.061484784,0.061472745,0.000012039,2268,2,6,2,3,0,3,0.000036593,0.000011785
source_doy_soft,0.400000000,0.600000000,0.061892037,0.061853690,0.000038347,1114,0.071652691,0.071666238,-0.000013547,5664,0.061485697,0.061472745,0.000012952,2268,2,6,2,3,0,3,0.000038347,0.000012584
source_doy_soft,0.400000000,0.625000000,0.061893805,0.061853690,0.000040116,1114,0.071652446,0.071666238,-0.000013792,5664,0.061486643,0.061472745,0.000013898,2268,2,6,2,3,0,3,0.000040116,0.000013407
source_doy_soft,0.400000000,0.650000000,0.061895587,0.061853690,0.000041897,1114,0.071652227,0.071666238,-0.000014010,5664,0.061487621,0.061472745,0.000014875,2268,2,6,2,3,0,3,0.000041897,0.000014254
source_doy_soft,0.400000000,0.675000000,0.061897382,0.061853690,0.000043693,1114,0.071652034,0.071666238,-0.000014204,5664,0.061488631,0.061472745,0.000015886,2268,2,6,2,3,0,3,0.000043693,0.000015125
source_doy_soft,0.400000000,0.700000000,0.061899191,0.061853690,0.000045501,1114,0.071651867,0.071666238,-0.000014371,5664,0.061489674,0.061472745,0.000016928,2268,2,6,2,3,0,3,0.000045501,0.000016020
source_doy_soft,0.400000000,0.725000000,0.061901014,0.061853690,0.000047324,1114,0.071651725,0.071666238,-0.000014513,5664,0.061490749,0.061472745,0.000018004,2268,2,6,2,3,0,3,0.000047324,0.000016938
source_doy_soft,0.400000000,0.750000000,0.061902850,0.061853690,0.000049160,1114,0.071651608,0.071666238,-0.000014629,5664,0.061491857,0.061472745,0.000019111,2268,2,6,2,3,0,3,0.000049160,0.000017881
source_doy_soft,0.400000000,0.775000000,0.061904700,0.061853690,0.000051010,1114,0.071651518,0.071666238,-0.000014720,5664,0.061492997,0.061472745,0.000020251,2268,2,6,2,3,0,3,0.000051010,0.000018847
source_doy_soft,0.400000000,0.800000000,0.061906563,0.061853690,0.000052873,1114,0.071651453,0.071666238,-0.000014785,5664,0.061494169,0.061472745,0.000021424,2268,2,6,2,3,0,3,0.000052873,0.000019837
source_doy_soft,0.400000000,0.825000000,0.061908440,0.061853690,0.000054750,1114,0.071651413,0.071666238,-0.000014825,5664,0.061495374,0.061472745,0.000022629,2268,2,6,2,3,0,3,0.000054750,0.000020852
source_doy_soft,0.400000000,0.850000000,0.061910331,0.061853690,0.000056641,1114,0.071651399,0.071666238,-0.000014839,5664,0.061496612,0.061472745,0.000023866,2268,2,6,2,3,0,3,0.000056641,0.000021890
source_doy_soft,0.400000000,0.875000000,0.061912235,0.061853690,0.000058545,1114,0.071651411,0.071666238,-0.000014827,5664,0.061497881,0.061472745,0.000025136,2268,2,6,2,3,0,3,0.000058545,0.000022951
source_doy_soft,0.400000000,0.900000000,0.061914153,0.061853690,0.000060463,1114,0.071651448,0.071666238,-0.000014789,5664,0.061499184,0.061472745,0.000026438,2268,2,6,2,3,0,3,0.000060463,0.000024037
source_doy_soft,0.400000000,0.925000000,0.061916084,0.061853690,0.000062394,1114,0.071651511,0.071666238,-0.000014726,5664,0.061500518,0.061472745,0.000027773,2268,2,6,2,3,0,3,0.000062394,0.000025147
source_doy_soft,0.400000000,0.950000000,0.061918029,0.061853690,0.000064339,1114,0.071651600,0.071666238,-0.000014638,5664,0.061501886,0.061472745,0.000029140,2268,2,6,2,3,0,3,0.000064339,0.000026281
source_doy_soft,0.400000000,0.975000000,0.061919988,0.061853690,0.000066298,1114,0.071651714,0.071666238,-0.000014524,5664,0.061503285,0.061472745,0.000030540,2268,2,6,2,3,0,3,0.000066298,0.000027438
source_doy_soft,0.400000000,1.000000000,0.061921960,0.061853690,0.000068270,1114,0.071651854,0.071666238,-0.000014384,5664,0.061504717,0.061472745,0.000031972,2268,2,6,2,3,0,3,0.000068270,0.000028619
source_doy_mode,0.300000000,-1.000000000,0.061760247,0.061801158,-0.000040911,1114,0.071323697,0.071268305,0.000055392,5664,0.061532732,0.061513373,0.000019359,2268,2,6,0,3,0,3,0.000055392,0.000011280
source_doy_mode,0.300000000,-0.975000000,0.061761039,0.061801158,-0.000040118,1114,0.071321812,0.071268305,0.000053506,5664,0.061531618,0.061513373,0.000018245,2268,2,6,0,3,0,3,0.000053506,0.000010544
source_doy_mode,0.300000000,-0.950000000,0.061761844,0.061801158,-0.000039314,1114,0.071319952,0.071268305,0.000051647,5664,0.061530536,0.061513373,0.000017163,2268,2,6,0,3,0,3,0.000051647,0.000009832
source_doy_mode,0.300000000,-0.925000000,0.061762660,0.061801158,-0.000038498,1114,0.071318118,0.071268305,0.000049812,5664,0.061529487,0.061513373,0.000016113,2268,2,6,0,3,0,3,0.000049812,0.000009143
source_doy_mode,0.300000000,-0.900000000,0.061763488,0.061801158,-0.000037670,1114,0.071316309,0.071268305,0.000048004,5664,0.061528469,0.061513373,0.000015096,2268,2,6,0,3,0,3,0.000048004,0.000008477
source_doy_mode,0.300000000,-0.875000000,0.061764328,0.061801158,-0.000036830,1114,0.071314526,0.071268305,0.000046221,5664,0.061527485,0.061513373,0.000014111,2268,3,6,0,3,0,3,0.000046221,0.000007834
source_doy_mode,0.300000000,-0.850000000,0.061765180,0.061801158,-0.000035978,1114,0.071312769,0.071268305,0.000044464,5664,0.061526532,0.061513373,0.000013159,2268,3,6,0,3,0,3,0.000044464,0.000007215
source_doy_mode,0.300000000,-0.825000000,0.061766043,0.061801158,-0.000035115,1114,0.071311037,0.071268305,0.000042732,5664,0.061525612,0.061513373,0.000012239,2268,3,6,0,3,1,3,0.000042732,0.000006619
source_doy_mode,0.300000000,-0.800000000,0.061766919,0.061801158,-0.000034239,1114,0.071309332,0.071268305,0.000041026,5664,0.061524724,0.061513373,0.000011351,2268,3,6,0,3,1,3,0.000041026,0.000006046
source_doy_mode,0.300000000,-0.775000000,0.061767806,0.061801158,-0.000033352,1114,0.071307651,0.071268305,0.000039346,5664,0.061523868,0.061513373,0.000010495,2268,3,6,0,3,1,3,0.000039346,0.000005496
source_doy_mode,0.300000000,-0.750000000,0.061768705,0.061801158,-0.000032453,1114,0.071305997,0.071268305,0.000037691,5664,0.061523045,0.061513373,0.000009672,2268,3,6,0,3,1,3,0.000037691,0.000004970
source_doy_mode,0.300000000,-0.725000000,0.061769615,0.061801158,-0.000031543,1114,0.071304368,0.071268305,0.000036063,5664,0.061522254,0.061513373,0.000008881,2268,3,6,0,3,1,3,0.000036063,0.000004467
source_doy_mode,0.300000000,-0.700000000,0.061770538,0.061801158,-0.000030620,1114,0.071302765,0.071268305,0.000034459,5664,0.061521495,0.061513373,0.000008122,2268,3,6,0,3,1,3,0.000034459,0.000003987
source_doy_mode,0.300000000,-0.675000000,0.061771472,0.061801158,-0.000029686,1114,0.071301187,0.071268305,0.000032882,5664,0.061520769,0.061513373,0.000007396,2268,3,6,0,3,1,3,0.000032882,0.000003531
source_doy_mode,0.300000000,-0.650000000,0.061772418,0.061801158,-0.000028740,1114,0.071299635,0.071268305,0.000031330,5664,0.061520075,0.061513373,0.000006702,2268,3,6,0,3,1,3,0.000031330,0.000003097
source_doy_mode,0.300000000,-0.625000000,0.061773376,0.061801158,-0.000027782,1114,0.071298109,0.071268305,0.000029804,5664,0.061519413,0.061513373,0.000006040,2268,3,6,1,3,1,3,0.000029804,0.000002687
source_doy_mode,0.300000000,-0.600000000,0.061774346,0.061801158,-0.000026812,1114,0.071296609,0.071268305,0.000028303,5664,0.061518784,0.061513373,0.000005410,2268,3,6,1,3,1,3,0.000028303,0.000002301
source_doy_mode,0.300000000,-0.575000000,0.061775327,0.061801158,-0.000025830,1114,0.071295134,0.071268305,0.000026829,5664,0.061518186,0.061513373,0.000004813,2268,3,6,1,3,1,3,0.000026829,0.000001937
source_doy_mode,0.300000000,-0.550000000,0.061776321,0.061801158,-0.000024837,1114,0.071293685,0.071268305,0.000025380,5664,0.061517622,0.061513373,0.000004248,2268,3,6,1,3,1,3,0.000025380,0.000001597
source_doy_mode,0.300000000,-0.525000000,0.061777326,0.061801158,-0.000023832,1114,0.071292261,0.071268305,0.000023956,5664,0.061517089,0.061513373,0.000003716,2268,3,6,1,3,1,3,0.000023956,0.000001280
source_doy_mode,0.300000000,-0.500000000,0.061778343,0.061801158,-0.000022815,1114,0.071290864,0.071268305,0.000022558,5664,0.061516589,0.061513373,0.000003216,2268,3,6,1,3,1,3,0.000022558,0.000000986
source_doy_mode,0.300000000,-0.475000000,0.061779372,0.061801158,-0.000021786,1114,0.071289492,0.071268305,0.000021186,5664,0.061516121,0.061513373,0.000002748,2268,3,6,1,3,1,3,0.000021186,0.000000716
source_doy_mode,0.300000000,-0.450000000,0.061780412,0.061801158,-0.000020746,1114,0.071288145,0.071268305,0.000019840,5664,0.061515686,0.061513373,0.000002312,2268,3,6,1,3,1,3,0.000019840,0.000000469
source_doy_mode,0.300000000,-0.425000000,0.061781464,0.061801158,-0.000019694,1114,0.071286825,0.071268305,0.000018519,5664,0.061515282,0.061513373,0.000001909,2268,3,6,1,3,1,3,0.000018519,0.000000245
source_doy_mode,0.300000000,-0.400000000,0.061782528,0.061801158,-0.000018629,1114,0.071285530,0.071268305,0.000017224,5664,0.061514911,0.061513373,0.000001538,2268,3,6,1,3,1,3,0.000017224,0.000000044
source_doy_mode,0.300000000,-0.375000000,0.061783604,0.061801158,-0.000017554,1114,0.071284260,0.071268305,0.000015955,5664,0.061514573,0.061513373,0.000001200,2268,3,6,1,3,1,3,0.000015955,-0.000000133
source_doy_mode,0.300000000,-0.350000000,0.061784692,0.061801158,-0.000016466,1114,0.071283017,0.071268305,0.000014711,5664,0.061514267,0.061513373,0.000000893,2268,3,6,1,3,1,3,0.000014711,-0.000000287
source_doy_mode,0.300000000,-0.325000000,0.061785792,0.061801158,-0.000015366,1114,0.071281799,0.071268305,0.000013494,5664,0.061513993,0.061513373,0.000000620,2268,3,6,1,3,1,3,0.000013494,-0.000000418
source_doy_mode,0.300000000,-0.300000000,0.061786903,0.061801158,-0.000014255,1114,0.071280607,0.071268305,0.000012301,5664,0.061513751,0.061513373,0.000000378,2268,3,6,1,3,1,3,0.000012301,-0.000000525
source_doy_mode,0.300000000,-0.275000000,0.061788026,0.061801158,-0.000013132,1114,0.071279440,0.071268305,0.000011135,5664,0.061513542,0.061513373,0.000000169,2268,3,6,1,3,2,3,0.000011135,-0.000000609
source_doy_mode,0.300000000,-0.250000000,0.061789161,0.061801158,-0.000011997,1114,0.071278299,0.071268305,0.000009994,5664,0.061513365,0.061513373,-0.000000008,2268,3,6,1,3,2,3,0.000009994,-0.000000670
source_doy_mode,0.300000000,-0.225000000,0.061790307,0.061801158,-0.000010850,1114,0.071277184,0.071268305,0.000008879,5664,0.061513220,0.061513373,-0.000000153,2268,3,6,1,3,2,3,0.000008879,-0.000000708
source_doy_mode,0.300000000,-0.200000000,0.061791466,0.061801158,-0.000009692,1114,0.071276095,0.071268305,0.000007790,5664,0.061513108,0.061513373,-0.000000265,2268,3,6,1,3,2,3,0.000007790,-0.000000723
source_doy_mode,0.300000000,-0.175000000,0.061792636,0.061801158,-0.000008522,1114,0.071275031,0.071268305,0.000006726,5664,0.061513028,0.061513373,-0.000000345,2268,3,6,1,3,2,3,0.000006726,-0.000000714
source_doy_mode,0.300000000,-0.150000000,0.061793818,0.061801158,-0.000007340,1114,0.071273993,0.071268305,0.000005688,5664,0.061512980,0.061513373,-0.000000393,2268,3,6,1,3,2,3,0.000005688,-0.000000682
source_doy_mode,0.300000000,-0.125000000,0.061795012,0.061801158,-0.000006146,1114,0.071272981,0.071268305,0.000004676,5664,0.061512965,0.061513373,-0.000000408,2268,3,6,1,3,2,3,0.000004676,-0.000000626
source_doy_mode,0.300000000,-0.100000000,0.061796218,0.061801158,-0.000004940,1114,0.071271994,0.071268305,0.000003689,5664,0.061512982,0.061513373,-0.000000391,2268,3,6,1,3,2,3,0.000003689,-0.000000547
source_doy_mode,0.300000000,-0.075000000,0.061797435,0.061801158,-0.000003723,1114,0.071271034,0.071268305,0.000002728,5664,0.061513031,0.061513373,-0.000000342,2268,3,6,1,3,2,3,0.000002728,-0.000000446
source_doy_mode,0.300000000,-0.050000000,0.061798664,0.061801158,-0.000002494,1114,0.071270098,0.071268305,0.000001793,5664,0.061513113,0.061513373,-0.000000260,2268,3,6,1,3,2,3,0.000001793,-0.000000320
source_doy_mode,0.300000000,-0.025000000,0.061799905,0.061801158,-0.000001253,1114,0.071269189,0.071268305,0.000000884,5664,0.061513227,0.061513373,-0.000000146,2268,3,6,1,3,2,3,0.000000884,-0.000000172
source_doy_mode,0.300000000,0.000000000,0.061801158,0.061801158,0.000000000,1114,0.071268305,0.071268305,0.000000000,5664,0.061513373,0.061513373,0.000000000,2268,0,6,0,3,0,3,0.000000000,0.000000000
source_doy_mode,0.300000000,0.025000000,0.061802422,0.061801158,0.000001265,1114,0.071267447,0.071268305,-0.000000858,5664,0.061513552,0.061513373,0.000000179,2268,3,6,2,3,1,3,0.000001265,0.000000195
source_doy_mode,0.300000000,0.050000000,0.061803699,0.061801158,0.000002541,1114,0.071266615,0.071268305,-0.000001690,5664,0.061513763,0.061513373,0.000000390,2268,3,6,2,3,1,3,0.000002541,0.000000413
source_doy_mode,0.300000000,0.075000000,0.061804987,0.061801158,0.000003829,1114,0.071265808,0.071268305,-0.000002497,5664,0.061514006,0.061513373,0.000000633,2268,3,6,2,3,1,3,0.000003829,0.000000655
source_doy_mode,0.300000000,0.100000000,0.061806287,0.061801158,0.000005129,1114,0.071265028,0.071268305,-0.000003278,5664,0.061514282,0.061513373,0.000000908,2268,3,6,2,3,1,3,0.000005129,0.000000920
source_doy_mode,0.300000000,0.125000000,0.061807598,0.061801158,0.000006441,1114,0.071264272,0.071268305,-0.000004033,5664,0.061514589,0.061513373,0.000001216,2268,3,6,2,3,1,3,0.000006441,0.000001208
source_doy_mode,0.300000000,0.150000000,0.061808922,0.061801158,0.000007764,1114,0.071263543,0.071268305,-0.000004762,5664,0.061514930,0.061513373,0.000001557,2268,3,6,2,3,1,3,0.000007764,0.000001519
source_doy_mode,0.300000000,0.175000000,0.061810257,0.061801158,0.000009099,1114,0.071262839,0.071268305,-0.000005466,5664,0.061515302,0.061513373,0.000001929,2268,3,6,2,3,1,3,0.000009099,0.000001854
source_doy_mode,0.300000000,0.200000000,0.061811604,0.061801158,0.000010446,1114,0.071262161,0.071268305,-0.000006144,5664,0.061515707,0.061513373,0.000002334,2268,3,6,2,3,1,3,0.000010446,0.000002212
source_doy_mode,0.300000000,0.225000000,0.061812963,0.061801158,0.000011805,1114,0.071261509,0.071268305,-0.000006796,5664,0.061516144,0.061513373,0.000002771,2268,3,6,2,3,1,3,0.000011805,0.000002593
source_doy_mode,0.300000000,0.250000000,0.061814333,0.061801158,0.000013176,1114,0.071260883,0.071268305,-0.000007423,5664,0.061516614,0.061513373,0.000003241,2268,3,6,2,3,1,3,0.000013176,0.000002998
source_doy_mode,0.300000000,0.275000000,0.061815716,0.061801158,0.000014558,1114,0.071260282,0.071268305,-0.000008024,5664,0.061517116,0.061513373,0.000003743,2268,3,6,2,3,1,3,0.000014558,0.000003426
source_doy_mode,0.300000000,0.300000000,0.061817110,0.061801158,0.000015952,1114,0.071259707,0.071268305,-0.000008599,5664,0.061517650,0.061513373,0.000004277,2268,3,6,2,3,1,3,0.000015952,0.000003877
source_doy_mode,0.300000000,0.325000000,0.061818516,0.061801158,0.000017358,1114,0.071259157,0.071268305,-0.000009148,5664,0.061518216,0.061513373,0.000004843,2268,3,6,2,3,1,3,0.000017358,0.000004351
source_doy_mode,0.300000000,0.350000000,0.061819933,0.061801158,0.000018776,1114,0.071258634,0.071268305,-0.000009672,5664,0.061518815,0.061513373,0.000005442,2268,3,6,2,3,1,3,0.000018776,0.000004849
source_doy_mode,0.300000000,0.375000000,0.061821363,0.061801158,0.000020205,1114,0.071258136,0.071268305,-0.000010170,5664,0.061519446,0.061513373,0.000006073,2268,3,6,2,3,1,3,0.000020205,0.000005369
source_doy_mode,0.300000000,0.400000000,0.061822804,0.061801158,0.000021646,1114,0.071257663,0.071268305,-0.000010642,5664,0.061520110,0.061513373,0.000006736,2268,3,6,2,3,1,3,0.000021646,0.000005914
source_doy_mode,0.300000000,0.425000000,0.061824257,0.061801158,0.000023099,1114,0.071257217,0.071268305,-0.000011088,5664,0.061520805,0.061513373,0.000007432,2268,3,6,2,3,1,3,0.000023099,0.000006481
source_doy_mode,0.300000000,0.450000000,0.061825722,0.061801158,0.000024564,1114,0.071256796,0.071268305,-0.000011509,5664,0.061521533,0.061513373,0.000008160,2268,3,6,2,3,1,3,0.000024564,0.000007072
source_doy_mode,0.300000000,0.475000000,0.061827198,0.061801158,0.000026041,1114,0.071256401,0.071268305,-0.000011904,5664,0.061522294,0.061513373,0.000008921,2268,3,6,2,3,1,3,0.000026041,0.000007686
source_doy_mode,0.300000000,0.500000000,0.061828687,0.061801158,0.000027529,1114,0.071256032,0.071268305,-0.000012273,5664,0.061523086,0.061513373,0.000009713,2268,3,6,2,3,1,3,0.000027529,0.000008323
source_doy_mode,0.300000000,0.525000000,0.061830187,0.061801158,0.000029029,1114,0.071255688,0.071268305,-0.000012617,5664,0.061523911,0.061513373,0.000010538,2268,3,6,2,3,1,3,0.000029029,0.000008983
source_doy_mode,0.300000000,0.550000000,0.061831699,0.061801158,0.000030541,1114,0.071255370,0.071268305,-0.000012935,5664,0.061524769,0.061513373,0.000011396,2268,3,6,2,3,0,3,0.000030541,0.000009667
source_doy_mode,0.300000000,0.575000000,0.061833222,0.061801158,0.000032064,1114,0.071255078,0.071268305,-0.000013227,5664,0.061525658,0.061513373,0.000012285,2268,3,6,2,3,0,3,0.000032064,0.000010374
source_doy_mode,0.300000000,0.600000000,0.061834758,0.061801158,0.000033600,1114,0.071254812,0.071268305,-0.000013493,5664,0.061526580,0.061513373,0.000013207,2268,3,6,2,3,0,3,0.000033600,0.000011104
source_doy_mode,0.300000000,0.625000000,0.061836305,0.061801158,0.000035147,1114,0.071254571,0.071268305,-0.000013734,5664,0.061527534,0.061513373,0.000014161,2268,3,6,2,3,0,3,0.000035147,0.000011858
source_doy_mode,0.300000000,0.650000000,0.061837864,0.061801158,0.000036706,1114,0.071254356,0.071268305,-0.000013949,5664,0.061528521,0.061513373,0.000015148,2268,3,6,2,3,0,3,0.000036706,0.000012635
source_doy_mode,0.300000000,0.675000000,0.061839434,0.061801158,0.000038276,1114,0.071254167,0.071268305,-0.000014138,5664,0.061529540,0.061513373,0.000016167,2268,3,6,2,3,0,3,0.000038276,0.000013435
source_doy_mode,0.300000000,0.700000000,0.061841017,0.061801158,0.000039859,1114,0.071254004,0.071268305,-0.000014302,5664,0.061530591,0.061513373,0.000017218,2268,3,6,2,3,0,3,0.000039859,0.000014258
source_doy_mode,0.300000000,0.725000000,0.061842611,0.061801158,0.000041453,1114,0.071253866,0.071268305,-0.000014439,5664,0.061531674,0.061513373,0.000018301,2268,3,6,2,3,0,3,0.000041453,0.000015105
source_doy_mode,0.300000000,0.750000000,0.061844217,0.061801158,0.000043059,1114,0.071253754,0.071268305,-0.000014551,5664,0.061532790,0.061513373,0.000019417,2268,3,6,2,3,0,3,0.000043059,0.000015975
source_doy_mode,0.300000000,0.775000000,0.061845835,0.061801158,0.000044677,1114,0.071253668,0.071268305,-0.000014638,5664,0.061533938,0.061513373,0.000020565,2268,3,6,2,3,0,3,0.000044677,0.000016868
source_doy_mode,0.300000000,0.800000000,0.061847464,0.061801158,0.000046306,1114,0.071253607,0.071268305,-0.000014698,5664,0.061535118,0.061513373,0.000021745,2268,3,6,2,3,0,3,0.000046306,0.000017784
source_doy_mode,0.300000000,0.825000000,0.061849105,0.061801158,0.000047947,1114,0.071253572,0.071268305,-0.000014733,5664,0.061536331,0.061513373,0.000022958,2268,3,6,2,3,0,3,0.000047947,0.000018724
source_doy_mode,0.300000000,0.850000000,0.061850758,0.061801158,0.000049600,1114,0.071253563,0.071268305,-0.000014742,5664,0.061537576,0.061513373,0.000024202,2268,3,6,2,3,0,3,0.000049600,0.000019687
source_doy_mode,0.300000000,0.875000000,0.061852423,0.061801158,0.000051265,1114,0.071253580,0.071268305,-0.000014726,5664,0.061538853,0.061513373,0.000025480,2268,3,6,2,3,0,3,0.000051265,0.000020673
source_doy_mode,0.300000000,0.900000000,0.061854099,0.061801158,0.000052942,1114,0.071253622,0.071268305,-0.000014683,5664,0.061540162,0.061513373,0.000026789,2268,3,6,2,3,0,3,0.000052942,0.000021682
source_doy_mode,0.300000000,0.925000000,0.061855788,0.061801158,0.000054630,1114,0.071253690,0.071268305,-0.000014615,5664,0.061541504,0.061513373,0.000028131,2268,3,6,2,3,0,3,0.000054630,0.000022715
source_doy_mode,0.300000000,0.950000000,0.061857488,0.061801158,0.000056330,1114,0.071253784,0.071268305,-0.000014521,5664,0.061542878,0.061513373,0.000029505,2268,3,6,2,3,0,3,0.000056330,0.000023771
source_doy_mode,0.300000000,0.975000000,0.061859199,0.061801158,0.000058042,1114,0.071253903,0.071268305,-0.000014402,5664,0.061544284,0.061513373,0.000030911,2268,3,6,2,3,0,3,0.000058042,0.000024850
source_doy_mode,0.300000000,1.000000000,0.061860923,0.061801158,0.000059765,1114,0.071254049,0.071268305,-0.000014257,5664,0.061545723,0.061513373,0.000032350,2268,3,6,2,3,0,3,0.000059765,0.000025953
source_doy_mode,0.325000000,-1.000000000,0.061757328,0.061798059,-0.000040731,1114,0.071411318,0.071355396,0.000055922,5664,0.061507687,0.061489887,0.000017800,2268,3,6,0,3,0,3,0.000055922,0.000010997
source_doy_mode,0.325000000,-0.975000000,0.061758117,0.061798059,-0.000039943,1114,0.071409434,0.071355396,0.000054038,5664,0.061506628,0.061489887,0.000016741,2268,3,6,0,3,0,3,0.000054038,0.000010279
source_doy_mode,0.325000000,-0.950000000,0.061758916,0.061798059,-0.000039143,1114,0.071407575,0.071355396,0.000052179,5664,0.061505601,0.061489887,0.000015714,2268,3,6,0,3,0,3,0.000052179,0.000009583
source_doy_mode,0.325000000,-0.925000000,0.061759728,0.061798059,-0.000038331,1114,0.071405741,0.071355396,0.000050345,5664,0.061504605,0.061489887,0.000014718,2268,3,6,0,3,0,3,0.000050345,0.000008911
source_doy_mode,0.325000000,-0.900000000,0.061760552,0.061798059,-0.000037507,1114,0.071403931,0.071355396,0.000048535,5664,0.061503641,0.061489887,0.000013754,2268,3,6,0,3,0,3,0.000048535,0.000008261
source_doy_mode,0.325000000,-0.875000000,0.061761387,0.061798059,-0.000036672,1114,0.071402147,0.071355396,0.000046751,5664,0.061502708,0.061489887,0.000012821,2268,3,6,0,3,1,3,0.000046751,0.000007633
source_doy_mode,0.325000000,-0.850000000,0.061762234,0.061798059,-0.000035825,1114,0.071400387,0.071355396,0.000044991,5664,0.061501807,0.061489887,0.000011919,2268,3,6,0,3,1,3,0.000044991,0.000007029
source_doy_mode,0.325000000,-0.825000000,0.061763093,0.061798059,-0.000034966,1114,0.071398653,0.071355396,0.000043257,5664,0.061500937,0.061489887,0.000011049,2268,3,6,0,3,1,3,0.000043257,0.000006447
source_doy_mode,0.325000000,-0.800000000,0.061763964,0.061798059,-0.000034095,1114,0.071396943,0.071355396,0.000041547,5664,0.061500098,0.061489887,0.000010211,2268,3,6,0,3,1,3,0.000041547,0.000005888
source_doy_mode,0.325000000,-0.775000000,0.061764846,0.061798059,-0.000033213,1114,0.071395258,0.071355396,0.000039862,5664,0.061499291,0.061489887,0.000009404,2268,3,6,0,3,1,3,0.000039862,0.000005351
source_doy_mode,0.325000000,-0.750000000,0.061765741,0.061798059,-0.000032318,1114,0.071393598,0.071355396,0.000038202,5664,0.061498516,0.061489887,0.000008628,2268,3,6,0,3,1,3,0.000038202,0.000004837
source_doy_mode,0.325000000,-0.725000000,0.061766647,0.061798059,-0.000031412,1114,0.071391963,0.071355396,0.000036567,5664,0.061497772,0.061489887,0.000007884,2268,3,6,0,3,1,3,0.000036567,0.000004346
source_doy_mode,0.325000000,-0.700000000,0.061767565,0.061798059,-0.000030494,1114,0.071390353,0.071355396,0.000034957,5664,0.061497059,0.061489887,0.000007172,2268,3,6,0,3,1,3,0.000034957,0.000003878
source_doy_mode,0.325000000,-0.675000000,0.061768495,0.061798059,-0.000029564,1114,0.071388768,0.071355396,0.000033372,5664,0.061496378,0.061489887,0.000006491,2268,3,6,0,3,1,3,0.000033372,0.000003433
source_doy_mode,0.325000000,-0.650000000,0.061769436,0.061798059,-0.000028623,1114,0.071387208,0.071355396,0.000031812,5664,0.061495728,0.061489887,0.000005841,2268,3,6,1,3,1,3,0.000031812,0.000003010
source_doy_mode,0.325000000,-0.625000000,0.061770390,0.061798059,-0.000027669,1114,0.071385672,0.071355396,0.000030276,5664,0.061495110,0.061489887,0.000005223,2268,3,6,1,3,1,3,0.000030276,0.000002610
source_doy_mode,0.325000000,-0.600000000,0.061771355,0.061798059,-0.000026704,1114,0.071384162,0.071355396,0.000028766,5664,0.061494523,0.061489887,0.000004636,2268,3,6,1,3,1,3,0.000028766,0.000002233
source_doy_mode,0.325000000,-0.575000000,0.061772332,0.061798059,-0.000025727,1114,0.071382677,0.071355396,0.000027281,5664,0.061493968,0.061489887,0.000004081,2268,3,6,1,3,1,3,0.000027281,0.000001878
source_doy_mode,0.325000000,-0.550000000,0.061773321,0.061798059,-0.000024738,1114,0.071381216,0.071355396,0.000025820,5664,0.061493444,0.061489887,0.000003557,2268,3,6,1,3,1,3,0.000025820,0.000001546
source_doy_mode,0.325000000,-0.525000000,0.061774321,0.061798059,-0.000023738,1114,0.071379781,0.071355396,0.000024385,5664,0.061492952,0.061489887,0.000003065,2268,3,6,1,3,1,3,0.000024385,0.000001237
