route,features,group,seed,split,model,cap,n,rmse,baseline_rmse,delta_rmse,improved
shared25,candidate,group_aoiyear,1,1,ridge30,0.03,75,0.030170225900074545,0.031899458564952084,-0.0017292326648775391,1
shared25,candidate,group_aoiyear,1,1,ridge30,0.04,75,0.030170225900074545,0.031899458564952084,-0.0017292326648775391,1
shared25,candidate,group_aoiyear,1,1,ridge30,0.06,75,0.030170225900074545,0.031899458564952084,-0.0017292326648775391,1
shared25,candidate,group_aoiyear,1,2,ridge30,0.01,80,0.03944733456054747,0.03972801163540584,-0.0002806770748583695,1
shared25,candidate,group_aoiyear,1,2,ridge30,0.02,80,0.03967672083911628,0.03972801163540584,-5.129079628955757e-05,1
shared25,candidate,group_aoiyear,1,2,ridge30,0.03,80,0.03971450385963109,0.03972801163540584,-1.3507775774752873e-05,1
shared25,candidate,group_aoiyear,1,2,ridge30,0.04,80,0.03971450385963109,0.03972801163540584,-1.3507775774752873e-05,1
shared25,candidate,group_aoiyear,1,2,ridge30,0.06,80,0.03971450385963109,0.03972801163540584,-1.3507775774752873e-05,1
shared25,candidate,group_aoiyear,1,3,ridge30,0.01,77,0.05270141111750265,0.051795365240486564,0.0009060458770160859,0
shared25,candidate,group_aoiyear,1,3,ridge30,0.02,77,0.05283348373747626,0.051795365240486564,0.001038118496989697,0
shared25,candidate,group_aoiyear,1,3,ridge30,0.03,77,0.0528225129266251,0.051795365240486564,0.001027147686138534,0
shared25,candidate,group_aoiyear,1,3,ridge30,0.04,77,0.0528225129266251,0.051795365240486564,0.001027147686138534,0
shared25,candidate,group_aoiyear,1,3,ridge30,0.06,77,0.0528225129266251,0.051795365240486564,0.001027147686138534,0
shared25,candidate,group_aoiyear,1,1,ridge100,0.01,75,0.030393031938532128,0.031899458564952084,-0.0015064266264199558,1
shared25,candidate,group_aoiyear,1,1,ridge100,0.02,75,0.03019780593470197,0.031899458564952084,-0.001701652630250114,1
shared25,candidate,group_aoiyear,1,1,ridge100,0.03,75,0.03019780593470197,0.031899458564952084,-0.001701652630250114,1
shared25,candidate,group_aoiyear,1,1,ridge100,0.04,75,0.03019780593470197,0.031899458564952084,-0.001701652630250114,1
shared25,candidate,group_aoiyear,1,1,ridge100,0.06,75,0.03019780593470197,0.031899458564952084,-0.001701652630250114,1
shared25,candidate,group_aoiyear,1,2,ridge100,0.01,80,0.03944328761412838,0.03972801163540584,-0.00028472402127745905,1
shared25,candidate,group_aoiyear,1,2,ridge100,0.02,80,0.03962981597263249,0.03972801163540584,-9.81956627733524e-05,1
shared25,candidate,group_aoiyear,1,2,ridge100,0.03,80,0.03964872436060623,0.03972801163540584,-7.928727479961095e-05,1
shared25,candidate,group_aoiyear,1,2,ridge100,0.04,80,0.03964872436060623,0.03972801163540584,-7.928727479961095e-05,1
shared25,candidate,group_aoiyear,1,2,ridge100,0.06,80,0.03964872436060623,0.03972801163540584,-7.928727479961095e-05,1
shared25,candidate,group_aoiyear,1,3,ridge100,0.01,77,0.05269183669515731,0.051795365240486564,0.0008964714546707483,0
shared25,candidate,group_aoiyear,1,3,ridge100,0.02,77,0.05277472303270517,0.051795365240486564,0.0009793577922186034,0
shared25,candidate,group_aoiyear,1,3,ridge100,0.03,77,0.052762969189612194,0.051795365240486564,0.0009676039491256297,0
shared25,candidate,group_aoiyear,1,3,ridge100,0.04,77,0.052762969189612194,0.051795365240486564,0.0009676039491256297,0
shared25,candidate,group_aoiyear,1,3,ridge100,0.06,77,0.052762969189612194,0.051795365240486564,0.0009676039491256297,0
shared25,candidate,group_aoiyear,1,1,hgb8,0.01,75,0.03138872044698797,0.031899458564952084,-0.0005107381179641143,1
shared25,candidate,group_aoiyear,1,1,hgb8,0.02,75,0.031985573184419275,0.031899458564952084,8.611461946719107e-05,0
shared25,candidate,group_aoiyear,1,1,hgb8,0.03,75,0.03253243703680216,0.031899458564952084,0.0006329784718500792,0
shared25,candidate,group_aoiyear,1,1,hgb8,0.04,75,0.03253243703680216,0.031899458564952084,0.0006329784718500792,0
shared25,candidate,group_aoiyear,1,1,hgb8,0.06,75,0.03253243703680216,0.031899458564952084,0.0006329784718500792,0
shared25,candidate,group_aoiyear,1,2,hgb8,0.01,80,0.040149600452195414,0.03972801163540584,0.000421588816789574,0
shared25,candidate,group_aoiyear,1,2,hgb8,0.02,80,0.04054943434109603,0.03972801163540584,0.000821422705690189,0
shared25,candidate,group_aoiyear,1,2,hgb8,0.03,80,0.04090549031648328,0.03972801163540584,0.0011774786810774401,0
shared25,candidate,group_aoiyear,1,2,hgb8,0.04,80,0.04090549031648328,0.03972801163540584,0.0011774786810774401,0
shared25,candidate,group_aoiyear,1,2,hgb8,0.06,80,0.04090549031648328,0.03972801163540584,0.0011774786810774401,0
shared25,candidate,group_aoiyear,1,3,hgb8,0.01,77,0.05287201927336972,0.051795365240486564,0.0010766540328831578,0
shared25,candidate,group_aoiyear,1,3,hgb8,0.02,77,0.05381250888412249,0.051795365240486564,0.0020171436436359283,0
shared25,candidate,group_aoiyear,1,3,hgb8,0.03,77,0.05479212993763373,0.051795365240486564,0.0029967646971471654,0
shared25,candidate,group_aoiyear,1,3,hgb8,0.04,77,0.05479212993763373,0.051795365240486564,0.0029967646971471654,0
shared25,candidate,group_aoiyear,1,3,hgb8,0.06,77,0.05479212993763373,0.051795365240486564,0.0029967646971471654,0
shared25,candidate,group_aoiyear,2,1,ridge30,0.01,66,0.08685145213717359,0.08630807110926468,0.0005433810279089069,0
shared25,candidate,group_aoiyear,2,1,ridge30,0.02,66,0.08805784379821989,0.08630807110926468,0.001749772688955209,0
shared25,candidate,group_aoiyear,2,1,ridge30,0.03,66,0.08831795675249675,0.08630807110926468,0.0020098856432320678,0
shared25,candidate,group_aoiyear,2,1,ridge30,0.04,66,0.08831795675249675,0.08630807110926468,0.0020098856432320678,0
shared25,candidate,group_aoiyear,2,1,ridge30,0.06,66,0.08831795675249675,0.08630807110926468,0.0020098856432320678,0
shared25,candidate,group_aoiyear,2,2,ridge30,0.01,79,0.07262914930958027,0.07256634540155196,6.280390802830549e-05,0
shared25,candidate,group_aoiyear,2,2,ridge30,0.02,79,0.07294688874547317,0.07256634540155196,0.00038054334392120803,0
shared25,candidate,group_aoiyear,2,2,ridge30,0.03,79,0.07296993944918971,0.07256634540155196,0.0004035940476377481,0
shared25,candidate,group_aoiyear,2,2,ridge30,0.04,79,0.07296993944918971,0.07256634540155196,0.0004035940476377481,0
shared25,candidate,group_aoiyear,2,2,ridge30,0.06,79,0.07296993944918971,0.07256634540155196,0.0004035940476377481,0
shared25,candidate,group_aoiyear,2,3,ridge30,0.01,67,0.08817569670385388,0.08899336100924941,-0.0008176643053955379,1
shared25,candidate,group_aoiyear,2,3,ridge30,0.02,67,0.08814958402879304,0.08899336100924941,-0.0008437769804563733,1
shared25,candidate,group_aoiyear,2,3,ridge30,0.03,67,0.08814958402879304,0.08899336100924941,-0.0008437769804563733,1
shared25,candidate,group_aoiyear,2,3,ridge30,0.04,67,0.08814958402879304,0.08899336100924941,-0.0008437769804563733,1
shared25,candidate,group_aoiyear,2,3,ridge30,0.06,67,0.08814958402879304,0.08899336100924941,-0.0008437769804563733,1
shared25,candidate,group_aoiyear,2,1,ridge100,0.01,66,0.08685391040203817,0.08630807110926468,0.0005458392927734923,0
shared25,candidate,group_aoiyear,2,1,ridge100,0.02,66,0.0880196471825385,0.08630807110926468,0.0017115760732738239,0
shared25,candidate,group_aoiyear,2,1,ridge100,0.03,66,0.08824447127936237,0.08630807110926468,0.0019364001700976907,0
shared25,candidate,group_aoiyear,2,1,ridge100,0.04,66,0.08824447127936237,0.08630807110926468,0.0019364001700976907,0
shared25,candidate,group_aoiyear,2,1,ridge100,0.06,66,0.08824447127936237,0.08630807110926468,0.0019364001700976907,0
shared25,candidate,group_aoiyear,2,2,ridge100,0.01,79,0.07259910835572311,0.07256634540155196,3.2762954171150493e-05,0
shared25,candidate,group_aoiyear,2,2,ridge100,0.02,79,0.07289185965056486,0.07256634540155196,0.0003255142490128926,0
shared25,candidate,group_aoiyear,2,2,ridge100,0.03,79,0.07290647297855223,0.07256634540155196,0.00034012757700026264,0
shared25,candidate,group_aoiyear,2,2,ridge100,0.04,79,0.07290647297855223,0.07256634540155196,0.00034012757700026264,0
shared25,candidate,group_aoiyear,2,2,ridge100,0.06,79,0.07290647297855223,0.07256634540155196,0.00034012757700026264,0
shared25,candidate,group_aoiyear,2,3,ridge100,0.01,67,0.08818319449346311,0.08899336100924941,-0.0008101665157863036,1
shared25,candidate,group_aoiyear,2,3,ridge100,0.02,67,0.0881584175588125,0.08899336100924941,-0.0008349434504369146,1
shared25,candidate,group_aoiyear,2,3,ridge100,0.03,67,0.0881584175588125,0.08899336100924941,-0.0008349434504369146,1
shared25,candidate,group_aoiyear,2,3,ridge100,0.04,67,0.0881584175588125,0.08899336100924941,-0.0008349434504369146,1
shared25,candidate,group_aoiyear,2,3,ridge100,0.06,67,0.0881584175588125,0.08899336100924941,-0.0008349434504369146,1
shared25,candidate,group_aoiyear,2,1,hgb8,0.01,66,0.08718330222638586,0.08630807110926468,0.000875231117121178,0
shared25,candidate,group_aoiyear,2,1,hgb8,0.02,66,0.08850581069941096,0.08630807110926468,0.002197739590146283,0
shared25,candidate,group_aoiyear,2,1,hgb8,0.03,66,0.08869702541497679,0.08630807110926468,0.002388954305712107,0
shared25,candidate,group_aoiyear,2,1,hgb8,0.04,66,0.08869702541497679,0.08630807110926468,0.002388954305712107,0
shared25,candidate,group_aoiyear,2,1,hgb8,0.06,66,0.08869702541497679,0.08630807110926468,0.002388954305712107,0
shared25,candidate,group_aoiyear,2,2,hgb8,0.01,79,0.07266678571698997,0.07256634540155196,0.00010044031543800236,0
shared25,candidate,group_aoiyear,2,2,hgb8,0.02,79,0.07274670651405143,0.07256634540155196,0.00018036111249947195,0
shared25,candidate,group_aoiyear,2,2,hgb8,0.03,79,0.07274670651405143,0.07256634540155196,0.00018036111249947195,0
shared25,candidate,group_aoiyear,2,2,hgb8,0.04,79,0.07274670651405143,0.07256634540155196,0.00018036111249947195,0
shared25,candidate,group_aoiyear,2,2,hgb8,0.06,79,0.07274670651405143,0.07256634540155196,0.00018036111249947195,0
shared25,candidate,group_aoiyear,2,3,hgb8,0.01,67,0.08727669059294355,0.08899336100924941,-0.0017166704163058683,1
shared25,candidate,group_aoiyear,2,3,hgb8,0.02,67,0.08682360468754183,0.08899336100924941,-0.002169756321707586,1
shared25,candidate,group_aoiyear,2,3,hgb8,0.03,67,0.08682360468754183,0.08899336100924941,-0.002169756321707586,1
shared25,candidate,group_aoiyear,2,3,hgb8,0.04,67,0.08682360468754183,0.08899336100924941,-0.002169756321707586,1
shared25,candidate,group_aoiyear,2,3,hgb8,0.06,67,0.08682360468754183,0.08899336100924941,-0.002169756321707586,1
shared25,compact,group_aoi,0,1,ridge30,0.01,75,0.058098816265589284,0.05966821403893256,-0.0015693977733432785,1
shared25,compact,group_aoi,0,1,ridge30,0.02,75,0.057403417503741075,0.05966821403893256,-0.002264796535191488,1
shared25,compact,group_aoi,0,1,ridge30,0.03,75,0.05717231576930093,0.05966821403893256,-0.002495898269631633,1
shared25,compact,group_aoi,0,1,ridge30,0.04,75,0.05677097269670213,0.05966821403893256,-0.0028972413422304333,1
shared25,compact,group_aoi,0,1,ridge30,0.06,75,0.056726296249716174,0.05966821403893256,-0.002941917789216389,1
shared25,compact,group_aoi,0,2,ridge30,0.01,68,0.0571690376261396,0.0587025776522498,-0.0015335400261102042,1
shared25,compact,group_aoi,0,2,ridge30,0.02,68,0.056182598460712704,0.0587025776522498,-0.0025199791915370973,1
shared25,compact,group_aoi,0,2,ridge30,0.03,68,0.05494871373728268,0.0587025776522498,-0.003753863914967119,1
shared25,compact,group_aoi,0,2,ridge30,0.04,68,0.054488577518297186,0.0587025776522498,-0.004214000133952615,1
shared25,compact,group_aoi,0,2,ridge30,0.06,68,0.05480517063828614,0.0587025776522498,-0.003897407013963662,1
shared25,compact,group_aoi,0,3,ridge30,0.01,81,0.06289876468555432,0.06297661088127376,-7.784619571944706e-05,1
shared25,compact,group_aoi,0,3,ridge30,0.02,81,0.06275892997736215,0.06297661088127376,-0.0002176809039116101,1
shared25,compact,group_aoi,0,3,ridge30,0.03,81,0.06298757278369504,0.06297661088127376,1.0961902421280367e-05,0
shared25,compact,group_aoi,0,3,ridge30,0.04,81,0.06339012853843057,0.06297661088127376,0.00041351765715680333,0
shared25,compact,group_aoi,0,3,ridge30,0.06,81,0.06372663643378584,0.06297661088127376,0.0007500255525120791,0
shared25,compact,group_aoi,0,1,ridge100,0.01,75,0.05811741010178211,0.05966821403893256,-0.001550803937150451,1
shared25,compact,group_aoi,0,1,ridge100,0.02,75,0.05714377243562207,0.05966821403893256,-0.002524441603310494,1
shared25,compact,group_aoi,0,1,ridge100,0.03,75,0.05675541946643992,0.05966821403893256,-0.00291279457249264,1
shared25,compact,group_aoi,0,1,ridge100,0.04,75,0.05693139027595,0.05966821403893256,-0.0027368237629825654,1
shared25,compact,group_aoi,0,1,ridge100,0.06,75,0.05770103604371035,0.05966821403893256,-0.0019671779952222107,1
shared25,compact,group_aoi,0,2,ridge100,0.01,68,0.057153772482229456,0.0587025776522498,-0.0015488051700203453,1
shared25,compact,group_aoi,0,2,ridge100,0.02,68,0.05587630044382199,0.0587025776522498,-0.0028262772084278118,1
shared25,compact,group_aoi,0,2,ridge100,0.03,68,0.05490124726482265,0.0587025776522498,-0.0038013303874271515,1
shared25,compact,group_aoi,0,2,ridge100,0.04,68,0.05485652592382836,0.0587025776522498,-0.0038460517284214443,1
shared25,compact,group_aoi,0,2,ridge100,0.06,68,0.055412244393495944,0.0587025776522498,-0.003290333258753858,1
shared25,compact,group_aoi,0,3,ridge100,0.01,81,0.06263362894466029,0.06297661088127376,-0.0003429819366134734,1
shared25,compact,group_aoi,0,3,ridge100,0.02,81,0.06250579066842377,0.06297661088127376,-0.0004708202128499983,1
shared25,compact,group_aoi,0,3,ridge100,0.03,81,0.06263363116327869,0.06297661088127376,-0.0003429797179950733,1
shared25,compact,group_aoi,0,3,ridge100,0.04,81,0.0628148068076275,0.06297661088127376,-0.00016180407364627114,1
shared25,compact,group_aoi,0,3,ridge100,0.06,81,0.06283930298009462,0.06297661088127376,-0.00013730790117914837,1
shared25,compact,group_aoi,0,1,hgb8,0.01,75,0.05998560852693421,0.05966821403893256,0.00031739448800164466,0
shared25,compact,group_aoi,0,1,hgb8,0.02,75,0.06057936636576477,0.05966821403893256,0.0009111523268322055,0
shared25,compact,group_aoi,0,1,hgb8,0.03,75,0.06057936636576477,0.05966821403893256,0.0009111523268322055,0
shared25,compact,group_aoi,0,1,hgb8,0.04,75,0.06057936636576477,0.05966821403893256,0.0009111523268322055,0
shared25,compact,group_aoi,0,1,hgb8,0.06,75,0.06057936636576477,0.05966821403893256,0.0009111523268322055,0
shared25,compact,group_aoi,0,2,hgb8,0.01,68,0.056716799833785365,0.0587025776522498,-0.001985777818464436,1
shared25,compact,group_aoi,0,2,hgb8,0.02,68,0.05600292410883026,0.0587025776522498,-0.0026996535434195418,1
shared25,compact,group_aoi,0,2,hgb8,0.03,68,0.05600292410883026,0.0587025776522498,-0.0026996535434195418,1
shared25,compact,group_aoi,0,2,hgb8,0.04,68,0.05600292410883026,0.0587025776522498,-0.0026996535434195418,1
shared25,compact,group_aoi,0,2,hgb8,0.06,68,0.05600292410883026,0.0587025776522498,-0.0026996535434195418,1
shared25,compact,group_aoi,0,3,hgb8,0.01,81,0.06450813727707072,0.06297661088127376,0.001531526395796956,0
shared25,compact,group_aoi,0,3,hgb8,0.02,81,0.06496952453213994,0.06297661088127376,0.0019929136508661793,0
shared25,compact,group_aoi,0,3,hgb8,0.03,81,0.06500616121563019,0.06297661088127376,0.0020295503343564225,0
shared25,compact,group_aoi,0,3,hgb8,0.04,81,0.06500616121563019,0.06297661088127376,0.0020295503343564225,0
shared25,compact,group_aoi,0,3,hgb8,0.06,81,0.06500616121563019,0.06297661088127376,0.0020295503343564225,0
shared25,compact,group_aoi,1,1,ridge30,0.01,75,0.030437126460706898,0.031899458564952084,-0.0014623321042451856,1
shared25,compact,group_aoi,1,1,ridge30,0.02,75,0.030457934679932876,0.031899458564952084,-0.0014415238850192073,1
shared25,compact,group_aoi,1,1,ridge30,0.03,75,0.030565542713754643,0.031899458564952084,-0.0013339158511974404,1
shared25,compact,group_aoi,1,1,ridge30,0.04,75,0.030551425625854344,0.031899458564952084,-0.0013480329390977396,1
shared25,compact,group_aoi,1,1,ridge30,0.06,75,0.030157621017275336,0.031899458564952084,-0.0017418375476767473,1
shared25,compact,group_aoi,1,2,ridge30,0.01,80,0.03990989849872603,0.03972801163540584,0.00018188686332019227,0
shared25,compact,group_aoi,1,2,ridge30,0.02,80,0.040848858699975545,0.03972801163540584,0.001120847064569705,0
shared25,compact,group_aoi,1,2,ridge30,0.03,80,0.041209715127487535,0.03972801163540584,0.0014817034920816957,0
shared25,compact,group_aoi,1,2,ridge30,0.04,80,0.04127741895567829,0.03972801163540584,0.00154940732027245,0
shared25,compact,group_aoi,1,2,ridge30,0.06,80,0.04185042605301122,0.03972801163540584,0.002122414417605377,0
shared25,compact,group_aoi,1,3,ridge30,0.01,77,0.05317509684157252,0.051795365240486564,0.001379731601085954,0
shared25,compact,group_aoi,1,3,ridge30,0.02,77,0.05447378222667546,0.051795365240486564,0.0026784169861888973,0
shared25,compact,group_aoi,1,3,ridge30,0.03,77,0.05524657102265028,0.051795365240486564,0.0034512057821637146,0
shared25,compact,group_aoi,1,3,ridge30,0.04,77,0.055331174593109815,0.051795365240486564,0.003535809352623251,0
shared25,compact,group_aoi,1,3,ridge30,0.06,77,0.05563189750691827,0.051795365240486564,0.0038365322664317067,0
shared25,compact,group_aoi,1,1,ridge100,0.01,75,0.030667894285589907,0.031899458564952084,-0.0012315642793621767,1
shared25,compact,group_aoi,1,1,ridge100,0.02,75,0.030399608510701143,0.031899458564952084,-0.001499850054250941,1
shared25,compact,group_aoi,1,1,ridge100,0.03,75,0.030167754443584653,0.031899458564952084,-0.0017317041213674306,1
shared25,compact,group_aoi,1,1,ridge100,0.04,75,0.029910085566553866,0.031899458564952084,-0.001989372998398218,1
shared25,compact,group_aoi,1,1,ridge100,0.06,75,0.029753345086356395,0.031899458564952084,-0.002146113478595689,1
shared25,compact,group_aoi,1,2,ridge100,0.01,80,0.03983072772979091,0.03972801163540584,0.0001027160943850719,0
shared25,compact,group_aoi,1,2,ridge100,0.02,80,0.04008759408765847,0.03972801163540584,0.00035958245225262836,0
shared25,compact,group_aoi,1,2,ridge100,0.03,80,0.039885865038517716,0.03972801163540584,0.00015785340311187668,0
shared25,compact,group_aoi,1,2,ridge100,0.04,80,0.04009141621039858,0.03972801163540584,0.00036340457499273865,0
shared25,compact,group_aoi,1,2,ridge100,0.06,80,0.04022375924829482,0.03972801163540584,0.0004957476128889804,0
shared25,compact,group_aoi,1,3,ridge100,0.01,77,0.053179954880801523,0.051795365240486564,0.0013845896403149593,0
shared25,compact,group_aoi,1,3,ridge100,0.02,77,0.05439633455435431,0.051795365240486564,0.002600969313867746,0
