tag,candidate,n,rmse,mae
exact2023,state_z_w14_w0.175,169,0.0719411180511418,0.04858396167361417
exact2023,state_z_w14_w0.200,169,0.07238023073841846,0.04928559875761032
exact2023,state_z_w14_w0.225,169,0.07288749298274458,0.050011829148740854
exact2023,state_z_w14_w0.250,169,0.0734614930500133,0.05077451016270186
exact2023,state_z_w14_w0.275,169,0.07410068005915486,0.05158687356115332
exact2023,state_z_w14_w0.300,169,0.074803382982228,0.05245275292668143
exact2023,state_z_w14_w0.325,169,0.07556782994242385,0.05333482905295375
exact2023,state_z_w14_w0.350,169,0.0763921673674263,0.05423172984799329
exact2023,state_z_w14_w0.375,169,0.0772744786086792,0.05515995518891494
exact2023,state_z_w14_w0.400,169,0.07821280169932625,0.05614463774125662
exact2023,state_z_w14_w0.425,169,0.07920514599025504,0.05723194530871555
exact2023,state_z_w14_w0.450,169,0.08024950747064845,0.05840171425785844
exact2023,state_z_w14_w0.475,169,0.08134388264332039,0.0595771379283979
exact2023,state_z_w14_w0.500,169,0.08248628088332907,0.060770990896461076
exact2023,delta_z_w14_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,delta_z_w14_w0.025,169,0.07079484357079945,0.04531155337811972
exact2023,delta_z_w14_w0.050,169,0.07080529806395096,0.04567395051398484
exact2023,delta_z_w14_w0.075,169,0.0708885469444852,0.046102365077548946
exact2023,delta_z_w14_w0.100,169,0.07104433431414914,0.04659432330817037
exact2023,delta_z_w14_w0.125,169,0.07127218450872166,0.04722224466237996
exact2023,delta_z_w14_w0.150,169,0.07157140928760945,0.04788963836840777
exact2023,delta_z_w14_w0.175,169,0.0719411180511418,0.04858396167361417
exact2023,delta_z_w14_w0.200,169,0.07238023073841846,0.04928559875761032
exact2023,delta_z_w14_w0.225,169,0.07288749298274458,0.050011829148740854
exact2023,delta_z_w14_w0.250,169,0.0734614930500133,0.050774510162701875
exact2023,delta_z_w14_w0.275,169,0.07410068005915486,0.05158687356115331
exact2023,delta_z_w14_w0.300,169,0.074803382982228,0.05245275292668143
exact2023,delta_z_w14_w0.325,169,0.07556782994242385,0.05333482905295375
exact2023,delta_z_w14_w0.350,169,0.0763921673674263,0.05423172984799329
exact2023,delta_z_w14_w0.375,169,0.0772744786086792,0.05515995518891494
exact2023,delta_z_w14_w0.400,169,0.07821280169932626,0.056144637741256616
exact2023,delta_z_w14_w0.425,169,0.07920514599025504,0.05723194530871555
exact2023,delta_z_w14_w0.450,169,0.08024950747064845,0.05840171425785844
exact2023,delta_z_w14_w0.475,169,0.08134388264332038,0.059577137928397916
exact2023,delta_z_w14_w0.500,169,0.08248628088332909,0.06077099089646107
exact2023,state_z_w30_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,state_z_w30_w0.025,169,0.07089248656400078,0.04542741307082343
exact2023,state_z_w30_w0.050,169,0.07101404953949851,0.04591460270513202
exact2023,state_z_w30_w0.075,169,0.07122146275584003,0.04653595367861345
exact2023,state_z_w30_w0.100,169,0.0715139792381637,0.047287051033327455
exact2023,state_z_w30_w0.125,169,0.0718905601604505,0.04807899713069097
exact2023,state_z_w30_w0.150,169,0.0723498928693197,0.048896578568496635
exact2023,state_z_w30_w0.175,169,0.0728904129535055,0.049734218248983914
exact2023,state_z_w30_w0.200,169,0.07351032952704625,0.05058063153140296
exact2023,state_z_w30_w0.225,169,0.07420765282724644,0.051446794012678404
exact2023,state_z_w30_w0.250,169,0.07498022321515978,0.05243041954234619
exact2023,state_z_w30_w0.275,169,0.0758257407017767,0.05349917298887037
exact2023,state_z_w30_w0.300,169,0.0767417941988771,0.05456792643539455
exact2023,state_z_w30_w0.325,169,0.07772588979911636,0.05564966076764903
exact2023,state_z_w30_w0.350,169,0.07877547751412109,0.05673909346887511
exact2023,state_z_w30_w0.375,169,0.07988797603145953,0.057887552478259226
exact2023,state_z_w30_w0.400,169,0.08106079518201231,0.059085866414426
exact2023,state_z_w30_w0.425,169,0.0822913559311614,0.06037366789895393
exact2023,state_z_w30_w0.450,169,0.0835771078151779,0.06170346213873008
exact2023,state_z_w30_w0.475,169,0.08491554383516892,0.06309559533266641
exact2023,state_z_w30_w0.500,169,0.08630421289373397,0.06451986782987966
exact2023,delta_z_w30_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,delta_z_w30_w0.025,169,0.07089248656400078,0.04542741307082343
exact2023,delta_z_w30_w0.050,169,0.07101404953949851,0.04591460270513202
exact2023,delta_z_w30_w0.075,169,0.07122146275584003,0.04653595367861345
exact2023,delta_z_w30_w0.100,169,0.0715139792381637,0.047287051033327455
exact2023,delta_z_w30_w0.125,169,0.07189056016045049,0.04807899713069097
exact2023,delta_z_w30_w0.150,169,0.0723498928693197,0.048896578568496635
exact2023,delta_z_w30_w0.175,169,0.0728904129535055,0.049734218248983914
exact2023,delta_z_w30_w0.200,169,0.07351032952704625,0.05058063153140296
exact2023,delta_z_w30_w0.225,169,0.07420765282724644,0.051446794012678404
exact2023,delta_z_w30_w0.250,169,0.07498022321515978,0.05243041954234619
exact2023,delta_z_w30_w0.275,169,0.0758257407017767,0.05349917298887037
exact2023,delta_z_w30_w0.300,169,0.0767417941988771,0.054567926435394536
exact2023,delta_z_w30_w0.325,169,0.07772588979911635,0.05564966076764903
exact2023,delta_z_w30_w0.350,169,0.07877547751412109,0.05673909346887511
exact2023,delta_z_w30_w0.375,169,0.07988797603145953,0.057887552478259226
exact2023,delta_z_w30_w0.400,169,0.08106079518201231,0.059085866414426
exact2023,delta_z_w30_w0.425,169,0.0822913559311614,0.06037366789895393
exact2023,delta_z_w30_w0.450,169,0.0835771078151779,0.06170346213873008
exact2023,delta_z_w30_w0.475,169,0.08491554383516892,0.06309559533266641
exact2023,delta_z_w30_w0.500,169,0.08630421289373397,0.06451986782987966
exact2023,state_z_w60_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,state_z_w60_w0.025,169,0.07105133314356489,0.04565997660637671
exact2023,state_z_w60_w0.050,169,0.07139113602899218,0.046541011369882944
exact2023,state_z_w60_w0.075,169,0.07187455809161006,0.04766185826141022
exact2023,state_z_w60_w0.100,169,0.07249872642702306,0.04879163142069501
exact2023,state_z_w60_w0.125,169,0.07326004369053002,0.049995561401732946
exact2023,state_z_w60_w0.150,169,0.07415428581584711,0.05121763309452462
exact2023,state_z_w60_w0.175,169,0.07517670944847385,0.05252003453287292
exact2023,state_z_w60_w0.200,169,0.07632216334371104,0.05384271147699848
exact2023,state_z_w60_w0.225,169,0.07758519850299991,0.05520363891039852
exact2023,state_z_w60_w0.250,169,0.0789601726907789,0.056658433614391324
exact2023,state_z_w60_w0.275,169,0.08044134603105105,0.058267629408515986
exact2023,state_z_w60_w0.300,169,0.08202296548247262,0.05991280341031193
exact2023,state_z_w60_w0.325,169,0.08369933701716183,0.06157434601283744
exact2023,state_z_w60_w0.350,169,0.08546488520443889,0.06327257481696477
exact2023,state_z_w60_w0.375,169,0.0873142005874493,0.06511628686177948
exact2023,state_z_w60_w0.400,169,0.08924207573092799,0.06697917529728181
exact2023,state_z_w60_w0.425,169,0.09124353112755983,0.0688603098259835
exact2023,state_z_w60_w0.450,169,0.09331383230694798,0.07074685678876538
exact2023,state_z_w60_w0.475,169,0.09544849952887881,0.07265209861864108
exact2023,state_z_w60_w0.500,169,0.09764331139479798,0.07457973166879893
exact2023,delta_z_w60_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,delta_z_w60_w0.025,169,0.07105133314356489,0.04565997660637671
exact2023,delta_z_w60_w0.050,169,0.07139113602899218,0.046541011369882944
exact2023,delta_z_w60_w0.075,169,0.07187455809161006,0.04766185826141022
exact2023,delta_z_w60_w0.100,169,0.07249872642702306,0.04879163142069501
exact2023,delta_z_w60_w0.125,169,0.07326004369053002,0.049995561401732946
exact2023,delta_z_w60_w0.150,169,0.07415428581584711,0.05121763309452462
exact2023,delta_z_w60_w0.175,169,0.07517670944847385,0.05252003453287292
exact2023,delta_z_w60_w0.200,169,0.07632216334371104,0.05384271147699848
exact2023,delta_z_w60_w0.225,169,0.07758519850299991,0.05520363891039851
exact2023,delta_z_w60_w0.250,169,0.0789601726907789,0.056658433614391324
exact2023,delta_z_w60_w0.275,169,0.08044134603105105,0.058267629408515986
exact2023,delta_z_w60_w0.300,169,0.08202296548247262,0.059912803410311924
exact2023,delta_z_w60_w0.325,169,0.08369933701716183,0.06157434601283745
exact2023,delta_z_w60_w0.350,169,0.08546488520443889,0.06327257481696477
exact2023,delta_z_w60_w0.375,169,0.0873142005874493,0.06511628686177948
exact2023,delta_z_w60_w0.400,169,0.08924207573092799,0.06697917529728181
exact2023,delta_z_w60_w0.425,169,0.09124353112755983,0.0688603098259835
exact2023,delta_z_w60_w0.450,169,0.09331383230694798,0.07074685678876538
exact2023,delta_z_w60_w0.475,169,0.09544849952887881,0.07265209861864108
exact2023,delta_z_w60_w0.500,169,0.09764331139479798,0.07457973166879893
exact2023,state_z_interp_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,state_z_interp_w0.025,169,0.07084490917843513,0.04532498138498092
exact2023,state_z_interp_w0.050,169,0.07092823956970543,0.04574683709938202
exact2023,state_z_interp_w0.075,169,0.07110687062892006,0.04624423652586199
exact2023,state_z_interp_w0.100,169,0.0713800868803202,0.046840243985447214
exact2023,state_z_interp_w0.125,169,0.07174680777337616,0.0475807459931798
exact2023,state_z_interp_w0.150,169,0.07220560863617978,0.048366489645769034
exact2023,state_z_interp_w0.175,169,0.07275474748493166,0.04918295956272735
exact2023,state_z_interp_w0.200,169,0.07339219655314058,0.050005801740456476
exact2023,state_z_interp_w0.225,169,0.074115677278273,0.05083828569340726
exact2023,state_z_interp_w0.250,169,0.07492269744318504,0.05168789261375452
exact2023,state_z_interp_w0.275,169,0.07581058920845173,0.05264682142604693
exact2023,state_z_interp_w0.300,169,0.07677654687680238,0.053670495322185825
exact2023,state_z_interp_w0.325,169,0.07781766338526676,0.05473813439471875
exact2023,state_z_interp_w0.350,169,0.07893096470576794,0.05586959533184667
exact2023,state_z_interp_w0.375,169,0.08011344153291206,0.057038577425373764
exact2023,state_z_interp_w0.400,169,0.08136207783319632,0.05822941087378896
exact2023,state_z_interp_w0.425,169,0.08267387601078419,0.05951319583582134
exact2023,state_z_interp_w0.450,169,0.08404587860318657,0.06094062209958
exact2023,state_z_interp_w0.475,169,0.08547518655107034,0.062379211890233335
exact2023,state_z_interp_w0.500,169,0.08695897418853682,0.06382713560137805
exact2023,delta_z_interp_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,delta_z_interp_w0.025,169,0.07084490917843513,0.04532498138498092
exact2023,delta_z_interp_w0.050,169,0.07092823956970544,0.04574683709938202
exact2023,delta_z_interp_w0.075,169,0.07110687062892006,0.04624423652586199
exact2023,delta_z_interp_w0.100,169,0.0713800868803202,0.046840243985447214
exact2023,delta_z_interp_w0.125,169,0.07174680777337618,0.0475807459931798
exact2023,delta_z_interp_w0.150,169,0.07220560863617978,0.048366489645769034
exact2023,delta_z_interp_w0.175,169,0.07275474748493166,0.04918295956272735
exact2023,delta_z_interp_w0.200,169,0.07339219655314058,0.050005801740456476
exact2023,delta_z_interp_w0.225,169,0.074115677278273,0.05083828569340726
exact2023,delta_z_interp_w0.250,169,0.07492269744318504,0.051687892613754526
exact2023,delta_z_interp_w0.275,169,0.07581058920845173,0.05264682142604693
exact2023,delta_z_interp_w0.300,169,0.07677654687680238,0.053670495322185825
exact2023,delta_z_interp_w0.325,169,0.07781766338526676,0.05473813439471875
exact2023,delta_z_interp_w0.350,169,0.07893096470576794,0.05586959533184667
exact2023,delta_z_interp_w0.375,169,0.08011344153291206,0.057038577425373764
exact2023,delta_z_interp_w0.400,169,0.08136207783319632,0.05822941087378896
exact2023,delta_z_interp_w0.425,169,0.08267387601078419,0.05951319583582134
exact2023,delta_z_interp_w0.450,169,0.08404587860318657,0.06094062209958
exact2023,delta_z_interp_w0.475,169,0.08547518655107034,0.062379211890233335
exact2023,delta_z_interp_w0.500,169,0.08695897418853682,0.06382713560137807
exact2023,state_peer_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,state_peer_w0.025,169,0.07082883494158575,0.04566986907611076
exact2023,state_peer_w0.050,169,0.0710638457060431,0.04669005444637939
exact2023,state_peer_w0.075,169,0.07155965299536651,0.047889849551333914
exact2023,state_peer_w0.100,169,0.07231089247158617,0.04916903904478541
exact2023,state_peer_w0.125,169,0.07330971195000284,0.050573128039124865
exact2023,state_peer_w0.150,169,0.07454616036579312,0.05217170502918953
exact2023,state_peer_w0.175,169,0.07600864192516375,0.0540560019141378
exact2023,state_peer_w0.200,169,0.07768439181887209,0.05602900792054804
exact2023,state_peer_w0.225,169,0.07955993514428845,0.05813316852644611
exact2023,state_peer_w0.250,169,0.08162150017607978,0.06031695642194069
exact2023,state_peer_w0.275,169,0.0838553681332284,0.06255273648899004
exact2023,state_peer_w0.300,169,0.08624815187272007,0.06480346225450918
exact2023,state_peer_w0.325,169,0.08878700412276214,0.06714768533414571
exact2023,state_peer_w0.350,169,0.09145976144549055,0.06956041039679986
exact2023,state_peer_w0.375,169,0.09425503322991167,0.07204718239251295
exact2023,state_peer_w0.400,169,0.09716224615359886,0.07461193307272174
exact2023,state_peer_w0.425,169,0.10017165431891589,0.07717668375293052
exact2023,state_peer_w0.450,169,0.10327432422097607,0.07974143443313927
exact2023,state_peer_w0.475,169,0.10646210227374461,0.08236957937017099
exact2023,state_peer_w0.500,169,0.10972757110556257,0.0850024656328745
exact2023,delta_peer_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,delta_peer_w0.025,169,0.07082883494158575,0.04566986907611076
exact2023,delta_peer_w0.050,169,0.0710638457060431,0.04669005444637939
exact2023,delta_peer_w0.075,169,0.07155965299536651,0.047889849551333914
exact2023,delta_peer_w0.100,169,0.07231089247158617,0.04916903904478541
exact2023,delta_peer_w0.125,169,0.07330971195000284,0.050573128039124865
exact2023,delta_peer_w0.150,169,0.07454616036579312,0.05217170502918953
exact2023,delta_peer_w0.175,169,0.07600864192516375,0.0540560019141378
exact2023,delta_peer_w0.200,169,0.07768439181887209,0.05602900792054804
exact2023,delta_peer_w0.225,169,0.07955993514428845,0.05813316852644611
exact2023,delta_peer_w0.250,169,0.08162150017607978,0.06031695642194069
exact2023,delta_peer_w0.275,169,0.0838553681332284,0.06255273648899004
exact2023,delta_peer_w0.300,169,0.08624815187272007,0.06480346225450918
exact2023,delta_peer_w0.325,169,0.08878700412276214,0.06714768533414572
exact2023,delta_peer_w0.350,169,0.09145976144549055,0.06956041039679987
exact2023,delta_peer_w0.375,169,0.09425503322991167,0.07204718239251295
exact2023,delta_peer_w0.400,169,0.09716224615359886,0.07461193307272174
exact2023,delta_peer_w0.425,169,0.1001716543189159,0.07717668375293052
exact2023,delta_peer_w0.450,169,0.10327432422097607,0.07974143443313927
exact2023,delta_peer_w0.475,169,0.10646210227374461,0.08236957937017096
exact2023,delta_peer_w0.500,169,0.10972757110556257,0.0850024656328745
exact2023,state_peer30_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,state_peer30_w0.025,169,0.07105544213034314,0.04593932536822945
exact2023,state_peer30_w0.050,169,0.07152751141555456,0.047185090002580005
exact2023,state_peer30_w0.075,169,0.07226805735356938,0.04862507232104465
exact2023,state_peer30_w0.100,169,0.0732689397317039,0.050172084565936505
exact2023,state_peer30_w0.125,169,0.07451966946082143,0.051821642520690596
exact2023,state_peer30_w0.150,169,0.07600791363460034,0.05372779440714818
exact2023,state_peer30_w0.175,169,0.07772002911098533,0.0557978237035916
exact2023,state_peer30_w0.200,169,0.07964157900451688,0.05796949057293984
exact2023,state_peer30_w0.225,169,0.08175779766508981,0.060183615652033826
exact2023,state_peer30_w0.250,169,0.08405398291069606,0.06249506022219192
exact2023,state_peer30_w0.275,169,0.08651580664046404,0.0648160405936573
exact2023,state_peer30_w0.300,169,0.08912954473989812,0.06715003582245413
exact2023,state_peer30_w0.325,169,0.09188223377686022,0.06955361232841005
exact2023,state_peer30_w0.350,169,0.09476176556767214,0.07205212518804138
exact2023,state_peer30_w0.375,169,0.09775693190036225,0.07465412350677098
exact2023,state_peer30_w0.400,169,0.1008574312930606,0.07736051262589379
exact2023,state_peer30_w0.425,169,0.104053848323306,0.08012576392231961
exact2023,state_peer30_w0.450,169,0.10733761431174749,0.08292616162514345
exact2023,state_peer30_w0.475,169,0.11070095633181366,0.08575530452962257
exact2023,state_peer30_w0.500,169,0.11413683984941726,0.08860293027627311
exact2023,delta_peer30_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,delta_peer30_w0.025,169,0.07105544213034314,0.04593932536822945
exact2023,delta_peer30_w0.050,169,0.07152751141555456,0.047185090002580005
exact2023,delta_peer30_w0.075,169,0.07226805735356938,0.04862507232104465
exact2023,delta_peer30_w0.100,169,0.0732689397317039,0.050172084565936505
exact2023,delta_peer30_w0.125,169,0.07451966946082143,0.051821642520690596
exact2023,delta_peer30_w0.150,169,0.07600791363460034,0.05372779440714818
exact2023,delta_peer30_w0.175,169,0.07772002911098533,0.0557978237035916
exact2023,delta_peer30_w0.200,169,0.07964157900451688,0.05796949057293984
exact2023,delta_peer30_w0.225,169,0.08175779766508981,0.060183615652033826
exact2023,delta_peer30_w0.250,169,0.08405398291069606,0.06249506022219192
exact2023,delta_peer30_w0.275,169,0.08651580664046404,0.0648160405936573
exact2023,delta_peer30_w0.300,169,0.08912954473989812,0.06715003582245413
exact2023,delta_peer30_w0.325,169,0.09188223377686022,0.06955361232841005
exact2023,delta_peer30_w0.350,169,0.09476176556767213,0.07205212518804138
exact2023,delta_peer30_w0.375,169,0.09775693190036225,0.07465412350677098
exact2023,delta_peer30_w0.400,169,0.1008574312930606,0.07736051262589379
exact2023,delta_peer30_w0.425,169,0.104053848323306,0.08012576392231961
exact2023,delta_peer30_w0.450,169,0.10733761431174749,0.08292616162514345
exact2023,delta_peer30_w0.475,169,0.11070095633181366,0.08575530452962257
exact2023,delta_peer30_w0.500,169,0.11413683984941723,0.08860293027627311
exact2023,state_local_peer_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,state_local_peer_w0.025,169,0.07084187977677919,0.045531401821399385
exact2023,state_local_peer_w0.050,169,0.07096395845552171,0.04621280920369494
exact2023,state_local_peer_w0.075,169,0.07122274512313942,0.047151331748129924
exact2023,state_local_peer_w0.100,169,0.0716167578147995,0.04809527407684693
exact2023,state_local_peer_w0.125,169,0.07214378095692589,0.04904880802994394
exact2023,state_local_peer_w0.150,169,0.07280092592438268,0.05003035569006128
exact2023,state_local_peer_w0.175,169,0.07358470665813178,0.05105457706833548
exact2023,state_local_peer_w0.200,169,0.07449112595677719,0.05219743337538473
exact2023,state_local_peer_w0.225,169,0.07551576784011986,0.05347091532837748
exact2023,state_local_peer_w0.250,169,0.07665389156779069,0.05483732605527272
exact2023,state_local_peer_w0.275,169,0.07790052340209042,0.0563364989635451
exact2023,state_local_peer_w0.300,169,0.07925054292547122,0.05789775090425321
exact2023,state_local_peer_w0.325,169,0.08069876154857379,0.059502562026274824
exact2023,state_local_peer_w0.350,169,0.0822399916755497,0.061156557219936736
exact2023,state_local_peer_w0.375,169,0.08386910575381548,0.06283174485570571
exact2023,state_local_peer_w0.400,169,0.08558108507680996,0.06458363948695837
exact2023,state_local_peer_w0.425,169,0.08737105870786378,0.06634321063302545
exact2023,state_local_peer_w0.450,169,0.0892343332488738,0.06813863986870583
exact2023,state_local_peer_w0.475,169,0.09116641440156813,0.06996943535858911
exact2023,state_local_peer_w0.500,169,0.09316302138260182,0.07180659476069817
exact2023,delta_local_peer_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,delta_local_peer_w0.025,169,0.07084187977677919,0.045531401821399385
exact2023,delta_local_peer_w0.050,169,0.07096395845552171,0.04621280920369494
exact2023,delta_local_peer_w0.075,169,0.07122274512313942,0.04715133174812992
exact2023,delta_local_peer_w0.100,169,0.0716167578147995,0.04809527407684693
exact2023,delta_local_peer_w0.125,169,0.07214378095692589,0.04904880802994394
exact2023,delta_local_peer_w0.150,169,0.07280092592438268,0.05003035569006128
exact2023,delta_local_peer_w0.175,169,0.07358470665813177,0.05105457706833548
exact2023,delta_local_peer_w0.200,169,0.07449112595677719,0.05219743337538473
exact2023,delta_local_peer_w0.225,169,0.07551576784011986,0.053470915328377486
exact2023,delta_local_peer_w0.250,169,0.07665389156779069,0.05483732605527272
exact2023,delta_local_peer_w0.275,169,0.07790052340209043,0.0563364989635451
exact2023,delta_local_peer_w0.300,169,0.07925054292547122,0.05789775090425321
exact2023,delta_local_peer_w0.325,169,0.08069876154857379,0.059502562026274824
exact2023,delta_local_peer_w0.350,169,0.0822399916755497,0.06115655721993675
exact2023,delta_local_peer_w0.375,169,0.08386910575381548,0.06283174485570571
exact2023,delta_local_peer_w0.400,169,0.08558108507680996,0.06458363948695837
exact2023,delta_local_peer_w0.425,169,0.08737105870786378,0.06634321063302545
exact2023,delta_local_peer_w0.450,169,0.0892343332488738,0.06813863986870583
exact2023,delta_local_peer_w0.475,169,0.09116641440156813,0.06996943535858911
exact2023,delta_local_peer_w0.500,169,0.09316302138260182,0.07180659476069817
exact2023,gate_w0.000,169,0.07085721568596635,0.04507310811478096
exact2023,gate_w0.025,169,0.07083295906401636,0.04535789277192039
exact2023,gate_w0.050,169,0.07090061111315547,0.04578728501072402
exact2023,gate_w0.075,169,0.07105990933100335,0.04644983195120505
exact2023,gate_w0.100,169,0.07131023954173171,0.0471123788916861
exact2023,gate_w0.125,169,0.07165064761971883,0.04778451745654715
exact2023,gate_w0.150,169,0.0720798573570197,0.048484669728428555
exact2023,gate_w0.175,169,0.07259629370944995,0.04919463776475411
exact2023,gate_w0.200,169,0.07319811046431704,0.04996381122619238
exact2023,gate_w0.225,169,0.0738832212494909,0.050757662438072226
exact2023,gate_w0.250,169,0.0746493327519631,0.051642979657542165
exact2023,gate_w0.275,169,0.07549397903066592,0.05264834071059122
exact2023,gate_w0.300,169,0.0764145558837396,0.05370984568741044
exact2023,gate_w0.325,169,0.07740835435140658,0.05480171854597897
exact2023,gate_w0.350,169,0.078472592587055,0.0559337307247004
exact2023,gate_w0.375,169,0.0796044454960408,0.05708693534552888
exact2023,gate_w0.400,169,0.08080107171063743,0.05831684696184103
exact2023,gate_w0.425,169,0.08205963762959373,0.05954849077194207
exact2023,gate_w0.450,169,0.08337733839401522,0.06078013458204309
exact2023,gate_w0.475,169,0.08475141579287772,0.06201177839214413
exact2023,gate_w0.500,169,0.08617917318924323,0.06324342220224514
exact2023,tail-2.0_w0.05,169,0.07085721568596635,0.04507310811478096
exact2023,tail-2.0_w0.10,169,0.07085721568596635,0.04507310811478096
exact2023,tail-2.0_w0.20,169,0.07085721568596635,0.04507310811478096
exact2023,tail-2.0_w0.30,169,0.07085721568596635,0.04507310811478096
exact2023,tail-1.5_w0.05,169,0.07085721568596635,0.04507310811478096
exact2023,tail-1.5_w0.10,169,0.07085721568596635,0.04507310811478096
exact2023,tail-1.5_w0.20,169,0.07085721568596635,0.04507310811478096
exact2023,tail-1.5_w0.30,169,0.07085721568596635,0.04507310811478096
exact2023,tail-1.0_w0.05,169,0.07086613285093823,0.04512880260459156
exact2023,tail-1.0_w0.10,169,0.07088332074591915,0.04518449709440214
exact2023,tail-1.0_w0.20,169,0.07094248178729833,0.045295886074023343
exact2023,tail-1.0_w0.30,169,0.07103461621832319,0.04540727505364452
exact2023,tail+1.0_w0.05,169,0.0709034934958677,0.045541178464710896
exact2023,tail+1.0_w0.10,169,0.07119023232408929,0.04635747439272586
exact2023,tail+1.0_w0.20,169,0.07247128393440457,0.04804194737093066
exact2023,tail+1.0_w0.30,169,0.07465158045880473,0.05028275153317971
exact2023,tail+1.5_w0.05,169,0.070575608127596,0.045119644104865145
exact2023,tail+1.5_w0.10,169,0.07040018620147703,0.04534393546097636
exact2023,tail+1.5_w0.20,169,0.0703705950442267,0.04579251817319881
exact2023,tail+1.5_w0.30,169,0.07076897840011025,0.04647692848565917
exact2023,tail+2.0_w0.05,169,0.07046476226274435,0.04499829889552085
exact2023,tail+2.0_w0.10,169,0.07015132992956015,0.04504684607377287
exact2023,tail+2.0_w0.20,169,0.06976552030665312,0.04514394043027692
exact2023,tail+2.0_w0.30,169,0.06970510177227802,0.04547686238701889
exact2024,state_z_w7_w0.000,152,0.05115447818690075,0.035562735654354104
exact2024,state_z_w7_w0.025,152,0.0511624470184994,0.03572236138269452
exact2024,state_z_w7_w0.050,152,0.05126235330627905,0.03591548765047364
exact2024,state_z_w7_w0.075,152,0.05145366151504827,0.03610861391825276
exact2024,state_z_w7_w0.100,152,0.051735357690296364,0.0363531163835231
exact2024,state_z_w7_w0.125,152,0.05210597588195637,0.0366577774822755
exact2024,state_z_w7_w0.150,152,0.0525636351968687,0.03698423022144452
exact2024,state_z_w7_w0.175,152,0.05310608536541112,0.03733178156834538
exact2024,state_z_w7_w0.200,152,0.05373075837727899,0.037724156612319266
exact2024,state_z_w7_w0.225,152,0.0544348236332874,0.03816612045392971
exact2024,state_z_w7_w0.250,152,0.05521524415781422,0.03867529818859567
exact2024,state_z_w7_w0.275,152,0.056068831680866446,0.039273294835813294
exact2024,state_z_w7_w0.300,152,0.056992298777448804,0.03991295330963537
exact2024,state_z_w7_w0.325,152,0.05798230668961883,0.040603702118970006
exact2024,state_z_w7_w0.350,152,0.059035507903213706,0.041305545774577936
exact2024,state_z_w7_w0.375,152,0.06014858296720013,0.04207757641962077
exact2024,state_z_w7_w0.400,152,0.06131827140228495,0.04292068661591353
exact2024,state_z_w7_w0.425,152,0.06254139683279195,0.04378061341059567
exact2024,state_z_w7_w0.450,152,0.06381488668844913,0.0446474381404848
exact2024,state_z_w7_w0.475,152,0.06513578696502265,0.04553234975753164
exact2024,state_z_w7_w0.500,152,0.0665012726139612,0.046421378166468207
exact2024,delta_z_w7_w0.000,152,0.05115447818690075,0.035562735654354104
exact2024,delta_z_w7_w0.025,152,0.0511624470184994,0.03572236138269452
exact2024,delta_z_w7_w0.050,152,0.05126235330627905,0.03591548765047364
exact2024,delta_z_w7_w0.075,152,0.05145366151504827,0.03610861391825276
exact2024,delta_z_w7_w0.100,152,0.051735357690296364,0.0363531163835231
exact2024,delta_z_w7_w0.125,152,0.05210597588195637,0.0366577774822755
exact2024,delta_z_w7_w0.150,152,0.0525636351968687,0.03698423022144452
exact2024,delta_z_w7_w0.175,152,0.05310608536541112,0.037331781568345386
exact2024,delta_z_w7_w0.200,152,0.05373075837727899,0.037724156612319266
exact2024,delta_z_w7_w0.225,152,0.0544348236332874,0.03816612045392971
exact2024,delta_z_w7_w0.250,152,0.05521524415781422,0.038675298188595664
exact2024,delta_z_w7_w0.275,152,0.056068831680866446,0.039273294835813294
exact2024,delta_z_w7_w0.300,152,0.05699229877744881,0.039912953309635374
exact2024,delta_z_w7_w0.325,152,0.05798230668961884,0.040603702118970006
exact2024,delta_z_w7_w0.350,152,0.059035507903213706,0.041305545774577936
exact2024,delta_z_w7_w0.375,152,0.06014858296720013,0.04207757641962077
exact2024,delta_z_w7_w0.400,152,0.06131827140228495,0.04292068661591353
exact2024,delta_z_w7_w0.425,152,0.06254139683279195,0.04378061341059567
exact2024,delta_z_w7_w0.450,152,0.06381488668844913,0.0446474381404848
exact2024,delta_z_w7_w0.475,152,0.06513578696502265,0.04553234975753164
exact2024,delta_z_w7_w0.500,152,0.0665012726139612,0.046421378166468207
exact2024,state_z_w14_w0.000,152,0.05115447818690075,0.035562735654354104
exact2024,state_z_w14_w0.025,152,0.05114948024951204,0.03567594156001783
exact2024,state_z_w14_w0.050,152,0.05122657448118102,0.0358226480051203
exact2024,state_z_w14_w0.075,152,0.05138539139109868,0.036016957137899805
exact2024,state_z_w14_w0.100,152,0.0516251767630529,0.036291927984032364
