lag_weight,peer_config,peer_weight,alpha,beta,exact_rmse,exact_baseline_rmse,exact_delta,exact_wins,exact_folds,exact_coverage,random_rmse,random_baseline_rmse,random_delta,random_wins,random_folds,random_coverage,random2025_rmse,random2025_baseline_rmse,random2025_delta,random2025_wins,random2025_folds,random2025_coverage,worst_delta,mean_delta,all_wins
0.275000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.125000000,0.061825149,0.062521584,-0.000696435,6,6,0.899461400,0.068595241,0.069531139,-0.000935899,3,3,0.685577408,0.061562947,0.062279680,-0.000716733,3,3,0.933862434,-0.000696435,-0.000783022,True
0.250000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.150000000,0.061840816,0.062536692,-0.000695877,6,6,0.899461400,0.068540075,0.069490237,-0.000950162,3,3,0.685577408,0.061591481,0.062320146,-0.000728666,3,3,0.933862434,-0.000695877,-0.000791568,True
0.275000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.200000000,0.061826064,0.062521584,-0.000695520,6,6,0.899461400,0.068564925,0.069531139,-0.000966214,3,3,0.685577408,0.061557436,0.062279680,-0.000722244,3,3,0.933862434,-0.000695520,-0.000794659,True
0.275000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.200000000,0.061826447,0.062521584,-0.000695137,6,6,0.899461400,0.068562761,0.069531139,-0.000968378,3,3,0.685577408,0.061547597,0.062279680,-0.000732083,3,3,0.933862434,-0.000695137,-0.000798533,True
0.275000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.100000000,0.061826478,0.062521584,-0.000695105,6,6,0.899461400,0.068607371,0.069531139,-0.000923768,3,3,0.685577408,0.061558212,0.062279680,-0.000721468,3,3,0.933862434,-0.000695105,-0.000780114,True
0.250000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.125000000,0.061842056,0.062536692,-0.000694637,6,6,0.899461400,0.068551801,0.069490237,-0.000938436,3,3,0.685577408,0.061594804,0.062320146,-0.000725342,3,3,0.933862434,-0.000694637,-0.000786138,True
0.250000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.175000000,0.061842143,0.062536692,-0.000694550,6,6,0.899461400,0.068530280,0.069490237,-0.000959957,3,3,0.685577408,0.061590394,0.062320146,-0.000729753,3,3,0.933862434,-0.000694550,-0.000794753,True
0.250000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.150000000,0.061842369,0.062536692,-0.000694323,6,6,0.899461400,0.068542239,0.069490237,-0.000947999,3,3,0.685577408,0.061595471,0.062320146,-0.000724675,3,3,0.933862434,-0.000694323,-0.000788999,True
0.250000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.150000000,0.061842608,0.062536692,-0.000694084,6,6,0.899461400,0.068541843,0.069490237,-0.000948394,3,3,0.685577408,0.061590692,0.062320146,-0.000729455,3,3,0.933862434,-0.000694084,-0.000790644,True
0.250000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.175000000,0.061843453,0.062536692,-0.000693239,6,6,0.899461400,0.068532465,0.069490237,-0.000957772,3,3,0.685577408,0.061594309,0.062320146,-0.000725838,3,3,0.933862434,-0.000693239,-0.000792283,True
0.250000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.125000000,0.061843605,0.062536692,-0.000693087,6,6,0.899461400,0.068553589,0.069490237,-0.000936648,3,3,0.685577408,0.061593940,0.062320146,-0.000726207,3,3,0.933862434,-0.000693087,-0.000785314,True
0.250000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.125000000,0.061843852,0.062536692,-0.000692840,6,6,0.899461400,0.068553944,0.069490237,-0.000936294,3,3,0.685577408,0.061598870,0.062320146,-0.000721276,3,3,0.933862434,-0.000692840,-0.000783470,True
0.250000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.175000000,0.061844177,0.062536692,-0.000692515,6,6,0.899461400,0.068532028,0.069490237,-0.000958209,3,3,0.685577408,0.061589680,0.062320146,-0.000730466,3,3,0.933862434,-0.000692515,-0.000793730,True
0.300000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.100000000,0.061827572,0.062519637,-0.000692064,6,6,0.899461400,0.068667511,0.069585566,-0.000918055,3,3,0.685577408,0.061548028,0.062251593,-0.000703564,3,3,0.933862434,-0.000692064,-0.000771228,True
0.275000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.100000000,0.061829980,0.062521584,-0.000691604,6,6,0.899461400,0.068609204,0.069531139,-0.000921935,3,3,0.685577408,0.061569258,0.062279680,-0.000710422,3,3,0.933862434,-0.000691604,-0.000774654,True
0.250000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.100000000,0.061845863,0.062536692,-0.000690829,6,6,0.899461400,0.068565457,0.069490237,-0.000924781,3,3,0.685577408,0.061600363,0.062320146,-0.000719783,3,3,0.933862434,-0.000690829,-0.000778464,True
0.250000000,n16_c60_r125_k2,0.100000000,0.325000000,-0.200000000,0.061846036,0.062536692,-0.000690656,6,6,0.899461400,0.068522417,0.069490237,-0.000967820,3,3,0.685577408,0.061591543,0.062320146,-0.000728604,3,3,0.933862434,-0.000690656,-0.000795693,True
0.275000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.150000000,0.061831642,0.062521584,-0.000689942,6,6,0.899461400,0.068593528,0.069531139,-0.000937612,3,3,0.685577408,0.061569491,0.062279680,-0.000710189,3,3,0.933862434,-0.000689942,-0.000779248,True
0.275000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.175000000,0.061831704,0.062521584,-0.000689879,6,6,0.899461400,0.068583444,0.069531139,-0.000947695,3,3,0.685577408,0.061567578,0.062279680,-0.000712102,3,3,0.933862434,-0.000689879,-0.000783225,True
0.250000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.200000000,0.061847104,0.062536692,-0.000689588,6,6,0.899461400,0.068524623,0.069490237,-0.000965615,3,3,0.685577408,0.061595382,0.062320146,-0.000724764,3,3,0.933862434,-0.000689588,-0.000793322,True
0.250000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.100000000,0.061847170,0.062536692,-0.000689523,6,6,0.899461400,0.068567265,0.069490237,-0.000922972,3,3,0.685577408,0.061599424,0.062320146,-0.000720723,3,3,0.933862434,-0.000689523,-0.000777739,True
0.250000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.150000000,0.061847268,0.062536692,-0.000689424,6,6,0.899461400,0.068548334,0.069490237,-0.000941904,3,3,0.685577408,0.061602663,0.062320146,-0.000717484,3,3,0.933862434,-0.000689424,-0.000782937,True
0.250000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.150000000,0.061847745,0.062536692,-0.000688947,6,6,0.899461400,0.068547543,0.069490237,-0.000942695,3,3,0.685577408,0.061593105,0.062320146,-0.000727042,3,3,0.933862434,-0.000688947,-0.000786228,True
0.250000000,n16_c60_r125_k2,0.100000000,0.300000000,-0.100000000,0.061847902,0.062536692,-0.000688791,6,6,0.899461400,0.068567578,0.069490237,-0.000922659,3,3,0.685577408,0.061604504,0.062320146,-0.000715642,3,3,0.933862434,-0.000688791,-0.000775697,True
0.250000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.175000000,0.061848109,0.062536692,-0.000688583,6,6,0.899461400,0.068538581,0.069490237,-0.000951656,3,3,0.685577408,0.061601425,0.062320146,-0.000718722,3,3,0.933862434,-0.000688583,-0.000786320,True
0.250000000,n16_c60_r125_k2,0.100000000,0.350000000,-0.200000000,0.061848314,0.062536692,-0.000688378,6,6,0.899461400,0.068524145,0.069490237,-0.000966093,3,3,0.685577408,0.061590905,0.062320146,-0.000729242,3,3,0.933862434,-0.000688378,-0.000794571,True
0.250000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.125000000,0.061848993,0.062536692,-0.000687699,6,6,0.899461400,0.068560017,0.069490237,-0.000930221,3,3,0.685577408,0.061606137,0.062320146,-0.000714010,3,3,0.933862434,-0.000687699,-0.000777310,True
0.275000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.125000000,0.061834147,0.062521584,-0.000687436,6,6,0.899461400,0.068605540,0.069531139,-0.000925599,3,3,0.685577408,0.061573640,0.062279680,-0.000706040,3,3,0.933862434,-0.000687436,-0.000773025,True
0.275000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.200000000,0.061834334,0.062521584,-0.000687250,6,6,0.899461400,0.068575291,0.069531139,-0.000955848,3,3,0.685577408,0.061567903,0.062279680,-0.000711777,3,3,0.933862434,-0.000687250,-0.000784958,True
0.250000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.175000000,0.061849558,0.062536692,-0.000687135,6,6,0.899461400,0.068537708,0.069490237,-0.000952530,3,3,0.685577408,0.061592169,0.062320146,-0.000727978,3,3,0.933862434,-0.000687135,-0.000789214,True
0.275000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.200000000,0.061834908,0.062521584,-0.000686676,6,6,0.899461400,0.068572046,0.069531139,-0.000959094,3,3,0.685577408,0.061553147,0.062279680,-0.000726533,3,3,0.933862434,-0.000686676,-0.000790767,True
0.250000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.200000000,0.061851518,0.062536692,-0.000685175,6,6,0.899461400,0.068530760,0.069490237,-0.000959477,3,3,0.685577408,0.061602423,0.062320146,-0.000717724,3,3,0.933862434,-0.000685175,-0.000787458,True
0.250000000,n16_c60_r125_k2,0.100000000,0.275000000,-0.100000000,0.061853285,0.062536692,-0.000683407,6,6,0.899461400,0.068573630,0.069490237,-0.000916608,3,3,0.685577408,0.061611846,0.062320146,-0.000708301,3,3,0.933862434,-0.000683407,-0.000769438,True
0.250000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.200000000,0.061853936,0.062536692,-0.000682756,6,6,0.899461400,0.068529804,0.069490237,-0.000960433,3,3,0.685577408,0.061593469,0.062320146,-0.000726678,3,3,0.933862434,-0.000682756,-0.000789956,True
0.275000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.100000000,0.061839220,0.062521584,-0.000682364,6,6,0.899461400,0.068619481,0.069531139,-0.000911658,3,3,0.685577408,0.061580025,0.062279680,-0.000699655,3,3,0.933862434,-0.000682364,-0.000764559,True
0.250000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.150000000,0.061855511,0.062536692,-0.000681181,6,6,0.899461400,0.068558359,0.069490237,-0.000931878,3,3,0.685577408,0.061613054,0.062320146,-0.000707092,3,3,0.933862434,-0.000681181,-0.000773384,True
0.250000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.175000000,0.061856110,0.062536692,-0.000680582,6,6,0.899461400,0.068548629,0.069490237,-0.000941609,3,3,0.685577408,0.061611741,0.062320146,-0.000708406,3,3,0.933862434,-0.000680582,-0.000776866,True
0.250000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.125000000,0.061857479,0.062536692,-0.000679213,6,6,0.899461400,0.068570020,0.069490237,-0.000920218,3,3,0.685577408,0.061616603,0.062320146,-0.000703544,3,3,0.933862434,-0.000679213,-0.000767658,True
0.250000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.200000000,0.061859275,0.062536692,-0.000677417,6,6,0.899461400,0.068540829,0.069490237,-0.000949408,3,3,0.685577408,0.061612663,0.062320146,-0.000707483,3,3,0.933862434,-0.000677417,-0.000778103,True
0.250000000,n16_c60_r125_k2,0.100000000,0.250000000,-0.100000000,0.061862013,0.062536692,-0.000674679,6,6,0.899461400,0.068583610,0.069490237,-0.000906627,3,3,0.685577408,0.061622387,0.062320146,-0.000697760,3,3,0.933862434,-0.000674679,-0.000759689,True
0.300000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.100000000,0.061819264,0.062519637,-0.000700373,5,6,0.899461400,0.068662954,0.069585566,-0.000922613,3,3,0.685577408,0.061530135,0.062251593,-0.000721458,3,3,0.933862434,-0.000700373,-0.000781481,False
0.275000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.150000000,0.061829303,0.062521584,-0.000692281,5,6,0.899461400,0.068590530,0.069531139,-0.000940609,3,3,0.685577408,0.061553828,0.062279680,-0.000725852,3,3,0.933862434,-0.000692281,-0.000786247,False
0.275000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.125000000,0.061830352,0.062521584,-0.000691232,5,6,0.899461400,0.068602667,0.069531139,-0.000928473,3,3,0.685577408,0.061557525,0.062279680,-0.000722155,3,3,0.933862434,-0.000691232,-0.000780620,False
0.275000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.175000000,0.061830822,0.062521584,-0.000690762,5,6,0.899461400,0.068580323,0.069531139,-0.000950817,3,3,0.685577408,0.061552369,0.062279680,-0.000727311,3,3,0.933862434,-0.000690762,-0.000789630,False
0.250000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.125000000,0.061848500,0.062536692,-0.000688192,5,6,0.899461400,0.068559308,0.069490237,-0.000930929,3,3,0.685577408,0.061596277,0.062320146,-0.000723870,3,3,0.933862434,-0.000688192,-0.000780997,False
0.275000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.100000000,0.061833969,0.062521584,-0.000687615,5,6,0.899461400,0.068616732,0.069531139,-0.000914408,3,3,0.685577408,0.061563458,0.062279680,-0.000716222,3,3,0.933862434,-0.000687615,-0.000772748,False
0.250000000,n16_c60_r125_k2,0.100000000,0.375000000,-0.100000000,0.061851822,0.062536692,-0.000684871,5,6,0.899461400,0.068573004,0.069490237,-0.000917234,3,3,0.685577408,0.061601685,0.062320146,-0.000718462,3,3,0.933862434,-0.000684871,-0.000773522,False
0.250000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.150000000,0.061856228,0.062536692,-0.000680465,5,6,0.899461400,0.068557173,0.069490237,-0.000933065,3,3,0.685577408,0.061598719,0.062320146,-0.000721428,3,3,0.933862434,-0.000680465,-0.000778319,False
0.250000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.125000000,0.061856740,0.062536692,-0.000679953,5,6,0.899461400,0.068568957,0.069490237,-0.000921280,3,3,0.685577408,0.061601815,0.062320146,-0.000718331,3,3,0.933862434,-0.000679953,-0.000773188,False
0.250000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.175000000,0.061858282,0.062536692,-0.000678410,5,6,0.899461400,0.068547319,0.069490237,-0.000942919,3,3,0.685577408,0.061597858,0.062320146,-0.000722288,3,3,0.933862434,-0.000678410,-0.000781206,False
0.250000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.100000000,0.061859818,0.062536692,-0.000676874,5,6,0.899461400,0.068582671,0.069490237,-0.000907566,3,3,0.685577408,0.061607147,0.062320146,-0.000712999,3,3,0.933862434,-0.000676874,-0.000765813,False
0.250000000,n16_c60_r125_k2,0.100000000,0.400000000,-0.200000000,0.061862903,0.062536692,-0.000673789,5,6,0.899461400,0.068539396,0.069490237,-0.000950842,3,3,0.685577408,0.061599234,0.062320146,-0.000720913,3,3,0.933862434,-0.000673789,-0.000781848,False
