seed,radius,method,pred,n,rmse,coverage
2,8,mean,b40_d_-0.05,2644,0.06656939192082229,0.9924357034795764
2,8,mean,b40_d_-0.03,2644,0.06619945412080133,0.9924357034795764
2,8,mean,b40_d_-0.02,2644,0.06608002815123809,0.9924357034795764
2,8,mean,b40_d_-0.01,2644,0.06600464263747644,0.9924357034795764
2,8,mean,b40_d_0,2644,0.06597344855007763,0.9924357034795764
2,8,mean,b40_d_0.01,2644,0.06598650856148339,0.9924357034795764
2,8,mean,b40_d_0.02,2644,0.066043796418255,0.9924357034795764
2,8,mean,b40_d_0.03,2644,0.06614519720428173,0.9924357034795764
2,8,mean,b40_d_0.05,2644,0.06647944233277514,0.9924357034795764
2,8,mean,b40_d_0.1,2644,0.06806280157743397,0.9924357034795764
2,8,median,route,2644,0.06530032254288147,0.9924357034795764
2,8,median,direct,2644,0.19418757402108258,0.9924357034795764
2,8,median,r_plus_d_-0.2,2644,0.07482959408522684,0.9924357034795764
2,8,median,r_plus_d_-0.1,2644,0.06780453860153733,0.9924357034795764
2,8,median,r_plus_d_-0.05,2644,0.06593335740679508,0.9924357034795764
2,8,median,r_plus_d_-0.03,2644,0.06552798440425409,0.9924357034795764
2,8,median,r_plus_d_-0.02,2644,0.06540108287435767,0.9924357034795764
2,8,median,r_plus_d_-0.01,2644,0.0653251363247359,0.9924357034795764
2,8,median,r_plus_d_0,2644,0.06530032254288147,0.9924357034795764
2,8,median,r_plus_d_0.01,2644,0.06532669979583901,0.9924357034795764
2,8,median,r_plus_d_0.02,2644,0.06540420614822325,0.9924357034795764
2,8,median,r_plus_d_0.03,2644,0.06553266018707916,0.9924357034795764
2,8,median,r_plus_d_0.05,2644,0.06594110228669132,0.9924357034795764
2,8,median,r_plus_d_0.08,2644,0.06692480707898335,0.9924357034795764
2,8,median,r_plus_d_0.1,2644,0.06781960010698074,0.9924357034795764
2,8,median,r_plus_d_0.15,2644,0.07083741728680568,0.9924357034795764
2,8,median,r_plus_d_0.2,2644,0.0748568871805838,0.9924357034795764
2,8,median,b40_d_-0.1,2644,0.0685201490273186,0.9924357034795764
2,8,median,b40_d_-0.05,2644,0.06663606307236943,0.9924357034795764
2,8,median,b40_d_-0.03,2644,0.06622087340542439,0.9924357034795764
2,8,median,b40_d_-0.02,2644,0.0660880494260364,0.9924357034795764
2,8,median,b40_d_-0.01,2644,0.06600551156236169,0.9924357034795764
2,8,median,b40_d_0,2644,0.06597344855007763,0.9924357034795764
2,8,median,b40_d_0.01,2644,0.06599193396075205,0.9924357034795764
2,8,median,b40_d_0.02,2644,0.0660609253604627,0.9924357034795764
2,8,median,b40_d_0.03,2644,0.06618026479541186,0.9924357034795764
2,8,median,b40_d_0.05,2644,0.06656879042119346,0.9924357034795764
2,8,median,b40_d_0.1,2644,0.06838924429643825,0.9924357034795764
2,16,mean,route,2644,0.06530032254288147,0.9931921331316188
2,16,mean,direct,2644,0.1801179498804912,0.9931921331316188
2,16,mean,r_plus_d_-0.2,2644,0.07310089074966974,0.9931921331316188
2,16,mean,r_plus_d_-0.1,2644,0.06726167537375138,0.9931921331316188
2,16,mean,r_plus_d_-0.05,2644,0.06575851084529039,0.9931921331316188
2,16,mean,r_plus_d_-0.03,2644,0.06544748816190653,0.9931921331316188
2,16,mean,r_plus_d_-0.02,2644,0.06535567138225826,0.9931921331316188
2,16,mean,r_plus_d_-0.01,2644,0.06530658405546017,0.9931921331316188
2,16,mean,r_plus_d_0,2644,0.06530032254288147,0.9931921331316188
2,16,mean,r_plus_d_0.01,2644,0.06533689915706238,0.9931921331316188
2,16,mean,r_plus_d_0.02,2644,0.06541624204095067,0.9931921331316188
2,16,mean,r_plus_d_0.03,2644,0.06553819587160348,0.9931921331316188
2,16,mean,r_plus_d_0.05,2644,0.06590890759924985,0.9931921331316188
2,16,mean,r_plus_d_0.08,2644,0.06677610392566727,0.9931921331316188
2,16,mean,r_plus_d_0.1,2644,0.0675554415184778,0.9931921331316188
2,16,mean,r_plus_d_0.15,2644,0.07016689288898585,0.9931921331316188
2,16,mean,r_plus_d_0.2,2644,0.07364067923193181,0.9931921331316188
2,16,mean,b40_d_-0.1,2644,0.0679843263910792,0.9931921331316188
2,16,mean,b40_d_-0.05,2644,0.06646369489360336,0.9931921331316188
2,16,mean,b40_d_-0.03,2644,0.06614158843199693,0.9931921331316188
2,16,mean,b40_d_-0.02,2644,0.0660433520896965,0.9931921331316188
2,16,mean,b40_d_-0.01,2644,0.06598726962834807,0.9931921331316188
2,16,mean,b40_d_0,2644,0.06597344855007763,0.9931921331316188
2,16,mean,b40_d_0.01,2644,0.06600191540402378,0.9931921331316188
2,16,mean,b40_d_0.02,2644,0.06607261553196472,0.9931921331316188
2,16,mean,b40_d_0.03,2644,0.06618541359162516,0.9931921331316188
2,16,mean,b40_d_0.05,2644,0.06653636719034198,0.9931921331316188
2,16,mean,b40_d_0.1,2644,0.06812634934300255,0.9931921331316188
2,16,median,route,2644,0.06530032254288147,0.9931921331316188
2,16,median,direct,2644,0.1913723710141976,0.9931921331316188
2,16,median,r_plus_d_-0.2,2644,0.07403170382152188,0.9931921331316188
2,16,median,r_plus_d_-0.1,2644,0.06746897189321895,0.9931921331316188
2,16,median,r_plus_d_-0.05,2644,0.06578760921695602,0.9931921331316188
2,16,median,r_plus_d_-0.03,2644,0.06544644785489517,0.9931921331316188
2,16,median,r_plus_d_-0.02,2644,0.06534877241668585,0.9931921331316188
2,16,median,r_plus_d_-0.01,2644,0.0653000274540122,0.9931921331316188
2,16,median,r_plus_d_0,2644,0.06530032254288147,0.9931921331316188
2,16,median,r_plus_d_0.01,2644,0.06534965701896697,0.9931921331316188
2,16,median,r_plus_d_0.02,2644,0.06544791998506556,0.9931921331316188
2,16,median,r_plus_d_0.03,2644,0.0655948915528422,0.9931921331316188
2,16,median,r_plus_d_0.05,2644,0.06603355178613579,0.9931921331316188
2,16,median,r_plus_d_0.08,2644,0.06704545308115195,0.9931921331316188
2,16,median,r_plus_d_0.1,2644,0.06794779642009513,0.9931921331316188
2,16,median,r_plus_d_0.15,2644,0.07094752536042111,0.9931921331316188
2,16,median,r_plus_d_0.2,2644,0.07490243594673665,0.9931921331316188
2,16,median,b40_d_-0.1,2644,0.06820047464551905,0.9931921331316188
2,16,median,b40_d_-0.05,2644,0.06649774548719488,0.9931921331316188
2,16,median,b40_d_-0.03,2644,0.06614363474197063,0.9931921331316188
2,16,median,b40_d_-0.02,2644,0.06603854608197565,0.9931921331316188
2,16,median,b40_d_-0.01,2644,0.06598177577324965,0.9931921331316188
2,16,median,b40_d_0,2644,0.06597344855007763,0.9931921331316188
2,16,median,b40_d_0.01,2644,0.06601358274488864,0.9931921331316188
2,16,median,b40_d_0.02,2644,0.06610209008700821,0.9931921331316188
2,16,median,b40_d_0.03,2644,0.06623877667011835,0.9931921331316188
2,16,median,b40_d_0.05,2644,0.06665539751591064,0.9931921331316188
2,16,median,b40_d_0.1,2644,0.06850757963994004,0.9931921331316188
70404,1,mean,route,2644,0.06836757409890412,0.8309379727685325
70404,1,mean,direct,2644,0.19701772352769747,0.8309379727685325
70404,1,mean,r_plus_d_-0.2,2644,0.07899146551002299,0.8309379727685325
70404,1,mean,r_plus_d_-0.1,2644,0.07146427535974943,0.8309379727685325
70404,1,mean,r_plus_d_-0.05,2644,0.06930510430088359,0.8309379727685325
70404,1,mean,r_plus_d_-0.03,2644,0.06877923974118504,0.8309379727685325
70404,1,mean,r_plus_d_-0.02,2644,0.06859132132112608,0.8309379727685325
70404,1,mean,r_plus_d_-0.01,2644,0.06845399781490155,0.8309379727685325
70404,1,mean,r_plus_d_0,2644,0.06836757409890412,0.8309379727685325
70404,1,mean,r_plus_d_0.01,2644,0.06833224330107836,0.8309379727685325
70404,1,mean,r_plus_d_0.02,2644,0.06834808465500998,0.8309379727685325
70404,1,mean,r_plus_d_0.03,2644,0.06841506261431816,0.8309379727685325
70404,1,mean,r_plus_d_0.05,2644,0.06870171592276622,0.8309379727685325
70404,1,mean,r_plus_d_0.08,2644,0.06950787797807322,0.8309379727685325
70404,1,mean,r_plus_d_0.1,2644,0.07028939628312596,0.8309379727685325
70404,1,mean,r_plus_d_0.15,2644,0.07304892583406482,0.8309379727685325
70404,1,mean,r_plus_d_0.2,2644,0.07685417866144699,0.8309379727685325
70404,1,mean,b40_d_-0.1,2644,0.07181241341878611,0.8309379727685325
70404,1,mean,b40_d_-0.05,2644,0.06970430831553422,0.8309379727685325
70404,1,mean,b40_d_-0.03,2644,0.0691948472353948,0.8309379727685325
70404,1,mean,b40_d_-0.02,2644,0.06901414854153395,0.8309379727685325
70404,1,mean,b40_d_-0.01,2644,0.06888335765498226,0.8309379727685325
70404,1,mean,b40_d_0,2644,0.06880275919367983,0.8309379727685325
70404,1,mean,b40_d_0.01,2644,0.06877252962797564,0.8309379727685325
70404,1,mean,b40_d_0.02,2644,0.06879273535865602,0.8309379727685325
70404,1,mean,b40_d_0.03,2644,0.06886333198988688,0.8309379727685325
70404,1,mean,b40_d_0.05,2644,0.06915497050668142,0.8309379727685325
70404,1,mean,b40_d_0.1,2644,0.07074221806740653,0.8309379727685325
70404,1,median,route,2644,0.06836757409890412,0.8309379727685325
70404,1,median,direct,2644,0.19701772352769747,0.8309379727685325
70404,1,median,r_plus_d_-0.2,2644,0.07899146551002299,0.8309379727685325
70404,1,median,r_plus_d_-0.1,2644,0.07146427535974943,0.8309379727685325
70404,1,median,r_plus_d_-0.05,2644,0.06930510430088359,0.8309379727685325
70404,1,median,r_plus_d_-0.03,2644,0.06877923974118504,0.8309379727685325
70404,1,median,r_plus_d_-0.02,2644,0.06859132132112608,0.8309379727685325
70404,1,median,r_plus_d_-0.01,2644,0.06845399781490155,0.8309379727685325
70404,1,median,r_plus_d_0,2644,0.06836757409890412,0.8309379727685325
70404,1,median,r_plus_d_0.01,2644,0.06833224330107836,0.8309379727685325
70404,1,median,r_plus_d_0.02,2644,0.06834808465500998,0.8309379727685325
70404,1,median,r_plus_d_0.03,2644,0.06841506261431816,0.8309379727685325
70404,1,median,r_plus_d_0.05,2644,0.06870171592276622,0.8309379727685325
70404,1,median,r_plus_d_0.08,2644,0.06950787797807322,0.8309379727685325
70404,1,median,r_plus_d_0.1,2644,0.07028939628312596,0.8309379727685325
70404,1,median,r_plus_d_0.15,2644,0.07304892583406482,0.8309379727685325
70404,1,median,r_plus_d_0.2,2644,0.07685417866144699,0.8309379727685325
70404,1,median,b40_d_-0.1,2644,0.07181241341878611,0.8309379727685325
70404,1,median,b40_d_-0.05,2644,0.06970430831553422,0.8309379727685325
70404,1,median,b40_d_-0.03,2644,0.0691948472353948,0.8309379727685325
70404,1,median,b40_d_-0.02,2644,0.06901414854153395,0.8309379727685325
70404,1,median,b40_d_-0.01,2644,0.06888335765498226,0.8309379727685325
70404,1,median,b40_d_0,2644,0.06880275919367983,0.8309379727685325
70404,1,median,b40_d_0.01,2644,0.06877252962797564,0.8309379727685325
70404,1,median,b40_d_0.02,2644,0.06879273535865602,0.8309379727685325
70404,1,median,b40_d_0.03,2644,0.06886333198988688,0.8309379727685325
70404,1,median,b40_d_0.05,2644,0.06915497050668142,0.8309379727685325
70404,1,median,b40_d_0.1,2644,0.07074221806740653,0.8309379727685325
70404,2,mean,route,2644,0.06836757409890412,0.9754160363086233
70404,2,mean,direct,2644,0.1975319929679906,0.9754160363086233
70404,2,mean,r_plus_d_-0.2,2644,0.07871499509030747,0.9754160363086233
70404,2,mean,r_plus_d_-0.1,2644,0.071312466712639,0.9754160363086233
70404,2,mean,r_plus_d_-0.05,2644,0.06922710141654041,0.9754160363086233
70404,2,mean,r_plus_d_-0.03,2644,0.06873214548448657,0.9754160363086233
70404,2,mean,r_plus_d_-0.02,2644,0.06855986104439873,0.9754160363086233
70404,2,mean,r_plus_d_-0.01,2644,0.06843824711507035,0.9754160363086233
70404,2,mean,r_plus_d_0,2644,0.06836757409890412,0.9754160363086233
70404,2,mean,r_plus_d_0.01,2644,0.06834800001744304,0.9754160363086233
70404,2,mean,r_plus_d_0.02,2644,0.06837956875287515,0.9754160363086233
70404,2,mean,r_plus_d_0.03,2644,0.06846220955756178,0.9754160363086233
70404,2,mean,r_plus_d_0.05,2644,0.06877985723699029,0.9754160363086233
70404,2,mean,r_plus_d_0.08,2644,0.06963119763667856,0.9754160363086233
70404,2,mean,r_plus_d_0.1,2644,0.07044162328233806,0.9754160363086233
70404,2,mean,r_plus_d_0.15,2644,0.0732679041292935,0.9754160363086233
70404,2,mean,r_plus_d_0.2,2644,0.07713079291752614,0.9754160363086233
70404,2,mean,b40_d_-0.1,2644,0.07167566023707243,0.9754160363086233
70404,2,mean,b40_d_-0.05,2644,0.06963359488532471,0.9754160363086233
70404,2,mean,b40_d_-0.03,2644,0.06915204267904387,0.9754160363086233
70404,2,mean,b40_d_-0.02,2644,0.06898551611669147,0.9754160363086233
70404,2,mean,b40_d_-0.01,2644,0.06886900359290354,0.9754160363086233
70404,2,mean,b40_d_0,2644,0.06880275919367983,0.9754160363086233
70404,2,mean,b40_d_0.01,2644,0.06878692814945797,0.9754160363086233
70404,2,mean,b40_d_0.02,2644,0.06882154525005205,0.9754160363086233
70404,2,mean,b40_d_0.03,2644,0.06890653446344763,0.9754160363086233
70404,2,mean,b40_d_0.05,2644,0.06922677717798346,0.9754160363086233
70404,2,mean,b40_d_0.1,2644,0.07088313307137005,0.9754160363086233
70404,2,median,route,2644,0.06836757409890412,0.9754160363086233
70404,2,median,direct,2644,0.20228429563074302,0.9754160363086233
70404,2,median,r_plus_d_-0.2,2644,0.07918588435239601,0.9754160363086233
70404,2,median,r_plus_d_-0.1,2644,0.0714402758485042,0.9754160363086233
70404,2,median,r_plus_d_-0.05,2644,0.06925879850576626,0.9754160363086233
70404,2,median,r_plus_d_-0.03,2644,0.06874304091526992,0.9754160363086233
70404,2,median,r_plus_d_-0.02,2644,0.06856438199108802,0.9754160363086233
70404,2,median,r_plus_d_-0.01,2644,0.06843912854342458,0.9754160363086233
70404,2,median,r_plus_d_0,2644,0.06836757409890412,0.9754160363086233
70404,2,median,r_plus_d_0.01,2644,0.06834988730771319,0.9754160363086233
70404,2,median,r_plus_d_0.02,2644,0.06838610996545448,0.9754160363086233
70404,2,median,r_plus_d_0.03,2644,0.06847615652078881,0.9754160363086233
70404,2,median,r_plus_d_0.05,2644,0.06881674989732384,0.9754160363086233
70404,2,median,r_plus_d_0.08,2644,0.06972208693415709,0.9754160363086233
70404,2,median,r_plus_d_0.1,2644,0.07058073961958287,0.9754160363086233
70404,2,median,r_plus_d_0.15,2644,0.07356502161094461,0.9754160363086233
70404,2,median,r_plus_d_0.2,2644,0.07762898855804447,0.9754160363086233
70404,2,median,b40_d_-0.1,2644,0.07179934170309903,0.9754160363086233
70404,2,median,b40_d_-0.05,2644,0.06966344118203853,0.9754160363086233
70404,2,median,b40_d_-0.03,2644,0.06916189618147829,0.9754160363086233
70404,2,median,b40_d_-0.02,2644,0.0689893673727018,0.9754160363086233
70404,2,median,b40_d_-0.01,2644,0.0688695632353963,0.9754160363086233
70404,2,median,b40_d_0,2644,0.06880275919367983,0.9754160363086233
70404,2,median,b40_d_0.01,2644,0.06878910965969356,0.9754160363086233
70404,2,median,b40_d_0.02,2644,0.068828646256946,0.9754160363086233
70404,2,median,b40_d_0.03,2644,0.06892127745504197,0.9754160363086233
70404,2,median,b40_d_0.05,2644,0.06926484949105739,0.9754160363086233
70404,2,median,b40_d_0.1,2644,0.07102389840320905,0.9754160363086233
70404,4,mean,route,2644,0.06836757409890412,0.9901664145234493
70404,4,mean,direct,2644,0.18805862128733236,0.9901664145234493
70404,4,mean,r_plus_d_-0.2,2644,0.0773089873076792,0.9901664145234493
70404,4,mean,r_plus_d_-0.1,2644,0.07081922943301434,0.9901664145234493
70404,4,mean,r_plus_d_-0.05,2644,0.06904516238564806,0.9901664145234493
70404,4,mean,r_plus_d_-0.03,2644,0.06863955418584738,0.9901664145234493
70404,4,mean,r_plus_d_-0.02,2644,0.06850377031006108,0.9901664145234493
70404,4,mean,r_plus_d_-0.01,2644,0.06841305048360798,0.9901664145234493
70404,4,mean,r_plus_d_0,2644,0.06836757409890412,0.9901664145234493
70404,4,mean,r_plus_d_0.01,2644,0.06836743144058403,0.9901664145234493
70404,4,mean,r_plus_d_0.02,2644,0.06841262279224597,0.9901664145234493
70404,4,mean,r_plus_d_0.03,2644,0.06850305843363981,0.9901664145234493
70404,4,mean,r_plus_d_0.05,2644,0.06881885988166203,0.9901664145234493
70404,4,mean,r_plus_d_0.08,2644,0.06962464384659921,0.9901664145234493
70404,4,mean,r_plus_d_0.1,2644,0.07037730678697904,0.9901664145234493
70404,4,mean,r_plus_d_0.15,2644,0.07297201308515033,0.9901664145234493
70404,4,mean,r_plus_d_0.2,2644,0.07649760535300555,0.9901664145234493
70404,4,mean,b40_d_-0.1,2644,0.0711899873262182,0.9901664145234493
70404,4,mean,b40_d_-0.05,2644,0.06945512282107418,0.9901664145234493
70404,4,mean,b40_d_-0.03,2644,0.06906141922376735,0.9901664145234493
70404,4,mean,b40_d_-0.02,2644,0.06893069521276819,0.9901664145234493
70404,4,mean,b40_d_-0.01,2644,0.0688444194664297,0.9901664145234493
70404,4,mean,b40_d_0,2644,0.06880275919367983,0.9901664145234493
70404,4,mean,b40_d_0.01,2644,0.0688057954353908,0.9901664145234493
70404,4,mean,b40_d_0.02,2644,0.06885352227860084,0.9901664145234493
70404,4,mean,b40_d_0.03,2644,0.06894584691395343,0.9901664145234493
70404,4,mean,b40_d_0.05,2644,0.06926349005952628,0.9901664145234493
70404,4,mean,b40_d_0.1,2644,0.07081559315417969,0.9901664145234493
70404,4,median,route,2644,0.06836757409890412,0.9901664145234493
70404,4,median,direct,2644,0.19840251057292033,0.9901664145234493
70404,4,median,r_plus_d_-0.2,2644,0.07835195242599302,0.9901664145234493
70404,4,median,r_plus_d_-0.1,2644,0.07110879404772455,0.9901664145234493
70404,4,median,r_plus_d_-0.05,2644,0.06912137030350364,0.9901664145234493
70404,4,median,r_plus_d_-0.03,2644,0.06866805226005308,0.9901664145234493
70404,4,median,r_plus_d_-0.02,2644,0.06851695901232331,0.9901664145234493
70404,4,median,r_plus_d_-0.01,2644,0.06841672506015116,0.9901664145234493
70404,4,median,r_plus_d_0,2644,0.06836757409890412,0.9901664145234493
70404,4,median,r_plus_d_0.01,2644,0.06836961629945633,0.9901664145234493
70404,4,median,r_plus_d_0.02,2644,0.0684228470779573,0.9901664145234493
70404,4,median,r_plus_d_0.03,2644,0.06852714714713493,0.9901664145234493
70404,4,median,r_plus_d_0.05,2644,0.06888791372604426,0.9901664145234493
70404,4,median,r_plus_d_0.08,2644,0.06980275233668422,0.9901664145234493
70404,4,median,r_plus_d_0.1,2644,0.07065424432196123,0.9901664145234493
70404,4,median,r_plus_d_0.15,2644,0.07357688453387083,0.9901664145234493
70404,4,median,r_plus_d_0.2,2644,0.0775251684844118,0.9901664145234493
70404,4,median,b40_d_-0.1,2644,0.07149109755988124,0.9901664145234493
70404,4,median,b40_d_-0.05,2644,0.06953710915096499,0.9901664145234493
70404,4,median,b40_d_-0.03,2644,0.0690933881491515,0.9901664145234493
70404,4,median,b40_d_-0.02,2644,0.06894619866713003,0.9901664145234493
70404,4,median,b40_d_-0.01,2644,0.06884925155409287,0.9901664145234493
70404,4,median,b40_d_0,2644,0.06880275919367983,0.9901664145234493
70404,4,median,b40_d_0.01,2644,0.06880682386189302,0.9901664145234493
70404,4,median,b40_d_0.02,2644,0.06886143660607864,0.9901664145234493
70404,4,median,b40_d_0.03,2644,0.06896647734325528,0.9901664145234493
70404,4,median,b40_d_0.05,2644,0.06932681588741314,0.9901664145234493
70404,4,median,b40_d_0.1,2644,0.0710814514085396,0.9901664145234493
70404,8,mean,route,2644,0.06836757409890412,0.9916792738275341
70404,8,mean,direct,2644,0.1853614288635818,0.9916792738275341
70404,8,mean,r_plus_d_-0.2,2644,0.0768903031691285,0.9916792738275341
70404,8,mean,r_plus_d_-0.1,2644,0.0706694142226113,0.9916792738275341
70404,8,mean,r_plus_d_-0.05,2644,0.06898845327523027,0.9916792738275341
70404,8,mean,r_plus_d_-0.03,2644,0.06861017953305885,0.9916792738275341
70404,8,mean,r_plus_d_-0.02,2644,0.06848576812835402,0.9916792738275341
70404,8,mean,r_plus_d_-0.01,2644,0.06840484817370426,0.9916792738275341
70404,8,mean,r_plus_d_0,2644,0.06836757409890412,0.9916792738275341
70404,8,mean,r_plus_d_0.01,2644,0.06837401728460539,0.9916792738275341
70404,8,mean,r_plus_d_0.02,2644,0.06842416538085536,0.9916792738275341
70404,8,mean,r_plus_d_0.03,2644,0.06851792242517667,0.9916792738275341
70404,8,mean,r_plus_d_0.05,2644,0.06883546771213632,0.9916792738275341
70404,8,mean,r_plus_d_0.08,2644,0.06963180936119127,0.9916792738275341
70404,8,mean,r_plus_d_0.1,2644,0.0703704196821852,0.9916792738275341
70404,8,mean,r_plus_d_0.15,2644,0.07290506320869695,0.9916792738275341
70404,8,mean,r_plus_d_0.2,2644,0.07633988761322759,0.9916792738275341
70404,8,mean,b40_d_-0.1,2644,0.07103180742470896,0.9916792738275341
70404,8,mean,b40_d_-0.05,2644,0.06939440174253121,0.9916792738275341
70404,8,mean,b40_d_-0.03,2644,0.06902968276556451,0.9916792738275341
70404,8,mean,b40_d_-0.02,2644,0.06891113435872616,0.9916792738275341
70404,8,mean,b40_d_-0.01,2644,0.06883544601867134,0.9916792738275341
70404,8,mean,b40_d_0,2644,0.06880275919367983,0.9916792738275341
70404,8,mean,b40_d_0.01,2644,0.06881313516203606,0.9916792738275341
70404,8,mean,b40_d_0.02,2644,0.06886655445922112,0.9916792738275341
70404,8,mean,b40_d_0.03,2644,0.06896291706005599,0.9916792738275341
70404,8,mean,b40_d_0.05,2644,0.06928367559822418,0.9916792738275341
70404,8,mean,b40_d_0.1,2644,0.07081530264295444,0.9916792738275341
70404,8,median,route,2644,0.06836757409890412,0.9916792738275341
70404,8,median,direct,2644,0.1958865706367833,0.9916792738275341
70404,8,median,r_plus_d_-0.2,2644,0.07784920182589843,0.9916792738275341
70404,8,median,r_plus_d_-0.1,2644,0.07091356923716156,0.9916792738275341
70404,8,median,r_plus_d_-0.05,2644,0.06904191041615612,0.9916792738275341
70404,8,median,r_plus_d_-0.03,2644,0.06862511688397652,0.9916792738275341
70404,8,median,r_plus_d_-0.02,2644,0.06848996003934273,0.9916792738275341
70404,8,median,r_plus_d_-0.01,2644,0.06840405056086955,0.9916792738275341
70404,8,median,r_plus_d_0,2644,0.06836757409890412,0.9916792738275341
70404,8,median,r_plus_d_0.01,2644,0.0683806097610734,0.9916792738275341
70404,8,median,r_plus_d_0.02,2644,0.06844312925718095,0.9916792738275341
70404,8,median,r_plus_d_0.03,2644,0.06855499720535375,0.9916792738275341
70404,8,median,r_plus_d_0.05,2644,0.06892571134724375,0.9916792738275341
70404,8,median,r_plus_d_0.08,2644,0.06984260418798229,0.9916792738275341
70404,8,median,r_plus_d_0.1,2644,0.07068713379092255,0.9916792738275341
70404,8,median,r_plus_d_0.15,2644,0.07356545918245737,0.9916792738275341
70404,8,median,r_plus_d_0.2,2644,0.07743624079314297,0.9916792738275341
70404,8,median,b40_d_-0.1,2644,0.071288442788615,0.9916792738275341
70404,8,median,b40_d_-0.05,2644,0.06945408514938127,0.9916792738275341
70404,8,median,b40_d_-0.03,2644,0.06904835416015508,0.9916792738275341
70404,8,median,b40_d_-0.02,2644,0.06891781451824631,0.9916792738275341
70404,8,median,b40_d_-0.01,2644,0.06883589164176757,0.9916792738275341
70404,8,median,b40_d_0,2644,0.06880275919367983,0.9916792738275341
70404,8,median,b40_d_0.01,2644,0.06881848764402183,0.9916792738275341
70404,8,median,b40_d_0.02,2644,0.06888304352275562,0.9916792738275341
70404,8,median,b40_d_0.03,2644,0.06899628977492824,0.9916792738275341
70404,8,median,b40_d_0.05,2644,0.06936779700555301,0.9916792738275341
70404,8,median,b40_d_0.1,2644,0.07112021309134166,0.9916792738275341
70404,16,mean,route,2644,0.06836757409890412,0.9928139183055976
70404,16,mean,direct,2644,0.1826646574253438,0.9928139183055976
70404,16,mean,r_plus_d_-0.2,2644,0.07631675899327146,0.9928139183055976
70404,16,mean,r_plus_d_-0.1,2644,0.07044261902575297,0.9928139183055976
70404,16,mean,r_plus_d_-0.05,2644,0.06889403395116536,0.9928139183055976
70404,16,mean,r_plus_d_-0.03,2644,0.06855845237078,0.9928139183055976
70404,16,mean,r_plus_d_-0.02,2644,0.06845296813358405,0.9928139183055976
70404,16,mean,r_plus_d_-0.01,2644,0.06838930310018045,0.9928139183055976
70404,16,mean,r_plus_d_0,2644,0.06836757409890412,0.9928139183055976
70404,16,mean,r_plus_d_0.01,2644,0.06838782110302867,0.9928139183055976
70404,16,mean,r_plus_d_0.02,2644,0.06845000686399146,0.9928139183055976
70404,16,mean,r_plus_d_0.03,2644,0.0685540172531925,0.9928139183055976
70404,16,mean,r_plus_d_0.05,2644,0.06888667793936529,0.9928139183055976
70404,16,mean,r_plus_d_0.08,2644,0.06969224958381261,0.9928139183055976
70404,16,mean,r_plus_d_0.1,2644,0.0704282297244677,0.9928139183055976
70404,16,mean,r_plus_d_0.15,2644,0.07292742023389301,0.9928139183055976
70404,16,mean,r_plus_d_0.2,2644,0.07629019358388814,0.9928139183055976
70404,16,mean,b40_d_-0.1,2644,0.07079062857907525,0.9928139183055976
70404,16,mean,b40_d_-0.05,2644,0.06929316207615324,0.9928139183055976
70404,16,mean,b40_d_-0.03,2644,0.06897396231782993,0.9928139183055976
70404,16,mean,b40_d_-0.02,2644,0.06887570653177877,0.9928139183055976
70404,16,mean,b40_d_-0.01,2644,0.06881860466859527,0.9928139183055976
70404,16,mean,b40_d_0,2644,0.06880275919367983,0.9928139183055976
70404,16,mean,b40_d_0.01,2644,0.06882819860090038,0.9928139183055976
70404,16,mean,b40_d_0.02,2644,0.06889487715699097,0.9928139183055976
70404,16,mean,b40_d_0.03,2644,0.06900267531160778,0.9928139183055976
70404,16,mean,b40_d_0.05,2644,0.06934079016765635,0.9928139183055976
70404,16,mean,b40_d_0.1,2644,0.07088384044157311,0.9928139183055976
70404,16,median,route,2644,0.06836757409890412,0.9928139183055976
70404,16,median,direct,2644,0.1937259346793239,0.9928139183055976
70404,16,median,r_plus_d_-0.2,2644,0.0770872863543076,0.9928139183055976
70404,16,median,r_plus_d_-0.1,2644,0.07058076101841847,0.9928139183055976
70404,16,median,r_plus_d_-0.05,2644,0.06889284143025222,0.9928139183055976
70404,16,median,r_plus_d_-0.03,2644,0.06854039405967204,0.9928139183055976
70404,16,median,r_plus_d_-0.02,2644,0.06843512208962718,0.9928139183055976
70404,16,median,r_plus_d_-0.01,2644,0.06837747527897511,0.9928139183055976
70404,16,median,r_plus_d_0,2644,0.06836757409890412,0.9928139183055976
70404,16,median,r_plus_d_0.01,2644,0.06840543928189526,0.9928139183055976
70404,16,median,r_plus_d_0.02,2644,0.068490991605222,0.9928139183055976
70404,16,median,r_plus_d_0.03,2644,0.06862405271711766,0.9928139183055976
70404,16,median,r_plus_d_0.05,2644,0.06903150432552449,0.9928139183055976
70404,16,median,r_plus_d_0.08,2644,0.06998912130225522,0.9928139183055976
70404,16,median,r_plus_d_0.1,2644,0.07085120891107756,0.9928139183055976
70404,16,median,r_plus_d_0.15,2644,0.07374117460630729,0.9928139183055976
70404,16,median,r_plus_d_0.2,2644,0.0775818901156393,0.9928139183055976
70404,16,median,b40_d_-0.1,2644,0.07094836564547376,0.9928139183055976
70404,16,median,b40_d_-0.05,2644,0.06930161177811155,0.9928139183055976
70404,16,median,b40_d_-0.03,2644,0.06896164361187422,0.9928139183055976
70404,16,median,b40_d_-0.02,2644,0.06886166963685264,0.9928139183055976
